Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-mams,branch-6r1e,randomiser-y4s2,branch-lrzc,branch-3gc6,branch-qx2b,branch-zqfd,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: Condition,Spreadsheet: _,Spreadsheet: Trial,Spreadsheet: C-T,Spreadsheet: randomise_trials,Spreadsheet: display,Spreadsheet: Image,Spreadsheet: Ask,Spreadsheet: .png,Spreadsheet: Question,Spreadsheet: Blot,Spreadsheet: Aux,Spreadsheet: Port,Spreadsheet: Starboard,Spreadsheet: Correct,Spreadsheet: Incorrect,Spreadsheet: ,Spreadsheet: Y,Spreadsheet: N,Spreadsheet: L,Spreadsheet: R,Manipulation: Spreadsheet,Store: correct,Store: total
11,1702983372568,19/12/2023 10:56:12,1702983372568,0,19/12/2023 10:56:12,157165,2,task-hebw,,33776920,BLIND,9991103,,complete,,658172baa4c696ab5359725e,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x953,,,0,1i-2 B Testing,4,,,1i-2,,Pass,,,1i-2 B Testing,9,Testing02,Testing,hvzr65,1,response,27_BESTSELLER_BLOT_WIM.png,2293.800000000003,2287,2293.800000000003,2293.800000000003,2287,2293.800000000003,0,2293.800000000003,0,0,,Click Response,LeftOption,4,object-112,1i-2,_,35,1i-2_35,3,Testing02,27_BESTSELLER,ASK,.png,27_BESTSELLER_ASK.png,BLOT,WIM,27_BESTSELLER_BLOT_WIM.png,27_BESTSELLER_BLOT_WAN.png,27_BESTSELLER_BLOT_WAN.png,27_BESTSELLER_BLOT_WIM.png,,,,WIM,WAN,,23,27
12,1702983375269,19/12/2023 10:56:15,1702983375269,0,19/12/2023 10:56:15,157165,2,task-hebw,,33776920,BLIND,9991103,,complete,,658172baa4c696ab5359725e,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x953,,,0,1i-2 B Testing,4,,,1i-2,,Pass,,,1i-2 B Testing,10,Testing02,Testing,hvzr65,1,response,19_BURYVOLDY_BLOT_WUNG.png,2708.1000000715285,2704.300000000003,2708.1000000715285,2708.1000000715285,2704.300000000003,2708.1000000715285,0,2708.1000000715285,0,0,,Click Response,RightOption,3,object-86,1i-2,_,34,1i-2_34,3,Testing02,19_BURYVOLDY,ASK,.png,19_BURYVOLDY_ASK.png,BLOT,WAN,19_BURYVOLDY_BLOT_WAN.png,19_BURYVOLDY_BLOT_WUNG.png,19_BURYVOLDY_BLOT_WAN.png,19_BURYVOLDY_BLOT_WUNG.png,,,,WAN,WUNG,,23,28
13,1702983377305,19/12/2023 10:56:17,1702983377305,0,19/12/2023 10:56:17,157165,2,task-hebw,,33776920,BLIND,9991103,,complete,,658172baa4c696ab5359725e,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x953,,,0,1i-2 B Testing,4,,,1i-2,,Pass,,,1i-2 B Testing,11,Testing02,Testing,hvzr65,1,response,14_MUNGOS_BLOT_WUNG.png,2039.6000000238419,2036.5999999999985,2039.6000000238419,2039.6000000238419,2036.5999999999985,2039.6000000238419,1,2039.6000000238419,0,0,,Click Response,LeftOption,4,object-112,1i-2,_,36,1i-2_36,3,Testing02,14_MUNGOS,ASK,.png,14_MUNGOS_ASK.png,BLOT,WUNG,14_MUNGOS_BLOT_WUNG.png,14_MUNGOS_BLOT_WIM.png,14_MUNGOS_BLOT_WUNG.png,14_MUNGOS_BLOT_WIM.png,,WIM,WUNG,WUNG,WIM,,24,29
14,1702983380315,19/12/2023 10:56:20,1702983380315,0,19/12/2023 10:56:20,157165,2,task-hebw,,33776920,BLIND,9991103,,complete,,658172baa4c696ab5359725e,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x953,,,0,1i-2 B Testing,4,,,1i-2,,Pass,,,1i-2 B Testing,12,Testing02,Testing,hvzr65,1,response,32_QWC_BLOT_WIM.png,3012.7999999761596,3010.0999999999985,3012.7999999761596,3012.7999999761596,3010.0999999999985,3012.7999999761596,1,3012.7999999761596,0,0,,Click Response,RightOption,3,object-86,1i-2,_,33,1i-2_33,3,Testing02,32_QWC,ASK,.png,32_QWC_ASK.png,BLOT,WAN,32_QWC_BLOT_WAN.png,32_QWC_BLOT_WIM.png,32_QWC_BLOT_WIM.png,32_QWC_BLOT_WAN.png,,,,WAN,WIM,,25,30
15,1702983382884,19/12/2023 10:56:22,1702983382884,0,19/12/2023 10:56:22,157165,2,task-hebw,,33776920,BLIND,9991103,,complete,,658172baa4c696ab5359725e,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x953,,,0,1i-2 B Testing,4,,,1i-2,,Pass,,,1i-2 B Testing,13,Testing02,Testing,hvzr65,1,response,06_MOM_BLOT_WAN.png,2572.6000000715285,2572,2572.6000000715285,2572.6000000715285,2572,2572.6000000715285,1,2572.6000000715285,0,0,,Click Response,RightOption,3,object-86,1i-2,_,39,1i-2_39,4,Testing02,06_MOM,ASK,.png,06_MOM_ASK.png,BLOT,WUNG,06_MOM_BLOT_WUNG.png,06_MOM_BLOT_WAN.png,06_MOM_BLOT_WAN.png,06_MOM_BLOT_WUNG.png,,WUNG,WAN,WUNG,WAN,,26,31
16,1702983384511,19/12/2023 10:56:24,1702983384511,0,19/12/2023 10:56:24,157165,2,task-hebw,,33776920,BLIND,9991103,,complete,,658172baa4c696ab5359725e,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x953,,,0,1i-2 B Testing,4,,,1i-2,,Pass,,,1i-2 B Testing,14,Testing02,Testing,hvzr65,1,response,42_ENGLAND_BLOT_WUNG.png,1626.5000000476866,1619.9000000000015,1626.5000000476866,1626.5000000476866,1619.9000000000015,1626.5000000476866,1,1626.5000000476866,0,0,,Click Response,LeftOption,4,object-112,1i-2,_,40,1i-2_40,4,Testing02,42_ENGLAND,ASK,.png,42_ENGLAND_ASK.png,BLOT,WUNG,42_ENGLAND_BLOT_WUNG.png,42_ENGLAND_BLOT_WAN.png,42_ENGLAND_BLOT_WUNG.png,42_ENGLAND_BLOT_WAN.png,,WIM,WAN,WUNG,WAN,,27,32
17,1702983388192,19/12/2023 10:56:28,1702983388192,0,19/12/2023 10:56:28,157165,2,task-hebw,,33776920,BLIND,9991103,,complete,,658172baa4c696ab5359725e,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x953,,,0,1i-2 B Testing,4,,,1i-2,,Pass,,,1i-2 B Testing,15,Testing02,Testing,hvzr65,1,response,33_ROR_BLOT_WAN.png,3687.4000000000015,3684.2000000000044,3687.4000000000015,3687.4000000000015,3684.2000000000044,3687.4000000000015,1,3687.4000000000015,0,0,,Click Response,LeftOption,4,object-112,1i-2,_,38,1i-2_38,4,Testing02,33_ROR,ASK,.png,33_ROR_ASK.png,BLOT,WAN,33_ROR_BLOT_WAN.png,33_ROR_BLOT_WIM.png,33_ROR_BLOT_WAN.png,33_ROR_BLOT_WIM.png,,WAN,WUNG,WAN,WIM,,28,33
18,1702983391575,19/12/2023 10:56:31,1702983391575,0,19/12/2023 10:56:31,157165,2,task-hebw,,33776920,BLIND,9991103,,complete,,658172baa4c696ab5359725e,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x953,,,0,1i-2 B Testing,4,,,1i-2,,Pass,,,1i-2 B Testing,16,Testing02,Testing,hvzr65,1,response,11_RONWAND_BLOT_WIM.png,3386.5999999761552,3385.5,3386.5999999761552,3386.5999999761552,3385.5,3386.5999999761552,1,3386.5999999761552,0,0,,Click Response,RightOption,3,object-86,1i-2,_,37,1i-2_37,4,Testing02,11_RONWAND,ASK,.png,11_RONWAND_ASK.png,BLOT,WUNG,11_RONWAND_BLOT_WUNG.png,11_RONWAND_BLOT_WIM.png,11_RONWAND_BLOT_WIM.png,11_RONWAND_BLOT_WUNG.png,,WAN,WIM,WUNG,WIM,,29,34
19,1702983395351,19/12/2023 10:56:35,1702983395351,0,19/12/2023 10:56:35,157165,2,task-hebw,,33776920,BLIND,9991103,,complete,,658172baa4c696ab5359725e,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x953,,,0,1i-2 B Testing,4,,,1i-2,,Pass,,,1i-2 B Testing,17,Testing02,Testing,hvzr65,1,response,25_PROSECUTE_BLOT_WIM.png,3777.5000000715227,3774.5,3777.5000000715227,3777.5000000715227,3774.5,3777.5000000715227,1,3777.5000000715227,0,0,,Click Response,LeftOption,4,object-112,1i-2,_,41,1i-2_41,5,Testing02,25_PROSECUTE,ASK,.png,25_PROSECUTE_ASK.png,BLOT,WIM,25_PROSECUTE_BLOT_WIM.png,25_PROSECUTE_BLOT_WAN.png,25_PROSECUTE_BLOT_WIM.png,25_PROSECUTE_BLOT_WAN.png,,WAN,WUNG,WIM,WAN,,30,35
20,1702983397164,19/12/2023 10:56:37,1702983397164,0,19/12/2023 10:56:37,157165,2,task-hebw,,33776920,BLIND,9991103,,complete,,658172baa4c696ab5359725e,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x953,,,0,1i-2 B Testing,4,,,1i-2,,Pass,,,1i-2 B Testing,18,Testing02,Testing,hvzr65,1,response,21_TEACHHOG_BLOT_WUNG.png,1814.5,1807.5,1814.5,1814.5,1807.5,1814.5,1,1814.5,0,0,,Click Response,RightOption,3,object-86,1i-2,_,44,1i-2_44,5,Testing02,21_TEACHHOG,ASK,.png,21_TEACHHOG_ASK.png,BLOT,WIM,21_TEACHHOG_BLOT_WIM.png,21_TEACHHOG_BLOT_WUNG.png,21_TEACHHOG_BLOT_WUNG.png,21_TEACHHOG_BLOT_WIM.png,,,,WIM,WUNG,,31,36
