Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-mams,branch-6r1e,randomiser-y4s2,branch-lrzc,branch-3gc6,branch-qx2b,branch-zqfd,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: Condition,Spreadsheet: _,Spreadsheet: Trial,Spreadsheet: C-T,Spreadsheet: randomise_trials,Spreadsheet: display,Spreadsheet: Image,Spreadsheet: Ask,Spreadsheet: .png,Spreadsheet: Question,Spreadsheet: Blot,Spreadsheet: Aux,Spreadsheet: Port,Spreadsheet: Starboard,Spreadsheet: Correct,Spreadsheet: Incorrect,Spreadsheet: ,Spreadsheet: Y,Spreadsheet: N,Spreadsheet: L,Spreadsheet: R,Manipulation: Spreadsheet,Store: correct,Store: total
1,1702982268474,19/12/2023 10:37:48,1702982268474,0,19/12/2023 10:37:48,157165,2,task-ajpl,,33776421,BLIND,9990944,,complete,,65816e7c3e4f3efd91f81769,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x953,,,0,1i-3 B Testing,4,,,1i-3,,,Pass,,1i-3 B Testing,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1702982269604,19/12/2023 10:37:49,1702982269604,0,19/12/2023 10:37:49,157165,2,task-ajpl,,33776421,BLIND,9990944,,complete,,65816e7c3e4f3efd91f81769,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x953,,,0,1i-3 B Testing,4,,,1i-3,,,Pass,,1i-3 B Testing,1,AttentionChecks,Instructions,g2b1f4,1,continue,,1136.2999999970198,1132,1136.2999999970198,1136.2999999970198,1132,1136.2999999970198,1,1136.2999999970198,0,0,,Click To Continue,Continue Button,2,object-79,,,,,,AttentionChecks,,,,,,,,,,,,,,,,,18,18
3,1702982288025,19/12/2023 10:38:08,1702982288025,0,19/12/2023 10:38:08,157165,2,task-ajpl,,33776421,BLIND,9990944,,complete,,65816e7c3e4f3efd91f81769,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x953,,,0,1i-3 B Testing,4,,,1i-3,,,Pass,,1i-3 B Testing,1,Testing02,Testing,hvzr65,1,response,35_PROPHET_BLOT_WAN.png,18425.70000000298,18424.5,18425.70000000298,18425.70000000298,18424.5,18425.70000000298,1,18425.70000000298,0,0,,Click Response,RightOption,3,object-86,1i-3,_,28,1i-3_28,1,Testing02,35_PROPHET,ASK,.png,35_PROPHET_ASK.png,BLOT,WIM,35_PROPHET_BLOT_WIM.png,35_PROPHET_BLOT_WAN.png,35_PROPHET_BLOT_WAN.png,35_PROPHET_BLOT_WIM.png,,WAN,WIM,WIM,WAN,,19,19
4,1702982301431,19/12/2023 10:38:21,1702982301431,0,19/12/2023 10:38:21,157165,2,task-ajpl,,33776421,BLIND,9990944,,complete,,65816e7c3e4f3efd91f81769,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x953,,,0,1i-3 B Testing,4,,,1i-3,,,Pass,,1i-3 B Testing,2,Testing02,Testing,hvzr65,1,response,04_WHEEZES_BLOT_WIM.png,13405.09999999404,13403.5,13405.09999999404,13405.09999999404,13403.5,13405.09999999404,0,13405.09999999404,0,0,,Click Response,RightOption,3,object-86,1i-3,_,25,1i-3_25,1,Testing02,04_WHEEZES,ASK,.png,04_WHEEZES_ASK.png,BLOT,WUNG,04_WHEEZES_BLOT_WUNG.png,04_WHEEZES_BLOT_WIM.png,04_WHEEZES_BLOT_WUNG.png,04_WHEEZES_BLOT_WIM.png,,WUNG,WIM,WUNG,WIM,,19,20
5,1702982304935,19/12/2023 10:38:24,1702982304935,0,19/12/2023 10:38:24,157165,2,task-ajpl,,33776421,BLIND,9990944,,complete,,65816e7c3e4f3efd91f81769,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x953,,,0,1i-3 B Testing,4,,,1i-3,,,Pass,,1i-3 B Testing,3,Testing02,Testing,hvzr65,1,response,13_QUIBBLER_BLOT_WAN.png,3507.9000000059605,3507,3507.9000000059605,3507.9000000059605,3507,3507.9000000059605,0,3507.9000000059605,0,0,,Click Response,RightOption,3,object-86,1i-3,_,27,1i-3_27,1,Testing02,13_QUIBBLER,ASK,.png,13_QUIBBLER_ASK.png,BLOT,WIM,13_QUIBBLER_BLOT_WIM.png,13_QUIBBLER_BLOT_WAN.png,13_QUIBBLER_BLOT_WIM.png,13_QUIBBLER_BLOT_WAN.png,,WIM,WAN,WIM,WAN,,19,21
6,1702982309339,19/12/2023 10:38:29,1702982309339,0,19/12/2023 10:38:29,157165,2,task-ajpl,,33776421,BLIND,9990944,,complete,,65816e7c3e4f3efd91f81769,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x953,,,0,1i-3 B Testing,4,,,1i-3,,,Pass,,1i-3 B Testing,4,Testing02,Testing,hvzr65,1,response,40_BURYSNAPE_BLOT_WUNG.png,4404.5999999940395,4403.0999999999985,4404.5999999940395,4404.5999999940395,4403.0999999999985,4404.5999999940395,0,4404.5999999940395,0,0,,Click Response,LeftOption,4,object-112,1i-3,_,26,1i-3_26,1,Testing02,40_BURYSNAPE,ASK,.png,40_BURYSNAPE_ASK.png,BLOT,WUNG,40_BURYSNAPE_BLOT_WUNG.png,40_BURYSNAPE_BLOT_WAN.png,40_BURYSNAPE_BLOT_WAN.png,40_BURYSNAPE_BLOT_WUNG.png,,WAN,WUNG,WUNG,WAN,,19,22
7,1702982312298,19/12/2023 10:38:32,1702982312298,0,19/12/2023 10:38:32,157165,2,task-ajpl,,33776421,BLIND,9990944,,complete,,65816e7c3e4f3efd91f81769,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x953,,,0,1i-3 B Testing,4,,,1i-3,,,Pass,,1i-3 B Testing,5,Testing02,Testing,hvzr65,1,response,34_FANLETTERS_BLOT_WIM.png,2960.9000000000015,2958.4000000000015,2960.9000000000015,2960.9000000000015,2958.4000000000015,2960.9000000000015,1,2960.9000000000015,0,0,,Click Response,LeftOption,4,object-112,1i-3,_,31,1i-3_31,2,Testing02,34_FANLETTERS,ASK,.png,34_FANLETTERS_ASK.png,BLOT,WIM,34_FANLETTERS_BLOT_WIM.png,34_FANLETTERS_BLOT_WUNG.png,34_FANLETTERS_BLOT_WIM.png,34_FANLETTERS_BLOT_WUNG.png,,WIM,WUNG,WIM,WUNG,,20,23
8,1702982314772,19/12/2023 10:38:34,1702982314772,0,19/12/2023 10:38:34,157165,2,task-ajpl,,33776421,BLIND,9990944,,complete,,65816e7c3e4f3efd91f81769,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x953,,,0,1i-3 B Testing,4,,,1i-3,,,Pass,,1i-3 B Testing,6,Testing02,Testing,hvzr65,1,response,12_SKEETER_BLOT_WAN.png,2476.4000000059605,2472.300000000003,2476.4000000059605,2476.4000000059605,2472.300000000003,2476.4000000059605,1,2476.4000000059605,0,0,,Click Response,RightOption,3,object-86,1i-3,_,30,1i-3_30,2,Testing02,12_SKEETER,ASK,.png,12_SKEETER_ASK.png,BLOT,WIM,12_SKEETER_BLOT_WIM.png,12_SKEETER_BLOT_WAN.png,12_SKEETER_BLOT_WAN.png,12_SKEETER_BLOT_WIM.png,,WAN,WIM,WIM,WAN,,21,24
9,1702982318386,19/12/2023 10:38:38,1702982318386,0,19/12/2023 10:38:38,157165,2,task-ajpl,,33776421,BLIND,9990944,,complete,,65816e7c3e4f3efd91f81769,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x953,,,0,1i-3 B Testing,4,,,1i-3,,,Pass,,1i-3 B Testing,7,Testing02,Testing,hvzr65,1,response,28_GALLEONS_BLOT_WUNG.png,3618.199999999997,3611.399999999994,3618.199999999997,3618.199999999997,3611.399999999994,3618.199999999997,0,3618.199999999997,0,0,,Click Response,LeftOption,4,object-112,1i-3,_,32,1i-3_32,2,Testing02,28_GALLEONS,ASK,.png,28_GALLEONS_ASK.png,BLOT,WUNG,28_GALLEONS_BLOT_WUNG.png,28_GALLEONS_BLOT_WAN.png,28_GALLEONS_BLOT_WAN.png,28_GALLEONS_BLOT_WUNG.png,,WAN,WUNG,WUNG,WAN,,21,25
10,1702982320855,19/12/2023 10:38:40,1702982320855,0,19/12/2023 10:38:40,157165,2,task-ajpl,,33776421,BLIND,9990944,,complete,,65816e7c3e4f3efd91f81769,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x953,,,0,1i-3 B Testing,4,,,1i-3,,,Pass,,1i-3 B Testing,8,Testing02,Testing,hvzr65,1,response,18_LIVEGODRIC_BLOT_WAN.png,2474.8999999940424,2472.300000000003,2474.8999999940424,2474.8999999940424,2472.300000000003,2474.8999999940424,0,2474.8999999940424,0,0,,Click Response,RightOption,3,object-86,1i-3,_,29,1i-3_29,2,Testing02,18_LIVEGODRIC,ASK,.png,18_LIVEGODRIC_ASK.png,BLOT,WUNG,18_LIVEGODRIC_BLOT_WUNG.png,18_LIVEGODRIC_BLOT_WAN.png,18_LIVEGODRIC_BLOT_WUNG.png,18_LIVEGODRIC_BLOT_WAN.png,,WUNG,WAN,WUNG,WAN,,21,26
11,1702982323674,19/12/2023 10:38:43,1702982323674,0,19/12/2023 10:38:43,157165,2,task-ajpl,,33776421,BLIND,9990944,,complete,,65816e7c3e4f3efd91f81769,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x953,,,0,1i-3 B Testing,4,,,1i-3,,,Pass,,1i-3 B Testing,9,Testing02,Testing,hvzr65,1,response,32_QWC_BLOT_WIM.png,2821.7999999970198,2819.5999999999985,2821.7999999970198,2821.7999999970198,2819.5999999999985,2821.7999999970198,0,2821.7999999970198,0,0,,Click Response,LeftOption,4,object-112,1i-3,_,33,1i-3_33,3,Testing02,32_QWC,ASK,.png,32_QWC_ASK.png,BLOT,WIM,32_QWC_BLOT_WIM.png,32_QWC_BLOT_WUNG.png,32_QWC_BLOT_WUNG.png,32_QWC_BLOT_WIM.png,,,,WIM,WUNG,,21,27
12,1702982328318,19/12/2023 10:38:48,1702982328318,0,19/12/2023 10:38:48,157165,2,task-ajpl,,33776421,BLIND,9990944,,complete,,65816e7c3e4f3efd91f81769,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x953,,,0,1i-3 B Testing,4,,,1i-3,,,Pass,,1i-3 B Testing,10,Testing02,Testing,hvzr65,1,response,27_BESTSELLER_BLOT_WAN.png,4645.799999999996,4639,4645.799999999996,4645.799999999996,4639,4645.799999999996,0,4645.799999999996,0,0,,Click Response,LeftOption,4,object-112,1i-3,_,35,1i-3_35,3,Testing02,27_BESTSELLER,ASK,.png,27_BESTSELLER_ASK.png,BLOT,WAN,27_BESTSELLER_BLOT_WAN.png,27_BESTSELLER_BLOT_WIM.png,27_BESTSELLER_BLOT_WIM.png,27_BESTSELLER_BLOT_WAN.png,,,,WAN,WIM,,21,28
13,1702982330812,19/12/2023 10:38:50,1702982330812,0,19/12/2023 10:38:50,157165,2,task-ajpl,,33776421,BLIND,9990944,,complete,,65816e7c3e4f3efd91f81769,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x953,,,0,1i-3 B Testing,4,,,1i-3,,,Pass,,1i-3 B Testing,11,Testing02,Testing,hvzr65,1,response,14_MUNGOS_BLOT_WAN.png,2501.1000000029817,2500.2000000000044,2501.1000000029817,2501.1000000029817,2500.2000000000044,2501.1000000029817,1,2501.1000000029817,0,0,,Click Response,LeftOption,4,object-112,1i-3,_,36,1i-3_36,3,Testing02,14_MUNGOS,ASK,.png,14_MUNGOS_ASK.png,BLOT,WAN,14_MUNGOS_BLOT_WAN.png,14_MUNGOS_BLOT_WIM.png,14_MUNGOS_BLOT_WAN.png,14_MUNGOS_BLOT_WIM.png,,WUNG,WAN,WAN,WIM,,22,29
14,1702982332303,19/12/2023 10:38:52,1702982332303,0,19/12/2023 10:38:52,157165,2,task-ajpl,,33776421,BLIND,9990944,,complete,,65816e7c3e4f3efd91f81769,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x953,,,0,1i-3 B Testing,4,,,1i-3,,,Pass,,1i-3 B Testing,12,Testing02,Testing,hvzr65,1,response,19_BURYVOLDY_BLOT_WUNG.png,1491.7999999940366,1486.199999999997,1491.7999999940366,1491.7999999940366,1486.199999999997,1491.7999999940366,0,1491.7999999940366,0,0,,Click Response,RightOption,3,object-86,1i-3,_,34,1i-3_34,3,Testing02,19_BURYVOLDY,ASK,.png,19_BURYVOLDY_ASK.png,BLOT,WAN,19_BURYVOLDY_BLOT_WAN.png,19_BURYVOLDY_BLOT_WUNG.png,19_BURYVOLDY_BLOT_WAN.png,19_BURYVOLDY_BLOT_WUNG.png,,,,WAN,WUNG,,22,30
15,1702982334747,19/12/2023 10:38:54,1702982334747,0,19/12/2023 10:38:54,157165,2,task-ajpl,,33776421,BLIND,9990944,,complete,,65816e7c3e4f3efd91f81769,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x953,,,0,1i-3 B Testing,4,,,1i-3,,,Pass,,1i-3 B Testing,13,Testing02,Testing,hvzr65,1,response,06_MOM_BLOT_WUNG.png,2449.7999999970198,2444.600000000006,2449.7999999970198,2449.7999999970198,2444.600000000006,2449.7999999970198,0,2449.7999999970198,0,0,,Click Response,LeftOption,4,object-112,1i-3,_,39,1i-3_39,4,Testing02,06_MOM,ASK,.png,06_MOM_ASK.png,BLOT,WUNG,06_MOM_BLOT_WUNG.png,06_MOM_BLOT_WIM.png,06_MOM_BLOT_WIM.png,06_MOM_BLOT_WUNG.png,,WAN,WUNG,WUNG,WIM,,22,31
16,1702982336715,19/12/2023 10:38:56,1702982336715,0,19/12/2023 10:38:56,157165,2,task-ajpl,,33776421,BLIND,9990944,,complete,,65816e7c3e4f3efd91f81769,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x953,,,0,1i-3 B Testing,4,,,1i-3,,,Pass,,1i-3 B Testing,14,Testing02,Testing,hvzr65,1,response,33_ROR_BLOT_WAN.png,1972.9999999940337,1972.2999999999884,1972.9999999940337,1972.9999999940337,1972.2999999999884,1972.9999999940337,1,1972.9999999940337,0,0,,Click Response,LeftOption,4,object-112,1i-3,_,38,1i-3_38,4,Testing02,33_ROR,ASK,.png,33_ROR_ASK.png,BLOT,WAN,33_ROR_BLOT_WAN.png,33_ROR_BLOT_WIM.png,33_ROR_BLOT_WAN.png,33_ROR_BLOT_WIM.png,,WIM,WUNG,WAN,WIM,,23,32
17,1702982340729,19/12/2023 10:39:00,1702982340729,0,19/12/2023 10:39:00,157165,2,task-ajpl,,33776421,BLIND,9990944,,complete,,65816e7c3e4f3efd91f81769,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x953,,,0,1i-3 B Testing,4,,,1i-3,,,Pass,,1i-3 B Testing,15,Testing02,Testing,hvzr65,1,response,11_RONWAND_BLOT_WUNG.png,4015.300000002986,4014,4015.300000002986,4015.300000002986,4014,4015.300000002986,1,4015.300000002986,0,0,,Click Response,RightOption,3,object-86,1i-3,_,37,1i-3_37,4,Testing02,11_RONWAND,ASK,.png,11_RONWAND_ASK.png,BLOT,WAN,11_RONWAND_BLOT_WAN.png,11_RONWAND_BLOT_WUNG.png,11_RONWAND_BLOT_WUNG.png,11_RONWAND_BLOT_WAN.png,,WAN,WIM,WAN,WUNG,,24,33
18,1702982343453,19/12/2023 10:39:03,1702982343453,0,19/12/2023 10:39:03,157165,2,task-ajpl,,33776421,BLIND,9990944,,complete,,65816e7c3e4f3efd91f81769,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x953,,,0,1i-3 B Testing,4,,,1i-3,,,Pass,,1i-3 B Testing,16,Testing02,Testing,hvzr65,1,response,42_ENGLAND_BLOT_WUNG.png,2724.6999999940454,2722.4000000000087,2724.6999999940454,2724.6999999940454,2722.4000000000087,2724.6999999940454,0,2724.6999999940454,0,0,,Click Response,RightOption,3,object-86,1i-3,_,40,1i-3_40,4,Testing02,42_ENGLAND,ASK,.png,42_ENGLAND_ASK.png,BLOT,WAN,42_ENGLAND_BLOT_WAN.png,42_ENGLAND_BLOT_WUNG.png,42_ENGLAND_BLOT_WAN.png,42_ENGLAND_BLOT_WUNG.png,,WUNG,WIM,WAN,WUNG,,24,34
19,1702982348063,19/12/2023 10:39:08,1702982348063,0,19/12/2023 10:39:08,157165,2,task-ajpl,,33776421,BLIND,9990944,,complete,,65816e7c3e4f3efd91f81769,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x953,,,0,1i-3 B Testing,4,,,1i-3,,,Pass,,1i-3 B Testing,17,Testing02,Testing,hvzr65,1,response,21_TEACHHOG_BLOT_WIM.png,4612.299999994037,4611.399999999994,4612.299999994037,4612.299999994037,4611.399999999994,4612.299999994037,0,4612.299999994037,0,0,,Click Response,LeftOption,4,object-112,1i-3,_,44,1i-3_44,5,Testing02,21_TEACHHOG,ASK,.png,21_TEACHHOG_ASK.png,BLOT,WIM,21_TEACHHOG_BLOT_WIM.png,21_TEACHHOG_BLOT_WAN.png,21_TEACHHOG_BLOT_WAN.png,21_TEACHHOG_BLOT_WIM.png,,,,WIM,WAN,,24,35
20,1702982349946,19/12/2023 10:39:09,1702982349946,0,19/12/2023 10:39:09,157165,2,task-ajpl,,33776421,BLIND,9990944,,complete,,65816e7c3e4f3efd91f81769,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x953,,,0,1i-3 B Testing,4,,,1i-3,,,Pass,,1i-3 B Testing,18,Testing02,Testing,hvzr65,1,response,25_PROSECUTE_BLOT_WUNG.png,1883.800000000003,1882,1883.800000000003,1883.800000000003,1882,1883.800000000003,1,1883.800000000003,0,0,,Click Response,LeftOption,4,object-112,1i-3,_,41,1i-3_41,5,Testing02,25_PROSECUTE,ASK,.png,25_PROSECUTE_ASK.png,BLOT,WUNG,25_PROSECUTE_BLOT_WUNG.png,25_PROSECUTE_BLOT_WIM.png,25_PROSECUTE_BLOT_WUNG.png,25_PROSECUTE_BLOT_WIM.png,,WAN,WUNG,WUNG,WIM,,25,36
21,1702982351907,19/12/2023 10:39:11,1702982351907,0,19/12/2023 10:39:11,157165,2,task-ajpl,,33776421,BLIND,9990944,,complete,,65816e7c3e4f3efd91f81769,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x953,,,0,1i-3 B Testing,4,,,1i-3,,,Pass,,1i-3 B Testing,19,Testing02,Testing,hvzr65,1,response,05_AUROR_BLOT_WAN.png,1963.0000000029831,1958.5,1963.0000000029831,1963.0000000029831,1958.5,1963.0000000029831,1,1963.0000000029831,0,0,,Click Response,RightOption,3,object-86,1i-3,_,42,1i-3_42,5,Testing02,05_AUROR,ASK,.png,05_AUROR_ASK.png,BLOT,WUNG,05_AUROR_BLOT_WUNG.png,05_AUROR_BLOT_WAN.png,05_AUROR_BLOT_WAN.png,05_AUROR_BLOT_WUNG.png,,WIM,WAN,WUNG,WAN,,26,37
22,1702982354610,19/12/2023 10:39:14,1702982354610,0,19/12/2023 10:39:14,157165,2,task-ajpl,,33776421,BLIND,9990944,,complete,,65816e7c3e4f3efd91f81769,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x953,,,0,1i-3 B Testing,4,,,1i-3,,,Pass,,1i-3 B Testing,20,Testing02,Testing,hvzr65,1,response,41_PIXIE_BLOT_WAN.png,2708.000000002983,2701.4000000000087,2708.000000002983,2708.000000002983,2701.4000000000087,2708.000000002983,0,2708.000000002983,0,0,,Click Response,RightOption,3,object-86,1i-3,_,43,1i-3_43,5,Testing02,41_PIXIE,ASK,.png,41_PIXIE_ASK.png,BLOT,WIM,41_PIXIE_BLOT_WIM.png,41_PIXIE_BLOT_WAN.png,41_PIXIE_BLOT_WIM.png,41_PIXIE_BLOT_WAN.png,,WAN,WIM,WIM,WAN,,26,38
23,1702982356805,19/12/2023 10:39:16,1702982356805,0,19/12/2023 10:39:16,157165,2,task-ajpl,,33776421,BLIND,9990944,,complete,,65816e7c3e4f3efd91f81769,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x953,,,0,1i-3 B Testing,4,,,1i-3,,,Pass,,1i-3 B Testing,21,Testing02,Testing,hvzr65,1,response,20_PULLSWORD_BLOT_WIM.png,2200.699999997014,2194.5,2200.699999997014,2200.699999997014,2194.5,2200.699999997014,1,2200.699999997014,0,0,,Click Response,LeftOption,4,object-112,1i-3,_,47,1i-3_47,6,Testing02,20_PULLSWORD,ASK,.png,20_PULLSWORD_ASK.png,BLOT,WIM,20_PULLSWORD_BLOT_WIM.png,20_PULLSWORD_BLOT_WUNG.png,20_PULLSWORD_BLOT_WIM.png,20_PULLSWORD_BLOT_WUNG.png,,,,WIM,WUNG,,27,39
24,1702982357742,19/12/2023 10:39:17,1702982357742,0,19/12/2023 10:39:17,157165,2,task-ajpl,,33776421,BLIND,9990944,,complete,,65816e7c3e4f3efd91f81769,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x953,,,0,1i-3 B Testing,4,,,1i-3,,,Pass,,1i-3 B Testing,22,Testing02,Testing,hvzr65,1,response,26_ERISED_BLOT_WAN.png,944.1000000029744,937.5999999999913,944.1000000029744,944.1000000029744,937.5999999999913,944.1000000029744,1,944.1000000029744,0,0,,Click Response,RightOption,3,object-86,1i-3,_,46,1i-3_46,6,Testing02,26_ERISED,ASK,.png,26_ERISED_ASK.png,BLOT,WIM,26_ERISED_BLOT_WIM.png,26_ERISED_BLOT_WAN.png,26_ERISED_BLOT_WAN.png,26_ERISED_BLOT_WIM.png,,,,WIM,WAN,,28,40
25,1702982358227,19/12/2023 10:39:18,1702982358227,0,19/12/2023 10:39:18,157165,2,task-ajpl,,33776421,BLIND,9990944,,complete,,65816e7c3e4f3efd91f81769,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x953,,,0,1i-3 B Testing,4,,,1i-3,,,Pass,,1i-3 B Testing,23,Testing02,Testing,hvzr65,1,response,39_STOPHAGRID_BLOT_WUNG.png,490.7000000059634,486.1999999999971,490.7000000059634,490.7000000059634,486.1999999999971,490.7000000059634,1,490.7000000059634,0,0,,Click Response,LeftOption,4,object-112,1i-3,_,45,1i-3_45,6,Testing02,39_STOPHAGRID,ASK,.png,39_STOPHAGRID_ASK.png,BLOT,WUNG,39_STOPHAGRID_BLOT_WUNG.png,39_STOPHAGRID_BLOT_WAN.png,39_STOPHAGRID_BLOT_WUNG.png,39_STOPHAGRID_BLOT_WAN.png,,,,WUNG,WAN,,29,41
26,1702982358594,19/12/2023 10:39:18,1702982358594,0,19/12/2023 10:39:18,157165,2,task-ajpl,,33776421,BLIND,9990944,,complete,,65816e7c3e4f3efd91f81769,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x953,,,0,1i-3 B Testing,4,,,1i-3,,,Pass,,1i-3 B Testing,24,Testing02,Testing,hvzr65,1,response,07_AZKABAN_BLOT_WUNG.png,372.0000000059663,368,372.0000000059663,372.0000000059663,368,372.0000000059663,0,372.0000000059663,0,0,,Click Response,LeftOption,4,object-112,1i-3,_,48,1i-3_48,6,Testing02,07_AZKABAN,ASK,.png,07_AZKABAN_ASK.png,BLOT,WUNG,07_AZKABAN_BLOT_WUNG.png,07_AZKABAN_BLOT_WAN.png,07_AZKABAN_BLOT_WAN.png,07_AZKABAN_BLOT_WUNG.png,,,,WUNG,WAN,,29,42
27,1702982358981,19/12/2023 10:39:18,1702982358981,0,19/12/2023 10:39:18,157165,2,task-ajpl,,33776421,BLIND,9990944,,complete,,65816e7c3e4f3efd91f81769,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x953,,,0,1i-3 B Testing,4,,,1i-3,,,Pass,,1i-3 B Testing,25,Testing02,Testing,hvzr65,1,response,13_QUIBBLER_BLOT_WUNG.png,390.5000000059663,388.90000000000873,390.5000000059663,390.5000000059663,388.90000000000873,390.5000000059663,0,390.5000000059663,0,0,,Click Response,RightOption,3,object-86,1i-3,_,51,1i-3_51,7,Testing02,13_QUIBBLER,ASK,.png,13_QUIBBLER_ASK.png,BLOT,WIM,13_QUIBBLER_BLOT_WIM.png,13_QUIBBLER_BLOT_WUNG.png,13_QUIBBLER_BLOT_WIM.png,13_QUIBBLER_BLOT_WUNG.png,,,,WIM,WUNG,,29,43
28,1702982359327,19/12/2023 10:39:19,1702982359327,0,19/12/2023 10:39:19,157165,2,task-ajpl,,33776421,BLIND,9990944,,complete,,65816e7c3e4f3efd91f81769,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x953,,,0,1i-3 B Testing,4,,,1i-3,,,Pass,,1i-3 B Testing,26,Testing02,Testing,hvzr65,1,response,04_WHEEZES_BLOT_WUNG.png,347.20000000001164,340.3000000000029,347.20000000001164,347.20000000001164,340.3000000000029,347.20000000001164,1,347.20000000001164,0,0,,Click Response,LeftOption,4,object-112,1i-3,_,49,1i-3_49,7,Testing02,04_WHEEZES,ASK,.png,04_WHEEZES_ASK.png,BLOT,WUNG,04_WHEEZES_BLOT_WUNG.png,04_WHEEZES_BLOT_WAN.png,04_WHEEZES_BLOT_WUNG.png,04_WHEEZES_BLOT_WAN.png,,,,WUNG,WAN,,30,44
29,1702982359694,19/12/2023 10:39:19,1702982359694,0,19/12/2023 10:39:19,157165,2,task-ajpl,,33776421,BLIND,9990944,,complete,,65816e7c3e4f3efd91f81769,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x953,,,0,1i-3 B Testing,4,,,1i-3,,,Pass,,1i-3 B Testing,27,Testing02,Testing,hvzr65,1,response,35_PROPHET_BLOT_WAN.png,375.09999999999127,368.09999999999127,375.09999999999127,375.09999999999127,368.09999999999127,375.09999999999127,1,375.09999999999127,0,0,,Click Response,RightOption,3,object-86,1i-3,_,52,1i-3_52,7,Testing02,35_PROPHET,ASK,.png,35_PROPHET_ASK.png,BLOT,WUNG,35_PROPHET_BLOT_WUNG.png,35_PROPHET_BLOT_WAN.png,35_PROPHET_BLOT_WAN.png,35_PROPHET_BLOT_WUNG.png,,,,WUNG,WAN,,31,45
