Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-mams,branch-6r1e,randomiser-y4s2,branch-lrzc,branch-3gc6,branch-qx2b,branch-zqfd,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: randomise_blocks,Spreadsheet: randomise_trials,Spreadsheet: _,Spreadsheet: ,Spreadsheet: Age,Spreadsheet: Gender,Spreadsheet: Handedness,Spreadsheet: Condition,Spreadsheet: Trial,Spreadsheet: C-T,Spreadsheet: Image,Spreadsheet: Item,Spreadsheet: Ask,Spreadsheet: .png,Spreadsheet: Question,Spreadsheet: Pronoun,Spreadsheet: Number,Spreadsheet: Auxiliary,Spreadsheet: Answer,Spreadsheet: Text,Spreadsheet: English_Equivalent,Spreadsheet: Option1,Spreadsheet: Option2,Spreadsheet: Option3,Spreadsheet: Option4,Spreadsheet: Alternative,Spreadsheet: Blot,Spreadsheet: Dots,Spreadsheet: Option A,Spreadsheet: Option B,Spreadsheet: Wrong,Spreadsheet: Right,Spreadsheet: Reply,Spreadsheet: Answer A,Spreadsheet: Answer B,Manipulation: Spreadsheet,Store: NounNumberTrain,Store: NounNumberCorrect,Store: NounNumberTotal
58,1702996723809,19/12/2023 14:38:43,1702996723809,0,19/12/2023 14:38:43,157165,2,task-xxab,,33783496,BLIND,9993705,,complete,,6581a9354c0267a49372cd43,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1434x787,,,0,Melk-Hoat-Dain A Training,5,,,1e-3,fail,,,,Melk-Hoat-Dain Training,14,Training01,Training01C,1ouhhw,3,continue,,1269.4999999984866,1266.7999999999884,1269.4999999984866,1269.4999999984866,1266.7999999999884,1269.4999999984866,1,1269.4999999984866,0,0,,Click To Continue,Continue Button,6,object-272,Training01,,3,_,,,,,MHD,14,MHD_14,06_OPENSECRET,,ASK,.png,06_OPENSECRET_ASK.png,DAIN,,,06_OPENSECRET_DAIN.png,DAIN,,,,,,05_QUIRRELL_ASK.png,BLOT,05_QUIRRELL_BLOT.png,HOAT,DAIN,DAIN,HOAT,05_QUIRRELL_HOAT.png,HOAT,,,,,
59,1702996739054,19/12/2023 14:38:59,1702996739054,0,19/12/2023 14:38:59,157165,2,task-xxab,,33783496,BLIND,9993705,,complete,,6581a9354c0267a49372cd43,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1434x787,,,0,Melk-Hoat-Dain A Training,5,,,1e-3,fail,,,,Melk-Hoat-Dain Training,15,Training01,Training01A,34efq7,1,response,MELK,1567.0999999999767,15235.899999999965,15247.799999999988,1567.0999999999767,15235.899999999965,15247.799999999988,1,1567.0999999999767,13680.700000000012,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,3,_,,,,,MHD,15,MHD_15,07_RIDDLE,,ASK,.png,07_RIDDLE_ASK.png,MELK,,,07_RIDDLE_MELK.png,MELK,,,,,,08_SLUGHORN_ASK.png,BLOT,08_SLUGHORN_BLOT.png,MELK,HOAT,MELK,HOAT,08_SLUGHORN_HOAT.png,,HOAT,,,,
60,1702996753220,19/12/2023 14:39:13,1702996753220,0,19/12/2023 14:39:13,157165,2,task-xxab,,33783496,BLIND,9993705,,complete,,6581a9354c0267a49372cd43,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1434x787,,,0,Melk-Hoat-Dain A Training,5,,,1e-3,fail,,,,Melk-Hoat-Dain Training,15,Training01,Training01B,2yfdu9,2,response,,14177.599999999278,14169,14177.599999999278,14177.599999999278,14169,14177.599999999278,1,14177.599999999278,0,0,,Click Response,Option B,5,object-246,Training01,,3,_,,,,,MHD,15,MHD_15,07_RIDDLE,,ASK,.png,07_RIDDLE_ASK.png,MELK,,,07_RIDDLE_MELK.png,MELK,,,,,,08_SLUGHORN_ASK.png,BLOT,08_SLUGHORN_BLOT.png,MELK,HOAT,MELK,HOAT,08_SLUGHORN_HOAT.png,,HOAT,,,,
61,1702996754414,19/12/2023 14:39:14,1702996754414,0,19/12/2023 14:39:14,157165,2,task-xxab,,33783496,BLIND,9993705,,complete,,6581a9354c0267a49372cd43,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1434x787,,,0,Melk-Hoat-Dain A Training,5,,,1e-3,fail,,,,Melk-Hoat-Dain Training,15,Training01,Training01C,1ouhhw,3,continue,,1203.199999997043,1200.100000000035,1203.199999997043,1203.199999997043,1200.100000000035,1203.199999997043,1,1203.199999997043,0,0,,Click To Continue,Continue Button,6,object-272,Training01,,3,_,,,,,MHD,15,MHD_15,07_RIDDLE,,ASK,.png,07_RIDDLE_ASK.png,MELK,,,07_RIDDLE_MELK.png,MELK,,,,,,08_SLUGHORN_ASK.png,BLOT,08_SLUGHORN_BLOT.png,MELK,HOAT,MELK,HOAT,08_SLUGHORN_HOAT.png,,HOAT,,,,
62,1702996758716,19/12/2023 14:39:18,1702996758716,0,19/12/2023 14:39:18,157165,2,task-xxab,,33783496,BLIND,9993705,,complete,,6581a9354c0267a49372cd43,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1434x787,,,0,Melk-Hoat-Dain A Training,5,,,1e-3,fail,,,,Melk-Hoat-Dain Training,16,Training01,Training01A,34efq7,1,response,MELK,2533.899999999965,4300.899999999965,4305.299999999988,2533.899999999965,4300.899999999965,4305.299999999988,1,2533.899999999965,1771.4000000000233,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,3,_,,,,,MHD,17,MHD_17,13_GRYFFINDOR,,ASK,.png,13_GRYFFINDOR_ASK.png,MELK,,,13_GRYFFINDOR_MELK.png,MELK,,,,,,15_BATBOGEYHEX_ASK.png,BLOT,15_BATBOGEYHEX_BLOT.png,DAIN,MELK,MELK,DAIN,15_BATBOGEYHEX_DAIN.png,DAIN,,,,,
63,1702996762820,19/12/2023 14:39:22,1702996762820,0,19/12/2023 14:39:22,157165,2,task-xxab,,33783496,BLIND,9993705,,complete,,6581a9354c0267a49372cd43,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1434x787,,,0,Melk-Hoat-Dain A Training,5,,,1e-3,fail,,,,Melk-Hoat-Dain Training,16,Training01,Training01B,2yfdu9,2,response,,4107.799999998533,4100.5,4107.799999998533,4107.799999998533,4100.5,4107.799999998533,1,4107.799999998533,0,0,,Click Response,Option B,5,object-246,Training01,,3,_,,,,,MHD,17,MHD_17,13_GRYFFINDOR,,ASK,.png,13_GRYFFINDOR_ASK.png,MELK,,,13_GRYFFINDOR_MELK.png,MELK,,,,,,15_BATBOGEYHEX_ASK.png,BLOT,15_BATBOGEYHEX_BLOT.png,DAIN,MELK,MELK,DAIN,15_BATBOGEYHEX_DAIN.png,DAIN,,,,,
64,1702996763910,19/12/2023 14:39:23,1702996763910,0,19/12/2023 14:39:23,157165,2,task-xxab,,33783496,BLIND,9993705,,complete,,6581a9354c0267a49372cd43,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1434x787,,,0,Melk-Hoat-Dain A Training,5,,,1e-3,fail,,,,Melk-Hoat-Dain Training,16,Training01,Training01C,1ouhhw,3,continue,,1097.699999997043,1083.5,1097.699999997043,1097.699999997043,1083.5,1097.699999997043,1,1097.699999997043,0,0,,Click To Continue,Continue Button,6,object-272,Training01,,3,_,,,,,MHD,17,MHD_17,13_GRYFFINDOR,,ASK,.png,13_GRYFFINDOR_ASK.png,MELK,,,13_GRYFFINDOR_MELK.png,MELK,,,,,,15_BATBOGEYHEX_ASK.png,BLOT,15_BATBOGEYHEX_BLOT.png,DAIN,MELK,MELK,DAIN,15_BATBOGEYHEX_DAIN.png,DAIN,,,,,
65,1702996768267,19/12/2023 14:39:28,1702996768267,0,19/12/2023 14:39:28,157165,2,task-xxab,,33783496,BLIND,9993705,,complete,,6581a9354c0267a49372cd43,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1434x787,,,0,Melk-Hoat-Dain A Training,5,,,1e-3,fail,,,,Melk-Hoat-Dain Training,17,Training01,Training01A,34efq7,1,response,HOAT,2317.2000000000116,4367.5,4370.999999997788,2317.2000000000116,4367.5,4370.999999997788,1,2317.2000000000116,2053.7999999977765,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,3,_,,,,,MHD,16,MHD_16,11_WAND,,ASK,.png,11_WAND_ASK.png,HOAT,,,11_WAND_HOAT.png,HOAT,,,,,,12_TOAD_ASK.png,BLOT,12_TOAD_BLOT.png,HOAT,DAIN,HOAT,DAIN,12_TOAD_DAIN.png,,DAIN,,,,
66,1702996773422,19/12/2023 14:39:33,1702996773422,0,19/12/2023 14:39:33,157165,2,task-xxab,,33783496,BLIND,9993705,,complete,,6581a9354c0267a49372cd43,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1434x787,,,0,Melk-Hoat-Dain A Training,5,,,1e-3,fail,,,,Melk-Hoat-Dain Training,17,Training01,Training01B,2yfdu9,2,response,,5158.699999997043,5150.700000000012,5158.699999997043,5158.699999997043,5150.700000000012,5158.699999997043,1,5158.699999997043,0,0,,Click Response,Option B,5,object-246,Training01,,3,_,,,,,MHD,16,MHD_16,11_WAND,,ASK,.png,11_WAND_ASK.png,HOAT,,,11_WAND_HOAT.png,HOAT,,,,,,12_TOAD_ASK.png,BLOT,12_TOAD_BLOT.png,HOAT,DAIN,HOAT,DAIN,12_TOAD_DAIN.png,,DAIN,,,,
67,1702996774432,19/12/2023 14:39:34,1702996774432,0,19/12/2023 14:39:34,157165,2,task-xxab,,33783496,BLIND,9993705,,complete,,6581a9354c0267a49372cd43,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1434x787,,,0,Melk-Hoat-Dain A Training,5,,,1e-3,fail,,,,Melk-Hoat-Dain Training,17,Training01,Training01C,1ouhhw,3,continue,,1016.7999999999884,1000.2000000000116,1016.7999999999884,1016.7999999999884,1000.2000000000116,1016.7999999999884,1,1016.7999999999884,0,0,,Click To Continue,Continue Button,6,object-272,Training01,,3,_,,,,,MHD,16,MHD_16,11_WAND,,ASK,.png,11_WAND_ASK.png,HOAT,,,11_WAND_HOAT.png,HOAT,,,,,,12_TOAD_ASK.png,BLOT,12_TOAD_BLOT.png,HOAT,DAIN,HOAT,DAIN,12_TOAD_DAIN.png,,DAIN,,,,
