Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-mams,branch-6r1e,randomiser-y4s2,branch-lrzc,branch-3gc6,branch-qx2b,branch-zqfd,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: Condition,Spreadsheet: _,Spreadsheet: Trial,Spreadsheet: C-T,Spreadsheet: randomise_trials,Spreadsheet: display,Spreadsheet: Image,Spreadsheet: Ask,Spreadsheet: .png,Spreadsheet: Question,Spreadsheet: Blot,Spreadsheet: Aux,Spreadsheet: Port,Spreadsheet: Starboard,Spreadsheet: Correct,Spreadsheet: Incorrect,Spreadsheet: ,Spreadsheet: Y,Spreadsheet: N,Spreadsheet: L,Spreadsheet: R,Manipulation: Spreadsheet,Store: correct,Store: total
24,1702999058720,19/12/2023 15:17:38,1702999058720,0,19/12/2023 15:17:38,157165,2,task-slet,,33784289,BLIND,9993843,,complete,,6581ae86dcd6bd6ce6cb88d7,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,768x744,,,0,1e-1i B Testing,7,Pass,,1e-1i,,,,,1e-1i B Testing,22,Testing02,Testing,hvzr65,1,response,39_STOPHAGRID_BLOT_WUNG.png,10899.5,10883,10899.5,10899.5,10883,10899.5,0,10899.5,0,0,,Click Response,RightOption,3,object-86,1e-1i,_,45,1e-1i_45,6,Testing02,39_STOPHAGRID,ASK,.png,39_STOPHAGRID_ASK.png,BLOT,WAN,39_STOPHAGRID_BLOT_WAN.png,39_STOPHAGRID_BLOT_WUNG.png,39_STOPHAGRID_BLOT_WAN.png,39_STOPHAGRID_BLOT_WUNG.png,,,,WAN,WUNG,,35,40
25,1702999064569,19/12/2023 15:17:44,1702999064569,0,19/12/2023 15:17:44,157165,2,task-slet,,33784289,BLIND,9993843,,complete,,6581ae86dcd6bd6ce6cb88d7,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,768x744,,,0,1e-1i B Testing,7,Pass,,1e-1i,,,,,1e-1i B Testing,23,Testing02,Testing,hvzr65,1,response,26_ERISED_BLOT_WAN.png,5865.099999997008,5849.6999999999825,5865.099999997008,5865.099999997008,5849.6999999999825,5865.099999997008,1,5865.099999997008,0,0,,Click Response,RightOption,3,object-86,1e-1i,_,46,1e-1i_46,6,Testing02,26_ERISED,ASK,.png,26_ERISED_ASK.png,BLOT,WIM,26_ERISED_BLOT_WIM.png,26_ERISED_BLOT_WAN.png,26_ERISED_BLOT_WAN.png,26_ERISED_BLOT_WIM.png,,,,WIM,WAN,,36,41
26,1702999070683,19/12/2023 15:17:50,1702999070683,0,19/12/2023 15:17:50,157165,2,task-slet,,33784289,BLIND,9993843,,complete,,6581ae86dcd6bd6ce6cb88d7,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,768x744,,,0,1e-1i B Testing,7,Pass,,1e-1i,,,,,1e-1i B Testing,24,Testing02,Testing,hvzr65,1,response,20_PULLSWORD_BLOT_WUNG.png,6129.999999998516,6116.399999999994,6129.999999998516,6129.999999998516,6116.399999999994,6129.999999998516,0,6129.999999998516,0,0,,Click Response,RightOption,3,object-86,1e-1i,_,47,1e-1i_47,6,Testing02,20_PULLSWORD,ASK,.png,20_PULLSWORD_ASK.png,BLOT,WIM,20_PULLSWORD_BLOT_WIM.png,20_PULLSWORD_BLOT_WUNG.png,20_PULLSWORD_BLOT_WIM.png,20_PULLSWORD_BLOT_WUNG.png,,,,WIM,WUNG,,36,42
27,1702999075316,19/12/2023 15:17:55,1702999075316,0,19/12/2023 15:17:55,157165,2,task-slet,,33784289,BLIND,9993843,,complete,,6581ae86dcd6bd6ce6cb88d7,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,768x744,,,0,1e-1i B Testing,7,Pass,,1e-1i,,,,,1e-1i B Testing,25,Testing02,Testing,hvzr65,1,response,35_PROPHET_BLOT_WUNG.png,4646.399999999267,4632.8000000000175,4646.399999999267,4646.399999999267,4632.8000000000175,4646.399999999267,1,4646.399999999267,0,0,,Click Response,RightOption,3,object-86,1e-1i,_,52,1e-1i_52,7,Testing02,35_PROPHET,ASK,.png,35_PROPHET_ASK.png,BLOT,WAN,35_PROPHET_BLOT_WAN.png,35_PROPHET_BLOT_WUNG.png,35_PROPHET_BLOT_WUNG.png,35_PROPHET_BLOT_WAN.png,,,,WAN,WUNG,,37,43
28,1702999081078,19/12/2023 15:18:01,1702999081078,0,19/12/2023 15:18:01,157165,2,task-slet,,33784289,BLIND,9993843,,complete,,6581ae86dcd6bd6ce6cb88d7,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,768x744,,,0,1e-1i B Testing,7,Pass,,1e-1i,,,,,1e-1i B Testing,26,Testing02,Testing,hvzr65,1,response,04_WHEEZES_BLOT_WAN.png,5775.599999999249,5766.299999999988,5775.599999999249,5775.599999999249,5766.299999999988,5775.599999999249,1,5775.599999999249,0,0,,Click Response,LeftOption,4,object-112,1e-1i,_,49,1e-1i_49,7,Testing02,04_WHEEZES,ASK,.png,04_WHEEZES_ASK.png,BLOT,WAN,04_WHEEZES_BLOT_WAN.png,04_WHEEZES_BLOT_WUNG.png,04_WHEEZES_BLOT_WAN.png,04_WHEEZES_BLOT_WUNG.png,,,,WAN,WUNG,,38,44
29,1702999084492,19/12/2023 15:18:04,1702999084492,0,19/12/2023 15:18:04,157165,2,task-slet,,33784289,BLIND,9993843,,complete,,6581ae86dcd6bd6ce6cb88d7,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,768x744,,,0,1e-1i B Testing,7,Pass,,1e-1i,,,,,1e-1i B Testing,27,Testing02,Testing,hvzr65,1,response,13_QUIBBLER_BLOT_WUNG.png,3423.7999999992608,3416.7000000000116,3423.7999999992608,3423.7999999992608,3416.7000000000116,3423.7999999992608,0,3423.7999999992608,0,0,,Click Response,RightOption,3,object-86,1e-1i,_,51,1e-1i_51,7,Testing02,13_QUIBBLER,ASK,.png,13_QUIBBLER_ASK.png,BLOT,WIM,13_QUIBBLER_BLOT_WIM.png,13_QUIBBLER_BLOT_WUNG.png,13_QUIBBLER_BLOT_WIM.png,13_QUIBBLER_BLOT_WUNG.png,,,,WIM,WUNG,,38,45
30,1702999090137,19/12/2023 15:18:10,1702999090137,0,19/12/2023 15:18:10,157165,2,task-slet,,33784289,BLIND,9993843,,complete,,6581ae86dcd6bd6ce6cb88d7,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,768x744,,,0,1e-1i B Testing,7,Pass,,1e-1i,,,,,1e-1i B Testing,28,Testing02,Testing,hvzr65,1,response,40_BURYSNAPE_BLOT_WAN.png,5652.199999997014,5649.5,5652.199999997014,5652.199999997014,5649.5,5652.199999997014,1,5652.199999997014,0,0,,Click Response,RightOption,3,object-86,1e-1i,_,50,1e-1i_50,7,Testing02,40_BURYSNAPE,ASK,.png,40_BURYSNAPE_ASK.png,BLOT,WIM,40_BURYSNAPE_BLOT_WIM.png,40_BURYSNAPE_BLOT_WAN.png,40_BURYSNAPE_BLOT_WAN.png,40_BURYSNAPE_BLOT_WIM.png,,,,WIM,WAN,,39,46
31,1702999094419,19/12/2023 15:18:14,1702999094419,0,19/12/2023 15:18:14,157165,2,task-slet,,33784289,BLIND,9993843,,complete,,6581ae86dcd6bd6ce6cb88d7,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,768x744,,,0,1e-1i B Testing,7,Pass,,1e-1i,,,,,1e-1i B Testing,29,Testing02,Testing,hvzr65,1,response,34_FANLETTERS_BLOT_WAN.png,4285.299999998504,4283.100000000006,4285.299999998504,4285.299999998504,4283.100000000006,4285.299999998504,0,4285.299999998504,0,0,,Click Response,RightOption,3,object-86,1e-1i,_,55,1e-1i_55,8,Testing02,34_FANLETTERS,ASK,.png,34_FANLETTERS_ASK.png,BLOT,WIM,34_FANLETTERS_BLOT_WIM.png,34_FANLETTERS_BLOT_WAN.png,34_FANLETTERS_BLOT_WIM.png,34_FANLETTERS_BLOT_WAN.png,,,,WIM,WAN,,39,47
32,1702999097721,19/12/2023 15:18:17,1702999097721,0,19/12/2023 15:18:17,157165,2,task-slet,,33784289,BLIND,9993843,,complete,,6581ae86dcd6bd6ce6cb88d7,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,768x744,,,0,1e-1i B Testing,7,Pass,,1e-1i,,,,,1e-1i B Testing,30,Testing02,Testing,hvzr65,1,response,12_SKEETER_BLOT_WAN.png,3303.599999997008,3300.7999999999884,3303.599999997008,3303.599999997008,3300.7999999999884,3303.599999997008,1,3303.599999997008,0,0,,Click Response,RightOption,3,object-86,1e-1i,_,54,1e-1i_54,8,Testing02,12_SKEETER,ASK,.png,12_SKEETER_ASK.png,BLOT,WUNG,12_SKEETER_BLOT_WUNG.png,12_SKEETER_BLOT_WAN.png,12_SKEETER_BLOT_WAN.png,12_SKEETER_BLOT_WUNG.png,,,,WUNG,WAN,,40,48
33,1702999103955,19/12/2023 15:18:23,1702999103955,0,19/12/2023 15:18:23,157165,2,task-slet,,33784289,BLIND,9993843,,complete,,6581ae86dcd6bd6ce6cb88d7,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,768x744,,,0,1e-1i B Testing,7,Pass,,1e-1i,,,,,1e-1i B Testing,31,Testing02,Testing,hvzr65,1,response,28_GALLEONS_BLOT_WUNG.png,6236.5,6232.299999999988,6236.5,6236.5,6232.299999999988,6236.5,1,6236.5,0,0,,Click Response,RightOption,3,object-86,1e-1i,_,56,1e-1i_56,8,Testing02,28_GALLEONS,ASK,.png,28_GALLEONS_ASK.png,BLOT,WIM,28_GALLEONS_BLOT_WIM.png,28_GALLEONS_BLOT_WUNG.png,28_GALLEONS_BLOT_WUNG.png,28_GALLEONS_BLOT_WIM.png,,,,WIM,WUNG,,41,49
