Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-mams,branch-6r1e,randomiser-y4s2,branch-lrzc,branch-3gc6,branch-qx2b,branch-zqfd,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: randomise_blocks,Spreadsheet: randomise_trials,Spreadsheet: _,Spreadsheet: ,Spreadsheet: Age,Spreadsheet: Gender,Spreadsheet: Handedness,Spreadsheet: Condition,Spreadsheet: Trial,Spreadsheet: C-T,Spreadsheet: Image,Spreadsheet: Item,Spreadsheet: Ask,Spreadsheet: .png,Spreadsheet: Question,Spreadsheet: Pronoun,Spreadsheet: Number,Spreadsheet: Auxiliary,Spreadsheet: Answer,Spreadsheet: Text,Spreadsheet: English_Equivalent,Spreadsheet: Option1,Spreadsheet: Option2,Spreadsheet: Option3,Spreadsheet: Option4,Spreadsheet: Alternative,Spreadsheet: Blot,Spreadsheet: Dots,Spreadsheet: Option A,Spreadsheet: Option B,Spreadsheet: Wrong,Spreadsheet: Right,Spreadsheet: Reply,Spreadsheet: Answer A,Spreadsheet: Answer B,Manipulation: Spreadsheet,Store: NounNumberTrain,Store: NounNumberCorrect,Store: NounNumberTotal
11,1702980708794,19/12/2023 10:11:48,1702980708794,0,19/12/2023 10:11:48,157165,2,task-fbri,,33775815,BLIND,9990870,,complete,,65816bf3d907e265ecd7ae08,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x919,,,0,Hoat-Dain-Melk A Training,29,,Pass,1e-2,,,,,Hoat_Dain_Melk Training,1,Instructions,Instructions7,9ni7em,7,continue,,21960.899999999994,21959,21960.899999999994,21960.899999999994,21959,21960.899999999994,0,21960.899999999994,0,0,,Click To Continue,Continue Button,2,object-197,Instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,1702980708799,19/12/2023 10:11:48,1702980708799,0,19/12/2023 10:11:48,157165,2,task-fbri,,33775815,BLIND,9990870,,complete,,65816bf3d907e265ecd7ae08,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x919,,,0,Hoat-Dain-Melk A Training,29,,Pass,1e-2,,,,,Hoat_Dain_Melk Training,1,Instructions,Instructions7,9ni7em,7,response,Mad-Eye Moody,16427.79999999999,21959,21969.49999999962,16427.79999999999,21959,21969.49999999962,1,16427.79999999999,5541.699999999633,0,,Dropdown,Attention Check 7,4,object-199,Instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,1702980722785,19/12/2023 10:12:02,1702980722785,0,19/12/2023 10:12:02,157165,2,task-fbri,,33775815,BLIND,9990870,,complete,,65816bf3d907e265ecd7ae08,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x919,,,0,Hoat-Dain-Melk A Training,29,,Pass,1e-2,,,,,Hoat_Dain_Melk Training,1,Instructions,Instructions8,foqp6p,8,continue,,13997.399999999994,13995.299999999988,13997.399999999994,13997.399999999994,13995.299999999988,13997.399999999994,0,13997.399999999994,0,0,,Click To Continue,Continue Button,2,object-205,Instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,1702980722786,19/12/2023 10:12:02,1702980722786,0,19/12/2023 10:12:02,157165,2,task-fbri,,33775815,BLIND,9990870,,complete,,65816bf3d907e265ecd7ae08,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x919,,,0,Hoat-Dain-Melk A Training,29,,Pass,1e-2,,,,,Hoat_Dain_Melk Training,1,Instructions,Instructions8,foqp6p,8,response,Ton-Tongue Toffee,8047.5,13995.299999999988,13998.499999999622,8047.5,13995.299999999988,13998.499999999622,1,8047.5,5950.999999999622,0,,Dropdown,Attention Check 8,3,object-206,Instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1702980749176,19/12/2023 10:12:29,1702980749176,0,19/12/2023 10:12:29,157165,2,task-fbri,,33775815,BLIND,9990870,,complete,,65816bf3d907e265ecd7ae08,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x919,,,0,Hoat-Dain-Melk A Training,29,,Pass,1e-2,,,,,Hoat_Dain_Melk Training,1,Instructions,Instructions9,q3gk2e,9,continue,,26392.600000000006,26391,26392.600000000006,26392.600000000006,26391,26392.600000000006,1,26392.600000000006,0,0,,Click To Continue,Continue Button,2,object-75,Instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,1702980787209,19/12/2023 10:13:07,1702980787209,0,19/12/2023 10:13:07,157165,2,task-fbri,,33775815,BLIND,9990870,,complete,,65816bf3d907e265ecd7ae08,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x919,,,0,Hoat-Dain-Melk A Training,29,,Pass,1e-2,,,,,Hoat_Dain_Melk Training,1,Instructions,Instructions10,gxa3vr,10,continue,,38034.80000000019,38020.5,38034.80000000019,38034.80000000019,38020.5,38034.80000000019,1,38034.80000000019,0,0,,Click To Continue,Continue Button,2,object-165,Instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1702980818649,19/12/2023 10:13:38,1702980818649,0,19/12/2023 10:13:38,157165,2,task-fbri,,33775815,BLIND,9990870,,complete,,65816bf3d907e265ecd7ae08,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x919,,,0,Hoat-Dain-Melk A Training,29,,Pass,1e-2,,,,,Hoat_Dain_Melk Training,1,Training01,Training01A,34efq7,1,response,YOU,26707.600000000006,31439.20000000001,31455.100000000006,26707.600000000006,31439.20000000001,31455.100000000006,0,26707.600000000006,4747.5,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,1,_,,,,,HDM,03,HDM_03,08_SLUGHORN,,ASK,.png,08_SLUGHORN_ASK.png,DAIN,,,08_SLUGHORN_DAIN.png,DAIN,,,,,,09_WEDDING_ASK.png,BLOT,09_WEDDING_BLOT.png,DAIN,MELK,DAIN,MELK,09_WEDDING_MELK.png,,MELK,,,,
18,1702980824703,19/12/2023 10:13:44,1702980824703,0,19/12/2023 10:13:44,157165,2,task-fbri,,33775815,BLIND,9990870,,complete,,65816bf3d907e265ecd7ae08,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x919,,,0,Hoat-Dain-Melk A Training,29,,Pass,1e-2,,,,,Hoat_Dain_Melk Training,1,Training01,Training01A,34efq7,1,response,YOU,26707.600000000006,37503.899999999994,37508.80000000019,26707.600000000006,37503.899999999994,37508.80000000019,0,26707.600000000006,10801.200000000186,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,1,_,,,,,HDM,03,HDM_03,08_SLUGHORN,,ASK,.png,08_SLUGHORN_ASK.png,DAIN,,,08_SLUGHORN_DAIN.png,DAIN,,,,,,09_WEDDING_ASK.png,BLOT,09_WEDDING_BLOT.png,DAIN,MELK,DAIN,MELK,09_WEDDING_MELK.png,,MELK,,,,
19,1702980837719,19/12/2023 10:13:57,1702980837719,0,19/12/2023 10:13:57,157165,2,task-fbri,,33775815,BLIND,9990870,,complete,,65816bf3d907e265ecd7ae08,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x919,,,0,Hoat-Dain-Melk A Training,29,,Pass,1e-2,,,,,Hoat_Dain_Melk Training,1,Training01,Training01A,34efq7,1,response,DAIN,26707.600000000006,50516.30000000002,50524.89999999982,26707.600000000006,50516.30000000002,50524.89999999982,1,26707.600000000006,23817.299999999814,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,1,_,,,,,HDM,03,HDM_03,08_SLUGHORN,,ASK,.png,08_SLUGHORN_ASK.png,DAIN,,,08_SLUGHORN_DAIN.png,DAIN,,,,,,09_WEDDING_ASK.png,BLOT,09_WEDDING_BLOT.png,DAIN,MELK,DAIN,MELK,09_WEDDING_MELK.png,,MELK,,,,
20,1702980861899,19/12/2023 10:14:21,1702980861899,0,19/12/2023 10:14:21,157165,2,task-fbri,,33775815,BLIND,9990870,,complete,,65816bf3d907e265ecd7ae08,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x919,,,0,Hoat-Dain-Melk A Training,29,,Pass,1e-2,,,,,Hoat_Dain_Melk Training,1,Training01,Training01B,2yfdu9,2,response,,24188.399999999616,24175.099999999977,24188.399999999616,24188.399999999616,24175.099999999977,24188.399999999616,1,24188.399999999616,0,0,,Click Response,Option B,5,object-246,Training01,,1,_,,,,,HDM,03,HDM_03,08_SLUGHORN,,ASK,.png,08_SLUGHORN_ASK.png,DAIN,,,08_SLUGHORN_DAIN.png,DAIN,,,,,,09_WEDDING_ASK.png,BLOT,09_WEDDING_BLOT.png,DAIN,MELK,DAIN,MELK,09_WEDDING_MELK.png,,MELK,,,,
