Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-mams,branch-6r1e,randomiser-y4s2,branch-lrzc,branch-3gc6,branch-qx2b,branch-zqfd,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: randomise_trials,Spreadsheet: _,Spreadsheet: ,Spreadsheet: Condition,Spreadsheet: Trial,Spreadsheet: C-T,Spreadsheet: Image,Spreadsheet: Item,Spreadsheet: Ask,Spreadsheet: .png,Spreadsheet: Question,Spreadsheet: Correct,Spreadsheet: Wrong,Spreadsheet: Number,Spreadsheet: Blot,Spreadsheet: LeftOption,Spreadsheet: RightOption,Spreadsheet: ANSWER,Spreadsheet: Option B,Spreadsheet: Left Option,Spreadsheet: Option A,Spreadsheet: Right Option,Spreadsheet: Right,Spreadsheet: Incorrect,Manipulation: Spreadsheet,Store: correct,Store: total
15,1712397395390,06/04/2024 09:56:35,1712400995390,1,06/04/2024 11:56:35,139619,19,task-ygk2,,36791357,BLIND,10848143,,complete,,66111a43925d3ae866cd274c,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1280x720,1280x559,,,0,Hoat-Dain-Melk B Testing,8,,fail,1e-2,,,,,Hoat_Dain_Melk Testing,9,Testing01,Testing,hvzr65,1,response,15_BATBOGEYHEX_DAIN.png,600.9999999046267,599.5,600.9999999046267,600.9999999046267,599.5,600.9999999046267,0,600.9999999046267,0,0,,Click Response,RightOption,3,object-86,Testing01,2,_,,HDM,29,HDM_29,15_BATBOGEYHEX,,ASK,.png,15_BATBOGEYHEX_ASK.png,15_BATBOGEYHEX_MELK.png,MELK,,,,,,MELK,15_BATBOGEYHEX_MELK.png,DAIN,15_BATBOGEYHEX_DAIN.png,DAIN,15_BATBOGEYHEX_DAIN.png,,5,9
16,1712397396424,06/04/2024 09:56:36,1712400996424,1,06/04/2024 11:56:36,139619,19,task-ygk2,,36791357,BLIND,10848143,,complete,,66111a43925d3ae866cd274c,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1280x720,1280x559,,,0,Hoat-Dain-Melk B Testing,8,,fail,1e-2,,,,,Hoat_Dain_Melk Testing,10,Testing01,Testing,hvzr65,1,response,10_TROLL_DAIN.png,1035.799999856943,1032.5,1035.799999856943,1035.799999856943,1032.5,1035.799999856943,0,1035.799999856943,0,0,,Click Response,LeftOption,4,object-85,Testing01,2,_,,HDM,28,HDM_28,10_TROLL,,ASK,.png,10_TROLL_ASK.png,10_TROLL_HOAT.png,HOAT,,,,,,DAIN,10_TROLL_DAIN.png,HOAT,10_TROLL_HOAT.png,DAIN,10_TROLL_DAIN.png,,5,10
17,1712397396925,06/04/2024 09:56:36,1712400996925,1,06/04/2024 11:56:36,139619,19,task-ygk2,,36791357,BLIND,10848143,,complete,,66111a43925d3ae866cd274c,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1280x720,1280x559,,,0,Hoat-Dain-Melk B Testing,8,,fail,1e-2,,,,,Hoat_Dain_Melk Testing,11,Testing01,Testing,hvzr65,1,response,05_QUIRRELL_HOAT.png,503.79999985694303,499.3999999999942,503.79999985694303,503.79999985694303,499.3999999999942,503.79999985694303,0,503.79999985694303,0,0,,Click Response,RightOption,3,object-86,Testing01,2,_,,HDM,26,HDM_26,05_QUIRRELL,,ASK,.png,05_QUIRRELL_ASK.png,05_QUIRRELL_DAIN.png,DAIN,,,,,,DAIN,05_QUIRRELL_DAIN.png,HOAT,05_QUIRRELL_HOAT.png,HOAT,05_QUIRRELL_HOAT.png,,5,11
18,1712397397404,06/04/2024 09:56:37,1712400997404,1,06/04/2024 11:56:37,139619,19,task-ygk2,,36791357,BLIND,10848143,,complete,,66111a43925d3ae866cd274c,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1280x720,1280x559,,,0,Hoat-Dain-Melk B Testing,8,,fail,1e-2,,,,,Hoat_Dain_Melk Testing,12,Testing01,Testing,hvzr65,1,response,16_PARSELTONGUE_HOAT.png,482.59999990463257,466.3999999999942,482.59999990463257,482.59999990463257,466.3999999999942,482.59999990463257,1,482.59999990463257,0,0,,Click Response,LeftOption,4,object-85,Testing01,2,_,,HDM,30,HDM_30,16_PARSELTONGUE,,ASK,.png,16_PARSELTONGUE_ASK.png,16_PARSELTONGUE_HOAT.png,HOAT,,,,,,HOAT,16_PARSELTONGUE_HOAT.png,MELK,16_PARSELTONGUE_MELK.png,MELK,16_PARSELTONGUE_MELK.png,,6,12
19,1712397401649,06/04/2024 09:56:41,1712401001649,1,06/04/2024 11:56:41,139619,19,task-ygk2,,36791357,BLIND,10848143,,complete,,66111a43925d3ae866cd274c,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1280x720,1280x559,,,0,Hoat-Dain-Melk B Testing,8,,fail,1e-2,,,,,Hoat_Dain_Melk Testing,13,Testing01,Testing,hvzr65,1,response,07_RIDDLE_HOAT.png,3912.299999809271,3896.4000000000087,3912.299999809271,3912.299999809271,3896.4000000000087,3912.299999809271,1,3912.299999809271,0,0,,Click Response,RightOption,3,object-86,Testing01,3,_,,HDM,33,HDM_33,07_RIDDLE,,ASK,.png,07_RIDDLE_ASK.png,07_RIDDLE_HOAT.png,HOAT,,,,,,DAIN,07_RIDDLE_DAIN.png,HOAT,07_RIDDLE_HOAT.png,DAIN,07_RIDDLE_DAIN.png,,7,13
20,1712397402185,06/04/2024 09:56:42,1712401002185,1,06/04/2024 11:56:42,139619,19,task-ygk2,,36791357,BLIND,10848143,,complete,,66111a43925d3ae866cd274c,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1280x720,1280x559,,,0,Hoat-Dain-Melk B Testing,8,,fail,1e-2,,,,,Hoat_Dain_Melk Testing,14,Testing01,Testing,hvzr65,1,response,13_GRYFFINDOR_HOAT.png,551.2999999046297,549.3999999999942,551.2999999046297,551.2999999046297,549.3999999999942,551.2999999046297,1,551.2999999046297,0,0,,Click Response,LeftOption,4,object-85,Testing01,3,_,,HDM,35,HDM_35,13_GRYFFINDOR,,ASK,.png,13_GRYFFINDOR_ASK.png,13_GRYFFINDOR_HOAT.png,HOAT,,,,,,HOAT,13_GRYFFINDOR_HOAT.png,MELK,13_GRYFFINDOR_MELK.png,MELK,13_GRYFFINDOR_MELK.png,,8,14
21,1712397402534,06/04/2024 09:56:42,1712401002534,1,06/04/2024 11:56:42,139619,19,task-ygk2,,36791357,BLIND,10848143,,complete,,66111a43925d3ae866cd274c,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1280x720,1280x559,,,0,Hoat-Dain-Melk B Testing,8,,fail,1e-2,,,,,Hoat_Dain_Melk Testing,15,Testing01,Testing,hvzr65,1,response,03_NAGINI_MELK.png,349.8000000000029,333.1000000000058,349.8000000000029,349.8000000000029,333.1000000000058,349.8000000000029,1,349.8000000000029,0,0,,Click Response,RightOption,3,object-86,Testing01,3,_,,HDM,31,HDM_31,03_NAGINI,,ASK,.png,03_NAGINI_ASK.png,03_NAGINI_MELK.png,MELK,,,,,,HOAT,03_NAGINI_HOAT.png,MELK,03_NAGINI_MELK.png,HOAT,03_NAGINI_HOAT.png,,9,15
22,1712397402889,06/04/2024 09:56:42,1712401002889,1,06/04/2024 11:56:42,139619,19,task-ygk2,,36791357,BLIND,10848143,,complete,,66111a43925d3ae866cd274c,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1280x720,1280x559,,,0,Hoat-Dain-Melk B Testing,8,,fail,1e-2,,,,,Hoat_Dain_Melk Testing,16,Testing01,Testing,hvzr65,1,response,17_PETRIFIED_DAIN.png,372.6999999999971,366.3000000000029,372.6999999999971,372.6999999999971,366.3000000000029,372.6999999999971,1,372.6999999999971,0,0,,Click Response,LeftOption,4,object-85,Testing01,3,_,,HDM,36,HDM_36,17_PETRIFIED,,ASK,.png,17_PETRIFIED_ASK.png,17_PETRIFIED_DAIN.png,DAIN,,,,,,DAIN,17_PETRIFIED_DAIN.png,HOAT,17_PETRIFIED_HOAT.png,HOAT,17_PETRIFIED_HOAT.png,,10,16
23,1712397403279,06/04/2024 09:56:43,1712401003279,1,06/04/2024 11:56:43,139619,19,task-ygk2,,36791357,BLIND,10848143,,complete,,66111a43925d3ae866cd274c,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1280x720,1280x559,,,0,Hoat-Dain-Melk B Testing,8,,fail,1e-2,,,,,Hoat_Dain_Melk Testing,17,Testing01,Testing,hvzr65,1,response,06_OPENSECRET_DAIN.png,397.0999998092593,382.8999999999942,397.0999998092593,397.0999998092593,382.8999999999942,397.0999998092593,0,397.0999998092593,0,0,,Click Response,RightOption,3,object-86,Testing01,3,_,,HDM,32,HDM_32,06_OPENSECRET,,ASK,.png,06_OPENSECRET_ASK.png,06_OPENSECRET_MELK.png,MELK,,,,,,MELK,06_OPENSECRET_MELK.png,DAIN,06_OPENSECRET_DAIN.png,DAIN,06_OPENSECRET_DAIN.png,,10,17
24,1712397403724,06/04/2024 09:56:43,1712401003724,1,06/04/2024 11:56:43,139619,19,task-ygk2,,36791357,BLIND,10848143,,complete,,66111a43925d3ae866cd274c,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1280x720,1280x559,,,0,Hoat-Dain-Melk B Testing,8,,fail,1e-2,,,,,Hoat_Dain_Melk Testing,18,Testing01,Testing,hvzr65,1,response,11_WAND_MELK.png,459.2999999523163,449.6999999999971,459.2999999523163,459.2999999523163,449.6999999999971,459.2999999523163,0,459.2999999523163,0,0,,Click Response,LeftOption,4,object-85,Testing01,3,_,,HDM,34,HDM_34,11_WAND,,ASK,.png,11_WAND_ASK.png,11_WAND_DAIN.png,DAIN,,,,,,MELK,11_WAND_MELK.png,DAIN,11_WAND_DAIN.png,MELK,11_WAND_MELK.png,,10,18
25,1712397409539,06/04/2024 09:56:49,1712401009539,1,06/04/2024 11:56:49,139619,19,task-ygk2,,36791357,BLIND,10848143,,complete,,66111a43925d3ae866cd274c,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1280x720,1280x559,,,0,Hoat-Dain-Melk B Testing,8,,fail,1e-2,,,,,Hoat_Dain_Melk Testing,1,Score,Screen 1,4n5b6s,1,continue,,5825.3999999046355,5812.199999999997,5825.3999999046355,5825.3999999046355,5812.199999999997,5825.3999999046355,1,5825.3999999046355,0,0,,Click To Continue,Continue Button,2,object-111,Score,,,,,,,,,,,,,,,,,,,,,,,,,,10,18
26,1712397409569,06/04/2024 09:56:49,1712401009569,1,06/04/2024 11:56:49,139619,19,task-ygk2,,36791357,BLIND,10848143,,complete,,66111a43925d3ae866cd274c,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1280x720,1280x559,,,0,Hoat-Dain-Melk B Testing,8,,fail,1e-2,,,,,Hoat_Dain_Melk Testing,,,,,,5,END,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1712398350612,06/04/2024 10:12:30,1712401950612,1,06/04/2024 12:12:30,139619,19,task-ygk2,,36791597,BLIND,10848214,,complete,,66111d3d6ad08000b1bee609,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1280x800,1237x585,,,0,Hoat-Dain-Melk B Testing,8,,Pass,1e-2,,,,,Hoat_Dain_Melk Testing,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1712398356817,06/04/2024 10:12:36,1712401956817,1,06/04/2024 12:12:36,139619,19,task-ygk2,,36791597,BLIND,10848214,,complete,,66111d3d6ad08000b1bee609,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1280x800,1237x585,,,0,Hoat-Dain-Melk B Testing,8,,Pass,1e-2,,,,,Hoat_Dain_Melk Testing,1,AttentionChecks,Attention Check 3,h2412x,1,continue,,6225.4,6219.7,6225.4,6225.4,6219.7,6225.4,0,6225.4,0,0,,Click To Continue,Continue Button,2,object-98,AttentionChecks,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1712398356818,06/04/2024 10:12:36,1712401956818,1,06/04/2024 12:12:36,139619,19,task-ygk2,,36791597,BLIND,10848214,,complete,,66111d3d6ad08000b1bee609,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1280x800,1237x585,,,0,Hoat-Dain-Melk B Testing,8,,Pass,1e-2,,,,,Hoat_Dain_Melk Testing,1,AttentionChecks,Attention Check 3,h2412x,1,response,Hungarian Horntail,5819.099999999999,6219.7,6226.200000000745,5819.099999999999,6219.7,6226.200000000745,1,5819.099999999999,407.10000000074524,0,,Dropdown,Dropdown,3,object-100,AttentionChecks,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1712398367183,06/04/2024 10:12:47,1712401967183,1,06/04/2024 12:12:47,139619,19,task-ygk2,,36791597,BLIND,10848214,,complete,,66111d3d6ad08000b1bee609,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1280x800,1237x585,,,0,Hoat-Dain-Melk B Testing,8,,Pass,1e-2,,,,,Hoat_Dain_Melk Testing,1,AttentionChecks,Attention Check 4,q3vhpo,2,continue,,10371.499999999996,10354.8,10371.499999999996,10371.499999999996,10354.8,10371.499999999996,0,10371.499999999996,0,0,,Click To Continue,Continue Button,2,object-104,AttentionChecks,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1712398367186,06/04/2024 10:12:47,1712401967186,1,06/04/2024 12:12:47,139619,19,task-ygk2,,36791597,BLIND,10848214,,complete,,66111d3d6ad08000b1bee609,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1280x800,1237x585,,,0,Hoat-Dain-Melk B Testing,8,,Pass,1e-2,,,,,Hoat_Dain_Melk Testing,1,AttentionChecks,Attention Check 4,q3vhpo,2,response,Serpent,9853.5,10354.8,10371.499999999996,9853.5,10354.8,10371.499999999996,1,9853.5,517.9999999999964,0,,Dropdown,Attention Check 2,3,object-105,AttentionChecks,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1712398375787,06/04/2024 10:12:55,1712401975787,1,06/04/2024 12:12:55,139619,19,task-ygk2,,36791597,BLIND,10848214,,complete,,66111d3d6ad08000b1bee609,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1280x800,1237x585,,,0,Hoat-Dain-Melk B Testing,8,,Pass,1e-2,,,,,Hoat_Dain_Melk Testing,1,AttentionChecks,Instructions,g2b1f4,3,continue,,8621.200000000747,8619.900000000001,8621.200000000747,8621.200000000747,8619.900000000001,8621.200000000747,1,8621.200000000747,0,0,,Click To Continue,Continue Button,2,object-79,AttentionChecks,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1712398392871,06/04/2024 10:13:12,1712401992871,1,06/04/2024 12:13:12,139619,19,task-ygk2,,36791597,BLIND,10848214,,complete,,66111d3d6ad08000b1bee609,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1280x800,1237x585,,,0,Hoat-Dain-Melk B Testing,8,,Pass,1e-2,,,,,Hoat_Dain_Melk Testing,1,Testing01,Testing,hvzr65,1,response,12_TOAD_MELK.png,17081.5,17075.6,17081.5,17081.5,17075.6,17081.5,1,17081.5,0,0,,Click Response,RightOption,3,object-86,Testing01,1,_,,HDM,22,HDM_22,12_TOAD,,ASK,.png,12_TOAD_ASK.png,12_TOAD_MELK.png,MELK,,,,,,HOAT,12_TOAD_HOAT.png,MELK,12_TOAD_MELK.png,HOAT,12_TOAD_HOAT.png,,1,1
8,1712398398632,06/04/2024 10:13:18,1712401998632,1,06/04/2024 12:13:18,139619,19,task-ygk2,,36791597,BLIND,10848214,,complete,,66111d3d6ad08000b1bee609,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1280x800,1237x585,,,0,Hoat-Dain-Melk B Testing,8,,Pass,1e-2,,,,,Hoat_Dain_Melk Testing,2,Testing01,Testing,hvzr65,1,response,04_HUFFLEPUFF_HOAT.png,5767.699999999997,5751.5999999999985,5767.699999999997,5767.699999999997,5751.5999999999985,5767.699999999997,1,5767.699999999997,0,0,,Click Response,LeftOption,4,object-85,Testing01,1,_,,HDM,20,HDM_20,04_HUFFLEPUFF,,ASK,.png,04_HUFFLEPUFF_ASK.png,04_HUFFLEPUFF_HOAT.png,HOAT,,,,,,HOAT,04_HUFFLEPUFF_HOAT.png,MELK,04_HUFFLEPUFF_MELK.png,MELK,04_HUFFLEPUFF_MELK.png,,2,2
9,1712398410547,06/04/2024 10:13:30,1712402010547,1,06/04/2024 12:13:30,139619,19,task-ygk2,,36791597,BLIND,10848214,,complete,,66111d3d6ad08000b1bee609,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1280x800,1237x585,,,0,Hoat-Dain-Melk B Testing,8,,Pass,1e-2,,,,,Hoat_Dain_Melk Testing,3,Testing01,Testing,hvzr65,1,response,01_LOCKET_HOAT.png,11933.300000000003,11922.700000000004,11933.300000000003,11933.300000000003,11922.700000000004,11933.300000000003,1,11933.300000000003,0,0,,Click Response,RightOption,3,object-86,Testing01,1,_,,HDM,19,HDM_19,01_LOCKET,,ASK,.png,01_LOCKET_ASK.png,01_LOCKET_HOAT.png,HOAT,,,,,,DAIN,01_LOCKET_DAIN.png,HOAT,01_LOCKET_HOAT.png,DAIN,01_LOCKET_DAIN.png,,3,3
10,1712398432378,06/04/2024 10:13:52,1712402032378,1,06/04/2024 12:13:52,139619,19,task-ygk2,,36791597,BLIND,10848214,,complete,,66111d3d6ad08000b1bee609,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1280x800,1237x585,,,0,Hoat-Dain-Melk B Testing,8,,Pass,1e-2,,,,,Hoat_Dain_Melk Testing,4,Testing01,Testing,hvzr65,1,response,18_CEILING_MELK.png,21841.299999999253,21826.799999999996,21841.299999999253,21841.299999999253,21826.799999999996,21841.299999999253,1,21841.299999999253,0,0,,Click Response,LeftOption,4,object-85,Testing01,1,_,,HDM,24,HDM_24,18_CEILING,,ASK,.png,18_CEILING_ASK.png,18_CEILING_MELK.png,MELK,,,,,,MELK,18_CEILING_MELK.png,DAIN,18_CEILING_DAIN.png,DAIN,18_CEILING_DAIN.png,,4,4
