Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-mams,branch-6r1e,randomiser-y4s2,branch-lrzc,branch-3gc6,branch-qx2b,branch-zqfd,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: Condition,Spreadsheet: _,Spreadsheet: Trial,Spreadsheet: C-T,Spreadsheet: randomise_trials,Spreadsheet: display,Spreadsheet: Image,Spreadsheet: Ask,Spreadsheet: .png,Spreadsheet: Question,Spreadsheet: Pronoun,Spreadsheet: Aux,Spreadsheet: Answer,Spreadsheet: ,Spreadsheet: Text,Spreadsheet: Alternative,Spreadsheet: Dots,Spreadsheet: Option A,Spreadsheet: Option B,Spreadsheet: Wrong,Spreadsheet: Right,Spreadsheet: Reply,Spreadsheet: Answer A,Spreadsheet: Answer B,Manipulation: Spreadsheet,Store: NounNumberTrain,Store: NounNumberCorrect,Store: NounNumberTotal
1,1712310715248,05/04/2024 09:51:55,1712314315248,1,05/04/2024 11:51:55,139619,19,task-crro,,36765929,BLIND,10840166,,complete,,660fc63a3fd3c937631f8237,computer,Desktop or Laptop,Windows 10,Firefox 123.0,1366x768,1366x635,,,0,1e-1i A Training,10,Pass,,1e-1i,,,,,1e-1i A Training,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1712310721401,05/04/2024 09:52:01,1712314321401,1,05/04/2024 11:52:01,139619,19,task-crro,,36765929,BLIND,10840166,,complete,,660fc63a3fd3c937631f8237,computer,Desktop or Laptop,Windows 10,Firefox 123.0,1366x768,1366x635,,,0,1e-1i A Training,10,Pass,,1e-1i,,,,,1e-1i A Training,1,Instructions,Attention Check 5,4xnmv6,1,continue,,5028.400000000001,5011.76,5028.400000000001,5028.400000000001,5011.76,5028.400000000001,1,5028.400000000001,0,0,,Click To Continue,Continue Button,4,object-285,,,,,,Instructions,,,,,,,,,,,,,,,,,,,,,,
3,1712310721403,05/04/2024 09:52:01,1712314321403,1,05/04/2024 11:52:01,139619,19,task-crro,,36765929,BLIND,10840166,,complete,,660fc63a3fd3c937631f8237,computer,Desktop or Laptop,Windows 10,Firefox 123.0,1366x768,1366x635,,,0,1e-1i A Training,10,Pass,,1e-1i,,,,,1e-1i A Training,1,Instructions,Attention Check 5,4xnmv6,1,response,Accio!,3912.8399999999997,5011.76,5028.400000000001,3912.8399999999997,5011.76,5028.400000000001,1,3912.8399999999997,1115.5600000000009,0,,Dropdown,Dropdown5,3,object-284,,,,,,Instructions,,,,,,,,,,,,,,,,,,,,,,
4,1712310726966,05/04/2024 09:52:06,1712314326966,1,05/04/2024 11:52:06,139619,19,task-crro,,36765929,BLIND,10840166,,complete,,660fc63a3fd3c937631f8237,computer,Desktop or Laptop,Windows 10,Firefox 123.0,1366x768,1366x635,,,0,1e-1i A Training,10,Pass,,1e-1i,,,,,1e-1i A Training,1,Instructions,Attention Check 6,wf497f,2,continue,,5585.42,5577.879999999999,5585.42,5585.42,5577.879999999999,5585.42,1,5585.42,0,0,,Click To Continue,Continue Button,4,object-292,,,,,,Instructions,,,,,,,,,,,,,,,,,,,,,,
5,1712310726969,05/04/2024 09:52:06,1712314326969,1,05/04/2024 11:52:06,139619,19,task-crro,,36765929,BLIND,10840166,,complete,,660fc63a3fd3c937631f8237,computer,Desktop or Laptop,Windows 10,Firefox 123.0,1366x768,1366x635,,,0,1e-1i A Training,10,Pass,,1e-1i,,,,,1e-1i A Training,1,Instructions,Attention Check 6,wf497f,2,response,The Invisibility Cloak,3579.84,5577.879999999999,5589.42,3579.84,5577.879999999999,5589.42,1,3579.84,2009.58,0,,Dropdown,Dropdown6,3,object-291,,,,,,Instructions,,,,,,,,,,,,,,,,,,,,,,
6,1712310728994,05/04/2024 09:52:08,1712314328994,1,05/04/2024 11:52:08,139619,19,task-crro,,36765929,BLIND,10840166,,complete,,660fc63a3fd3c937631f8237,computer,Desktop or Laptop,Windows 10,Firefox 123.0,1366x768,1366x635,,,0,1e-1i A Training,10,Pass,,1e-1i,,,,,1e-1i A Training,1,Instructions,Instructions01,7r1ak5,3,continue,,2036.5400000000009,2031.3600000000006,2036.5400000000009,2036.5400000000009,2031.3600000000006,2036.5400000000009,1,2036.5400000000009,0,0,,Click To Continue,Continue Button,3,object-300,,,,,,Instructions,,,,,,,,,,,,,,,,,,,,,,
7,1712310747734,05/04/2024 09:52:27,1712314347734,1,05/04/2024 11:52:27,139619,19,task-crro,,36765929,BLIND,10840166,,complete,,660fc63a3fd3c937631f8237,computer,Desktop or Laptop,Windows 10,Firefox 123.0,1366x768,1366x635,,,0,1e-1i A Training,10,Pass,,1e-1i,,,,,1e-1i A Training,1,Instructions,Instructions 02,q3gk2e,4,continue,,18744.18,18731.699999999997,18744.18,18744.18,18731.699999999997,18744.18,1,18744.18,0,0,,Click To Continue,Continue Button,2,object-75,,,,,,Instructions,,,,,,,,,,,,,,,,,,,,,,
8,1712310749281,05/04/2024 09:52:29,1712314349281,1,05/04/2024 11:52:29,139619,19,task-crro,,36765929,BLIND,10840166,,complete,,660fc63a3fd3c937631f8237,computer,Desktop or Laptop,Windows 10,Firefox 123.0,1366x768,1366x635,,,0,1e-1i A Training,10,Pass,,1e-1i,,,,,1e-1i A Training,1,Instructions,Instructions 03,gxa3vr,5,continue,,1560.4800000000032,1548.4800000000032,1560.4800000000032,1560.4800000000032,1548.4800000000032,1560.4800000000032,1,1560.4800000000032,0,0,,Click To Continue,Continue Button,1,object-165,,,,,,Instructions,,,,,,,,,,,,,,,,,,,,,,
9,1712310767009,05/04/2024 09:52:47,1712314367009,1,05/04/2024 11:52:47,139619,19,task-crro,,36765929,BLIND,10840166,,complete,,660fc63a3fd3c937631f8237,computer,Desktop or Laptop,Windows 10,Firefox 123.0,1366x768,1366x635,,,0,1e-1i A Training,10,Pass,,1e-1i,,,,,1e-1i A Training,1,Training02,TrainingA,34efq7,1,response,WOUX WIM,7442.699999999997,17732.68,17740,7442.699999999997,17732.68,17740,1,7442.699999999997,10297.300000000003,0,,Single Text Entry,TextResponseA,4,object-97,1e-1i,_,03,1e-1i_03,1,Training02,13_QUIBBLER,ASK,.png,13_QUIBBLER_ASK.png,WOUX,WIM,13_QUIBBLER_WOUX_WIM.png,,WOUX WIM,27_BESTSELLER_ASK.png,27_BESTSELLER_DOTS.png,FICH WAN,WOUX WIM,WOUX WIM,FICH WAN,27_BESTSELLER_FICH_WAN.png,FICH WAN,,,,,
10,1712310778060,05/04/2024 09:52:58,1712314378060,1,05/04/2024 11:52:58,139619,19,task-crro,,36765929,BLIND,10840166,,complete,,660fc63a3fd3c937631f8237,computer,Desktop or Laptop,Windows 10,Firefox 123.0,1366x768,1366x635,,,0,1e-1i A Training,10,Pass,,1e-1i,,,,,1e-1i A Training,1,Training02,TrainingB,2yfdu9,2,response,,11058.32,11055.900000000001,11058.32,11058.32,11055.900000000001,11058.32,1,11058.32,0,0,,Click Response,Option B,5,object-246,1e-1i,_,03,1e-1i_03,1,Training02,13_QUIBBLER,ASK,.png,13_QUIBBLER_ASK.png,WOUX,WIM,13_QUIBBLER_WOUX_WIM.png,,WOUX WIM,27_BESTSELLER_ASK.png,27_BESTSELLER_DOTS.png,FICH WAN,WOUX WIM,WOUX WIM,FICH WAN,27_BESTSELLER_FICH_WAN.png,FICH WAN,,,,,
11,1712310780388,05/04/2024 09:53:00,1712314380388,1,05/04/2024 11:53:00,139619,19,task-crro,,36765929,BLIND,10840166,,complete,,660fc63a3fd3c937631f8237,computer,Desktop or Laptop,Windows 10,Firefox 123.0,1366x768,1366x635,,,0,1e-1i A Training,10,Pass,,1e-1i,,,,,1e-1i A Training,1,Training02,TrainingC,1ouhhw,3,continue,,2330.4199999999983,2314.3800000000047,2330.4199999999983,2330.4199999999983,2314.3800000000047,2330.4199999999983,1,2330.4199999999983,0,0,,Click To Continue,Continue Button,6,object-272,1e-1i,_,03,1e-1i_03,1,Training02,13_QUIBBLER,ASK,.png,13_QUIBBLER_ASK.png,WOUX,WIM,13_QUIBBLER_WOUX_WIM.png,,WOUX WIM,27_BESTSELLER_ASK.png,27_BESTSELLER_DOTS.png,FICH WAN,WOUX WIM,WOUX WIM,FICH WAN,27_BESTSELLER_FICH_WAN.png,FICH WAN,,,,,
12,1712310855218,05/04/2024 09:54:15,1712314455218,1,05/04/2024 11:54:15,139619,19,task-crro,,36765929,BLIND,10840166,,complete,,660fc63a3fd3c937631f8237,computer,Desktop or Laptop,Windows 10,Firefox 123.0,1366x768,1366x635,,,0,1e-1i A Training,10,Pass,,1e-1i,,,,,1e-1i A Training,2,Training02,TrainingA,34efq7,1,response,RUSP WAN,7392.699999999997,74776.87999999999,74793.51999999997,7392.699999999997,74776.87999999999,74793.51999999997,1,7392.699999999997,67400.81999999998,0,,Single Text Entry,TextResponseA,4,object-97,1e-1i,_,02,1e-1i_02,1,Training02,40_BURYSNAPE,ASK,.png,40_BURYSNAPE_ASK.png,RUSP,WAN,40_BURYSNAPE_RUSP_WAN.png,,RUSP WAN,20_PULLSWORD_ASK.png,20_PULLSWORD_DOTS.png,ZETH WUNG,RUSP WAN,RUSP WAN,ZETH WUNG,20_PULLSWORD_ZETH_WUNG.png,ZETH WUNG, ,,,,
13,1712310858693,05/04/2024 09:54:18,1712314458693,1,05/04/2024 11:54:18,139619,19,task-crro,,36765929,BLIND,10840166,,complete,,660fc63a3fd3c937631f8237,computer,Desktop or Laptop,Windows 10,Firefox 123.0,1366x768,1366x635,,,0,1e-1i A Training,10,Pass,,1e-1i,,,,,1e-1i A Training,2,Training02,TrainingB,2yfdu9,2,response,,3544.1600000000035,3529.899999999994,3544.1600000000035,3544.1600000000035,3529.899999999994,3544.1600000000035,1,3544.1600000000035,0,0,,Click Response,Option A,4,object-245,1e-1i,_,02,1e-1i_02,1,Training02,40_BURYSNAPE,ASK,.png,40_BURYSNAPE_ASK.png,RUSP,WAN,40_BURYSNAPE_RUSP_WAN.png,,RUSP WAN,20_PULLSWORD_ASK.png,20_PULLSWORD_DOTS.png,ZETH WUNG,RUSP WAN,RUSP WAN,ZETH WUNG,20_PULLSWORD_ZETH_WUNG.png,ZETH WUNG, ,,,,
14,1712310871978,05/04/2024 09:54:31,1712314471978,1,05/04/2024 11:54:31,139619,19,task-crro,,36765929,BLIND,10840166,,complete,,660fc63a3fd3c937631f8237,computer,Desktop or Laptop,Windows 10,Firefox 123.0,1366x768,1366x635,,,0,1e-1i A Training,10,Pass,,1e-1i,,,,,1e-1i A Training,2,Training02,TrainingC,1ouhhw,3,continue,,13298.26000000001,13287,13298.26000000001,13298.26000000001,13287,13298.26000000001,1,13298.26000000001,0,0,,Click To Continue,Continue Button,6,object-272,1e-1i,_,02,1e-1i_02,1,Training02,40_BURYSNAPE,ASK,.png,40_BURYSNAPE_ASK.png,RUSP,WAN,40_BURYSNAPE_RUSP_WAN.png,,RUSP WAN,20_PULLSWORD_ASK.png,20_PULLSWORD_DOTS.png,ZETH WUNG,RUSP WAN,RUSP WAN,ZETH WUNG,20_PULLSWORD_ZETH_WUNG.png,ZETH WUNG, ,,,,
15,1712310900215,05/04/2024 09:55:00,1712314500215,1,05/04/2024 11:55:00,139619,19,task-crro,,36765929,BLIND,10840166,,complete,,660fc63a3fd3c937631f8237,computer,Desktop or Laptop,Windows 10,Firefox 123.0,1366x768,1366x635,,,0,1e-1i A Training,10,Pass,,1e-1i,,,,,1e-1i A Training,3,Training02,TrainingA,34efq7,1,response,FICH WAN,3330.100000000006,28239.080000000016,28248.26000000001,3330.100000000006,28239.080000000016,28248.26000000001,1,3330.100000000006,24918.160000000003,0,,Single Text Entry,TextResponseA,4,object-97,1e-1i,_,01,1e-1i_01,1,Training02,04_WHEEZES,ASK,.png,04_WHEEZES_ASK.png,FICH,WAN,04_WHEEZES_FICH_WAN.png,,FICH WAN,05_AUROR_ASK.png,05_AUROR_DOTS.png,FICH WAN,RUSP WAN,FICH WAN,RUSP WAN,05_AUROR_RUSP_WAN.png,,RUSP WAN,,,,
16,1712310903761,05/04/2024 09:55:03,1712314503761,1,05/04/2024 11:55:03,139619,19,task-crro,,36765929,BLIND,10840166,,complete,,660fc63a3fd3c937631f8237,computer,Desktop or Laptop,Windows 10,Firefox 123.0,1366x768,1366x635,,,0,1e-1i A Training,10,Pass,,1e-1i,,,,,1e-1i A Training,3,Training02,TrainingB,2yfdu9,2,response,,3556.179999999993,3546.5599999999977,3556.179999999993,3556.179999999993,3546.5599999999977,3556.179999999993,1,3556.179999999993,0,0,,Click Response,Option B,5,object-246,1e-1i,_,01,1e-1i_01,1,Training02,04_WHEEZES,ASK,.png,04_WHEEZES_ASK.png,FICH,WAN,04_WHEEZES_FICH_WAN.png,,FICH WAN,05_AUROR_ASK.png,05_AUROR_DOTS.png,FICH WAN,RUSP WAN,FICH WAN,RUSP WAN,05_AUROR_RUSP_WAN.png,,RUSP WAN,,,,
17,1712310904889,05/04/2024 09:55:04,1712314504889,1,05/04/2024 11:55:04,139619,19,task-crro,,36765929,BLIND,10840166,,complete,,660fc63a3fd3c937631f8237,computer,Desktop or Laptop,Windows 10,Firefox 123.0,1366x768,1366x635,,,0,1e-1i A Training,10,Pass,,1e-1i,,,,,1e-1i A Training,3,Training02,TrainingC,1ouhhw,3,continue,,1138.6199999999953,1132.2200000000012,1138.6199999999953,1138.6199999999953,1132.2200000000012,1138.6199999999953,1,1138.6199999999953,0,0,,Click To Continue,Continue Button,6,object-272,1e-1i,_,01,1e-1i_01,1,Training02,04_WHEEZES,ASK,.png,04_WHEEZES_ASK.png,FICH,WAN,04_WHEEZES_FICH_WAN.png,,FICH WAN,05_AUROR_ASK.png,05_AUROR_DOTS.png,FICH WAN,RUSP WAN,FICH WAN,RUSP WAN,05_AUROR_RUSP_WAN.png,,RUSP WAN,,,,
18,1712310937472,05/04/2024 09:55:37,1712314537472,1,05/04/2024 11:55:37,139619,19,task-crro,,36765929,BLIND,10840166,,complete,,660fc63a3fd3c937631f8237,computer,Desktop or Laptop,Windows 10,Firefox 123.0,1366x768,1366x635,,,0,1e-1i A Training,10,Pass,,1e-1i,,,,,1e-1i A Training,4,Training02,TrainingA,34efq7,1,response,ZETH WUNG,2514.1999999999825,32568.199999999983,32584.839999999967,2514.1999999999825,32568.199999999983,32584.839999999967,1,2514.1999999999825,30070.639999999985,0,,Single Text Entry,TextResponseA,4,object-97,1e-1i,_,04,1e-1i_04,1,Training02,35_PROPHET,ASK,.png,35_PROPHET_ASK.png,ZETH,WUNG,35_PROPHET_ZETH_WUNG.png,,ZETH WUNG,40_BURYSNAPE_ASK.png,40_BURYSNAPE_DOTS.png,ZETH WUNG,WOUX WIM,ZETH WUNG,WOUX WIM,40_BURYSNAPE_WOUX_WIM.png,,WOUX WIM,,,,
19,1712310946202,05/04/2024 09:55:46,1712314546202,1,05/04/2024 11:55:46,139619,19,task-crro,,36765929,BLIND,10840166,,complete,,660fc63a3fd3c937631f8237,computer,Desktop or Laptop,Windows 10,Firefox 123.0,1366x768,1366x635,,,0,1e-1i A Training,10,Pass,,1e-1i,,,,,1e-1i A Training,4,Training02,TrainingB,2yfdu9,2,response,,8750.200000000012,8741.460000000021,8750.200000000012,8750.200000000012,8741.460000000021,8750.200000000012,1,8750.200000000012,0,0,,Click Response,Option B,5,object-246,1e-1i,_,04,1e-1i_04,1,Training02,35_PROPHET,ASK,.png,35_PROPHET_ASK.png,ZETH,WUNG,35_PROPHET_ZETH_WUNG.png,,ZETH WUNG,40_BURYSNAPE_ASK.png,40_BURYSNAPE_DOTS.png,ZETH WUNG,WOUX WIM,ZETH WUNG,WOUX WIM,40_BURYSNAPE_WOUX_WIM.png,,WOUX WIM,,,,
20,1712310969773,05/04/2024 09:56:09,1712314569773,1,05/04/2024 11:56:09,139619,19,task-crro,,36765929,BLIND,10840166,,complete,,660fc63a3fd3c937631f8237,computer,Desktop or Laptop,Windows 10,Firefox 123.0,1366x768,1366x635,,,0,1e-1i A Training,10,Pass,,1e-1i,,,,,1e-1i A Training,4,Training02,TrainingC,1ouhhw,3,continue,,23577,23560.339999999997,23577,23577,23560.339999999997,23577,1,23577,0,0,,Click To Continue,Continue Button,6,object-272,1e-1i,_,04,1e-1i_04,1,Training02,35_PROPHET,ASK,.png,35_PROPHET_ASK.png,ZETH,WUNG,35_PROPHET_ZETH_WUNG.png,,ZETH WUNG,40_BURYSNAPE_ASK.png,40_BURYSNAPE_DOTS.png,ZETH WUNG,WOUX WIM,ZETH WUNG,WOUX WIM,40_BURYSNAPE_WOUX_WIM.png,,WOUX WIM,,,,
21,1712310994149,05/04/2024 09:56:34,1712314594149,1,05/04/2024 11:56:34,139619,19,task-crro,,36765929,BLIND,10840166,,complete,,660fc63a3fd3c937631f8237,computer,Desktop or Laptop,Windows 10,Firefox 123.0,1366x768,1366x635,,,0,1e-1i A Training,10,Pass,,1e-1i,,,,,1e-1i A Training,5,Training02,TrainingA,34efq7,1,response,FICH WAN,21312.459999999992,24392.78,24395.399999999994,21312.459999999992,24392.78,24395.399999999994,1,21312.459999999992,3082.9400000000023,0,,Single Text Entry,TextResponseA,4,object-97,1e-1i,_,05,1e-1i_05,2,Training02,18_LIVEGODRIC,ASK,.png,18_LIVEGODRIC_ASK.png,FICH,WAN,18_LIVEGODRIC_FICH_WAN.png,,FICH WAN,07_AZKABAN_ASK.png,07_AZKABAN_DOTS.png,FICH WAN,WOUX WIM,FICH WAN,WOUX WIM,07_AZKABAN_WOUX_WIM.png,,WOUX WIM,,,,
22,1712311020585,05/04/2024 09:57:00,1712314620585,1,05/04/2024 11:57:00,139619,19,task-crro,,36765929,BLIND,10840166,,complete,,660fc63a3fd3c937631f8237,computer,Desktop or Laptop,Windows 10,Firefox 123.0,1366x768,1366x635,,,0,1e-1i A Training,10,Pass,,1e-1i,,,,,1e-1i A Training,5,Training02,TrainingB,2yfdu9,2,response,,26438.619999999995,26424.179999999993,26438.619999999995,26438.619999999995,26424.179999999993,26438.619999999995,1,26438.619999999995,0,0,,Click Response,Option A,4,object-245,1e-1i,_,05,1e-1i_05,2,Training02,18_LIVEGODRIC,ASK,.png,18_LIVEGODRIC_ASK.png,FICH,WAN,18_LIVEGODRIC_FICH_WAN.png,,FICH WAN,07_AZKABAN_ASK.png,07_AZKABAN_DOTS.png,FICH WAN,WOUX WIM,FICH WAN,WOUX WIM,07_AZKABAN_WOUX_WIM.png,,WOUX WIM,,,,
23,1712311036583,05/04/2024 09:57:16,1712314636583,1,05/04/2024 11:57:16,139619,19,task-crro,,36765929,BLIND,10840166,,complete,,660fc63a3fd3c937631f8237,computer,Desktop or Laptop,Windows 10,Firefox 123.0,1366x768,1366x635,,,0,1e-1i A Training,10,Pass,,1e-1i,,,,,1e-1i A Training,5,Training02,TrainingC,1ouhhw,3,continue,,16012.440000000002,16001.020000000019,16012.440000000002,16012.440000000002,16001.020000000019,16012.440000000002,1,16012.440000000002,0,0,,Click To Continue,Continue Button,6,object-272,1e-1i,_,05,1e-1i_05,2,Training02,18_LIVEGODRIC,ASK,.png,18_LIVEGODRIC_ASK.png,FICH,WAN,18_LIVEGODRIC_FICH_WAN.png,,FICH WAN,07_AZKABAN_ASK.png,07_AZKABAN_DOTS.png,FICH WAN,WOUX WIM,FICH WAN,WOUX WIM,07_AZKABAN_WOUX_WIM.png,,WOUX WIM,,,,
24,1712311064979,05/04/2024 09:57:44,1712314664979,1,05/04/2024 11:57:44,139619,19,task-crro,,36765929,BLIND,10840166,,complete,,660fc63a3fd3c937631f8237,computer,Desktop or Laptop,Windows 10,Firefox 123.0,1366x768,1366x635,,,0,1e-1i A Training,10,Pass,,1e-1i,,,,,1e-1i A Training,6,Training02,TrainingA,34efq7,1,response,RUSP WAN,2564.1599999999744,28388.919999999984,28405.559999999998,2564.1599999999744,28388.919999999984,28405.559999999998,1,2564.1599999999744,25841.400000000023,0,,Single Text Entry,TextResponseA,4,object-97,1e-1i,_,06,1e-1i_06,2,Training02,12_SKEETER,ASK,.png,12_SKEETER_ASK.png,RUSP,WAN,12_SKEETER_RUSP_WAN.png,,RUSP WAN,12_SKEETER_ASK.png,12_SKEETER_DOTS.png,FICH WAN,RUSP WAN,RUSP WAN,FICH WAN,12_SKEETER_FICH_WAN.png,FICH WAN,,,,,
25,1712311069668,05/04/2024 09:57:49,1712314669668,1,05/04/2024 11:57:49,139619,19,task-crro,,36765929,BLIND,10840166,,complete,,660fc63a3fd3c937631f8237,computer,Desktop or Laptop,Windows 10,Firefox 123.0,1366x768,1366x635,,,0,1e-1i A Training,10,Pass,,1e-1i,,,,,1e-1i A Training,6,Training02,TrainingB,2yfdu9,2,response,,4706.5,4695.419999999984,4706.5,4706.5,4695.419999999984,4706.5,1,4706.5,0,0,,Click Response,Option B,5,object-246,1e-1i,_,06,1e-1i_06,2,Training02,12_SKEETER,ASK,.png,12_SKEETER_ASK.png,RUSP,WAN,12_SKEETER_RUSP_WAN.png,,RUSP WAN,12_SKEETER_ASK.png,12_SKEETER_DOTS.png,FICH WAN,RUSP WAN,RUSP WAN,FICH WAN,12_SKEETER_FICH_WAN.png,FICH WAN,,,,,
26,1712311085528,05/04/2024 09:58:05,1712314685528,1,05/04/2024 11:58:05,139619,19,task-crro,,36765929,BLIND,10840166,,complete,,660fc63a3fd3c937631f8237,computer,Desktop or Laptop,Windows 10,Firefox 123.0,1366x768,1366x635,,,0,1e-1i A Training,10,Pass,,1e-1i,,,,,1e-1i A Training,6,Training02,TrainingC,1ouhhw,3,continue,,15871.080000000016,15867.820000000007,15871.080000000016,15871.080000000016,15867.820000000007,15871.080000000016,1,15871.080000000016,0,0,,Click To Continue,Continue Button,6,object-272,1e-1i,_,06,1e-1i_06,2,Training02,12_SKEETER,ASK,.png,12_SKEETER_ASK.png,RUSP,WAN,12_SKEETER_RUSP_WAN.png,,RUSP WAN,12_SKEETER_ASK.png,12_SKEETER_DOTS.png,FICH WAN,RUSP WAN,RUSP WAN,FICH WAN,12_SKEETER_FICH_WAN.png,FICH WAN,,,,,
27,1712311098963,05/04/2024 09:58:18,1712314698963,1,05/04/2024 11:58:18,139619,19,task-crro,,36765929,BLIND,10840166,,complete,,660fc63a3fd3c937631f8237,computer,Desktop or Laptop,Windows 10,Firefox 123.0,1366x768,1366x635,,,0,1e-1i A Training,10,Pass,,1e-1i,,,,,1e-1i A Training,7,Training02,TrainingA,34efq7,1,response,WOUX WIM,3230.179999999993,13420.22000000003,13436.860000000044,3230.179999999993,13420.22000000003,13436.860000000044,1,3230.179999999993,10206.680000000051,0,,Single Text Entry,TextResponseA,4,object-97,1e-1i,_,07,1e-1i_07,2,Training02,34_FANLETTERS,ASK,.png,34_FANLETTERS_ASK.png,WOUX,WIM,34_FANLETTERS_WOUX_WIM.png,,WOUX WIM,34_FANLETTERS_ASK.png,34_FANLETTERS_DOTS.png,WOUX WIM,ZETH WUNG,WOUX WIM,ZETH WUNG,34_FANLETTERS_ZETH_WUNG.png,,ZETH WUNG,,,,
28,1712311102065,05/04/2024 09:58:22,1712314702065,1,05/04/2024 11:58:22,139619,19,task-crro,,36765929,BLIND,10840166,,complete,,660fc63a3fd3c937631f8237,computer,Desktop or Laptop,Windows 10,Firefox 123.0,1366x768,1366x635,,,0,1e-1i A Training,10,Pass,,1e-1i,,,,,1e-1i A Training,7,Training02,TrainingB,2yfdu9,2,response,,3122.039999999979,3113.6399999999558,3122.039999999979,3122.039999999979,3113.6399999999558,3122.039999999979,1,3122.039999999979,0,0,,Click Response,Option A,4,object-245,1e-1i,_,07,1e-1i_07,2,Training02,34_FANLETTERS,ASK,.png,34_FANLETTERS_ASK.png,WOUX,WIM,34_FANLETTERS_WOUX_WIM.png,,WOUX WIM,34_FANLETTERS_ASK.png,34_FANLETTERS_DOTS.png,WOUX WIM,ZETH WUNG,WOUX WIM,ZETH WUNG,34_FANLETTERS_ZETH_WUNG.png,,ZETH WUNG,,,,
29,1712311125374,05/04/2024 09:58:45,1712314725374,1,05/04/2024 11:58:45,139619,19,task-crro,,36765929,BLIND,10840166,,complete,,660fc63a3fd3c937631f8237,computer,Desktop or Laptop,Windows 10,Firefox 123.0,1366x768,1366x635,,,0,1e-1i A Training,10,Pass,,1e-1i,,,,,1e-1i A Training,7,Training02,TrainingC,1ouhhw,3,continue,,23316.400000000023,23310.559999999998,23316.400000000023,23316.400000000023,23310.559999999998,23316.400000000023,1,23316.400000000023,0,0,,Click To Continue,Continue Button,6,object-272,1e-1i,_,07,1e-1i_07,2,Training02,34_FANLETTERS,ASK,.png,34_FANLETTERS_ASK.png,WOUX,WIM,34_FANLETTERS_WOUX_WIM.png,,WOUX WIM,34_FANLETTERS_ASK.png,34_FANLETTERS_DOTS.png,WOUX WIM,ZETH WUNG,WOUX WIM,ZETH WUNG,34_FANLETTERS_ZETH_WUNG.png,,ZETH WUNG,,,,
30,1712311136940,05/04/2024 09:58:56,1712314736940,1,05/04/2024 11:58:56,139619,19,task-crro,,36765929,BLIND,10840166,,complete,,660fc63a3fd3c937631f8237,computer,Desktop or Laptop,Windows 10,Firefox 123.0,1366x768,1366x635,,,0,1e-1i A Training,10,Pass,,1e-1i,,,,,1e-1i A Training,8,Training02,TrainingA,34efq7,1,response,ZETH WUNG,1798.240000000049,11555.420000000042,11571.840000000026,1798.240000000049,11555.420000000042,11571.840000000026,1,1798.240000000049,9773.599999999977,0,,Single Text Entry,TextResponseA,4,object-97,1e-1i,_,08,1e-1i_08,2,Training02,28_GALLEONS,ASK,.png,28_GALLEONS_ASK.png,ZETH,WUNG,28_GALLEONS_ZETH_WUNG.png,,ZETH WUNG,39_STOPHAGRID_ASK.png,39_STOPHAGRID_DOTS.png,RUSP WAN,ZETH WUNG,ZETH WUNG,RUSP WAN,39_STOPHAGRID_RUSP_WAN.png,RUSP WAN,,,,,
31,1712311153108,05/04/2024 09:59:13,1712314753108,1,05/04/2024 11:59:13,139619,19,task-crro,,36765929,BLIND,10840166,,complete,,660fc63a3fd3c937631f8237,computer,Desktop or Laptop,Windows 10,Firefox 123.0,1366x768,1366x635,,,0,1e-1i A Training,10,Pass,,1e-1i,,,,,1e-1i A Training,8,Training02,TrainingB,2yfdu9,2,response,,16184.22000000003,16167.559999999998,16184.22000000003,16184.22000000003,16167.559999999998,16184.22000000003,1,16184.22000000003,0,0,,Click Response,Option B,5,object-246,1e-1i,_,08,1e-1i_08,2,Training02,28_GALLEONS,ASK,.png,28_GALLEONS_ASK.png,ZETH,WUNG,28_GALLEONS_ZETH_WUNG.png,,ZETH WUNG,39_STOPHAGRID_ASK.png,39_STOPHAGRID_DOTS.png,RUSP WAN,ZETH WUNG,ZETH WUNG,RUSP WAN,39_STOPHAGRID_RUSP_WAN.png,RUSP WAN,,,,,
