Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-mams,branch-6r1e,randomiser-y4s2,branch-lrzc,branch-3gc6,branch-qx2b,branch-zqfd,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: Condition,Spreadsheet: _,Spreadsheet: Trial,Spreadsheet: C-T,Spreadsheet: randomise_trials,Spreadsheet: display,Spreadsheet: Image,Spreadsheet: Ask,Spreadsheet: .png,Spreadsheet: Question,Spreadsheet: Pronoun,Spreadsheet: Aux,Spreadsheet: Answer,Spreadsheet: ,Spreadsheet: Text,Spreadsheet: Alternative,Spreadsheet: Dots,Spreadsheet: Option A,Spreadsheet: Option B,Spreadsheet: Wrong,Spreadsheet: Right,Spreadsheet: Reply,Spreadsheet: Answer A,Spreadsheet: Answer B,Manipulation: Spreadsheet,Store: NounNumberTrain,Store: NounNumberCorrect,Store: NounNumberTotal
6,1712402292025,06/04/2024 11:18:12,1712405892025,1,06/04/2024 13:18:12,139619,19,task-hsjq,,36792787,BLIND,10848483,,complete,,66112b8c54d8430494c1406c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1920x1080,1749x1265,,,0,1e-3 A Training,4,,,1e-3,Pass,,,,1e-3 A Training,1,Instructions,Instructions01,m9k5cb,3,continue,,4484.999999998508,4483.199999999997,4484.999999998508,4484.999999998508,4483.199999999997,4484.999999998508,1,4484.999999998508,0,0,,Click To Continue,Continue Button,3,object-297,,,,,,Instructions,,,,,,,,,,,,,,,,,,,,,,
7,1712402368438,06/04/2024 11:19:28,1712405968438,1,06/04/2024 13:19:28,139619,19,task-hsjq,,36792787,BLIND,10848483,,complete,,66112b8c54d8430494c1406c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1920x1080,1749x1265,,,0,1e-3 A Training,4,,,1e-3,Pass,,,,1e-3 A Training,1,Instructions,Instructions 02,q3gk2e,4,continue,,76419.10000000297,76413.6,76419.10000000297,76419.10000000297,76413.6,76419.10000000297,1,76419.10000000297,0,0,,Click To Continue,Continue Button,2,object-75,,,,,,Instructions,,,,,,,,,,,,,,,,,,,,,,
8,1712402387775,06/04/2024 11:19:47,1712405987775,1,06/04/2024 13:19:47,139619,19,task-hsjq,,36792787,BLIND,10848483,,complete,,66112b8c54d8430494c1406c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1920x1080,1749x1265,,,0,1e-3 A Training,4,,,1e-3,Pass,,,,1e-3 A Training,1,Instructions,Instructions 03,gxa3vr,5,continue,,19343.900000001493,19332.5,19343.900000001493,19343.900000001493,19332.5,19343.900000001493,1,19343.900000001493,0,0,,Click To Continue,Continue Button,1,object-165,,,,,,Instructions,,,,,,,,,,,,,,,,,,,,,,
9,1712402419775,06/04/2024 11:20:19,1712406019775,1,06/04/2024 13:20:19,139619,19,task-hsjq,,36792787,BLIND,10848483,,complete,,66112b8c54d8430494c1406c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1920x1080,1749x1265,,,0,1e-3 A Training,4,,,1e-3,Pass,,,,1e-3 A Training,1,Training02,TrainingA,34efq7,1,response,WOUX WAN,30298.90000000001,31998.800000000003,32013.099999997023,30298.90000000001,31998.800000000003,32013.099999997023,1,30298.90000000001,1714.199999997014,0,,Single Text Entry,TextResponseA,4,object-97,1e-3,_,01,1e-3_01,1,Training02,04_WHEEZES,ASK,.png,04_WHEEZES_ASK.png,WOUX,WAN,04_WHEEZES_WOUX_WAN.png,,WOUX WAN,05_AUROR_ASK.png,05_AUROR_DOTS.png,WOUX WAN,FICH WIM,WOUX WAN,FICH WIM,05_AUROR_FICH_WIM.png,,FICH WIM,,,,
10,1712402490183,06/04/2024 11:21:30,1712406090183,1,06/04/2024 13:21:30,139619,19,task-hsjq,,36792787,BLIND,10848483,,complete,,66112b8c54d8430494c1406c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1920x1080,1749x1265,,,0,1e-3 A Training,4,,,1e-3,Pass,,,,1e-3 A Training,1,Training02,TrainingB,2yfdu9,2,response,,70425.29999999702,70413.79999999999,70425.29999999702,70425.29999999702,70413.79999999999,70425.29999999702,1,70425.29999999702,0,0,,Click Response,Option B,5,object-246,1e-3,_,01,1e-3_01,1,Training02,04_WHEEZES,ASK,.png,04_WHEEZES_ASK.png,WOUX,WAN,04_WHEEZES_WOUX_WAN.png,,WOUX WAN,05_AUROR_ASK.png,05_AUROR_DOTS.png,WOUX WAN,FICH WIM,WOUX WAN,FICH WIM,05_AUROR_FICH_WIM.png,,FICH WIM,,,,
11,1712402491467,06/04/2024 11:21:31,1712406091467,1,06/04/2024 13:21:31,139619,19,task-hsjq,,36792787,BLIND,10848483,,complete,,66112b8c54d8430494c1406c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1920x1080,1749x1265,,,0,1e-3 A Training,4,,,1e-3,Pass,,,,1e-3 A Training,1,Training02,TrainingC,1ouhhw,3,continue,,1296.0999999985215,1283.2000000000116,1296.0999999985215,1296.0999999985215,1283.2000000000116,1296.0999999985215,1,1296.0999999985215,0,0,,Click To Continue,Continue Button,6,object-272,1e-3,_,01,1e-3_01,1,Training02,04_WHEEZES,ASK,.png,04_WHEEZES_ASK.png,WOUX,WAN,04_WHEEZES_WOUX_WAN.png,,WOUX WAN,05_AUROR_ASK.png,05_AUROR_DOTS.png,WOUX WAN,FICH WIM,WOUX WAN,FICH WIM,05_AUROR_FICH_WIM.png,,FICH WIM,,,,
12,1712402497657,06/04/2024 11:21:37,1712406097657,1,06/04/2024 13:21:37,139619,19,task-hsjq,,36792787,BLIND,10848483,,complete,,66112b8c54d8430494c1406c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1920x1080,1749x1265,,,0,1e-3 A Training,4,,,1e-3,Pass,,,,1e-3 A Training,2,Training02,TrainingA,34efq7,1,response,FICH WIM,4133.200000000012,6199.799999999988,6203.29999999702,4133.200000000012,6199.799999999988,6203.29999999702,1,4133.200000000012,2070.099999997008,0,,Single Text Entry,TextResponseA,4,object-97,1e-3,_,02,1e-3_02,1,Training02,40_BURYSNAPE,ASK,.png,40_BURYSNAPE_ASK.png,FICH,WIM,40_BURYSNAPE_FICH_WIM.png,,FICH WIM,20_PULLSWORD_ASK.png,20_PULLSWORD_DOTS.png,RUSP WAN,FICH WIM,FICH WIM,RUSP WAN,20_PULLSWORD_RUSP_WAN.png,RUSP WAN,,,,,
13,1712402521064,06/04/2024 11:22:01,1712406121064,1,06/04/2024 13:22:01,139619,19,task-hsjq,,36792787,BLIND,10848483,,complete,,66112b8c54d8430494c1406c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1920x1080,1749x1265,,,0,1e-3 A Training,4,,,1e-3,Pass,,,,1e-3 A Training,2,Training02,TrainingB,2yfdu9,2,response,,23411.900000002992,23399.100000000006,23411.900000002992,23411.900000002992,23399.100000000006,23411.900000002992,1,23411.900000002992,0,0,,Click Response,Option A,4,object-245,1e-3,_,02,1e-3_02,1,Training02,40_BURYSNAPE,ASK,.png,40_BURYSNAPE_ASK.png,FICH,WIM,40_BURYSNAPE_FICH_WIM.png,,FICH WIM,20_PULLSWORD_ASK.png,20_PULLSWORD_DOTS.png,RUSP WAN,FICH WIM,FICH WIM,RUSP WAN,20_PULLSWORD_RUSP_WAN.png,RUSP WAN,,,,,
14,1712402521832,06/04/2024 11:22:01,1712406121832,1,06/04/2024 13:22:01,139619,19,task-hsjq,,36792787,BLIND,10848483,,complete,,66112b8c54d8430494c1406c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1920x1080,1749x1265,,,0,1e-3 A Training,4,,,1e-3,Pass,,,,1e-3 A Training,2,Training02,TrainingC,1ouhhw,3,continue,,781.1000000000058,766.7000000000116,781.1000000000058,781.1000000000058,766.7000000000116,781.1000000000058,1,781.1000000000058,0,0,,Click To Continue,Continue Button,6,object-272,1e-3,_,02,1e-3_02,1,Training02,40_BURYSNAPE,ASK,.png,40_BURYSNAPE_ASK.png,FICH,WIM,40_BURYSNAPE_FICH_WIM.png,,FICH WIM,20_PULLSWORD_ASK.png,20_PULLSWORD_DOTS.png,RUSP WAN,FICH WIM,FICH WIM,RUSP WAN,20_PULLSWORD_RUSP_WAN.png,RUSP WAN,,,,,
15,1712402541986,06/04/2024 11:22:21,1712406141986,1,06/04/2024 13:22:21,139619,19,task-hsjq,,36792787,BLIND,10848483,,complete,,66112b8c54d8430494c1406c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1920x1080,1749x1265,,,0,1e-3 A Training,4,,,1e-3,Pass,,,,1e-3 A Training,3,Training02,TrainingA,34efq7,1,response,ZETH WUNG,5583,20165.800000000017,20169.299999998504,5583,20165.800000000017,20169.299999998504,1,5583,14586.299999998504,0,,Single Text Entry,TextResponseA,4,object-97,1e-3,_,03,1e-3_03,1,Training02,13_QUIBBLER,ASK,.png,13_QUIBBLER_ASK.png,ZETH,WUNG,13_QUIBBLER_ZETH_WUNG.png,,ZETH WUNG,27_BESTSELLER_ASK.png,27_BESTSELLER_DOTS.png,WOUX WAN,ZETH WUNG,ZETH WUNG,WOUX WAN,27_BESTSELLER_WOUX_WAN.png,WOUX WAN,,,,,
16,1712402590304,06/04/2024 11:23:10,1712406190304,1,06/04/2024 13:23:10,139619,19,task-hsjq,,36792787,BLIND,10848483,,complete,,66112b8c54d8430494c1406c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1920x1080,1749x1265,,,0,1e-3 A Training,4,,,1e-3,Pass,,,,1e-3 A Training,3,Training02,TrainingB,2yfdu9,2,response,,48323.59999999998,48314.69999999995,48323.59999999998,48323.59999999998,48314.69999999995,48323.59999999998,1,48323.59999999998,0,0,,Click Response,Option A,4,object-245,1e-3,_,03,1e-3_03,1,Training02,13_QUIBBLER,ASK,.png,13_QUIBBLER_ASK.png,ZETH,WUNG,13_QUIBBLER_ZETH_WUNG.png,,ZETH WUNG,27_BESTSELLER_ASK.png,27_BESTSELLER_DOTS.png,WOUX WAN,ZETH WUNG,ZETH WUNG,WOUX WAN,27_BESTSELLER_WOUX_WAN.png,WOUX WAN,,,,,
17,1712402591672,06/04/2024 11:23:11,1712406191672,1,06/04/2024 13:23:11,139619,19,task-hsjq,,36792787,BLIND,10848483,,complete,,66112b8c54d8430494c1406c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1920x1080,1749x1265,,,0,1e-3 A Training,4,,,1e-3,Pass,,,,1e-3 A Training,3,Training02,TrainingC,1ouhhw,3,continue,,1377.5000000015134,1366.600000000035,1377.5000000015134,1377.5000000015134,1366.600000000035,1377.5000000015134,1,1377.5000000015134,0,0,,Click To Continue,Continue Button,6,object-272,1e-3,_,03,1e-3_03,1,Training02,13_QUIBBLER,ASK,.png,13_QUIBBLER_ASK.png,ZETH,WUNG,13_QUIBBLER_ZETH_WUNG.png,,ZETH WUNG,27_BESTSELLER_ASK.png,27_BESTSELLER_DOTS.png,WOUX WAN,ZETH WUNG,ZETH WUNG,WOUX WAN,27_BESTSELLER_WOUX_WAN.png,WOUX WAN,,,,,
18,1712402621970,06/04/2024 11:23:41,1712406221970,1,06/04/2024 13:23:41,139619,19,task-hsjq,,36792787,BLIND,10848483,,complete,,66112b8c54d8430494c1406c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1920x1080,1749x1265,,,0,1e-3 A Training,4,,,1e-3,Pass,,,,1e-3 A Training,4,Training02,TrainingA,34efq7,1,response,RUSP WAN,27748.899999999965,30298.899999999965,30310.40000000148,27748.899999999965,30298.899999999965,30310.40000000148,1,27748.899999999965,2561.5000000015134,0,,Single Text Entry,TextResponseA,4,object-97,1e-3,_,04,1e-3_04,1,Training02,35_PROPHET,ASK,.png,35_PROPHET_ASK.png,RUSP,WAN,35_PROPHET_RUSP_WAN.png,,RUSP WAN,40_BURYSNAPE_ASK.png,40_BURYSNAPE_DOTS.png,RUSP WAN,ZETH WUNG,RUSP WAN,ZETH WUNG,40_BURYSNAPE_ZETH_WUNG.png,,ZETH WUNG,,,,
19,1712402630196,06/04/2024 11:23:50,1712406230196,1,06/04/2024 13:23:50,139619,19,task-hsjq,,36792787,BLIND,10848483,,complete,,66112b8c54d8430494c1406c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1920x1080,1749x1265,,,0,1e-3 A Training,4,,,1e-3,Pass,,,,1e-3 A Training,4,Training02,TrainingB,2yfdu9,2,response,,8237.900000000023,8232.900000000023,8237.900000000023,8237.900000000023,8232.900000000023,8237.900000000023,1,8237.900000000023,0,0,,Click Response,Option B,5,object-246,1e-3,_,04,1e-3_04,1,Training02,35_PROPHET,ASK,.png,35_PROPHET_ASK.png,RUSP,WAN,35_PROPHET_RUSP_WAN.png,,RUSP WAN,40_BURYSNAPE_ASK.png,40_BURYSNAPE_DOTS.png,RUSP WAN,ZETH WUNG,RUSP WAN,ZETH WUNG,40_BURYSNAPE_ZETH_WUNG.png,,ZETH WUNG,,,,
20,1712402637086,06/04/2024 11:23:57,1712406237086,1,06/04/2024 13:23:57,139619,19,task-hsjq,,36792787,BLIND,10848483,,complete,,66112b8c54d8430494c1406c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1920x1080,1749x1265,,,0,1e-3 A Training,4,,,1e-3,Pass,,,,1e-3 A Training,4,Training02,TrainingC,1ouhhw,3,continue,,6895.10000000149,6883.099999999977,6895.10000000149,6895.10000000149,6883.099999999977,6895.10000000149,1,6895.10000000149,0,0,,Click To Continue,Continue Button,6,object-272,1e-3,_,04,1e-3_04,1,Training02,35_PROPHET,ASK,.png,35_PROPHET_ASK.png,RUSP,WAN,35_PROPHET_RUSP_WAN.png,,RUSP WAN,40_BURYSNAPE_ASK.png,40_BURYSNAPE_DOTS.png,RUSP WAN,ZETH WUNG,RUSP WAN,ZETH WUNG,40_BURYSNAPE_ZETH_WUNG.png,,ZETH WUNG,,,,
21,1712402647263,06/04/2024 11:24:07,1712406247263,1,06/04/2024 13:24:07,139619,19,task-hsjq,,36792787,BLIND,10848483,,complete,,66112b8c54d8430494c1406c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1920x1080,1749x1265,,,0,1e-3 A Training,4,,,1e-3,Pass,,,,1e-3 A Training,5,Training02,TrainingA,34efq7,1,response,FICH WIM,4649.800000000047,10182.900000000023,10190.299999998533,4649.800000000047,10182.900000000023,10190.299999998533,1,4649.800000000047,5540.499999998487,0,,Single Text Entry,TextResponseA,4,object-97,1e-3,_,06,1e-3_06,2,Training02,12_SKEETER,ASK,.png,12_SKEETER_ASK.png,FICH,WIM,12_SKEETER_FICH_WIM.png,,FICH WIM,12_SKEETER_ASK.png,12_SKEETER_DOTS.png,WOUX WAN,FICH WIM,FICH WIM,WOUX WAN,12_SKEETER_WOUX_WAN.png,WOUX WAN,,,,,
22,1712402654405,06/04/2024 11:24:14,1712406254405,1,06/04/2024 13:24:14,139619,19,task-hsjq,,36792787,BLIND,10848483,,complete,,66112b8c54d8430494c1406c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1920x1080,1749x1265,,,0,1e-3 A Training,4,,,1e-3,Pass,,,,1e-3 A Training,5,Training02,TrainingB,2yfdu9,2,response,,7149,7133.099999999977,7149,7149,7133.099999999977,7149,1,7149,0,0,,Click Response,Option B,5,object-246,1e-3,_,06,1e-3_06,2,Training02,12_SKEETER,ASK,.png,12_SKEETER_ASK.png,FICH,WIM,12_SKEETER_FICH_WIM.png,,FICH WIM,12_SKEETER_ASK.png,12_SKEETER_DOTS.png,WOUX WAN,FICH WIM,FICH WIM,WOUX WAN,12_SKEETER_WOUX_WAN.png,WOUX WAN,,,,,
