Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-mams,branch-6r1e,randomiser-y4s2,branch-lrzc,branch-3gc6,branch-qx2b,branch-zqfd,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: Condition,Spreadsheet: _,Spreadsheet: Trial,Spreadsheet: C-T,Spreadsheet: randomise_trials,Spreadsheet: display,Spreadsheet: Image,Spreadsheet: Ask,Spreadsheet: .png,Spreadsheet: Question,Spreadsheet: Blot,Spreadsheet: Aux,Spreadsheet: Port,Spreadsheet: Starboard,Spreadsheet: Correct,Spreadsheet: Incorrect,Spreadsheet: ,Spreadsheet: Y,Spreadsheet: N,Spreadsheet: L,Spreadsheet: R,Manipulation: Spreadsheet,Store: correct,Store: total
44,1712313237728,05/04/2024 10:33:57,1712316837728,1,05/04/2024 12:33:57,139619,19,task-ld3j,,36767147,BLIND,10840461,,complete,,660fcd6d4f11a203e0e51bfb,computer,Desktop or Laptop,Mac OS 10.15,Firefox 120.0,1440x900,1440x815,,,0,2-3 B Testing,4,,,2-3,,,,Pass,2-3 B Testing,42,Testing02,Testing,hvzr65,1,response,05_AUROR_BLOT_WIM.png,4455.059999999998,4449.859999999986,4455.059999999998,4455.059999999998,4449.859999999986,4455.059999999998,1,4455.059999999998,0,0,,Click Response,RightOption,3,object-86,2-3,_,42,2-3_42,11,Testing02,05_AUROR,ASK,.png,05_AUROR_ASK.png,BLOT,WUNG,05_AUROR_BLOT_WUNG.png,05_AUROR_BLOT_WIM.png,05_AUROR_BLOT_WIM.png,05_AUROR_BLOT_WUNG.png,,,,WUNG,WIM,,42,60
45,1712313240595,05/04/2024 10:34:00,1712316840595,1,05/04/2024 12:34:00,139619,19,task-ld3j,,36767147,BLIND,10840461,,complete,,660fcd6d4f11a203e0e51bfb,computer,Desktop or Laptop,Mac OS 10.15,Firefox 120.0,1440x900,1440x815,,,0,2-3 B Testing,4,,,2-3,,,,Pass,2-3 B Testing,43,Testing02,Testing,hvzr65,1,response,41_PIXIE_BLOT_WIM.png,2872.2000000000116,2867.0599999999977,2872.2000000000116,2872.2000000000116,2867.0599999999977,2872.2000000000116,0,2872.2000000000116,0,0,,Click Response,RightOption,3,object-86,2-3,_,43,2-3_43,11,Testing02,41_PIXIE,ASK,.png,41_PIXIE_ASK.png,BLOT,WAN,41_PIXIE_BLOT_WAN.png,41_PIXIE_BLOT_WIM.png,41_PIXIE_BLOT_WAN.png,41_PIXIE_BLOT_WIM.png,,,,WAN,WIM,,42,61
46,1712313244878,05/04/2024 10:34:04,1712316844878,1,05/04/2024 12:34:04,139619,19,task-ld3j,,36767147,BLIND,10840461,,complete,,660fcd6d4f11a203e0e51bfb,computer,Desktop or Laptop,Mac OS 10.15,Firefox 120.0,1440x900,1440x815,,,0,2-3 B Testing,4,,,2-3,,,,Pass,2-3 B Testing,44,Testing02,Testing,hvzr65,1,response,21_TEACHHOG_BLOT_WAN.png,4289.140000000014,4283.520000000019,4289.140000000014,4289.140000000014,4283.520000000019,4289.140000000014,1,4289.140000000014,0,0,,Click Response,RightOption,3,object-86,2-3,_,44,2-3_44,11,Testing02,21_TEACHHOG,ASK,.png,21_TEACHHOG_ASK.png,BLOT,WUNG,21_TEACHHOG_BLOT_WUNG.png,21_TEACHHOG_BLOT_WAN.png,21_TEACHHOG_BLOT_WAN.png,21_TEACHHOG_BLOT_WUNG.png,,,,WUNG,WAN,,43,62
47,1712313246994,05/04/2024 10:34:06,1712316846994,1,05/04/2024 12:34:06,139619,19,task-ld3j,,36767147,BLIND,10840461,,complete,,660fcd6d4f11a203e0e51bfb,computer,Desktop or Laptop,Mac OS 10.15,Firefox 120.0,1440x900,1440x815,,,0,2-3 B Testing,4,,,2-3,,,,Pass,2-3 B Testing,45,Testing02,Testing,hvzr65,1,response,39_STOPHAGRID_BLOT_WUNG.png,2120.6199999999953,2116.679999999993,2120.6199999999953,2120.6199999999953,2116.679999999993,2120.6199999999953,1,2120.6199999999953,0,0,,Click Response,LeftOption,4,object-112,2-3,_,45,2-3_45,12,Testing02,39_STOPHAGRID,ASK,.png,39_STOPHAGRID_ASK.png,BLOT,WUNG,39_STOPHAGRID_BLOT_WUNG.png,39_STOPHAGRID_BLOT_WIM.png,39_STOPHAGRID_BLOT_WUNG.png,39_STOPHAGRID_BLOT_WIM.png,,,,WUNG,WIM,,44,63
48,1712313263377,05/04/2024 10:34:23,1712316863377,1,05/04/2024 12:34:23,139619,19,task-ld3j,,36767147,BLIND,10840461,,complete,,660fcd6d4f11a203e0e51bfb,computer,Desktop or Laptop,Mac OS 10.15,Firefox 120.0,1440x900,1440x815,,,0,2-3 B Testing,4,,,2-3,,,,Pass,2-3 B Testing,46,Testing02,Testing,hvzr65,1,response,20_PULLSWORD_BLOT_WAN.png,16387.940000000002,16383.799999999988,16387.940000000002,16387.940000000002,16383.799999999988,16387.940000000002,1,16387.940000000002,0,0,,Click Response,LeftOption,4,object-112,2-3,_,47,2-3_47,12,Testing02,20_PULLSWORD,ASK,.png,20_PULLSWORD_ASK.png,BLOT,WAN,20_PULLSWORD_BLOT_WAN.png,20_PULLSWORD_BLOT_WUNG.png,20_PULLSWORD_BLOT_WAN.png,20_PULLSWORD_BLOT_WUNG.png,,,,WAN,WUNG,,45,64
49,1712313265194,05/04/2024 10:34:25,1712316865194,1,05/04/2024 12:34:25,139619,19,task-ld3j,,36767147,BLIND,10840461,,complete,,660fcd6d4f11a203e0e51bfb,computer,Desktop or Laptop,Mac OS 10.15,Firefox 120.0,1440x900,1440x815,,,0,2-3 B Testing,4,,,2-3,,,,Pass,2-3 B Testing,47,Testing02,Testing,hvzr65,1,response,26_ERISED_BLOT_WIM.png,1822.140000000014,1816.7399999999907,1822.140000000014,1822.140000000014,1816.7399999999907,1822.140000000014,1,1822.140000000014,0,0,,Click Response,RightOption,3,object-86,2-3,_,46,2-3_46,12,Testing02,26_ERISED,ASK,.png,26_ERISED_ASK.png,BLOT,WAN,26_ERISED_BLOT_WAN.png,26_ERISED_BLOT_WIM.png,26_ERISED_BLOT_WIM.png,26_ERISED_BLOT_WAN.png,,,,WAN,WIM,,46,65
50,1712313269195,05/04/2024 10:34:29,1712316869195,1,05/04/2024 12:34:29,139619,19,task-ld3j,,36767147,BLIND,10840461,,complete,,660fcd6d4f11a203e0e51bfb,computer,Desktop or Laptop,Mac OS 10.15,Firefox 120.0,1440x900,1440x815,,,0,2-3 B Testing,4,,,2-3,,,,Pass,2-3 B Testing,48,Testing02,Testing,hvzr65,1,response,07_AZKABAN_BLOT_WIM.png,4005.4000000000233,4000.140000000014,4005.4000000000233,4005.4000000000233,4000.140000000014,4005.4000000000233,0,4005.4000000000233,0,0,,Click Response,LeftOption,4,object-112,2-3,_,48,2-3_48,12,Testing02,07_AZKABAN,ASK,.png,07_AZKABAN_ASK.png,BLOT,WIM,07_AZKABAN_BLOT_WIM.png,07_AZKABAN_BLOT_WAN.png,07_AZKABAN_BLOT_WAN.png,07_AZKABAN_BLOT_WIM.png,,,,WIM,WAN,,46,66
51,1712313269196,05/04/2024 10:34:29,1712316869196,1,05/04/2024 12:34:29,139619,19,task-ld3j,,36767147,BLIND,10840461,,complete,,660fcd6d4f11a203e0e51bfb,computer,Desktop or Laptop,Mac OS 10.15,Firefox 120.0,1440x900,1440x815,,,0,2-3 B Testing,4,,,2-3,,,,Pass,2-3 B Testing,,,,,,5,END,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1712313047377,05/04/2024 10:30:47,1712316647377,1,05/04/2024 12:30:47,139619,19,task-ld3j,,36767177,BLIND,10840379,,complete,,660fcbd2f8a5a55d9949a0cf,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1707x985,,,0,2-3 B Testing,4,,,2-3,,,,Pass,2-3 B Testing,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1712313052529,05/04/2024 10:30:52,1712316652529,1,05/04/2024 12:30:52,139619,19,task-ld3j,,36767177,BLIND,10840379,,complete,,660fcbd2f8a5a55d9949a0cf,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1707x985,,,0,2-3 B Testing,4,,,2-3,,,,Pass,2-3 B Testing,1,AttentionChecks,Instructions,g2b1f4,1,continue,,7744.319,7727.653,7744.319,7744.319,7727.653,7744.319,1,7744.319,0,0,,Click To Continue,Continue Button,2,object-79,,,,,,AttentionChecks,,,,,,,,,,,,,,,,,18,18
