Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-mams,branch-6r1e,randomiser-y4s2,branch-lrzc,branch-3gc6,branch-qx2b,branch-zqfd,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: Condition,Spreadsheet: _,Spreadsheet: Trial,Spreadsheet: C-T,Spreadsheet: randomise_trials,Spreadsheet: display,Spreadsheet: Image,Spreadsheet: Ask,Spreadsheet: .png,Spreadsheet: Question,Spreadsheet: Pronoun,Spreadsheet: Aux,Spreadsheet: Answer,Spreadsheet: ,Spreadsheet: Text,Spreadsheet: Alternative,Spreadsheet: Dots,Spreadsheet: Option A,Spreadsheet: Option B,Spreadsheet: Wrong,Spreadsheet: Right,Spreadsheet: Reply,Spreadsheet: Answer A,Spreadsheet: Answer B,Manipulation: Spreadsheet,Store: NounNumberTrain,Store: NounNumberCorrect,Store: NounNumberTotal
29,1712309650605,05/04/2024 09:34:10,1712313250605,1,05/04/2024 11:34:10,139619,19,task-eihb,,36765465,BLIND,10840097,,complete,,660fc256946e8466dda6f843,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x730,,,0,1i-3 A Training,4,,,1i-3,,,Pass,,1i-3 A Training,6,Training02,TrainingC,1ouhhw,3,continue,,1949.2000000000407,1941.5,1949.2000000000407,1949.2000000000407,1941.5,1949.2000000000407,1,1949.2000000000407,0,0,,Click To Continue,Continue Button,6,object-272,1i-3,_,08,1i-3_08,2,Training02,28_GALLEONS,ASK,.png,28_GALLEONS_ASK.png,WOUX,WAN,28_GALLEONS_WOUX_WAN.png,,WOUX WAN,39_STOPHAGRID_ASK.png,39_STOPHAGRID_DOTS.png,ZETH WAN,WOUX WAN,WOUX WAN,ZETH WAN,39_STOPHAGRID_ZETH_WAN.png,ZETH WAN,,,,,
30,1712309663167,05/04/2024 09:34:23,1712313263167,1,05/04/2024 11:34:23,139619,19,task-eihb,,36765465,BLIND,10840097,,complete,,660fc256946e8466dda6f843,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x730,,,0,1i-3 A Training,4,,,1i-3,,,Pass,,1i-3 A Training,7,Training02,TrainingA,34efq7,1,response,FICH WUNG,4032.899999999994,12566.399999999994,12569.70000000004,4032.899999999994,12566.399999999994,12569.70000000004,1,4032.899999999994,8536.800000000047,0,,Single Text Entry,TextResponseA,4,object-97,1i-3,_,05,1i-3_05,2,Training02,18_LIVEGODRIC,ASK,.png,18_LIVEGODRIC_ASK.png,FICH,WUNG,18_LIVEGODRIC_FICH_WUNG.png,,FICH WUNG,07_AZKABAN_ASK.png,07_AZKABAN_DOTS.png,FICH WUNG,RUSP WIM,FICH WUNG,RUSP WIM,07_AZKABAN_RUSP_WIM.png,,RUSP WIM,,,,
31,1712309667850,05/04/2024 09:34:27,1712313267850,1,05/04/2024 11:34:27,139619,19,task-eihb,,36765465,BLIND,10840097,,complete,,660fc256946e8466dda6f843,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x730,,,0,1i-3 A Training,4,,,1i-3,,,Pass,,1i-3 A Training,7,Training02,TrainingB,2yfdu9,2,response,,4686.599999999977,4683.399999999994,4686.599999999977,4686.599999999977,4683.399999999994,4686.599999999977,1,4686.599999999977,0,0,,Click Response,Option B,5,object-246,1i-3,_,05,1i-3_05,2,Training02,18_LIVEGODRIC,ASK,.png,18_LIVEGODRIC_ASK.png,FICH,WUNG,18_LIVEGODRIC_FICH_WUNG.png,,FICH WUNG,07_AZKABAN_ASK.png,07_AZKABAN_DOTS.png,FICH WUNG,RUSP WIM,FICH WUNG,RUSP WIM,07_AZKABAN_RUSP_WIM.png,,RUSP WIM,,,,
32,1712309669890,05/04/2024 09:34:29,1712313269890,1,05/04/2024 11:34:29,139619,19,task-eihb,,36765465,BLIND,10840097,,complete,,660fc256946e8466dda6f843,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x730,,,0,1i-3 A Training,4,,,1i-3,,,Pass,,1i-3 A Training,7,Training02,TrainingC,1ouhhw,3,continue,,2043.000000000029,2041.3999999999942,2043.000000000029,2043.000000000029,2041.3999999999942,2043.000000000029,1,2043.000000000029,0,0,,Click To Continue,Continue Button,6,object-272,1i-3,_,05,1i-3_05,2,Training02,18_LIVEGODRIC,ASK,.png,18_LIVEGODRIC_ASK.png,FICH,WUNG,18_LIVEGODRIC_FICH_WUNG.png,,FICH WUNG,07_AZKABAN_ASK.png,07_AZKABAN_DOTS.png,FICH WUNG,RUSP WIM,FICH WUNG,RUSP WIM,07_AZKABAN_RUSP_WIM.png,,RUSP WIM,,,,
33,1712309681391,05/04/2024 09:34:41,1712313281391,1,05/04/2024 11:34:41,139619,19,task-eihb,,36765465,BLIND,10840097,,complete,,660fc256946e8466dda6f843,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x730,,,0,1i-3 A Training,4,,,1i-3,,,Pass,,1i-3 A Training,8,Training02,TrainingA,34efq7,1,response,ZETH WAN ,5866.600000000006,11499.800000000017,11502.500000000058,5866.600000000006,11499.800000000017,11502.500000000058,0,5866.600000000006,5635.900000000052,0,,Single Text Entry,TextResponseA,4,object-97,1i-3,_,06,1i-3_06,2,Training02,12_SKEETER,ASK,.png,12_SKEETER_ASK.png,ZETH,WAN,12_SKEETER_ZETH_WAN.png,,ZETH WAN,12_SKEETER_ASK.png,12_SKEETER_DOTS.png,FICH WUNG,ZETH WAN,ZETH WAN,FICH WUNG,12_SKEETER_FICH_WUNG.png,FICH WUNG,,,,,
34,1712309686847,05/04/2024 09:34:46,1712313286847,1,05/04/2024 11:34:46,139619,19,task-eihb,,36765465,BLIND,10840097,,complete,,660fc256946e8466dda6f843,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x730,,,0,1i-3 A Training,4,,,1i-3,,,Pass,,1i-3 A Training,8,Training02,TrainingA,34efq7,1,response,ZETH WAN,14874.700000000012,16950,16958.399999999994,14874.700000000012,16950,16958.399999999994,1,14874.700000000012,2083.6999999999825,0,,Single Text Entry,TextResponseA,4,object-97,1i-3,_,06,1i-3_06,2,Training02,12_SKEETER,ASK,.png,12_SKEETER_ASK.png,ZETH,WAN,12_SKEETER_ZETH_WAN.png,,ZETH WAN,12_SKEETER_ASK.png,12_SKEETER_DOTS.png,FICH WUNG,ZETH WAN,ZETH WAN,FICH WUNG,12_SKEETER_FICH_WUNG.png,FICH WUNG,,,,,
35,1712309690650,05/04/2024 09:34:50,1712313290650,1,05/04/2024 11:34:50,139619,19,task-eihb,,36765465,BLIND,10840097,,complete,,660fc256946e8466dda6f843,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x730,,,0,1i-3 A Training,4,,,1i-3,,,Pass,,1i-3 A Training,8,Training02,TrainingB,2yfdu9,2,response,,3811.500000000058,3808.100000000006,3811.500000000058,3811.500000000058,3808.100000000006,3811.500000000058,1,3811.500000000058,0,0,,Click Response,Option B,5,object-246,1i-3,_,06,1i-3_06,2,Training02,12_SKEETER,ASK,.png,12_SKEETER_ASK.png,ZETH,WAN,12_SKEETER_ZETH_WAN.png,,ZETH WAN,12_SKEETER_ASK.png,12_SKEETER_DOTS.png,FICH WUNG,ZETH WAN,ZETH WAN,FICH WUNG,12_SKEETER_FICH_WUNG.png,FICH WUNG,,,,,
36,1712309693609,05/04/2024 09:34:53,1712313293609,1,05/04/2024 11:34:53,139619,19,task-eihb,,36765465,BLIND,10840097,,complete,,660fc256946e8466dda6f843,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x730,,,0,1i-3 A Training,4,,,1i-3,,,Pass,,1i-3 A Training,8,Training02,TrainingC,1ouhhw,3,continue,,2962.500000000029,2958.2000000000116,2962.500000000029,2962.500000000029,2958.2000000000116,2962.500000000029,1,2962.500000000029,0,0,,Click To Continue,Continue Button,6,object-272,1i-3,_,06,1i-3_06,2,Training02,12_SKEETER,ASK,.png,12_SKEETER_ASK.png,ZETH,WAN,12_SKEETER_ZETH_WAN.png,,ZETH WAN,12_SKEETER_ASK.png,12_SKEETER_DOTS.png,FICH WUNG,ZETH WAN,ZETH WAN,FICH WUNG,12_SKEETER_FICH_WUNG.png,FICH WUNG,,,,,
37,1712309703372,05/04/2024 09:35:03,1712313303372,1,05/04/2024 11:35:03,139619,19,task-eihb,,36765465,BLIND,10840097,,complete,,660fc256946e8466dda6f843,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x730,,,0,1i-3 A Training,4,,,1i-3,,,Pass,,1i-3 A Training,9,Training02,TrainingA,34efq7,1,response,ZETH WAN,6074.799999999988,9758.399999999994,9766.799999999988,6074.799999999988,9758.399999999994,9766.799999999988,1,6074.799999999988,3692,0,,Single Text Entry,TextResponseA,4,object-97,1i-3,_,10,1i-3_10,3,Training02,19_BURYVOLDY,ASK,.png,19_BURYVOLDY_ASK.png,ZETH,WAN,19_BURYVOLDY_ZETH_WAN.png,,ZETH WAN,21_TEACHHOG_ASK.png,21_TEACHHOG_DOTS.png,ZETH WAN,RUSP WIM,ZETH WAN,RUSP WIM,21_TEACHHOG_RUSP_WIM.png,,RUSP WIM,,,,
38,1712309707744,05/04/2024 09:35:07,1712313307744,1,05/04/2024 11:35:07,139619,19,task-eihb,,36765465,BLIND,10840097,,complete,,660fc256946e8466dda6f843,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x730,,,0,1i-3 A Training,4,,,1i-3,,,Pass,,1i-3 A Training,9,Training02,TrainingB,2yfdu9,2,response,,4381.099999999977,4374.700000000012,4381.099999999977,4381.099999999977,4374.700000000012,4381.099999999977,1,4381.099999999977,0,0,,Click Response,Option B,5,object-246,1i-3,_,10,1i-3_10,3,Training02,19_BURYVOLDY,ASK,.png,19_BURYVOLDY_ASK.png,ZETH,WAN,19_BURYVOLDY_ZETH_WAN.png,,ZETH WAN,21_TEACHHOG_ASK.png,21_TEACHHOG_DOTS.png,ZETH WAN,RUSP WIM,ZETH WAN,RUSP WIM,21_TEACHHOG_RUSP_WIM.png,,RUSP WIM,,,,
