Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-mams,branch-6r1e,randomiser-y4s2,branch-lrzc,branch-3gc6,branch-qx2b,branch-zqfd,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: Condition,Spreadsheet: _,Spreadsheet: Trial,Spreadsheet: C-T,Spreadsheet: randomise_trials,Spreadsheet: display,Spreadsheet: Image,Spreadsheet: Ask,Spreadsheet: .png,Spreadsheet: Question,Spreadsheet: Blot,Spreadsheet: Aux,Spreadsheet: Port,Spreadsheet: Starboard,Spreadsheet: Correct,Spreadsheet: Incorrect,Spreadsheet: ,Spreadsheet: Y,Spreadsheet: N,Spreadsheet: L,Spreadsheet: R,Manipulation: Spreadsheet,Store: correct,Store: total
11,1701792648999,05/12/2023 16:10:48,1701792648999,0,05/12/2023 16:10:48,139619,18,task-hebw,,33446514,BLIND,9898449,,complete,,656f46f2ce34cb17961853f9,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1200,1920x1051,,,0,1i-2 B Testing,4,,,1i-2,,Pass,,,1i-2 B Testing,9,Testing02,Testing,hvzr65,1,response,27_BESTSELLER_BLOT_WAN.png,9416.005999999994,9408.084999999992,9416.005999999994,9416.005999999994,9408.084999999992,9416.005999999994,1,9416.005999999994,0,0,,Click Response,RightOption,3,object-86,1i-2,_,35,1i-2_35,3,Testing02,27_BESTSELLER,ASK,.png,27_BESTSELLER_ASK.png,BLOT,WIM,27_BESTSELLER_BLOT_WIM.png,27_BESTSELLER_BLOT_WAN.png,27_BESTSELLER_BLOT_WAN.png,27_BESTSELLER_BLOT_WIM.png,,,,WIM,WAN,,26,27
12,1701792651664,05/12/2023 16:10:51,1701792651664,0,05/12/2023 16:10:51,139619,18,task-hebw,,33446514,BLIND,9898449,,complete,,656f46f2ce34cb17961853f9,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1200,1920x1051,,,0,1i-2 B Testing,4,,,1i-2,,Pass,,,1i-2 B Testing,10,Testing02,Testing,hvzr65,1,response,14_MUNGOS_BLOT_WUNG.png,2672.221000000747,2668.657999999996,2672.221000000747,2672.221000000747,2668.657999999996,2672.221000000747,1,2672.221000000747,0,0,,Click Response,LeftOption,4,object-112,1i-2,_,36,1i-2_36,3,Testing02,14_MUNGOS,ASK,.png,14_MUNGOS_ASK.png,BLOT,WUNG,14_MUNGOS_BLOT_WUNG.png,14_MUNGOS_BLOT_WIM.png,14_MUNGOS_BLOT_WUNG.png,14_MUNGOS_BLOT_WIM.png,,WIM,WUNG,WUNG,WIM,,27,28
13,1701792674671,05/12/2023 16:11:14,1701792674671,0,05/12/2023 16:11:14,139619,18,task-hebw,,33446514,BLIND,9898449,,complete,,656f46f2ce34cb17961853f9,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1200,1920x1051,,,0,1i-2 B Testing,4,,,1i-2,,Pass,,,1i-2 B Testing,11,Testing02,Testing,hvzr65,1,response,19_BURYVOLDY_BLOT_WAN.png,23011.06300000075,23002.57100000001,23011.06300000075,23011.06300000075,23002.57100000001,23011.06300000075,1,23011.06300000075,0,0,,Click Response,LeftOption,4,object-112,1i-2,_,34,1i-2_34,3,Testing02,19_BURYVOLDY,ASK,.png,19_BURYVOLDY_ASK.png,BLOT,WAN,19_BURYVOLDY_BLOT_WAN.png,19_BURYVOLDY_BLOT_WUNG.png,19_BURYVOLDY_BLOT_WAN.png,19_BURYVOLDY_BLOT_WUNG.png,,,,WAN,WUNG,,28,29
14,1701792678831,05/12/2023 16:11:18,1701792678831,0,05/12/2023 16:11:18,139619,18,task-hebw,,33446514,BLIND,9898449,,complete,,656f46f2ce34cb17961853f9,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1200,1920x1051,,,0,1i-2 B Testing,4,,,1i-2,,Pass,,,1i-2 B Testing,12,Testing02,Testing,hvzr65,1,response,32_QWC_BLOT_WIM.png,4168.4920000007405,4153.335999999996,4168.4920000007405,4168.4920000007405,4153.335999999996,4168.4920000007405,1,4168.4920000007405,0,0,,Click Response,RightOption,3,object-86,1i-2,_,33,1i-2_33,3,Testing02,32_QWC,ASK,.png,32_QWC_ASK.png,BLOT,WAN,32_QWC_BLOT_WAN.png,32_QWC_BLOT_WIM.png,32_QWC_BLOT_WIM.png,32_QWC_BLOT_WAN.png,,,,WAN,WIM,,29,30
15,1701792681703,05/12/2023 16:11:21,1701792681703,0,05/12/2023 16:11:21,139619,18,task-hebw,,33446514,BLIND,9898449,,complete,,656f46f2ce34cb17961853f9,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1200,1920x1051,,,0,1i-2 B Testing,4,,,1i-2,,Pass,,,1i-2 B Testing,13,Testing02,Testing,hvzr65,1,response,33_ROR_BLOT_WAN.png,2886.311000000016,2869.3010000000068,2886.311000000016,2886.311000000016,2869.3010000000068,2886.311000000016,1,2886.311000000016,0,0,,Click Response,LeftOption,4,object-112,1i-2,_,38,1i-2_38,4,Testing02,33_ROR,ASK,.png,33_ROR_ASK.png,BLOT,WAN,33_ROR_BLOT_WAN.png,33_ROR_BLOT_WIM.png,33_ROR_BLOT_WAN.png,33_ROR_BLOT_WIM.png,,WAN,WUNG,WAN,WIM,,30,31
16,1701792691199,05/12/2023 16:11:31,1701792691199,0,05/12/2023 16:11:31,139619,18,task-hebw,,33446514,BLIND,9898449,,complete,,656f46f2ce34cb17961853f9,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1200,1920x1051,,,0,1i-2 B Testing,4,,,1i-2,,Pass,,,1i-2 B Testing,14,Testing02,Testing,hvzr65,1,response,06_MOM_BLOT_WAN.png,9513.054999999993,9507.742999999988,9513.054999999993,9513.054999999993,9507.742999999988,9513.054999999993,1,9513.054999999993,0,0,,Click Response,RightOption,3,object-86,1i-2,_,39,1i-2_39,4,Testing02,06_MOM,ASK,.png,06_MOM_ASK.png,BLOT,WUNG,06_MOM_BLOT_WUNG.png,06_MOM_BLOT_WAN.png,06_MOM_BLOT_WAN.png,06_MOM_BLOT_WUNG.png,,WUNG,WAN,WUNG,WAN,,31,32
17,1701792697584,05/12/2023 16:11:37,1701792697584,0,05/12/2023 16:11:37,139619,18,task-hebw,,33446514,BLIND,9898449,,complete,,656f46f2ce34cb17961853f9,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1200,1920x1051,,,0,1i-2 B Testing,4,,,1i-2,,Pass,,,1i-2 B Testing,15,Testing02,Testing,hvzr65,1,response,42_ENGLAND_BLOT_WUNG.png,6390.312000000005,6388.5380000000005,6390.312000000005,6390.312000000005,6388.5380000000005,6390.312000000005,1,6390.312000000005,0,0,,Click Response,LeftOption,4,object-112,1i-2,_,40,1i-2_40,4,Testing02,42_ENGLAND,ASK,.png,42_ENGLAND_ASK.png,BLOT,WUNG,42_ENGLAND_BLOT_WUNG.png,42_ENGLAND_BLOT_WAN.png,42_ENGLAND_BLOT_WUNG.png,42_ENGLAND_BLOT_WAN.png,,WIM,WAN,WUNG,WAN,,32,33
18,1701792700616,05/12/2023 16:11:40,1701792700616,0,05/12/2023 16:11:40,139619,18,task-hebw,,33446514,BLIND,9898449,,complete,,656f46f2ce34cb17961853f9,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1200,1920x1051,,,0,1i-2 B Testing,4,,,1i-2,,Pass,,,1i-2 B Testing,16,Testing02,Testing,hvzr65,1,response,11_RONWAND_BLOT_WIM.png,3034.173999998515,3019.4089999999997,3034.173999998515,3034.173999998515,3019.4089999999997,3034.173999998515,1,3034.173999998515,0,0,,Click Response,RightOption,3,object-86,1i-2,_,37,1i-2_37,4,Testing02,11_RONWAND,ASK,.png,11_RONWAND_ASK.png,BLOT,WUNG,11_RONWAND_BLOT_WUNG.png,11_RONWAND_BLOT_WIM.png,11_RONWAND_BLOT_WIM.png,11_RONWAND_BLOT_WUNG.png,,WAN,WIM,WUNG,WIM,,33,34
19,1701792704823,05/12/2023 16:11:44,1701792704823,0,05/12/2023 16:11:44,139619,18,task-hebw,,33446514,BLIND,9898449,,complete,,656f46f2ce34cb17961853f9,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1200,1920x1051,,,0,1i-2 B Testing,4,,,1i-2,,Pass,,,1i-2 B Testing,17,Testing02,Testing,hvzr65,1,response,05_AUROR_BLOT_WAN.png,4221.56499999926,4219.9909999999945,4221.56499999926,4221.56499999926,4219.9909999999945,4221.56499999926,1,4221.56499999926,0,0,,Click Response,RightOption,3,object-86,1i-2,_,42,1i-2_42,5,Testing02,05_AUROR,ASK,.png,05_AUROR_ASK.png,BLOT,WUNG,05_AUROR_BLOT_WUNG.png,05_AUROR_BLOT_WAN.png,05_AUROR_BLOT_WAN.png,05_AUROR_BLOT_WUNG.png,,WAN,WIM,WUNG,WAN,,34,35
20,1701792707455,05/12/2023 16:11:47,1701792707455,0,05/12/2023 16:11:47,139619,18,task-hebw,,33446514,BLIND,9898449,,complete,,656f46f2ce34cb17961853f9,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1200,1920x1051,,,0,1i-2 B Testing,4,,,1i-2,,Pass,,,1i-2 B Testing,18,Testing02,Testing,hvzr65,1,response,21_TEACHHOG_BLOT_WUNG.png,2634.0739999992657,2618.737000000023,2634.0739999992657,2634.0739999992657,2618.737000000023,2634.0739999992657,1,2634.0739999992657,0,0,,Click Response,RightOption,3,object-86,1i-2,_,44,1i-2_44,5,Testing02,21_TEACHHOG,ASK,.png,21_TEACHHOG_ASK.png,BLOT,WIM,21_TEACHHOG_BLOT_WIM.png,21_TEACHHOG_BLOT_WUNG.png,21_TEACHHOG_BLOT_WUNG.png,21_TEACHHOG_BLOT_WIM.png,,,,WIM,WUNG,,35,36
