Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-mams,branch-6r1e,randomiser-y4s2,branch-lrzc,branch-3gc6,branch-qx2b,branch-zqfd,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: Condition,Spreadsheet: _,Spreadsheet: Trial,Spreadsheet: C-T,Spreadsheet: randomise_trials,Spreadsheet: display,Spreadsheet: Image,Spreadsheet: Ask,Spreadsheet: .png,Spreadsheet: Question,Spreadsheet: Blot,Spreadsheet: Aux,Spreadsheet: Port,Spreadsheet: Starboard,Spreadsheet: Correct,Spreadsheet: Incorrect,Spreadsheet: ,Spreadsheet: Y,Spreadsheet: N,Spreadsheet: L,Spreadsheet: R,Manipulation: Spreadsheet,Store: correct,Store: total
30,1701792744575,05/12/2023 16:12:24,1701792744575,0,05/12/2023 16:12:24,139619,18,task-ajpl,,33446685,BLIND,9898465,,complete,,656f470d2cdaed409a64faf8,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x689,,,0,1i-3 B Testing,4,,,1i-3,,,Pass,,1i-3 B Testing,28,Testing02,Testing,hvzr65,1,response,13_QUIBBLER_BLOT_WIM.png,623.3389999940409,616.6419999999998,623.3389999940409,623.3389999940409,616.6419999999998,623.3389999940409,1,623.3389999940409,0,0,,Click Response,LeftOption,4,object-112,1i-3,_,51,1i-3_51,7,Testing02,13_QUIBBLER,ASK,.png,13_QUIBBLER_ASK.png,BLOT,WIM,13_QUIBBLER_BLOT_WIM.png,13_QUIBBLER_BLOT_WUNG.png,13_QUIBBLER_BLOT_WIM.png,13_QUIBBLER_BLOT_WUNG.png,,,,WIM,WUNG,,32,46
31,1701792745159,05/12/2023 16:12:25,1701792745159,0,05/12/2023 16:12:25,139619,18,task-ajpl,,33446685,BLIND,9898465,,complete,,656f470d2cdaed409a64faf8,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x689,,,0,1i-3 B Testing,4,,,1i-3,,,Pass,,1i-3 B Testing,29,Testing02,Testing,hvzr65,1,response,28_GALLEONS_BLOT_WAN.png,590.3970000119225,583.310000000005,590.3970000119225,590.3970000119225,583.310000000005,590.3970000119225,1,590.3970000119225,0,0,,Click Response,RightOption,3,object-86,1i-3,_,56,1i-3_56,8,Testing02,28_GALLEONS,ASK,.png,28_GALLEONS_ASK.png,BLOT,WIM,28_GALLEONS_BLOT_WIM.png,28_GALLEONS_BLOT_WAN.png,28_GALLEONS_BLOT_WAN.png,28_GALLEONS_BLOT_WIM.png,,,,WIM,WAN,,33,47
32,1701792745691,05/12/2023 16:12:25,1701792745691,0,05/12/2023 16:12:25,139619,18,task-ajpl,,33446685,BLIND,9898465,,complete,,656f470d2cdaed409a64faf8,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x689,,,0,1i-3 B Testing,4,,,1i-3,,,Pass,,1i-3 B Testing,30,Testing02,Testing,hvzr65,1,response,18_LIVEGODRIC_BLOT_WUNG.png,539.6870000059571,533.3119999999981,539.6870000059571,539.6870000059571,533.3119999999981,539.6870000059571,1,539.6870000059571,0,0,,Click Response,LeftOption,4,object-112,1i-3,_,53,1i-3_53,8,Testing02,18_LIVEGODRIC,ASK,.png,18_LIVEGODRIC_ASK.png,BLOT,WUNG,18_LIVEGODRIC_BLOT_WUNG.png,18_LIVEGODRIC_BLOT_WIM.png,18_LIVEGODRIC_BLOT_WUNG.png,18_LIVEGODRIC_BLOT_WIM.png,,,,WUNG,WIM,,34,48
33,1701792746692,05/12/2023 16:12:26,1701792746692,0,05/12/2023 16:12:26,139619,18,task-ajpl,,33446685,BLIND,9898465,,complete,,656f470d2cdaed409a64faf8,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x689,,,0,1i-3 B Testing,4,,,1i-3,,,Pass,,1i-3 B Testing,31,Testing02,Testing,hvzr65,1,response,34_FANLETTERS_BLOT_WAN.png,1007.375000005959,999.9599999999991,1007.375000005959,1007.375000005959,999.9599999999991,1007.375000005959,0,1007.375000005959,0,0,,Click Response,RightOption,3,object-86,1i-3,_,55,1i-3_55,8,Testing02,34_FANLETTERS,ASK,.png,34_FANLETTERS_ASK.png,BLOT,WIM,34_FANLETTERS_BLOT_WIM.png,34_FANLETTERS_BLOT_WAN.png,34_FANLETTERS_BLOT_WIM.png,34_FANLETTERS_BLOT_WAN.png,,,,WIM,WAN,,34,49
34,1701792747042,05/12/2023 16:12:27,1701792747042,0,05/12/2023 16:12:27,139619,18,task-ajpl,,33446685,BLIND,9898465,,complete,,656f470d2cdaed409a64faf8,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x689,,,0,1i-3 B Testing,4,,,1i-3,,,Pass,,1i-3 B Testing,32,Testing02,Testing,hvzr65,1,response,12_SKEETER_BLOT_WAN.png,357.0149999999994,349.98599999999715,357.0149999999994,357.0149999999994,349.98599999999715,357.0149999999994,1,357.0149999999994,0,0,,Click Response,RightOption,3,object-86,1i-3,_,54,1i-3_54,8,Testing02,12_SKEETER,ASK,.png,12_SKEETER_ASK.png,BLOT,WUNG,12_SKEETER_BLOT_WUNG.png,12_SKEETER_BLOT_WAN.png,12_SKEETER_BLOT_WAN.png,12_SKEETER_BLOT_WUNG.png,,,,WUNG,WAN,,35,50
35,1701792747476,05/12/2023 16:12:27,1701792747476,0,05/12/2023 16:12:27,139619,18,task-ajpl,,33446685,BLIND,9898465,,complete,,656f470d2cdaed409a64faf8,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x689,,,0,1i-3 B Testing,4,,,1i-3,,,Pass,,1i-3 B Testing,33,Testing02,Testing,hvzr65,1,response,27_BESTSELLER_BLOT_WIM.png,441.3290000119232,433.3159999999989,441.3290000119232,441.3290000119232,433.3159999999989,441.3290000119232,1,441.3290000119232,0,0,,Click Response,RightOption,3,object-86,1i-3,_,59,1i-3_59,9,Testing02,27_BESTSELLER,ASK,.png,27_BESTSELLER_ASK.png,BLOT,WUNG,27_BESTSELLER_BLOT_WUNG.png,27_BESTSELLER_BLOT_WIM.png,27_BESTSELLER_BLOT_WIM.png,27_BESTSELLER_BLOT_WUNG.png,,,,WUNG,WIM,,36,51
36,1701792748040,05/12/2023 16:12:28,1701792748040,0,05/12/2023 16:12:28,139619,18,task-ajpl,,33446685,BLIND,9898465,,complete,,656f470d2cdaed409a64faf8,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x689,,,0,1i-3 B Testing,4,,,1i-3,,,Pass,,1i-3 B Testing,34,Testing02,Testing,hvzr65,1,response,19_BURYVOLDY_BLOT_WAN.png,572.6130000059638,566.6440000000002,572.6130000059638,572.6130000059638,566.6440000000002,572.6130000059638,1,572.6130000059638,0,0,,Click Response,LeftOption,4,object-112,1i-3,_,58,1i-3_58,9,Testing02,19_BURYVOLDY,ASK,.png,19_BURYVOLDY_ASK.png,BLOT,WAN,19_BURYVOLDY_BLOT_WAN.png,19_BURYVOLDY_BLOT_WIM.png,19_BURYVOLDY_BLOT_WAN.png,19_BURYVOLDY_BLOT_WIM.png,,,,WAN,WIM,,37,52
37,1701792748490,05/12/2023 16:12:28,1701792748490,0,05/12/2023 16:12:28,139619,18,task-ajpl,,33446685,BLIND,9898465,,complete,,656f470d2cdaed409a64faf8,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x689,,,0,1i-3 B Testing,4,,,1i-3,,,Pass,,1i-3 B Testing,35,Testing02,Testing,hvzr65,1,response,32_QWC_BLOT_WAN.png,455.8690000119241,449.9820000000036,455.8690000119241,455.8690000119241,449.9820000000036,455.8690000119241,0,455.8690000119241,0,0,,Click Response,LeftOption,4,object-112,1i-3,_,57,1i-3_57,9,Testing02,32_QWC,ASK,.png,32_QWC_ASK.png,BLOT,WAN,32_QWC_BLOT_WAN.png,32_QWC_BLOT_WUNG.png,32_QWC_BLOT_WUNG.png,32_QWC_BLOT_WAN.png,,,,WAN,WUNG,,37,53
38,1701792749490,05/12/2023 16:12:29,1701792749490,0,05/12/2023 16:12:29,139619,18,task-ajpl,,33446685,BLIND,9898465,,complete,,656f470d2cdaed409a64faf8,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x689,,,0,1i-3 B Testing,4,,,1i-3,,,Pass,,1i-3 B Testing,36,Testing02,Testing,hvzr65,1,response,14_MUNGOS_BLOT_WUNG.png,1006.1869999940391,999.9599999999991,1006.1869999940391,1006.1869999940391,999.9599999999991,1006.1869999940391,0,1006.1869999940391,0,0,,Click Response,RightOption,3,object-86,1i-3,_,60,1i-3_60,9,Testing02,14_MUNGOS,ASK,.png,14_MUNGOS_ASK.png,BLOT,WAN,14_MUNGOS_BLOT_WAN.png,14_MUNGOS_BLOT_WUNG.png,14_MUNGOS_BLOT_WAN.png,14_MUNGOS_BLOT_WUNG.png,,,,WAN,WUNG,,37,54
39,1701792750174,05/12/2023 16:12:30,1701792750174,0,05/12/2023 16:12:30,139619,18,task-ajpl,,33446685,BLIND,9898465,,complete,,656f470d2cdaed409a64faf8,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x689,,,0,1i-3 B Testing,4,,,1i-3,,,Pass,,1i-3 B Testing,37,Testing02,Testing,hvzr65,1,response,42_ENGLAND_BLOT_WAN.png,689.9270000119213,683.3059999999969,689.9270000119213,689.9270000119213,683.3059999999969,689.9270000119213,1,689.9270000119213,0,0,,Click Response,LeftOption,4,object-112,1i-3,_,64,1i-3_64,10,Testing02,42_ENGLAND,ASK,.png,42_ENGLAND_ASK.png,BLOT,WAN,42_ENGLAND_BLOT_WAN.png,42_ENGLAND_BLOT_WIM.png,42_ENGLAND_BLOT_WAN.png,42_ENGLAND_BLOT_WIM.png,,,,WAN,WIM,,38,55
40,1701792750891,05/12/2023 16:12:30,1701792750891,0,05/12/2023 16:12:30,139619,18,task-ajpl,,33446685,BLIND,9898465,,complete,,656f470d2cdaed409a64faf8,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x689,,,0,1i-3 B Testing,4,,,1i-3,,,Pass,,1i-3 B Testing,38,Testing02,Testing,hvzr65,1,response,33_ROR_BLOT_WUNG.png,724.0209999880826,716.6380000000063,724.0209999880826,724.0209999880826,716.6380000000063,724.0209999880826,0,724.0209999880826,0,0,,Click Response,RightOption,3,object-86,1i-3,_,62,1i-3_62,10,Testing02,33_ROR,ASK,.png,33_ROR_ASK.png,BLOT,WAN,33_ROR_BLOT_WAN.png,33_ROR_BLOT_WUNG.png,33_ROR_BLOT_WAN.png,33_ROR_BLOT_WUNG.png,,,,WAN,WUNG,,38,56
41,1701792751574,05/12/2023 16:12:31,1701792751574,0,05/12/2023 16:12:31,139619,18,task-ajpl,,33446685,BLIND,9898465,,complete,,656f470d2cdaed409a64faf8,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x689,,,0,1i-3 B Testing,4,,,1i-3,,,Pass,,1i-3 B Testing,39,Testing02,Testing,hvzr65,1,response,06_MOM_BLOT_WAN.png,690.1829999999973,683.3059999999969,690.1829999999973,690.1829999999973,683.3059999999969,690.1829999999973,0,690.1829999999973,0,0,,Click Response,LeftOption,4,object-112,1i-3,_,63,1i-3_63,10,Testing02,06_MOM,ASK,.png,06_MOM_ASK.png,BLOT,WAN,06_MOM_BLOT_WAN.png,06_MOM_BLOT_WIM.png,06_MOM_BLOT_WIM.png,06_MOM_BLOT_WAN.png,,,,WAN,WIM,,38,57
42,1701792752309,05/12/2023 16:12:32,1701792752309,0,05/12/2023 16:12:32,139619,18,task-ajpl,,33446685,BLIND,9898465,,complete,,656f470d2cdaed409a64faf8,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x689,,,0,1i-3 B Testing,4,,,1i-3,,,Pass,,1i-3 B Testing,40,Testing02,Testing,hvzr65,1,response,11_RONWAND_BLOT_WUNG.png,741.1770000119213,734.1299999999974,741.1770000119213,741.1770000119213,734.1299999999974,741.1770000119213,1,741.1770000119213,0,0,,Click Response,RightOption,3,object-86,1i-3,_,61,1i-3_61,10,Testing02,11_RONWAND,ASK,.png,11_RONWAND_ASK.png,BLOT,WIM,11_RONWAND_BLOT_WIM.png,11_RONWAND_BLOT_WUNG.png,11_RONWAND_BLOT_WUNG.png,11_RONWAND_BLOT_WIM.png,,,,WIM,WUNG,,39,58
43,1701792752942,05/12/2023 16:12:32,1701792752942,0,05/12/2023 16:12:32,139619,18,task-ajpl,,33446685,BLIND,9898465,,complete,,656f470d2cdaed409a64faf8,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x689,,,0,1i-3 B Testing,4,,,1i-3,,,Pass,,1i-3 B Testing,41,Testing02,Testing,hvzr65,1,response,25_PROSECUTE_BLOT_WUNG.png,640.1470000059635,633.3080000000045,640.1470000059635,640.1470000059635,633.3080000000045,640.1470000059635,1,640.1470000059635,0,0,,Click Response,LeftOption,4,object-112,1i-3,_,65,1i-3_65,11,Testing02,25_PROSECUTE,ASK,.png,25_PROSECUTE_ASK.png,BLOT,WUNG,25_PROSECUTE_BLOT_WUNG.png,25_PROSECUTE_BLOT_WAN.png,25_PROSECUTE_BLOT_WUNG.png,25_PROSECUTE_BLOT_WAN.png,,,,WUNG,WAN,,40,59
44,1701792753276,05/12/2023 16:12:33,1701792753276,0,05/12/2023 16:12:33,139619,18,task-ajpl,,33446685,BLIND,9898465,,complete,,656f470d2cdaed409a64faf8,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x689,,,0,1i-3 B Testing,4,,,1i-3,,,Pass,,1i-3 B Testing,42,Testing02,Testing,hvzr65,1,response,21_TEACHHOG_BLOT_WUNG.png,340.7390000119194,333.3199999999997,340.7390000119194,340.7390000119194,333.3199999999997,340.7390000119194,0,340.7390000119194,0,0,,Click Response,LeftOption,4,object-112,1i-3,_,68,1i-3_68,11,Testing02,21_TEACHHOG,ASK,.png,21_TEACHHOG_ASK.png,BLOT,WUNG,21_TEACHHOG_BLOT_WUNG.png,21_TEACHHOG_BLOT_WAN.png,21_TEACHHOG_BLOT_WAN.png,21_TEACHHOG_BLOT_WUNG.png,,,,WUNG,WAN,,40,60
45,1701792753609,05/12/2023 16:12:33,1701792753609,0,05/12/2023 16:12:33,139619,18,task-ajpl,,33446685,BLIND,9898465,,complete,,656f470d2cdaed409a64faf8,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x689,,,0,1i-3 B Testing,4,,,1i-3,,,Pass,,1i-3 B Testing,43,Testing02,Testing,hvzr65,1,response,41_PIXIE_BLOT_WIM.png,340.81899998807785,333.3199999999997,340.81899998807785,340.81899998807785,333.3199999999997,340.81899998807785,1,340.81899998807785,0,0,,Click Response,LeftOption,4,object-112,1i-3,_,67,1i-3_67,11,Testing02,41_PIXIE,ASK,.png,41_PIXIE_ASK.png,BLOT,WIM,41_PIXIE_BLOT_WIM.png,41_PIXIE_BLOT_WUNG.png,41_PIXIE_BLOT_WIM.png,41_PIXIE_BLOT_WUNG.png,,,,WIM,WUNG,,41,61
46,1701792754209,05/12/2023 16:12:34,1701792754209,0,05/12/2023 16:12:34,139619,18,task-ajpl,,33446685,BLIND,9898465,,complete,,656f470d2cdaed409a64faf8,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x689,,,0,1i-3 B Testing,4,,,1i-3,,,Pass,,1i-3 B Testing,44,Testing02,Testing,hvzr65,1,response,05_AUROR_BLOT_WAN.png,606.7989999999991,599.9760000000024,606.7989999999991,606.7989999999991,599.9760000000024,606.7989999999991,1,606.7989999999991,0,0,,Click Response,RightOption,3,object-86,1i-3,_,66,1i-3_66,11,Testing02,05_AUROR,ASK,.png,05_AUROR_ASK.png,BLOT,WIM,05_AUROR_BLOT_WIM.png,05_AUROR_BLOT_WAN.png,05_AUROR_BLOT_WAN.png,05_AUROR_BLOT_WIM.png,,,,WIM,WAN,,42,62
