Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-mams,branch-6r1e,randomiser-y4s2,branch-lrzc,branch-3gc6,branch-qx2b,branch-zqfd,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: randomise_trials,Spreadsheet: _,Spreadsheet: ,Spreadsheet: Condition,Spreadsheet: Trial,Spreadsheet: C-T,Spreadsheet: Image,Spreadsheet: Item,Spreadsheet: Ask,Spreadsheet: .png,Spreadsheet: Question,Spreadsheet: Correct,Spreadsheet: Wrong,Spreadsheet: Number,Spreadsheet: Blot,Spreadsheet: LeftOption,Spreadsheet: RightOption,Spreadsheet: ANSWER,Spreadsheet: Option B,Spreadsheet: Left Option,Spreadsheet: Option A,Spreadsheet: Right Option,Spreadsheet: Right,Spreadsheet: Incorrect,Manipulation: Spreadsheet,Store: correct,Store: total
6,1701792089076,05/12/2023 16:01:29,1701792089076,0,05/12/2023 16:01:29,139619,18,task-88ng,,33445911,BLIND,9898505,,complete,,656f473d62e83fbfdc238ee4,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1600x786,,,0,Melk-Hoat-Dain B Testing,4,,,1e-3,Pass,,,,Melk-Hoat-Dain Testing,1,AttentionChecks,Instructions,g2b1f4,3,continue,,10260.36000000596,10252.471999999998,10260.36000000596,10260.36000000596,10252.471999999998,10260.36000000596,1,10260.36000000596,0,0,,Click To Continue,Continue Button,2,object-79,AttentionChecks,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1701792095199,05/12/2023 16:01:35,1701792095199,0,05/12/2023 16:01:35,139619,18,task-88ng,,33445911,BLIND,9898505,,complete,,656f473d62e83fbfdc238ee4,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1600x786,,,0,Melk-Hoat-Dain B Testing,4,,,1e-3,Pass,,,,Melk-Hoat-Dain Testing,1,Testing01,Testing,hvzr65,1,response,04_HUFFLEPUFF_MELK.png,6125.287999997021,6118.4540000000015,6125.287999997021,6125.287999997021,6118.4540000000015,6125.287999997021,1,6125.287999997021,0,0,,Click Response,LeftOption,4,object-85,Testing01,1,_,,HDM,20,HDM_20,04_HUFFLEPUFF,,ASK,.png,04_HUFFLEPUFF_ASK.png,04_HUFFLEPUFF_MELK.png,MELK,,,,,,MELK,04_HUFFLEPUFF_MELK.png,DAIN,04_HUFFLEPUFF_DAIN.png,DAIN,04_HUFFLEPUFF_DAIN.png,,1,1
8,1701792105248,05/12/2023 16:01:45,1701792105248,0,05/12/2023 16:01:45,139619,18,task-88ng,,33445911,BLIND,9898505,,complete,,656f473d62e83fbfdc238ee4,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1600x786,,,0,Melk-Hoat-Dain B Testing,4,,,1e-3,Pass,,,,Melk-Hoat-Dain Testing,2,Testing01,Testing,hvzr65,1,response,14_TOPMARK_HOAT.png,10060.63400000894,10051.648000000001,10060.63400000894,10060.63400000894,10051.648000000001,10060.63400000894,1,10060.63400000894,0,0,,Click Response,LeftOption,4,object-85,Testing01,1,_,,HDM,23,HDM_23,14_TOPMARK,,ASK,.png,14_TOPMARK_ASK.png,14_TOPMARK_HOAT.png,HOAT,,,,,,HOAT,14_TOPMARK_HOAT.png,MELK,14_TOPMARK_MELK.png,MELK,14_TOPMARK_MELK.png,,2,2
9,1701792110782,05/12/2023 16:01:50,1701792110782,0,05/12/2023 16:01:50,139619,18,task-88ng,,33445911,BLIND,9898505,,complete,,656f473d62e83fbfdc238ee4,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1600x786,,,0,Melk-Hoat-Dain B Testing,4,,,1e-3,Pass,,,,Melk-Hoat-Dain Testing,3,Testing01,Testing,hvzr65,1,response,08_SLUGHORN_HOAT.png,5543.986000008939,5534.108,5543.986000008939,5543.986000008939,5534.108,5543.986000008939,1,5543.986000008939,0,0,,Click Response,RightOption,3,object-86,Testing01,1,_,,HDM,21,HDM_21,08_SLUGHORN,,ASK,.png,08_SLUGHORN_ASK.png,08_SLUGHORN_HOAT.png,HOAT,,,,,,DAIN,08_SLUGHORN_DAIN.png,HOAT,08_SLUGHORN_HOAT.png,DAIN,08_SLUGHORN_DAIN.png,,3,3
10,1701792117950,05/12/2023 16:01:57,1701792117950,0,05/12/2023 16:01:57,139619,18,task-88ng,,33445911,BLIND,9898505,,complete,,656f473d62e83fbfdc238ee4,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1600x786,,,0,Melk-Hoat-Dain B Testing,4,,,1e-3,Pass,,,,Melk-Hoat-Dain Testing,4,Testing01,Testing,hvzr65,1,response,12_TOAD_DAIN.png,7178.478000002979,7170.756999999998,7178.478000002979,7178.478000002979,7170.756999999998,7178.478000002979,1,7178.478000002979,0,0,,Click Response,RightOption,3,object-86,Testing01,1,_,,HDM,22,HDM_22,12_TOAD,,ASK,.png,12_TOAD_ASK.png,12_TOAD_DAIN.png,DAIN,,,,,,MELK,12_TOAD_MELK.png,DAIN,12_TOAD_DAIN.png,MELK,12_TOAD_MELK.png,,4,4
11,1701792119817,05/12/2023 16:01:59,1701792119817,0,05/12/2023 16:01:59,139619,18,task-88ng,,33445911,BLIND,9898505,,complete,,656f473d62e83fbfdc238ee4,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1600x786,,,0,Melk-Hoat-Dain B Testing,4,,,1e-3,Pass,,,,Melk-Hoat-Dain Testing,5,Testing01,Testing,hvzr65,1,response,01_LOCKET_MELK.png,1874.3209999970204,1866.9279999999999,1874.3209999970204,1874.3209999970204,1866.9279999999999,1874.3209999970204,1,1874.3209999970204,0,0,,Click Response,RightOption,3,object-86,Testing01,1,_,,HDM,19,HDM_19,01_LOCKET,,ASK,.png,01_LOCKET_ASK.png,01_LOCKET_MELK.png,MELK,,,,,,HOAT,01_LOCKET_HOAT.png,MELK,01_LOCKET_MELK.png,HOAT,01_LOCKET_HOAT.png,,5,5
12,1701792124151,05/12/2023 16:02:04,1701792124151,0,05/12/2023 16:02:04,139619,18,task-88ng,,33445911,BLIND,9898505,,complete,,656f473d62e83fbfdc238ee4,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1600x786,,,0,Melk-Hoat-Dain B Testing,4,,,1e-3,Pass,,,,Melk-Hoat-Dain Testing,6,Testing01,Testing,hvzr65,1,response,18_CEILING_DAIN.png,4341.193000008941,4334.921000000002,4341.193000008941,4341.193000008941,4334.921000000002,4341.193000008941,1,4341.193000008941,0,0,,Click Response,LeftOption,4,object-85,Testing01,1,_,,HDM,24,HDM_24,18_CEILING,,ASK,.png,18_CEILING_ASK.png,18_CEILING_DAIN.png,DAIN,,,,,,DAIN,18_CEILING_DAIN.png,HOAT,18_CEILING_HOAT.png,HOAT,18_CEILING_HOAT.png,,6,6
13,1701792128135,05/12/2023 16:02:08,1701792128135,0,05/12/2023 16:02:08,139619,18,task-88ng,,33445911,BLIND,9898505,,complete,,656f473d62e83fbfdc238ee4,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1600x786,,,0,Melk-Hoat-Dain B Testing,4,,,1e-3,Pass,,,,Melk-Hoat-Dain Testing,7,Testing01,Testing,hvzr65,1,response,05_QUIRRELL_HOAT.png,3990.9719999970184,3983.890999999996,3990.9719999970184,3990.9719999970184,3983.890999999996,3990.9719999970184,1,3990.9719999970184,0,0,,Click Response,LeftOption,4,object-85,Testing01,2,_,,HDM,26,HDM_26,05_QUIRRELL,,ASK,.png,05_QUIRRELL_ASK.png,05_QUIRRELL_HOAT.png,HOAT,,,,,,HOAT,05_QUIRRELL_HOAT.png,MELK,05_QUIRRELL_MELK.png,MELK,05_QUIRRELL_MELK.png,,7,7
14,1701792130819,05/12/2023 16:02:10,1701792130819,0,05/12/2023 16:02:10,139619,18,task-88ng,,33445911,BLIND,9898505,,complete,,656f473d62e83fbfdc238ee4,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1600x786,,,0,Melk-Hoat-Dain B Testing,4,,,1e-3,Pass,,,,Melk-Hoat-Dain Testing,8,Testing01,Testing,hvzr65,1,response,10_TROLL_MELK.png,2691.2810000000027,2683.7090000000026,2691.2810000000027,2691.2810000000027,2683.7090000000026,2691.2810000000027,1,2691.2810000000027,0,0,,Click Response,RightOption,3,object-86,Testing01,2,_,,HDM,28,HDM_28,10_TROLL,,ASK,.png,10_TROLL_ASK.png,10_TROLL_MELK.png,MELK,,,,,,HOAT,10_TROLL_HOAT.png,MELK,10_TROLL_MELK.png,HOAT,10_TROLL_HOAT.png,,8,8
15,1701792133236,05/12/2023 16:02:13,1701792133236,0,05/12/2023 16:02:13,139619,18,task-88ng,,33445911,BLIND,9898505,,complete,,656f473d62e83fbfdc238ee4,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1600x786,,,0,Melk-Hoat-Dain B Testing,4,,,1e-3,Pass,,,,Melk-Hoat-Dain Testing,9,Testing01,Testing,hvzr65,1,response,09_WEDDING_DAIN.png,2424.672000008941,2417.0050000000047,2424.672000008941,2424.672000008941,2417.0050000000047,2424.672000008941,1,2424.672000008941,0,0,,Click Response,RightOption,3,object-86,Testing01,2,_,,HDM,27,HDM_27,09_WEDDING,,ASK,.png,09_WEDDING_ASK.png,09_WEDDING_DAIN.png,DAIN,,,,,,MELK,09_WEDDING_MELK.png,DAIN,09_WEDDING_DAIN.png,MELK,09_WEDDING_MELK.png,,9,9
16,1701792136170,05/12/2023 16:02:16,1701792136170,0,05/12/2023 16:02:16,139619,18,task-88ng,,33445911,BLIND,9898505,,complete,,656f473d62e83fbfdc238ee4,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1600x786,,,0,Melk-Hoat-Dain B Testing,4,,,1e-3,Pass,,,,Melk-Hoat-Dain Testing,10,Testing01,Testing,hvzr65,1,response,02_SNITCH_HOAT.png,2941.7670000029757,2934.7810000000027,2941.7670000029757,2941.7670000029757,2934.7810000000027,2941.7670000029757,1,2941.7670000029757,0,0,,Click Response,RightOption,3,object-86,Testing01,2,_,,HDM,25,HDM_25,02_SNITCH,,ASK,.png,02_SNITCH_ASK.png,02_SNITCH_HOAT.png,HOAT,,,,,,DAIN,02_SNITCH_DAIN.png,HOAT,02_SNITCH_HOAT.png,DAIN,02_SNITCH_DAIN.png,,10,10
17,1701792138088,05/12/2023 16:02:18,1701792138088,0,05/12/2023 16:02:18,139619,18,task-88ng,,33445911,BLIND,9898505,,complete,,656f473d62e83fbfdc238ee4,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1600x786,,,0,Melk-Hoat-Dain B Testing,4,,,1e-3,Pass,,,,Melk-Hoat-Dain Testing,11,Testing01,Testing,hvzr65,1,response,15_BATBOGEYHEX_DAIN.png,1924.486000002973,1916.9349999999977,1924.486000002973,1924.486000002973,1916.9349999999977,1924.486000002973,1,1924.486000002973,0,0,,Click Response,LeftOption,4,object-85,Testing01,2,_,,HDM,29,HDM_29,15_BATBOGEYHEX,,ASK,.png,15_BATBOGEYHEX_ASK.png,15_BATBOGEYHEX_DAIN.png,DAIN,,,,,,DAIN,15_BATBOGEYHEX_DAIN.png,HOAT,15_BATBOGEYHEX_HOAT.png,HOAT,15_BATBOGEYHEX_HOAT.png,,11,11
18,1701792139988,05/12/2023 16:02:19,1701792139988,0,05/12/2023 16:02:19,139619,18,task-88ng,,33445911,BLIND,9898505,,complete,,656f473d62e83fbfdc238ee4,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1600x786,,,0,Melk-Hoat-Dain B Testing,4,,,1e-3,Pass,,,,Melk-Hoat-Dain Testing,12,Testing01,Testing,hvzr65,1,response,16_PARSELTONGUE_MELK.png,1908.0510000029753,1900.2659999999887,1908.0510000029753,1908.0510000029753,1900.2659999999887,1908.0510000029753,1,1908.0510000029753,0,0,,Click Response,LeftOption,4,object-85,Testing01,2,_,,HDM,30,HDM_30,16_PARSELTONGUE,,ASK,.png,16_PARSELTONGUE_ASK.png,16_PARSELTONGUE_MELK.png,MELK,,,,,,MELK,16_PARSELTONGUE_MELK.png,DAIN,16_PARSELTONGUE_DAIN.png,DAIN,16_PARSELTONGUE_DAIN.png,,12,12
19,1701792141654,05/12/2023 16:02:21,1701792141654,0,05/12/2023 16:02:21,139619,18,task-88ng,,33445911,BLIND,9898505,,complete,,656f473d62e83fbfdc238ee4,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1600x786,,,0,Melk-Hoat-Dain B Testing,4,,,1e-3,Pass,,,,Melk-Hoat-Dain Testing,13,Testing01,Testing,hvzr65,1,response,13_GRYFFINDOR_MELK.png,1674.2850000029866,1666.9000000000087,1674.2850000029866,1674.2850000029866,1666.9000000000087,1674.2850000029866,1,1674.2850000029866,0,0,,Click Response,LeftOption,4,object-85,Testing01,3,_,,HDM,35,HDM_35,13_GRYFFINDOR,,ASK,.png,13_GRYFFINDOR_ASK.png,13_GRYFFINDOR_MELK.png,MELK,,,,,,MELK,13_GRYFFINDOR_MELK.png,DAIN,13_GRYFFINDOR_DAIN.png,DAIN,13_GRYFFINDOR_DAIN.png,,13,13
20,1701792144121,05/12/2023 16:02:24,1701792144121,0,05/12/2023 16:02:24,139619,18,task-88ng,,33445911,BLIND,9898505,,complete,,656f473d62e83fbfdc238ee4,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1600x786,,,0,Melk-Hoat-Dain B Testing,4,,,1e-3,Pass,,,,Melk-Hoat-Dain Testing,14,Testing01,Testing,hvzr65,1,response,06_OPENSECRET_DAIN.png,2474.085000005958,2467.7439999999915,2474.085000005958,2474.085000005958,2467.7439999999915,2474.085000005958,1,2474.085000005958,0,0,,Click Response,LeftOption,4,object-85,Testing01,3,_,,HDM,32,HDM_32,06_OPENSECRET,,ASK,.png,06_OPENSECRET_ASK.png,06_OPENSECRET_DAIN.png,DAIN,,,,,,DAIN,06_OPENSECRET_DAIN.png,HOAT,06_OPENSECRET_HOAT.png,HOAT,06_OPENSECRET_HOAT.png,,14,14
21,1701792146090,05/12/2023 16:02:26,1701792146090,0,05/12/2023 16:02:26,139619,18,task-88ng,,33445911,BLIND,9898505,,complete,,656f473d62e83fbfdc238ee4,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1600x786,,,0,Melk-Hoat-Dain B Testing,4,,,1e-3,Pass,,,,Melk-Hoat-Dain Testing,15,Testing01,Testing,hvzr65,1,response,17_PETRIFIED_HOAT.png,1974.0410000089469,1966.94200000001,1974.0410000089469,1974.0410000089469,1966.94200000001,1974.0410000089469,1,1974.0410000089469,0,0,,Click Response,LeftOption,4,object-85,Testing01,3,_,,HDM,36,HDM_36,17_PETRIFIED,,ASK,.png,17_PETRIFIED_ASK.png,17_PETRIFIED_HOAT.png,HOAT,,,,,,HOAT,17_PETRIFIED_HOAT.png,MELK,17_PETRIFIED_MELK.png,MELK,17_PETRIFIED_MELK.png,,15,15
22,1701792147373,05/12/2023 16:02:27,1701792147373,0,05/12/2023 16:02:27,139619,18,task-88ng,,33445911,BLIND,9898505,,complete,,656f473d62e83fbfdc238ee4,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1600x786,,,0,Melk-Hoat-Dain B Testing,4,,,1e-3,Pass,,,,Melk-Hoat-Dain Testing,16,Testing01,Testing,hvzr65,1,response,03_NAGINI_DAIN.png,1290.798999997016,1283.5129999999917,1290.798999997016,1290.798999997016,1283.5129999999917,1290.798999997016,1,1290.798999997016,0,0,,Click Response,RightOption,3,object-86,Testing01,3,_,,HDM,31,HDM_31,03_NAGINI,,ASK,.png,03_NAGINI_ASK.png,03_NAGINI_DAIN.png,DAIN,,,,,,MELK,03_NAGINI_MELK.png,DAIN,03_NAGINI_DAIN.png,MELK,03_NAGINI_MELK.png,,16,16
23,1701792150040,05/12/2023 16:02:30,1701792150040,0,05/12/2023 16:02:30,139619,18,task-88ng,,33445911,BLIND,9898505,,complete,,656f473d62e83fbfdc238ee4,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1600x786,,,0,Melk-Hoat-Dain B Testing,4,,,1e-3,Pass,,,,Melk-Hoat-Dain Testing,17,Testing01,Testing,hvzr65,1,response,11_WAND_HOAT.png,2674.386000005965,2667.040000000008,2674.386000005965,2674.386000005965,2667.040000000008,2674.386000005965,1,2674.386000005965,0,0,,Click Response,RightOption,3,object-86,Testing01,3,_,,HDM,34,HDM_34,11_WAND,,ASK,.png,11_WAND_ASK.png,11_WAND_HOAT.png,HOAT,,,,,,DAIN,11_WAND_DAIN.png,HOAT,11_WAND_HOAT.png,DAIN,11_WAND_DAIN.png,,17,17
24,1701792152523,05/12/2023 16:02:32,1701792152523,0,05/12/2023 16:02:32,139619,18,task-88ng,,33445911,BLIND,9898505,,complete,,656f473d62e83fbfdc238ee4,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1600x786,,,0,Melk-Hoat-Dain B Testing,4,,,1e-3,Pass,,,,Melk-Hoat-Dain Testing,18,Testing01,Testing,hvzr65,1,response,07_RIDDLE_MELK.png,2490.6460000029765,2483.680999999997,2490.6460000029765,2490.6460000029765,2483.680999999997,2490.6460000029765,1,2490.6460000029765,0,0,,Click Response,RightOption,3,object-86,Testing01,3,_,,HDM,33,HDM_33,07_RIDDLE,,ASK,.png,07_RIDDLE_ASK.png,07_RIDDLE_MELK.png,MELK,,,,,,HOAT,07_RIDDLE_HOAT.png,MELK,07_RIDDLE_MELK.png,HOAT,07_RIDDLE_HOAT.png,,18,18
25,1701792154573,05/12/2023 16:02:34,1701792154573,0,05/12/2023 16:02:34,139619,18,task-88ng,,33445911,BLIND,9898505,,complete,,656f473d62e83fbfdc238ee4,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1600x786,,,0,Melk-Hoat-Dain B Testing,4,,,1e-3,Pass,,,,Melk-Hoat-Dain Testing,1,Score,Screen 1,4n5b6s,1,continue,,2057.4650000029797,2050.555999999997,2057.4650000029797,2057.4650000029797,2050.555999999997,2057.4650000029797,1,2057.4650000029797,0,0,,Click To Continue,Continue Button,2,object-111,Score,,,,,,,,,,,,,,,,,,,,,,,,,,18,18
26,1701792154574,05/12/2023 16:02:34,1701792154574,0,05/12/2023 16:02:34,139619,18,task-88ng,,33445911,BLIND,9898505,,complete,,656f473d62e83fbfdc238ee4,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1600x786,,,0,Melk-Hoat-Dain B Testing,4,,,1e-3,Pass,,,,Melk-Hoat-Dain Testing,,,,,,5,END,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1701792652401,05/12/2023 16:10:52,1701792652401,0,05/12/2023 16:10:52,139619,18,task-88ng,,33446608,BLIND,9898497,,complete,,656f474e63964e8493a68b8b,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x707,,,0,Melk-Hoat-Dain B Testing,4,,,1e-3,Pass,,,,Melk-Hoat-Dain Testing,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1701792658381,05/12/2023 16:10:58,1701792658381,0,05/12/2023 16:10:58,139619,18,task-88ng,,33446608,BLIND,9898497,,complete,,656f474e63964e8493a68b8b,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x707,,,0,Melk-Hoat-Dain B Testing,4,,,1e-3,Pass,,,,Melk-Hoat-Dain Testing,1,AttentionChecks,Attention Check 3,h2412x,1,continue,,6008.772000047684,5999.789,6008.772000047684,6008.772000047684,5999.789,6008.772000047684,0,6008.772000047684,0,0,,Click To Continue,Continue Button,2,object-98,AttentionChecks,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1701792658382,05/12/2023 16:10:58,1701792658382,0,05/12/2023 16:10:58,139619,18,task-88ng,,33446608,BLIND,9898497,,complete,,656f474e63964e8493a68b8b,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x707,,,0,Melk-Hoat-Dain B Testing,4,,,1e-3,Pass,,,,Melk-Hoat-Dain Testing,1,AttentionChecks,Attention Check 3,h2412x,1,response,Hungarian Horntail,4733.287,5999.789,6010.672000023842,4733.287,5999.789,6010.672000023842,1,4733.287,1277.3850000238417,0,,Dropdown,Dropdown,3,object-100,AttentionChecks,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1701792662483,05/12/2023 16:11:02,1701792662483,0,05/12/2023 16:11:02,139619,18,task-88ng,,33446608,BLIND,9898497,,complete,,656f474e63964e8493a68b8b,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x707,,,0,Melk-Hoat-Dain B Testing,4,,,1e-3,Pass,,,,Melk-Hoat-Dain Testing,1,AttentionChecks,Attention Check 4,q3vhpo,2,continue,,4111.883000023842,4100.28,4111.883000023842,4111.883000023842,4100.28,4111.883000023842,0,4111.883000023842,0,0,,Click To Continue,Continue Button,2,object-104,AttentionChecks,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1701792662487,05/12/2023 16:11:02,1701792662487,0,05/12/2023 16:11:02,139619,18,task-88ng,,33446608,BLIND,9898497,,complete,,656f474e63964e8493a68b8b,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x707,,,0,Melk-Hoat-Dain B Testing,4,,,1e-3,Pass,,,,Melk-Hoat-Dain Testing,1,AttentionChecks,Attention Check 4,q3vhpo,2,response,Serpent,3166.8650000000007,4100.28,4115.683000095368,3166.8650000000007,4100.28,4115.683000095368,1,3166.8650000000007,948.8180000953671,0,,Dropdown,Attention Check 2,3,object-105,AttentionChecks,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1701792790769,05/12/2023 16:13:10,1701792790769,0,05/12/2023 16:13:10,139619,18,task-88ng,,33446608,BLIND,9898497,,complete,,656f474e63964e8493a68b8b,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x707,,,0,Melk-Hoat-Dain B Testing,4,,,1e-3,Pass,,,,Melk-Hoat-Dain Testing,1,AttentionChecks,Instructions,g2b1f4,3,continue,,128297.80300007152,128289.269,128297.80300007152,128297.80300007152,128289.269,128297.80300007152,1,128297.80300007152,0,0,,Click To Continue,Continue Button,2,object-79,AttentionChecks,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1701792803524,05/12/2023 16:13:23,1701792803524,0,05/12/2023 16:13:23,139619,18,task-88ng,,33446608,BLIND,9898497,,complete,,656f474e63964e8493a68b8b,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x707,,,0,Melk-Hoat-Dain B Testing,4,,,1e-3,Pass,,,,Melk-Hoat-Dain Testing,1,Testing01,Testing,hvzr65,1,response,14_TOPMARK_HOAT.png,12754.233999999997,12751.065999999992,12754.233999999997,12754.233999999997,12751.065999999992,12754.233999999997,1,12754.233999999997,0,0,,Click Response,LeftOption,4,object-85,Testing01,1,_,,HDM,23,HDM_23,14_TOPMARK,,ASK,.png,14_TOPMARK_ASK.png,14_TOPMARK_HOAT.png,HOAT,,,,,,HOAT,14_TOPMARK_HOAT.png,MELK,14_TOPMARK_MELK.png,MELK,14_TOPMARK_MELK.png,,1,1
8,1701792811682,05/12/2023 16:13:31,1701792811682,0,05/12/2023 16:13:31,139619,18,task-88ng,,33446608,BLIND,9898497,,complete,,656f474e63964e8493a68b8b,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x707,,,0,Melk-Hoat-Dain B Testing,4,,,1e-3,Pass,,,,Melk-Hoat-Dain Testing,2,Testing01,Testing,hvzr65,1,response,04_HUFFLEPUFF_MELK.png,8169.768000023847,8166.94200000001,8169.768000023847,8169.768000023847,8166.94200000001,8169.768000023847,1,8169.768000023847,0,0,,Click Response,LeftOption,4,object-85,Testing01,1,_,,HDM,20,HDM_20,04_HUFFLEPUFF,,ASK,.png,04_HUFFLEPUFF_ASK.png,04_HUFFLEPUFF_MELK.png,MELK,,,,,,MELK,04_HUFFLEPUFF_MELK.png,DAIN,04_HUFFLEPUFF_DAIN.png,DAIN,04_HUFFLEPUFF_DAIN.png,,2,2
9,1701792835245,05/12/2023 16:13:55,1701792835245,0,05/12/2023 16:13:55,139619,18,task-88ng,,33446608,BLIND,9898497,,complete,,656f474e63964e8493a68b8b,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x707,,,0,Melk-Hoat-Dain B Testing,4,,,1e-3,Pass,,,,Melk-Hoat-Dain Testing,3,Testing01,Testing,hvzr65,1,response,08_SLUGHORN_HOAT.png,23565.225999999995,23550.747999999992,23565.225999999995,23565.225999999995,23550.747999999992,23565.225999999995,1,23565.225999999995,0,0,,Click Response,RightOption,3,object-86,Testing01,1,_,,HDM,21,HDM_21,08_SLUGHORN,,ASK,.png,08_SLUGHORN_ASK.png,08_SLUGHORN_HOAT.png,HOAT,,,,,,DAIN,08_SLUGHORN_DAIN.png,HOAT,08_SLUGHORN_HOAT.png,DAIN,08_SLUGHORN_DAIN.png,,3,3
10,1701792849527,05/12/2023 16:14:09,1701792849527,0,05/12/2023 16:14:09,139619,18,task-88ng,,33446608,BLIND,9898497,,complete,,656f474e63964e8493a68b8b,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x707,,,0,Melk-Hoat-Dain B Testing,4,,,1e-3,Pass,,,,Melk-Hoat-Dain Testing,4,Testing01,Testing,hvzr65,1,response,18_CEILING_DAIN.png,14297.37800009537,14284.002999999997,14297.37800009537,14297.37800009537,14284.002999999997,14297.37800009537,1,14297.37800009537,0,0,,Click Response,LeftOption,4,object-85,Testing01,1,_,,HDM,24,HDM_24,18_CEILING,,ASK,.png,18_CEILING_ASK.png,18_CEILING_DAIN.png,DAIN,,,,,,DAIN,18_CEILING_DAIN.png,HOAT,18_CEILING_HOAT.png,HOAT,18_CEILING_HOAT.png,,4,4
11,1701792859702,05/12/2023 16:14:19,1701792859702,0,05/12/2023 16:14:19,139619,18,task-88ng,,33446608,BLIND,9898497,,complete,,656f474e63964e8493a68b8b,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x707,,,0,Melk-Hoat-Dain B Testing,4,,,1e-3,Pass,,,,Melk-Hoat-Dain Testing,5,Testing01,Testing,hvzr65,1,response,01_LOCKET_MELK.png,10187.475000000006,10183.828000000009,10187.475000000006,10187.475000000006,10183.828000000009,10187.475000000006,1,10187.475000000006,0,0,,Click Response,RightOption,3,object-86,Testing01,1,_,,HDM,19,HDM_19,01_LOCKET,,ASK,.png,01_LOCKET_ASK.png,01_LOCKET_MELK.png,MELK,,,,,,HOAT,01_LOCKET_HOAT.png,MELK,01_LOCKET_MELK.png,HOAT,01_LOCKET_HOAT.png,,5,5
