Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-mams,branch-6r1e,randomiser-y4s2,branch-lrzc,branch-3gc6,branch-qx2b,branch-zqfd,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: Condition,Spreadsheet: _,Spreadsheet: Trial,Spreadsheet: C-T,Spreadsheet: randomise_trials,Spreadsheet: display,Spreadsheet: Image,Spreadsheet: Ask,Spreadsheet: .png,Spreadsheet: Question,Spreadsheet: Pronoun,Spreadsheet: Aux,Spreadsheet: Answer,Spreadsheet: ,Spreadsheet: Text,Spreadsheet: Alternative,Spreadsheet: Dots,Spreadsheet: Option A,Spreadsheet: Option B,Spreadsheet: Wrong,Spreadsheet: Right,Spreadsheet: Reply,Spreadsheet: Answer A,Spreadsheet: Answer B,Manipulation: Spreadsheet,Store: NounNumberTrain,Store: NounNumberCorrect,Store: NounNumberTotal
58,1701792248099,05/12/2023 16:04:08,1701792248099,0,05/12/2023 16:04:08,139619,18,task-hsjq,,33445897,BLIND,9898452,,complete,,656f46e77f2885a5d4c6c1a8,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x931,,,0,1e-3 A Training,3,,,1e-3,Pass,,,,1e-3 A Training,17,Training02,TrainingB,2yfdu9,2,response,,688.0879999999888,683.9929999999877,688.0879999999888,688.0879999999888,683.9929999999877,688.0879999999888,1,688.0879999999888,0,0,,Click Response,Option B,5,object-246,1e-3,_,20,1e-3_20,5,Training02,21_TEACHHOG,ASK,.png,21_TEACHHOG_ASK.png,RUSP,WAN,21_TEACHHOG_RUSP_WAN.png,,RUSP WAN,42_ENGLAND_ASK.png,42_ENGLAND_DOTS.png,RUSP WAN,FICH WIM,RUSP WAN,FICH WIM,42_ENGLAND_FICH_WIM.png,,FICH WIM,,,,
59,1701792248476,05/12/2023 16:04:08,1701792248476,0,05/12/2023 16:04:08,139619,18,task-hsjq,,33445897,BLIND,9898452,,complete,,656f46e77f2885a5d4c6c1a8,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x931,,,0,1e-3 A Training,3,,,1e-3,Pass,,,,1e-3 A Training,17,Training02,TrainingC,1ouhhw,3,continue,,381.19500000055996,379.5370000000112,381.19500000055996,381.19500000055996,379.5370000000112,381.19500000055996,1,381.19500000055996,0,0,,Click To Continue,Continue Button,6,object-272,1e-3,_,20,1e-3_20,5,Training02,21_TEACHHOG,ASK,.png,21_TEACHHOG_ASK.png,RUSP,WAN,21_TEACHHOG_RUSP_WAN.png,,RUSP WAN,42_ENGLAND_ASK.png,42_ENGLAND_DOTS.png,RUSP WAN,FICH WIM,RUSP WAN,FICH WIM,42_ENGLAND_FICH_WIM.png,,FICH WIM,,,,
60,1701792252455,05/12/2023 16:04:12,1701792252455,0,05/12/2023 16:04:12,139619,18,task-hsjq,,33445897,BLIND,9898452,,complete,,656f46e77f2885a5d4c6c1a8,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x931,,,0,1e-3 A Training,3,,,1e-3,Pass,,,,1e-3 A Training,18,Training02,TrainingA,34efq7,1,response,ZETH WUNG,1201.1479999999865,3978.8279999999795,3980.3579999998037,1201.1479999999865,3978.8279999999795,3980.3579999998037,1,1201.1479999999865,2779.2099999998172,0,,Single Text Entry,TextResponseA,4,object-97,1e-3,_,19,1e-3_19,5,Training02,41_PIXIE,ASK,.png,41_PIXIE_ASK.png,ZETH,WUNG,41_PIXIE_ZETH_WUNG.png,,ZETH WUNG,35_PROPHET_ASK.png,35_PROPHET_DOTS.png,RUSP WAN,ZETH WUNG,ZETH WUNG,RUSP WAN,35_PROPHET_RUSP_WAN.png,RUSP WAN,,,,,
61,1701792253353,05/12/2023 16:04:13,1701792253353,0,05/12/2023 16:04:13,139619,18,task-hsjq,,33445897,BLIND,9898452,,complete,,656f46e77f2885a5d4c6c1a8,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x931,,,0,1e-3 A Training,3,,,1e-3,Pass,,,,1e-3 A Training,18,Training02,TrainingB,2yfdu9,2,response,,899.630000000383,896.7080000000133,899.630000000383,899.630000000383,896.7080000000133,899.630000000383,1,899.630000000383,0,0,,Click Response,Option A,4,object-245,1e-3,_,19,1e-3_19,5,Training02,41_PIXIE,ASK,.png,41_PIXIE_ASK.png,ZETH,WUNG,41_PIXIE_ZETH_WUNG.png,,ZETH WUNG,35_PROPHET_ASK.png,35_PROPHET_DOTS.png,RUSP WAN,ZETH WUNG,ZETH WUNG,RUSP WAN,35_PROPHET_RUSP_WAN.png,RUSP WAN,,,,,
62,1701792253749,05/12/2023 16:04:13,1701792253749,0,05/12/2023 16:04:13,139619,18,task-hsjq,,33445897,BLIND,9898452,,complete,,656f46e77f2885a5d4c6c1a8,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x931,,,0,1e-3 A Training,3,,,1e-3,Pass,,,,1e-3 A Training,18,Training02,TrainingC,1ouhhw,3,continue,,399.122000000556,396.2060000000056,399.122000000556,399.122000000556,396.2060000000056,399.122000000556,1,399.122000000556,0,0,,Click To Continue,Continue Button,6,object-272,1e-3,_,19,1e-3_19,5,Training02,41_PIXIE,ASK,.png,41_PIXIE_ASK.png,ZETH,WUNG,41_PIXIE_ZETH_WUNG.png,,ZETH WUNG,35_PROPHET_ASK.png,35_PROPHET_DOTS.png,RUSP WAN,ZETH WUNG,ZETH WUNG,RUSP WAN,35_PROPHET_RUSP_WAN.png,RUSP WAN,,,,,
63,1701792258456,05/12/2023 16:04:18,1701792258456,0,05/12/2023 16:04:18,139619,18,task-hsjq,,33445897,BLIND,9898452,,complete,,656f46e77f2885a5d4c6c1a8,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x931,,,0,1e-3 A Training,3,,,1e-3,Pass,,,,1e-3 A Training,19,Training02,TrainingA,34efq7,1,response,FICH WIM,2769.3489999999874,4708.709999999992,4709.615999999805,2769.3489999999874,4708.709999999992,4709.615999999805,1,2769.3489999999874,1940.266999999818,0,,Single Text Entry,TextResponseA,4,object-97,1e-3,_,18,1e-3_18,5,Training02,05_AUROR,ASK,.png,05_AUROR_ASK.png,FICH,WIM,05_AUROR_FICH_WIM.png,,FICH WIM,11_RONWAND_ASK.png,11_RONWAND_DOTS.png,FICH WIM,WOUX WAN,FICH WIM,WOUX WAN,11_RONWAND_WOUX_WAN.png,,WOUX WAN,,,,
64,1701792258935,05/12/2023 16:04:18,1701792258935,0,05/12/2023 16:04:18,139619,18,task-hsjq,,33445897,BLIND,9898452,,complete,,656f46e77f2885a5d4c6c1a8,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x931,,,0,1e-3 A Training,3,,,1e-3,Pass,,,,1e-3 A Training,19,Training02,TrainingB,2yfdu9,2,response,,480.20600000055856,479.6359999999986,480.20600000055856,480.20600000055856,479.6359999999986,480.20600000055856,1,480.20600000055856,0,0,,Click Response,Option B,5,object-246,1e-3,_,18,1e-3_18,5,Training02,05_AUROR,ASK,.png,05_AUROR_ASK.png,FICH,WIM,05_AUROR_FICH_WIM.png,,FICH WIM,11_RONWAND_ASK.png,11_RONWAND_DOTS.png,FICH WIM,WOUX WAN,FICH WIM,WOUX WAN,11_RONWAND_WOUX_WAN.png,,WOUX WAN,,,,
65,1701792259281,05/12/2023 16:04:19,1701792259281,0,05/12/2023 16:04:19,139619,18,task-hsjq,,33445897,BLIND,9898452,,complete,,656f46e77f2885a5d4c6c1a8,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x931,,,0,1e-3 A Training,3,,,1e-3,Pass,,,,1e-3 A Training,19,Training02,TrainingC,1ouhhw,3,continue,,346.57000000055996,346.17800000001444,346.57000000055996,346.57000000055996,346.17800000001444,346.57000000055996,1,346.57000000055996,0,0,,Click To Continue,Continue Button,6,object-272,1e-3,_,18,1e-3_18,5,Training02,05_AUROR,ASK,.png,05_AUROR_ASK.png,FICH,WIM,05_AUROR_FICH_WIM.png,,FICH WIM,11_RONWAND_ASK.png,11_RONWAND_DOTS.png,FICH WIM,WOUX WAN,FICH WIM,WOUX WAN,11_RONWAND_WOUX_WAN.png,,WOUX WAN,,,,
66,1701792263404,05/12/2023 16:04:23,1701792263404,0,05/12/2023 16:04:23,139619,18,task-hsjq,,33445897,BLIND,9898452,,complete,,656f46e77f2885a5d4c6c1a8,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x931,,,0,1e-3 A Training,3,,,1e-3,Pass,,,,1e-3 A Training,20,Training02,TrainingA,34efq7,1,response,WOUX WAN,1167.7880000000005,4120.628999999986,4123.0919999998005,1167.7880000000005,4120.628999999986,4123.0919999998005,1,1167.7880000000005,2955.3039999998,0,,Single Text Entry,TextResponseA,4,object-97,1e-3,_,17,1e-3_17,5,Training02,25_PROSECUTE,ASK,.png,25_PROSECUTE_ASK.png,WOUX,WAN,25_PROSECUTE_WOUX_WAN.png,,WOUX WAN,04_WHEEZES_ASK.png,04_WHEEZES_DOTS.png,ZETH WUNG,WOUX WAN,WOUX WAN,ZETH WUNG,04_WHEEZES_ZETH_WUNG.png,ZETH WUNG,,,,,
67,1701792264571,05/12/2023 16:04:24,1701792264571,0,05/12/2023 16:04:24,139619,18,task-hsjq,,33445897,BLIND,9898452,,complete,,656f46e77f2885a5d4c6c1a8,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x931,,,0,1e-3 A Training,3,,,1e-3,Pass,,,,1e-3 A Training,20,Training02,TrainingB,2yfdu9,2,response,,1169.563000000373,1167.81700000001,1169.563000000373,1169.563000000373,1167.81700000001,1169.563000000373,1,1169.563000000373,0,0,,Click Response,Option A,4,object-245,1e-3,_,17,1e-3_17,5,Training02,25_PROSECUTE,ASK,.png,25_PROSECUTE_ASK.png,WOUX,WAN,25_PROSECUTE_WOUX_WAN.png,,WOUX WAN,04_WHEEZES_ASK.png,04_WHEEZES_DOTS.png,ZETH WUNG,WOUX WAN,WOUX WAN,ZETH WUNG,04_WHEEZES_ZETH_WUNG.png,ZETH WUNG,,,,,
68,1701792265123,05/12/2023 16:04:25,1701792265123,0,05/12/2023 16:04:25,139619,18,task-hsjq,,33445897,BLIND,9898452,,complete,,656f46e77f2885a5d4c6c1a8,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x931,,,0,1e-3 A Training,3,,,1e-3,Pass,,,,1e-3 A Training,20,Training02,TrainingC,1ouhhw,3,continue,,553.8459999999905,550.5099999999802,553.8459999999905,553.8459999999905,550.5099999999802,553.8459999999905,1,553.8459999999905,0,0,,Click To Continue,Continue Button,6,object-272,1e-3,_,17,1e-3_17,5,Training02,25_PROSECUTE,ASK,.png,25_PROSECUTE_ASK.png,WOUX,WAN,25_PROSECUTE_WOUX_WAN.png,,WOUX WAN,04_WHEEZES_ASK.png,04_WHEEZES_DOTS.png,ZETH WUNG,WOUX WAN,WOUX WAN,ZETH WUNG,04_WHEEZES_ZETH_WUNG.png,ZETH WUNG,,,,,
69,1701792268377,05/12/2023 16:04:28,1701792268377,0,05/12/2023 16:04:28,139619,18,task-hsjq,,33445897,BLIND,9898452,,complete,,656f46e77f2885a5d4c6c1a8,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x931,,,0,1e-3 A Training,3,,,1e-3,Pass,,,,1e-3 A Training,21,Training02,TrainingA,34efq7,1,response,WOUX WAN,1326.2780000000203,3253.1380000000063,3257.3010000000068,1326.2780000000203,3253.1380000000063,3257.3010000000068,1,1326.2780000000203,1931.0229999999865,0,,Single Text Entry,TextResponseA,4,object-97,1e-3,_,21,1e-3_21,6,Training02,39_STOPHAGRID,ASK,.png,39_STOPHAGRID_ASK.png,WOUX,WAN,39_STOPHAGRID_WOUX_WAN.png,,WOUX WAN,14_MUNGOS_ASK.png,14_MUNGOS_DOTS.png,RUSP WAN,WOUX WAN,WOUX WAN,RUSP WAN,14_MUNGOS_RUSP_WAN.png,RUSP WAN,,,,,
70,1701792269294,05/12/2023 16:04:29,1701792269294,0,05/12/2023 16:04:29,139619,18,task-hsjq,,33445897,BLIND,9898452,,complete,,656f46e77f2885a5d4c6c1a8,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x931,,,0,1e-3 A Training,3,,,1e-3,Pass,,,,1e-3 A Training,21,Training02,TrainingB,2yfdu9,2,response,,921.198000000004,917.5629999999946,921.198000000004,921.198000000004,917.5629999999946,921.198000000004,1,921.198000000004,0,0,,Click Response,Option A,4,object-245,1e-3,_,21,1e-3_21,6,Training02,39_STOPHAGRID,ASK,.png,39_STOPHAGRID_ASK.png,WOUX,WAN,39_STOPHAGRID_WOUX_WAN.png,,WOUX WAN,14_MUNGOS_ASK.png,14_MUNGOS_DOTS.png,RUSP WAN,WOUX WAN,WOUX WAN,RUSP WAN,14_MUNGOS_RUSP_WAN.png,RUSP WAN,,,,,
71,1701792269622,05/12/2023 16:04:29,1701792269622,0,05/12/2023 16:04:29,139619,18,task-hsjq,,33445897,BLIND,9898452,,complete,,656f46e77f2885a5d4c6c1a8,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x931,,,0,1e-3 A Training,3,,,1e-3,Pass,,,,1e-3 A Training,21,Training02,TrainingC,1ouhhw,3,continue,,331.6350000000093,329.48200000001816,331.6350000000093,331.6350000000093,329.48200000001816,331.6350000000093,1,331.6350000000093,0,0,,Click To Continue,Continue Button,6,object-272,1e-3,_,21,1e-3_21,6,Training02,39_STOPHAGRID,ASK,.png,39_STOPHAGRID_ASK.png,WOUX,WAN,39_STOPHAGRID_WOUX_WAN.png,,WOUX WAN,14_MUNGOS_ASK.png,14_MUNGOS_DOTS.png,RUSP WAN,WOUX WAN,WOUX WAN,RUSP WAN,14_MUNGOS_RUSP_WAN.png,RUSP WAN,,,,,
