Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-mams,branch-6r1e,randomiser-y4s2,branch-lrzc,branch-3gc6,branch-qx2b,branch-zqfd,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: Condition,Spreadsheet: _,Spreadsheet: Trial,Spreadsheet: C-T,Spreadsheet: randomise_trials,Spreadsheet: display,Spreadsheet: Image,Spreadsheet: Ask,Spreadsheet: .png,Spreadsheet: Question,Spreadsheet: Pronoun,Spreadsheet: Aux,Spreadsheet: Answer,Spreadsheet: ,Spreadsheet: Text,Spreadsheet: Alternative,Spreadsheet: Dots,Spreadsheet: Option A,Spreadsheet: Option B,Spreadsheet: Wrong,Spreadsheet: Right,Spreadsheet: Reply,Spreadsheet: Answer A,Spreadsheet: Answer B,Manipulation: Spreadsheet,Store: NounNumberTrain,Store: NounNumberCorrect,Store: NounNumberTotal
79,1701792184036,05/12/2023 16:03:04,1701792184036,0,05/12/2023 16:03:04,139619,18,task-hs8a,,33445690,BLIND,9898455,,complete,,656f46e3a7c56aa2ebb0a070,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x971,,,0,2-3 A Training,3,,,2-3,,,,Pass,2-3 A Training,24,Training02,TrainingB,2yfdu9,2,response,,1855.088999856962,1849.89300000004,1855.088999856962,1855.088999856962,1849.89300000004,1855.088999856962,1,1855.088999856962,0,0,,Click Response,Option A,4,object-245,2-3,_,22,2-3_22,6,Training02,26_ERISED,ASK,.png,26_ERISED_ASK.png,ZETH,WIM,26_ERISED_ZETH_WIM.png,,ZETH WIM,18_LIVEGODRIC_ASK.png,18_LIVEGODRIC_DOTS.png,WOUX WAN,ZETH WIM,ZETH WIM,WOUX WAN,18_LIVEGODRIC_WOUX_WAN.png,WOUX WAN,,,,,
80,1701792184965,05/12/2023 16:03:04,1701792184965,0,05/12/2023 16:03:04,139619,18,task-hs8a,,33445690,BLIND,9898455,,complete,,656f46e3a7c56aa2ebb0a070,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x971,,,0,2-3 A Training,3,,,2-3,,,,Pass,2-3 A Training,24,Training02,TrainingC,1ouhhw,3,continue,,934.0959999522893,933.3249999999534,934.0959999522893,934.0959999522893,933.3249999999534,934.0959999522893,1,934.0959999522893,0,0,,Click To Continue,Continue Button,6,object-272,2-3,_,22,2-3_22,6,Training02,26_ERISED,ASK,.png,26_ERISED_ASK.png,ZETH,WIM,26_ERISED_ZETH_WIM.png,,ZETH WIM,18_LIVEGODRIC_ASK.png,18_LIVEGODRIC_DOTS.png,WOUX WAN,ZETH WIM,ZETH WIM,WOUX WAN,18_LIVEGODRIC_WOUX_WAN.png,WOUX WAN,,,,,
81,1701792184969,05/12/2023 16:03:04,1701792184969,0,05/12/2023 16:03:04,139619,18,task-hs8a,,33445690,BLIND,9898455,,complete,,656f46e3a7c56aa2ebb0a070,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x971,,,0,2-3 A Training,3,,,2-3,,,,Pass,2-3 A Training,,,,,,5,END,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1701791980444,05/12/2023 15:59:40,1701791980444,0,05/12/2023 15:59:40,139619,18,task-hs8a,,33445792,BLIND,9898474,,complete,,656f4714879aba85a3135acb,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1200x800,1200x639,,,0,2-3 A Training,3,,,2-3,,,,Pass,2-3 A Training,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1701791989945,05/12/2023 15:59:49,1701791989945,0,05/12/2023 15:59:49,139619,18,task-hs8a,,33445792,BLIND,9898474,,complete,,656f4714879aba85a3135acb,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1200x800,1200x639,,,0,2-3 A Training,3,,,2-3,,,,Pass,2-3 A Training,1,Instructions,Attention Check 5,4xnmv6,1,continue,,8979.65,8962.997,8979.65,8979.65,8962.997,8979.65,1,8979.65,0,0,,Click To Continue,Continue Button,4,object-285,,,,,,Instructions,,,,,,,,,,,,,,,,,,,,,,
3,1701791989946,05/12/2023 15:59:49,1701791989946,0,05/12/2023 15:59:49,139619,18,task-hs8a,,33445792,BLIND,9898474,,complete,,656f4714879aba85a3135acb,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1200x800,1200x639,,,0,2-3 A Training,3,,,2-3,,,,Pass,2-3 A Training,1,Instructions,Attention Check 5,4xnmv6,1,response,Accio!,3438.2540000000004,8962.997,8979.65,3438.2540000000004,8962.997,8979.65,1,3438.2540000000004,5541.395999999999,0,,Dropdown,Dropdown5,3,object-284,,,,,,Instructions,,,,,,,,,,,,,,,,,,,,,,
4,1701791995273,05/12/2023 15:59:55,1701791995273,0,05/12/2023 15:59:55,139619,18,task-hs8a,,33445792,BLIND,9898474,,complete,,656f4714879aba85a3135acb,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1200x800,1200x639,,,0,2-3 A Training,3,,,2-3,,,,Pass,2-3 A Training,1,Instructions,Attention Check 6,wf497f,2,continue,,5348.234,5341.5610000000015,5348.234,5348.234,5341.5610000000015,5348.234,1,5348.234,0,0,,Click To Continue,Continue Button,4,object-292,,,,,,Instructions,,,,,,,,,,,,,,,,,,,,,,
5,1701791995279,05/12/2023 15:59:55,1701791995279,0,05/12/2023 15:59:55,139619,18,task-hs8a,,33445792,BLIND,9898474,,complete,,656f4714879aba85a3135acb,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1200x800,1200x639,,,0,2-3 A Training,3,,,2-3,,,,Pass,2-3 A Training,1,Instructions,Attention Check 6,wf497f,2,response,The Invisibility Cloak,2887.861000000001,5341.5610000000015,5354.633999999442,2887.861000000001,5341.5610000000015,5354.633999999442,1,2887.861000000001,2466.772999999441,0,,Dropdown,Dropdown6,3,object-291,,,,,,Instructions,,,,,,,,,,,,,,,,,,,,,,
6,1701791998957,05/12/2023 15:59:58,1701791998957,0,05/12/2023 15:59:58,139619,18,task-hs8a,,33445792,BLIND,9898474,,complete,,656f4714879aba85a3135acb,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1200x800,1200x639,,,0,2-3 A Training,3,,,2-3,,,,Pass,2-3 A Training,1,Instructions,Instructions 01,px73cm,3,continue,,3688.961000000003,3672.233,3688.961000000003,3688.961000000003,3672.233,3688.961000000003,1,3688.961000000003,0,0,,Click To Continue,Continue Button,3,object-297,,,,,,Instructions,,,,,,,,,,,,,,,,,,,,,,
7,1701792005660,05/12/2023 16:00:05,1701792005660,0,05/12/2023 16:00:05,139619,18,task-hs8a,,33445792,BLIND,9898474,,complete,,656f4714879aba85a3135acb,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1200x800,1200x639,,,0,2-3 A Training,3,,,2-3,,,,Pass,2-3 A Training,1,Instructions,Instructions 02,q3gk2e,4,continue,,6721.33999999944,6710.112999999998,6721.33999999944,6721.33999999944,6710.112999999998,6721.33999999944,1,6721.33999999944,0,0,,Click To Continue,Continue Button,2,object-75,,,,,,Instructions,,,,,,,,,,,,,,,,,,,,,,
