Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-mams,branch-6r1e,randomiser-y4s2,branch-lrzc,branch-3gc6,branch-qx2b,branch-zqfd,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: randomise_blocks,Spreadsheet: randomise_trials,Spreadsheet: _,Spreadsheet: ,Spreadsheet: Age,Spreadsheet: Gender,Spreadsheet: Handedness,Spreadsheet: Condition,Spreadsheet: Trial,Spreadsheet: C-T,Spreadsheet: Image,Spreadsheet: Item,Spreadsheet: Ask,Spreadsheet: .png,Spreadsheet: Question,Spreadsheet: Pronoun,Spreadsheet: Number,Spreadsheet: Auxiliary,Spreadsheet: Answer,Spreadsheet: Text,Spreadsheet: English_Equivalent,Spreadsheet: Option1,Spreadsheet: Option2,Spreadsheet: Option3,Spreadsheet: Option4,Spreadsheet: Alternative,Spreadsheet: Blot,Spreadsheet: Dots,Spreadsheet: Option A,Spreadsheet: Option B,Spreadsheet: Wrong,Spreadsheet: Right,Spreadsheet: Reply,Spreadsheet: Answer A,Spreadsheet: Answer B,Manipulation: Spreadsheet,Store: NounNumberTrain,Store: NounNumberCorrect,Store: NounNumberTotal
28,1701791628878,05/12/2023 15:53:48,1701791628878,0,05/12/2023 15:53:48,139619,18,task-fbri,,33445183,BLIND,9898453,,complete,,656f46f84b3e95ce5e0277d1,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x703,,,0,Hoat-Dain-Melk A Training,29,,fail,1e-2,,,,,Hoat_Dain_Melk Training,4,Training01,Training01C,1ouhhw,3,continue,,1244.744000000006,1232.686000000016,1244.744000000006,1244.744000000006,1232.686000000016,1244.744000000006,1,1244.744000000006,0,0,,Click To Continue,Continue Button,6,object-272,Training01,,1,_,,,,,HDM,04,HDM_04,12_TOAD,,ASK,.png,12_TOAD_ASK.png,MELK,,,12_TOAD_MELK.png,MELK,,,,,,10_TROLL_ASK.png,BLOT,10_TROLL_BLOT.png,MELK,HOAT,MELK,HOAT,10_TROLL_HOAT.png,,HOAT,,,,
29,1701791633733,05/12/2023 15:53:53,1701791633733,0,05/12/2023 15:53:53,139619,18,task-fbri,,33445183,BLIND,9898453,,complete,,656f46f84b3e95ce5e0277d1,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x703,,,0,Hoat-Dain-Melk A Training,29,,fail,1e-2,,,,,Hoat_Dain_Melk Training,5,Training01,Training01A,34efq7,1,response,DAIN,3082.039999999979,4864.904999999999,4867.858000000735,3082.039999999979,4864.904999999999,4867.858000000735,1,3082.039999999979,1785.818000000756,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,1,_,,,,,HDM,05,HDM_05,14_TOPMARK,,ASK,.png,14_TOPMARK_ASK.png,DAIN,,,14_TOPMARK_DAIN.png,DAIN,,,,,,13_GRYFFINDOR_ASK.png,BLOT,13_GRYFFINDOR_BLOT.png,HOAT,DAIN,DAIN,HOAT,13_GRYFFINDOR_HOAT.png,HOAT,,,,,
30,1701791639911,05/12/2023 15:53:59,1701791639911,0,05/12/2023 15:53:59,139619,18,task-fbri,,33445183,BLIND,9898453,,complete,,656f46f84b3e95ce5e0277d1,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x703,,,0,Hoat-Dain-Melk A Training,29,,fail,1e-2,,,,,Hoat_Dain_Melk Training,5,Training01,Training01B,2yfdu9,2,response,,6180.052999998501,6165.408999999985,6180.052999998501,6180.052999998501,6165.408999999985,6180.052999998501,1,6180.052999998501,0,0,,Click Response,Option A,4,object-245,Training01,,1,_,,,,,HDM,05,HDM_05,14_TOPMARK,,ASK,.png,14_TOPMARK_ASK.png,DAIN,,,14_TOPMARK_DAIN.png,DAIN,,,,,,13_GRYFFINDOR_ASK.png,BLOT,13_GRYFFINDOR_BLOT.png,HOAT,DAIN,DAIN,HOAT,13_GRYFFINDOR_HOAT.png,HOAT,,,,,
31,1701791641116,05/12/2023 15:54:01,1701791641116,0,05/12/2023 15:54:01,139619,18,task-fbri,,33445183,BLIND,9898453,,complete,,656f46f84b3e95ce5e0277d1,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x703,,,0,Hoat-Dain-Melk A Training,29,,fail,1e-2,,,,,Hoat_Dain_Melk Training,5,Training01,Training01C,1ouhhw,3,continue,,1218.744000000006,1215.4949999999953,1218.744000000006,1218.744000000006,1215.4949999999953,1218.744000000006,1,1218.744000000006,0,0,,Click To Continue,Continue Button,6,object-272,Training01,,1,_,,,,,HDM,05,HDM_05,14_TOPMARK,,ASK,.png,14_TOPMARK_ASK.png,DAIN,,,14_TOPMARK_DAIN.png,DAIN,,,,,,13_GRYFFINDOR_ASK.png,BLOT,13_GRYFFINDOR_BLOT.png,HOAT,DAIN,DAIN,HOAT,13_GRYFFINDOR_HOAT.png,HOAT,,,,,
32,1701791647888,05/12/2023 15:54:07,1701791647888,0,05/12/2023 15:54:07,139619,18,task-fbri,,33445183,BLIND,9898453,,complete,,656f46f84b3e95ce5e0277d1,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x703,,,0,Hoat-Dain-Melk A Training,29,,fail,1e-2,,,,,Hoat_Dain_Melk Training,6,Training01,Training01A,34efq7,1,response,DAIN,5015.129000000015,6764.411000000022,6776.249000000011,5015.129000000015,6764.411000000022,6776.249000000011,1,5015.129000000015,1761.1199999999953,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,1,_,,,,,HDM,03,HDM_03,08_SLUGHORN,,ASK,.png,08_SLUGHORN_ASK.png,DAIN,,,08_SLUGHORN_DAIN.png,DAIN,,,,,,09_WEDDING_ASK.png,BLOT,09_WEDDING_BLOT.png,DAIN,MELK,DAIN,MELK,09_WEDDING_MELK.png,,MELK,,,,
33,1701791652791,05/12/2023 15:54:12,1701791652791,0,05/12/2023 15:54:12,139619,18,task-fbri,,33445183,BLIND,9898453,,complete,,656f46f84b3e95ce5e0277d1,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x703,,,0,Hoat-Dain-Melk A Training,29,,fail,1e-2,,,,,Hoat_Dain_Melk Training,6,Training01,Training01B,2yfdu9,2,response,,4914.737999998499,4898.800999999978,4914.737999998499,4914.737999998499,4898.800999999978,4914.737999998499,1,4914.737999998499,0,0,,Click Response,Option B,5,object-246,Training01,,1,_,,,,,HDM,03,HDM_03,08_SLUGHORN,,ASK,.png,08_SLUGHORN_ASK.png,DAIN,,,08_SLUGHORN_DAIN.png,DAIN,,,,,,09_WEDDING_ASK.png,BLOT,09_WEDDING_BLOT.png,DAIN,MELK,DAIN,MELK,09_WEDDING_MELK.png,,MELK,,,,
34,1701791653629,05/12/2023 15:54:13,1701791653629,0,05/12/2023 15:54:13,139619,18,task-fbri,,33445183,BLIND,9898453,,complete,,656f46f84b3e95ce5e0277d1,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x703,,,0,Hoat-Dain-Melk A Training,29,,fail,1e-2,,,,,Hoat_Dain_Melk Training,6,Training01,Training01C,1ouhhw,3,continue,,853.4369999985211,849.3530000000028,853.4369999985211,853.4369999985211,849.3530000000028,853.4369999985211,1,853.4369999985211,0,0,,Click To Continue,Continue Button,6,object-272,Training01,,1,_,,,,,HDM,03,HDM_03,08_SLUGHORN,,ASK,.png,08_SLUGHORN_ASK.png,DAIN,,,08_SLUGHORN_DAIN.png,DAIN,,,,,,09_WEDDING_ASK.png,BLOT,09_WEDDING_BLOT.png,DAIN,MELK,DAIN,MELK,09_WEDDING_MELK.png,,MELK,,,,
35,1701791659707,05/12/2023 15:54:19,1701791659707,0,05/12/2023 15:54:19,139619,18,task-fbri,,33445183,BLIND,9898453,,complete,,656f46f84b3e95ce5e0277d1,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x703,,,0,Hoat-Dain-Melk A Training,29,,fail,1e-2,,,,,Hoat_Dain_Melk Training,7,Training01,Training01A,34efq7,1,response,HOAT,4748.858000000007,6064.630999999994,6081.293999999965,4748.858000000007,6064.630999999994,6081.293999999965,1,4748.858000000007,1332.4359999999579,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,2,_,,,,,HDM,10,HDM_10,10_TROLL,,ASK,.png,10_TROLL_ASK.png,HOAT,,,10_TROLL_HOAT.png,HOAT,,,,,,11_WAND_ASK.png,BLOT,11_WAND_BLOT.png,HOAT,DAIN,HOAT,DAIN,11_WAND_DAIN.png,,DAIN,,,,
36,1701791663560,05/12/2023 15:54:23,1701791663560,0,05/12/2023 15:54:23,139619,18,task-fbri,,33445183,BLIND,9898453,,complete,,656f46f84b3e95ce5e0277d1,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x703,,,0,Hoat-Dain-Melk A Training,29,,fail,1e-2,,,,,Hoat_Dain_Melk Training,7,Training01,Training01B,2yfdu9,2,response,,3871.0530000000144,3865.732000000018,3871.0530000000144,3871.0530000000144,3865.732000000018,3871.0530000000144,1,3871.0530000000144,0,0,,Click Response,Option B,5,object-246,Training01,,2,_,,,,,HDM,10,HDM_10,10_TROLL,,ASK,.png,10_TROLL_ASK.png,HOAT,,,10_TROLL_HOAT.png,HOAT,,,,,,11_WAND_ASK.png,BLOT,11_WAND_BLOT.png,HOAT,DAIN,HOAT,DAIN,11_WAND_DAIN.png,,DAIN,,,,
37,1701791664667,05/12/2023 15:54:24,1701791664667,0,05/12/2023 15:54:24,139619,18,task-fbri,,33445183,BLIND,9898453,,complete,,656f46f84b3e95ce5e0277d1,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x703,,,0,Hoat-Dain-Melk A Training,29,,fail,1e-2,,,,,Hoat_Dain_Melk Training,7,Training01,Training01C,1ouhhw,3,continue,,1112.0209999992512,1099.484999999986,1112.0209999992512,1112.0209999992512,1099.484999999986,1112.0209999992512,1,1112.0209999992512,0,0,,Click To Continue,Continue Button,6,object-272,Training01,,2,_,,,,,HDM,10,HDM_10,10_TROLL,,ASK,.png,10_TROLL_ASK.png,HOAT,,,10_TROLL_HOAT.png,HOAT,,,,,,11_WAND_ASK.png,BLOT,11_WAND_BLOT.png,HOAT,DAIN,HOAT,DAIN,11_WAND_DAIN.png,,DAIN,,,,
