Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-mams,branch-6r1e,randomiser-y4s2,branch-lrzc,branch-3gc6,branch-qx2b,branch-zqfd,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: randomise_trials,Spreadsheet: _,Spreadsheet: ,Spreadsheet: Condition,Spreadsheet: Trial,Spreadsheet: C-T,Spreadsheet: Image,Spreadsheet: Item,Spreadsheet: Ask,Spreadsheet: .png,Spreadsheet: Question,Spreadsheet: Correct,Spreadsheet: Wrong,Spreadsheet: Number,Spreadsheet: Blot,Spreadsheet: LeftOption,Spreadsheet: RightOption,Spreadsheet: ANSWER,Spreadsheet: Option B,Spreadsheet: Left Option,Spreadsheet: Option A,Spreadsheet: Right Option,Spreadsheet: Right,Spreadsheet: Incorrect,Manipulation: Spreadsheet,Store: correct,Store: total
5,1701791891306,05/12/2023 15:58:11,1701791891306,0,05/12/2023 15:58:11,139619,18,task-qaml,,33445692,BLIND,9898480,,complete,,656f46fc2eaaa9e14ed814bc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x668,,,0,Dain-Melk-Hoat B Testing,4,Pass,,1e-1i,,,,,Dain-Melk-Hoat Testing,1,AttentionChecks,Attention Check 4,q3vhpo,2,response,Serpent,3148.2080000000005,4031.5059999999994,4048.1719999999987,3148.2080000000005,4031.5059999999994,4048.1719999999987,1,3148.2080000000005,899.9639999999981,0,,Dropdown,Attention Check 2,3,object-105,AttentionChecks,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1701791896449,05/12/2023 15:58:16,1701791896449,0,05/12/2023 15:58:16,139619,18,task-qaml,,33445692,BLIND,9898480,,complete,,656f46fc2eaaa9e14ed814bc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x668,,,0,Dain-Melk-Hoat B Testing,4,Pass,,1e-1i,,,,,Dain-Melk-Hoat Testing,1,AttentionChecks,Instructions,g2b1f4,3,continue,,5161.439,5149.794,5161.439,5161.439,5149.794,5161.439,1,5161.439,0,0,,Click To Continue,Continue Button,2,object-79,AttentionChecks,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1701791907191,05/12/2023 15:58:27,1701791907191,0,05/12/2023 15:58:27,139619,18,task-qaml,,33445692,BLIND,9898480,,complete,,656f46fc2eaaa9e14ed814bc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x668,,,0,Dain-Melk-Hoat B Testing,4,Pass,,1e-1i,,,,,Dain-Melk-Hoat Testing,1,Testing01,Testing,hvzr65,1,response,18_CEILING_HOAT.png,10747.845000001118,10741.7,10747.845000001118,10747.845000001118,10741.7,10747.845000001118,1,10747.845000001118,0,0,,Click Response,LeftOption,4,object-85,Testing01,1,_,,HDM,24,HDM_24,18_CEILING,,ASK,.png,18_CEILING_ASK.png,18_CEILING_HOAT.png,HOAT,,,,,,HOAT,18_CEILING_HOAT.png,MELK,18_CEILING_MELK.png,MELK,18_CEILING_MELK.png,,1,1
8,1701791914413,05/12/2023 15:58:34,1701791914413,0,05/12/2023 15:58:34,139619,18,task-qaml,,33445692,BLIND,9898480,,complete,,656f46fc2eaaa9e14ed814bc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x668,,,0,Dain-Melk-Hoat B Testing,4,Pass,,1e-1i,,,,,Dain-Melk-Hoat Testing,2,Testing01,Testing,hvzr65,1,response,14_TOPMARK_MELK.png,7231.658999999996,7214.992999999999,7231.658999999996,7231.658999999996,7214.992999999999,7231.658999999996,1,7231.658999999996,0,0,,Click Response,LeftOption,4,object-85,Testing01,1,_,,HDM,23,HDM_23,14_TOPMARK,,ASK,.png,14_TOPMARK_ASK.png,14_TOPMARK_MELK.png,MELK,,,,,,MELK,14_TOPMARK_MELK.png,DAIN,14_TOPMARK_DAIN.png,DAIN,14_TOPMARK_DAIN.png,,2,2
9,1701791919784,05/12/2023 15:58:39,1701791919784,0,05/12/2023 15:58:39,139619,18,task-qaml,,33445692,BLIND,9898480,,complete,,656f46fc2eaaa9e14ed814bc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x668,,,0,Dain-Melk-Hoat B Testing,4,Pass,,1e-1i,,,,,Dain-Melk-Hoat Testing,3,Testing01,Testing,hvzr65,1,response,08_SLUGHORN_MELK.png,5389.152000001119,5376.651000000002,5389.152000001119,5389.152000001119,5376.651000000002,5389.152000001119,1,5389.152000001119,0,0,,Click Response,RightOption,3,object-86,Testing01,1,_,,HDM,21,HDM_21,08_SLUGHORN,,ASK,.png,08_SLUGHORN_ASK.png,08_SLUGHORN_MELK.png,MELK,,,,,,HOAT,08_SLUGHORN_HOAT.png,MELK,08_SLUGHORN_MELK.png,HOAT,08_SLUGHORN_HOAT.png,,3,3
10,1701791924043,05/12/2023 15:58:44,1701791924043,0,05/12/2023 15:58:44,139619,18,task-qaml,,33445692,BLIND,9898480,,complete,,656f46fc2eaaa9e14ed814bc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x668,,,0,Dain-Melk-Hoat B Testing,4,Pass,,1e-1i,,,,,Dain-Melk-Hoat Testing,4,Testing01,Testing,hvzr65,1,response,04_HUFFLEPUFF_DAIN.png,4270.8009999999995,4266.495999999999,4270.8009999999995,4270.8009999999995,4266.495999999999,4270.8009999999995,1,4270.8009999999995,0,0,,Click Response,LeftOption,4,object-85,Testing01,1,_,,HDM,20,HDM_20,04_HUFFLEPUFF,,ASK,.png,04_HUFFLEPUFF_ASK.png,04_HUFFLEPUFF_DAIN.png,DAIN,,,,,,DAIN,04_HUFFLEPUFF_DAIN.png,HOAT,04_HUFFLEPUFF_HOAT.png,HOAT,04_HUFFLEPUFF_HOAT.png,,4,4
11,1701791932189,05/12/2023 15:58:52,1701791932189,0,05/12/2023 15:58:52,139619,18,task-qaml,,33445692,BLIND,9898480,,complete,,656f46fc2eaaa9e14ed814bc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x668,,,0,Dain-Melk-Hoat B Testing,4,Pass,,1e-1i,,,,,Dain-Melk-Hoat Testing,5,Testing01,Testing,hvzr65,1,response,01_LOCKET_DAIN.png,8146.900999999998,8130.235000000001,8146.900999999998,8146.900999999998,8130.235000000001,8146.900999999998,1,8146.900999999998,0,0,,Click Response,RightOption,3,object-86,Testing01,1,_,,HDM,19,HDM_19,01_LOCKET,,ASK,.png,01_LOCKET_ASK.png,01_LOCKET_DAIN.png,DAIN,,,,,,MELK,01_LOCKET_MELK.png,DAIN,01_LOCKET_DAIN.png,MELK,01_LOCKET_MELK.png,,5,5
12,1701791937244,05/12/2023 15:58:57,1701791937244,0,05/12/2023 15:58:57,139619,18,task-qaml,,33445692,BLIND,9898480,,complete,,656f46fc2eaaa9e14ed814bc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x668,,,0,Dain-Melk-Hoat B Testing,4,Pass,,1e-1i,,,,,Dain-Melk-Hoat Testing,6,Testing01,Testing,hvzr65,1,response,12_TOAD_HOAT.png,5075.770000001117,5066.464,5075.770000001117,5075.770000001117,5066.464,5075.770000001117,1,5075.770000001117,0,0,,Click Response,RightOption,3,object-86,Testing01,1,_,,HDM,22,HDM_22,12_TOAD,,ASK,.png,12_TOAD_ASK.png,12_TOAD_HOAT.png,HOAT,,,,,,DAIN,12_TOAD_DAIN.png,HOAT,12_TOAD_HOAT.png,DAIN,12_TOAD_DAIN.png,,6,6
13,1701791942557,05/12/2023 15:59:02,1701791942557,0,05/12/2023 15:59:02,139619,18,task-qaml,,33445692,BLIND,9898480,,complete,,656f46fc2eaaa9e14ed814bc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x668,,,0,Dain-Melk-Hoat B Testing,4,Pass,,1e-1i,,,,,Dain-Melk-Hoat Testing,7,Testing01,Testing,hvzr65,1,response,02_SNITCH_MELK.png,5321.806000001117,5314.866000000002,5321.806000001117,5321.806000001117,5314.866000000002,5321.806000001117,1,5321.806000001117,0,0,,Click Response,RightOption,3,object-86,Testing01,2,_,,HDM,25,HDM_25,02_SNITCH,,ASK,.png,02_SNITCH_ASK.png,02_SNITCH_MELK.png,MELK,,,,,,HOAT,02_SNITCH_HOAT.png,MELK,02_SNITCH_MELK.png,HOAT,02_SNITCH_HOAT.png,,7,7
14,1701791947891,05/12/2023 15:59:07,1701791947891,0,05/12/2023 15:59:07,139619,18,task-qaml,,33445692,BLIND,9898480,,complete,,656f46fc2eaaa9e14ed814bc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x668,,,0,Dain-Melk-Hoat B Testing,4,Pass,,1e-1i,,,,,Dain-Melk-Hoat Testing,8,Testing01,Testing,hvzr65,1,response,05_QUIRRELL_MELK.png,5340.440000001116,5333.127,5340.440000001116,5340.440000001116,5333.127,5340.440000001116,1,5340.440000001116,0,0,,Click Response,LeftOption,4,object-85,Testing01,2,_,,HDM,26,HDM_26,05_QUIRRELL,,ASK,.png,05_QUIRRELL_ASK.png,05_QUIRRELL_MELK.png,MELK,,,,,,MELK,05_QUIRRELL_MELK.png,DAIN,05_QUIRRELL_DAIN.png,DAIN,05_QUIRRELL_DAIN.png,,8,8
15,1701791955731,05/12/2023 15:59:15,1701791955731,0,05/12/2023 15:59:15,139619,18,task-qaml,,33445692,BLIND,9898480,,complete,,656f46fc2eaaa9e14ed814bc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x668,,,0,Dain-Melk-Hoat B Testing,4,Pass,,1e-1i,,,,,Dain-Melk-Hoat Testing,9,Testing01,Testing,hvzr65,1,response,10_TROLL_DAIN.png,7847.813000001115,7833.020000000004,7847.813000001115,7847.813000001115,7833.020000000004,7847.813000001115,1,7847.813000001115,0,0,,Click Response,RightOption,3,object-86,Testing01,2,_,,HDM,28,HDM_28,10_TROLL,,ASK,.png,10_TROLL_ASK.png,10_TROLL_DAIN.png,DAIN,,,,,,MELK,10_TROLL_MELK.png,DAIN,10_TROLL_DAIN.png,MELK,10_TROLL_MELK.png,,9,9
16,1701791960690,05/12/2023 15:59:20,1701791960690,0,05/12/2023 15:59:20,139619,18,task-qaml,,33445692,BLIND,9898480,,complete,,656f46fc2eaaa9e14ed814bc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x668,,,0,Dain-Melk-Hoat B Testing,4,Pass,,1e-1i,,,,,Dain-Melk-Hoat Testing,10,Testing01,Testing,hvzr65,1,response,15_BATBOGEYHEX_HOAT.png,4973.8930000007385,4957.432000000001,4973.8930000007385,4973.8930000007385,4957.432000000001,4973.8930000007385,1,4973.8930000007385,0,0,,Click Response,LeftOption,4,object-85,Testing01,2,_,,HDM,29,HDM_29,15_BATBOGEYHEX,,ASK,.png,15_BATBOGEYHEX_ASK.png,15_BATBOGEYHEX_HOAT.png,HOAT,,,,,,HOAT,15_BATBOGEYHEX_HOAT.png,MELK,15_BATBOGEYHEX_MELK.png,MELK,15_BATBOGEYHEX_MELK.png,,10,10
17,1701791966066,05/12/2023 15:59:26,1701791966066,0,05/12/2023 15:59:26,139619,18,task-qaml,,33445692,BLIND,9898480,,complete,,656f46fc2eaaa9e14ed814bc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x668,,,0,Dain-Melk-Hoat B Testing,4,Pass,,1e-1i,,,,,Dain-Melk-Hoat Testing,11,Testing01,Testing,hvzr65,1,response,16_PARSELTONGUE_DAIN.png,5392.160999999993,5383.117999999988,5392.160999999993,5392.160999999993,5383.117999999988,5392.160999999993,1,5392.160999999993,0,0,,Click Response,LeftOption,4,object-85,Testing01,2,_,,HDM,30,HDM_30,16_PARSELTONGUE,,ASK,.png,16_PARSELTONGUE_ASK.png,16_PARSELTONGUE_DAIN.png,DAIN,,,,,,DAIN,16_PARSELTONGUE_DAIN.png,HOAT,16_PARSELTONGUE_HOAT.png,HOAT,16_PARSELTONGUE_HOAT.png,,11,11
18,1701791973145,05/12/2023 15:59:33,1701791973145,0,05/12/2023 15:59:33,139619,18,task-qaml,,33445692,BLIND,9898480,,complete,,656f46fc2eaaa9e14ed814bc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x668,,,0,Dain-Melk-Hoat B Testing,4,Pass,,1e-1i,,,,,Dain-Melk-Hoat Testing,12,Testing01,Testing,hvzr65,1,response,09_WEDDING_HOAT.png,7088.043000000005,7085.434000000008,7088.043000000005,7088.043000000005,7085.434000000008,7088.043000000005,1,7088.043000000005,0,0,,Click Response,RightOption,3,object-86,Testing01,2,_,,HDM,27,HDM_27,09_WEDDING,,ASK,.png,09_WEDDING_ASK.png,09_WEDDING_HOAT.png,HOAT,,,,,,DAIN,09_WEDDING_DAIN.png,HOAT,09_WEDDING_HOAT.png,DAIN,09_WEDDING_DAIN.png,,12,12
19,1701791976452,05/12/2023 15:59:36,1701791976452,0,05/12/2023 15:59:36,139619,18,task-qaml,,33445692,BLIND,9898480,,complete,,656f46fc2eaaa9e14ed814bc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x668,,,0,Dain-Melk-Hoat B Testing,4,Pass,,1e-1i,,,,,Dain-Melk-Hoat Testing,13,Testing01,Testing,hvzr65,1,response,03_NAGINI_HOAT.png,3308.8090000011143,3299.868000000002,3308.8090000011143,3308.8090000011143,3299.868000000002,3308.8090000011143,1,3308.8090000011143,0,0,,Click Response,RightOption,3,object-86,Testing01,3,_,,HDM,31,HDM_31,03_NAGINI,,ASK,.png,03_NAGINI_ASK.png,03_NAGINI_HOAT.png,HOAT,,,,,,DAIN,03_NAGINI_DAIN.png,HOAT,03_NAGINI_HOAT.png,DAIN,03_NAGINI_DAIN.png,,13,13
20,1701791980325,05/12/2023 15:59:40,1701791980325,0,05/12/2023 15:59:40,139619,18,task-qaml,,33445692,BLIND,9898480,,complete,,656f46fc2eaaa9e14ed814bc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x668,,,0,Dain-Melk-Hoat B Testing,4,Pass,,1e-1i,,,,,Dain-Melk-Hoat Testing,14,Testing01,Testing,hvzr65,1,response,11_WAND_MELK.png,3882.3410000014846,3868.4919999999984,3882.3410000014846,3882.3410000014846,3868.4919999999984,3882.3410000014846,1,3882.3410000014846,0,0,,Click Response,RightOption,3,object-86,Testing01,3,_,,HDM,34,HDM_34,11_WAND,,ASK,.png,11_WAND_ASK.png,11_WAND_MELK.png,MELK,,,,,,HOAT,11_WAND_HOAT.png,MELK,11_WAND_MELK.png,HOAT,11_WAND_HOAT.png,,14,14
21,1701791984267,05/12/2023 15:59:44,1701791984267,0,05/12/2023 15:59:44,139619,18,task-qaml,,33445692,BLIND,9898480,,complete,,656f46fc2eaaa9e14ed814bc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x668,,,0,Dain-Melk-Hoat B Testing,4,Pass,,1e-1i,,,,,Dain-Melk-Hoat Testing,15,Testing01,Testing,hvzr65,1,response,17_PETRIFIED_MELK.png,3954.6490000003687,3949.8419999999896,3954.6490000003687,3954.6490000003687,3949.8419999999896,3954.6490000003687,1,3954.6490000003687,0,0,,Click Response,LeftOption,4,object-85,Testing01,3,_,,HDM,36,HDM_36,17_PETRIFIED,,ASK,.png,17_PETRIFIED_ASK.png,17_PETRIFIED_MELK.png,MELK,,,,,,MELK,17_PETRIFIED_MELK.png,DAIN,17_PETRIFIED_DAIN.png,DAIN,17_PETRIFIED_DAIN.png,,15,15
22,1701791987857,05/12/2023 15:59:47,1701791987857,0,05/12/2023 15:59:47,139619,18,task-qaml,,33445692,BLIND,9898480,,complete,,656f46fc2eaaa9e14ed814bc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x668,,,0,Dain-Melk-Hoat B Testing,4,Pass,,1e-1i,,,,,Dain-Melk-Hoat Testing,16,Testing01,Testing,hvzr65,1,response,06_OPENSECRET_HOAT.png,3596.4070000000065,3583.1900000000023,3596.4070000000065,3596.4070000000065,3583.1900000000023,3596.4070000000065,1,3596.4070000000065,0,0,,Click Response,LeftOption,4,object-85,Testing01,3,_,,HDM,32,HDM_32,06_OPENSECRET,,ASK,.png,06_OPENSECRET_ASK.png,06_OPENSECRET_HOAT.png,HOAT,,,,,,HOAT,06_OPENSECRET_HOAT.png,MELK,06_OPENSECRET_MELK.png,MELK,06_OPENSECRET_MELK.png,,16,16
23,1701791994472,05/12/2023 15:59:54,1701791994472,0,05/12/2023 15:59:54,139619,18,task-qaml,,33445692,BLIND,9898480,,complete,,656f46fc2eaaa9e14ed814bc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x668,,,0,Dain-Melk-Hoat B Testing,4,Pass,,1e-1i,,,,,Dain-Melk-Hoat Testing,17,Testing01,Testing,hvzr65,1,response,07_RIDDLE_DAIN.png,6627.817000001494,6622.749000000011,6627.817000001494,6627.817000001494,6622.749000000011,6627.817000001494,1,6627.817000001494,0,0,,Click Response,RightOption,3,object-86,Testing01,3,_,,HDM,33,HDM_33,07_RIDDLE,,ASK,.png,07_RIDDLE_ASK.png,07_RIDDLE_DAIN.png,DAIN,,,,,,MELK,07_RIDDLE_MELK.png,DAIN,07_RIDDLE_DAIN.png,MELK,07_RIDDLE_MELK.png,,17,17
24,1701792004282,05/12/2023 16:00:04,1701792004282,0,05/12/2023 16:00:04,139619,18,task-qaml,,33445692,BLIND,9898480,,complete,,656f46fc2eaaa9e14ed814bc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x668,,,0,Dain-Melk-Hoat B Testing,4,Pass,,1e-1i,,,,,Dain-Melk-Hoat Testing,18,Testing01,Testing,hvzr65,1,response,13_GRYFFINDOR_DAIN.png,9814.073999999993,9797.407999999996,9814.073999999993,9814.073999999993,9797.407999999996,9814.073999999993,1,9814.073999999993,0,0,,Click Response,LeftOption,4,object-85,Testing01,3,_,,HDM,35,HDM_35,13_GRYFFINDOR,,ASK,.png,13_GRYFFINDOR_ASK.png,13_GRYFFINDOR_DAIN.png,DAIN,,,,,,DAIN,13_GRYFFINDOR_DAIN.png,HOAT,13_GRYFFINDOR_HOAT.png,HOAT,13_GRYFFINDOR_HOAT.png,,18,18
25,1701792005959,05/12/2023 16:00:05,1701792005959,0,05/12/2023 16:00:05,139619,18,task-qaml,,33445692,BLIND,9898480,,complete,,656f46fc2eaaa9e14ed814bc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x668,,,0,Dain-Melk-Hoat B Testing,4,Pass,,1e-1i,,,,,Dain-Melk-Hoat Testing,1,Score,Screen 1,4n5b6s,1,continue,,1694.6600000014878,1683.2660000000033,1694.6600000014878,1694.6600000014878,1683.2660000000033,1694.6600000014878,1,1694.6600000014878,0,0,,Click To Continue,Continue Button,2,object-111,Score,,,,,,,,,,,,,,,,,,,,,,,,,,18,18
26,1701792005959,05/12/2023 16:00:05,1701792005959,0,05/12/2023 16:00:05,139619,18,task-qaml,,33445692,BLIND,9898480,,complete,,656f46fc2eaaa9e14ed814bc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x668,,,0,Dain-Melk-Hoat B Testing,4,Pass,,1e-1i,,,,,Dain-Melk-Hoat Testing,,,,,,5,END,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1701791942097,05/12/2023 15:59:02,1701791942097,0,05/12/2023 15:59:02,139619,18,task-qaml,,33445774,BLIND,9898525,,complete,,656f47ccf33e0fdfeb239172,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x747,,,0,Dain-Melk-Hoat B Testing,4,fail,,1e-1i,,,,,Dain-Melk-Hoat Testing,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1701791946275,05/12/2023 15:59:06,1701791946275,0,05/12/2023 15:59:06,139619,18,task-qaml,,33445774,BLIND,9898525,,complete,,656f47ccf33e0fdfeb239172,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x747,,,0,Dain-Melk-Hoat B Testing,4,fail,,1e-1i,,,,,Dain-Melk-Hoat Testing,1,AttentionChecks,Attention Check 3,h2412x,1,continue,,4189.355999809265,4181.458,4189.355999809265,4189.355999809265,4181.458,4189.355999809265,0,4189.355999809265,0,0,,Click To Continue,Continue Button,2,object-98,AttentionChecks,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1701791946276,05/12/2023 15:59:06,1701791946276,0,05/12/2023 15:59:06,139619,18,task-qaml,,33445774,BLIND,9898525,,complete,,656f47ccf33e0fdfeb239172,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x747,,,0,Dain-Melk-Hoat B Testing,4,fail,,1e-1i,,,,,Dain-Melk-Hoat Testing,1,AttentionChecks,Attention Check 3,h2412x,1,response,Hungarian Horntail,2732.233,4181.458,4190.455999952316,2732.233,4181.458,4190.455999952316,1,2732.233,1458.222999952316,0,,Dropdown,Dropdown,3,object-100,AttentionChecks,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1701791950524,05/12/2023 15:59:10,1701791950524,0,05/12/2023 15:59:10,139619,18,task-qaml,,33445774,BLIND,9898525,,complete,,656f47ccf33e0fdfeb239172,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x747,,,0,Dain-Melk-Hoat B Testing,4,fail,,1e-1i,,,,,Dain-Melk-Hoat Testing,1,AttentionChecks,Attention Check 4,q3vhpo,2,continue,,4256.997999952317,4247.960000000001,4256.997999952317,4256.997999952317,4247.960000000001,4256.997999952317,0,4256.997999952317,0,0,,Click To Continue,Continue Button,2,object-104,AttentionChecks,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1701791950524,05/12/2023 15:59:10,1701791950524,0,05/12/2023 15:59:10,139619,18,task-qaml,,33445774,BLIND,9898525,,complete,,656f47ccf33e0fdfeb239172,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x747,,,0,Dain-Melk-Hoat B Testing,4,fail,,1e-1i,,,,,Dain-Melk-Hoat Testing,1,AttentionChecks,Attention Check 4,q3vhpo,2,response,Serpent,3665.0550000000003,4247.960000000001,4257.497999952317,3665.0550000000003,4247.960000000001,4257.497999952317,1,3665.0550000000003,592.4429999523163,0,,Dropdown,Attention Check 2,3,object-105,AttentionChecks,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1701791955539,05/12/2023 15:59:15,1701791955539,0,05/12/2023 15:59:15,139619,18,task-qaml,,33445774,BLIND,9898525,,complete,,656f47ccf33e0fdfeb239172,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x747,,,0,Dain-Melk-Hoat B Testing,4,fail,,1e-1i,,,,,Dain-Melk-Hoat Testing,1,AttentionChecks,Instructions,g2b1f4,3,continue,,5024.037999952316,5014.543,5024.037999952316,5024.037999952316,5014.543,5024.037999952316,1,5024.037999952316,0,0,,Click To Continue,Continue Button,2,object-79,AttentionChecks,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1701791962753,05/12/2023 15:59:22,1701791962753,0,05/12/2023 15:59:22,139619,18,task-qaml,,33445774,BLIND,9898525,,complete,,656f47ccf33e0fdfeb239172,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x747,,,0,Dain-Melk-Hoat B Testing,4,fail,,1e-1i,,,,,Dain-Melk-Hoat Testing,1,Testing01,Testing,hvzr65,1,response,08_SLUGHORN_HOAT.png,7220.394999809265,7213.4130000000005,7220.394999809265,7220.394999809265,7213.4130000000005,7220.394999809265,0,7220.394999809265,0,0,,Click Response,LeftOption,4,object-85,Testing01,1,_,,HDM,21,HDM_21,08_SLUGHORN,,ASK,.png,08_SLUGHORN_ASK.png,08_SLUGHORN_MELK.png,MELK,,,,,,HOAT,08_SLUGHORN_HOAT.png,MELK,08_SLUGHORN_MELK.png,HOAT,08_SLUGHORN_HOAT.png,,0,1
8,1701791965482,05/12/2023 15:59:25,1701791965482,0,05/12/2023 15:59:25,139619,18,task-qaml,,33445774,BLIND,9898525,,complete,,656f47ccf33e0fdfeb239172,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x747,,,0,Dain-Melk-Hoat B Testing,4,fail,,1e-1i,,,,,Dain-Melk-Hoat Testing,2,Testing01,Testing,hvzr65,1,response,04_HUFFLEPUFF_DAIN.png,2738.9819998092644,2732.112000000001,2738.9819998092644,2738.9819998092644,2732.112000000001,2738.9819998092644,1,2738.9819998092644,0,0,,Click Response,LeftOption,4,object-85,Testing01,1,_,,HDM,20,HDM_20,04_HUFFLEPUFF,,ASK,.png,04_HUFFLEPUFF_ASK.png,04_HUFFLEPUFF_DAIN.png,DAIN,,,,,,DAIN,04_HUFFLEPUFF_DAIN.png,HOAT,04_HUFFLEPUFF_HOAT.png,HOAT,04_HUFFLEPUFF_HOAT.png,,1,2
9,1701791968943,05/12/2023 15:59:28,1701791968943,0,05/12/2023 15:59:28,139619,18,task-qaml,,33445774,BLIND,9898525,,complete,,656f47ccf33e0fdfeb239172,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x747,,,0,Dain-Melk-Hoat B Testing,4,fail,,1e-1i,,,,,Dain-Melk-Hoat Testing,3,Testing01,Testing,hvzr65,1,response,01_LOCKET_DAIN.png,3468.569999856947,3465.0369999999966,3468.569999856947,3468.569999856947,3465.0369999999966,3468.569999856947,1,3468.569999856947,0,0,,Click Response,RightOption,3,object-86,Testing01,1,_,,HDM,19,HDM_19,01_LOCKET,,ASK,.png,01_LOCKET_ASK.png,01_LOCKET_DAIN.png,DAIN,,,,,,MELK,01_LOCKET_MELK.png,DAIN,01_LOCKET_DAIN.png,MELK,01_LOCKET_MELK.png,,2,3
10,1701791972397,05/12/2023 15:59:32,1701791972397,0,05/12/2023 15:59:32,139619,18,task-qaml,,33445774,BLIND,9898525,,complete,,656f47ccf33e0fdfeb239172,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x747,,,0,Dain-Melk-Hoat B Testing,4,fail,,1e-1i,,,,,Dain-Melk-Hoat Testing,4,Testing01,Testing,hvzr65,1,response,14_TOPMARK_MELK.png,3457.232999904634,3448.367000000002,3457.232999904634,3457.232999904634,3448.367000000002,3457.232999904634,1,3457.232999904634,0,0,,Click Response,LeftOption,4,object-85,Testing01,1,_,,HDM,23,HDM_23,14_TOPMARK,,ASK,.png,14_TOPMARK_ASK.png,14_TOPMARK_MELK.png,MELK,,,,,,MELK,14_TOPMARK_MELK.png,DAIN,14_TOPMARK_DAIN.png,DAIN,14_TOPMARK_DAIN.png,,3,4
