Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-mams,branch-6r1e,randomiser-y4s2,branch-lrzc,branch-3gc6,branch-qx2b,branch-zqfd,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: randomise_blocks,Spreadsheet: randomise_trials,Spreadsheet: _,Spreadsheet: ,Spreadsheet: Age,Spreadsheet: Gender,Spreadsheet: Handedness,Spreadsheet: Condition,Spreadsheet: Trial,Spreadsheet: C-T,Spreadsheet: Image,Spreadsheet: Item,Spreadsheet: Ask,Spreadsheet: .png,Spreadsheet: Question,Spreadsheet: Pronoun,Spreadsheet: Number,Spreadsheet: Auxiliary,Spreadsheet: Answer,Spreadsheet: Text,Spreadsheet: English_Equivalent,Spreadsheet: Option1,Spreadsheet: Option2,Spreadsheet: Option3,Spreadsheet: Option4,Spreadsheet: Alternative,Spreadsheet: Blot,Spreadsheet: Dots,Spreadsheet: Option A,Spreadsheet: Option B,Spreadsheet: Wrong,Spreadsheet: Right,Spreadsheet: Reply,Spreadsheet: Answer A,Spreadsheet: Answer B,Manipulation: Spreadsheet,Store: NounNumberTrain,Store: NounNumberCorrect,Store: NounNumberTotal
11,1701791578661,05/12/2023 15:52:58,1701791578661,0,05/12/2023 15:52:58,139619,18,task-xxab,,33445180,BLIND,9898452,,complete,,656f46e77f2885a5d4c6c1a8,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x931,,,0,Melk-Hoat-Dain A Training,5,,,1e-3,Pass,,,,Melk-Hoat-Dain Training,1,Instructions,Instructions7,9ni7em,7,continue,,6854.68399999963,6852.4419999999955,6854.68399999963,6854.68399999963,6852.4419999999955,6854.68399999963,0,6854.68399999963,0,0,,Click To Continue,Continue Button,2,object-197,Instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,1701791578661,05/12/2023 15:52:58,1701791578661,0,05/12/2023 15:52:58,139619,18,task-xxab,,33445180,BLIND,9898452,,complete,,656f46e77f2885a5d4c6c1a8,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x931,,,0,Melk-Hoat-Dain A Training,5,,,1e-3,Pass,,,,Melk-Hoat-Dain Training,1,Instructions,Instructions7,9ni7em,7,response,Mad-Eye Moody,5367.679000000004,6852.4419999999955,6856.484000000375,5367.679000000004,6852.4419999999955,6856.484000000375,1,5367.679000000004,1488.8050000003714,0,,Dropdown,Attention Check 7,4,object-199,Instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,1701791583483,05/12/2023 15:53:03,1701791583483,0,05/12/2023 15:53:03,139619,18,task-xxab,,33445180,BLIND,9898452,,complete,,656f46e77f2885a5d4c6c1a8,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x931,,,0,Melk-Hoat-Dain A Training,5,,,1e-3,Pass,,,,Melk-Hoat-Dain Training,1,Instructions,Instructions8,foqp6p,8,continue,,4826.241999999635,4825.501000000004,4826.241999999635,4826.241999999635,4825.501000000004,4826.241999999635,0,4826.241999999635,0,0,,Click To Continue,Continue Button,2,object-205,Instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,1701791583485,05/12/2023 15:53:03,1701791583485,0,05/12/2023 15:53:03,139619,18,task-xxab,,33445180,BLIND,9898452,,complete,,656f46e77f2885a5d4c6c1a8,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x931,,,0,Melk-Hoat-Dain A Training,5,,,1e-3,Pass,,,,Melk-Hoat-Dain Training,1,Instructions,Instructions8,foqp6p,8,response,Ton-Tongue Toffee,4224.9070000000065,4825.501000000004,4828.04200000038,4224.9070000000065,4825.501000000004,4828.04200000038,1,4224.9070000000065,603.1350000003731,0,,Dropdown,Attention Check 8,3,object-206,Instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1701791614373,05/12/2023 15:53:34,1701791614373,0,05/12/2023 15:53:34,139619,18,task-xxab,,33445180,BLIND,9898452,,complete,,656f46e77f2885a5d4c6c1a8,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x931,,,0,Melk-Hoat-Dain A Training,5,,,1e-3,Pass,,,,Melk-Hoat-Dain Training,1,Instructions,Instructions9,q3gk2e,9,continue,,30890.74099999963,30888.13900000001,30890.74099999963,30890.74099999963,30888.13900000001,30890.74099999963,1,30890.74099999963,0,0,,Click To Continue,Continue Button,2,object-75,Instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,1701791639219,05/12/2023 15:53:59,1701791639219,0,05/12/2023 15:53:59,139619,18,task-xxab,,33445180,BLIND,9898452,,complete,,656f46e77f2885a5d4c6c1a8,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x931,,,0,Melk-Hoat-Dain A Training,5,,,1e-3,Pass,,,,Melk-Hoat-Dain Training,1,Instructions,Instructions10,gxa3vr,10,continue,,24848.70200000018,24844.817999999985,24848.70200000018,24848.70200000018,24844.817999999985,24848.70200000018,1,24848.70200000018,0,0,,Click To Continue,Continue Button,2,object-165,Instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1701791664268,05/12/2023 15:54:24,1701791664268,0,05/12/2023 15:54:24,139619,18,task-xxab,,33445180,BLIND,9898452,,complete,,656f46e77f2885a5d4c6c1a8,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x931,,,0,Melk-Hoat-Dain A Training,5,,,1e-3,Pass,,,,Melk-Hoat-Dain Training,1,Training01,Training01A,34efq7,1,response,HARRY,23113.964000000007,25049.165000000008,25052.483999999822,23113.964000000007,25049.165000000008,25052.483999999822,0,23113.964000000007,1938.519999999815,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,1,_,,,,,MHD,05,MHD_05,14_TOPMARK,,ASK,.png,14_TOPMARK_ASK.png,HOAT,,,14_TOPMARK_HOAT.png,HOAT,,,,,,13_GRYFFINDOR_ASK.png,BLOT,13_GRYFFINDOR_BLOT.png,MELK,HOAT,HOAT,MELK,13_GRYFFINDOR_MELK.png,MELK,,,,,
18,1701791678574,05/12/2023 15:54:38,1701791678574,0,05/12/2023 15:54:38,139619,18,task-xxab,,33445180,BLIND,9898452,,complete,,656f46e77f2885a5d4c6c1a8,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x931,,,0,Melk-Hoat-Dain A Training,5,,,1e-3,Pass,,,,Melk-Hoat-Dain Training,1,Training01,Training01A,34efq7,1,response,HARRY,23113.964000000007,39354.66100000002,39358.384000000195,23113.964000000007,39354.66100000002,39358.384000000195,0,23113.964000000007,16244.420000000187,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,1,_,,,,,MHD,05,MHD_05,14_TOPMARK,,ASK,.png,14_TOPMARK_ASK.png,HOAT,,,14_TOPMARK_HOAT.png,HOAT,,,,,,13_GRYFFINDOR_ASK.png,BLOT,13_GRYFFINDOR_BLOT.png,MELK,HOAT,HOAT,MELK,13_GRYFFINDOR_MELK.png,MELK,,,,,
19,1701791679760,05/12/2023 15:54:39,1701791679760,0,05/12/2023 15:54:39,139619,18,task-xxab,,33445180,BLIND,9898452,,complete,,656f46e77f2885a5d4c6c1a8,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x931,,,0,Melk-Hoat-Dain A Training,5,,,1e-3,Pass,,,,Melk-Hoat-Dain Training,1,Training01,Training01A,34efq7,1,response,HARRY,23113.964000000007,40543.292000000016,40544.283999999636,23113.964000000007,40543.292000000016,40544.283999999636,0,23113.964000000007,17430.31999999963,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,1,_,,,,,MHD,05,MHD_05,14_TOPMARK,,ASK,.png,14_TOPMARK_ASK.png,HOAT,,,14_TOPMARK_HOAT.png,HOAT,,,,,,13_GRYFFINDOR_ASK.png,BLOT,13_GRYFFINDOR_BLOT.png,MELK,HOAT,HOAT,MELK,13_GRYFFINDOR_MELK.png,MELK,,,,,
20,1701791679929,05/12/2023 15:54:39,1701791679929,0,05/12/2023 15:54:39,139619,18,task-xxab,,33445180,BLIND,9898452,,complete,,656f46e77f2885a5d4c6c1a8,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x931,,,0,Melk-Hoat-Dain A Training,5,,,1e-3,Pass,,,,Melk-Hoat-Dain Training,1,Training01,Training01A,34efq7,1,response,HARRY,23113.964000000007,40710.11600000001,40713.283999999636,23113.964000000007,40710.11600000001,40713.283999999636,0,23113.964000000007,17599.31999999963,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,1,_,,,,,MHD,05,MHD_05,14_TOPMARK,,ASK,.png,14_TOPMARK_ASK.png,HOAT,,,14_TOPMARK_HOAT.png,HOAT,,,,,,13_GRYFFINDOR_ASK.png,BLOT,13_GRYFFINDOR_BLOT.png,MELK,HOAT,HOAT,MELK,13_GRYFFINDOR_MELK.png,MELK,,,,,
21,1701791680097,05/12/2023 15:54:40,1701791680097,0,05/12/2023 15:54:40,139619,18,task-xxab,,33445180,BLIND,9898452,,complete,,656f46e77f2885a5d4c6c1a8,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x931,,,0,Melk-Hoat-Dain A Training,5,,,1e-3,Pass,,,,Melk-Hoat-Dain Training,1,Training01,Training01A,34efq7,1,response,HARRY,23113.964000000007,40876.951,40881.130999999994,23113.964000000007,40876.951,40881.130999999994,0,23113.964000000007,17767.166999999987,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,1,_,,,,,MHD,05,MHD_05,14_TOPMARK,,ASK,.png,14_TOPMARK_ASK.png,HOAT,,,14_TOPMARK_HOAT.png,HOAT,,,,,,13_GRYFFINDOR_ASK.png,BLOT,13_GRYFFINDOR_BLOT.png,MELK,HOAT,HOAT,MELK,13_GRYFFINDOR_MELK.png,MELK,,,,,
22,1701791680276,05/12/2023 15:54:40,1701791680276,0,05/12/2023 15:54:40,139619,18,task-xxab,,33445180,BLIND,9898452,,complete,,656f46e77f2885a5d4c6c1a8,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x931,,,0,Melk-Hoat-Dain A Training,5,,,1e-3,Pass,,,,Melk-Hoat-Dain Training,1,Training01,Training01A,34efq7,1,response,HARRY,23113.964000000007,41056.28100000002,41060.18400000001,23113.964000000007,41056.28100000002,41060.18400000001,0,23113.964000000007,17946.22,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,1,_,,,,,MHD,05,MHD_05,14_TOPMARK,,ASK,.png,14_TOPMARK_ASK.png,HOAT,,,14_TOPMARK_HOAT.png,HOAT,,,,,,13_GRYFFINDOR_ASK.png,BLOT,13_GRYFFINDOR_BLOT.png,MELK,HOAT,HOAT,MELK,13_GRYFFINDOR_MELK.png,MELK,,,,,
