Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-mams,branch-6r1e,randomiser-y4s2,branch-lrzc,branch-3gc6,branch-qx2b,branch-zqfd,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: randomise_blocks,Spreadsheet: randomise_trials,Spreadsheet: _,Spreadsheet: ,Spreadsheet: Age,Spreadsheet: Gender,Spreadsheet: Handedness,Spreadsheet: Condition,Spreadsheet: Trial,Spreadsheet: C-T,Spreadsheet: Image,Spreadsheet: Item,Spreadsheet: Ask,Spreadsheet: .png,Spreadsheet: Question,Spreadsheet: Pronoun,Spreadsheet: Number,Spreadsheet: Auxiliary,Spreadsheet: Answer,Spreadsheet: Text,Spreadsheet: English_Equivalent,Spreadsheet: Option1,Spreadsheet: Option2,Spreadsheet: Option3,Spreadsheet: Option4,Spreadsheet: Alternative,Spreadsheet: Blot,Spreadsheet: Dots,Spreadsheet: Option A,Spreadsheet: Option B,Spreadsheet: Wrong,Spreadsheet: Right,Spreadsheet: Reply,Spreadsheet: Answer A,Spreadsheet: Answer B,Manipulation: Spreadsheet,Store: NounNumberTrain,Store: NounNumberCorrect,Store: NounNumberTotal
43,1701791874192,05/12/2023 15:57:54,1701791874192,0,05/12/2023 15:57:54,139619,18,task-s443,,33445317,BLIND,9898490,,complete,,656f470eee7da77fe5ce64cc,computer,Desktop or Laptop,Windows 10,Firefox 119.0,2400x1350,2400x1184,,,0,Melk-Hoat-Dain A Training,5,,,2-3,,,,fail,Melk-Hoat-Dain Training,9,Training01,Training01C,1ouhhw,3,continue,,1354,1349.7600000000093,1354,1354,1349.7600000000093,1354,1,1354,0,0,,Click To Continue,Continue Button,6,object-272,Training01,,2,_,,,,,MHD,07,MHD_07,02_SNITCH,,ASK,.png,02_SNITCH_ASK.png,HOAT,,,02_SNITCH_HOAT.png,HOAT,,,,,,03_NAGINI_ASK.png,BLOT,03_NAGINI_BLOT.png,HOAT,DAIN,HOAT,DAIN,03_NAGINI_DAIN.png,,DAIN,,,,
44,1701791884155,05/12/2023 15:58:04,1701791884155,0,05/12/2023 15:58:04,139619,18,task-s443,,33445317,BLIND,9898490,,complete,,656f470eee7da77fe5ce64cc,computer,Desktop or Laptop,Windows 10,Firefox 119.0,2400x1350,2400x1184,,,0,Melk-Hoat-Dain A Training,5,,,2-3,,,,fail,Melk-Hoat-Dain Training,10,Training01,Training01A,34efq7,1,response,DAIN,5782.599999999977,9948.73999999999,9965.399999999965,5782.599999999977,9948.73999999999,9965.399999999965,1,5782.599999999977,4182.799999999988,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,2,_,,,,,MHD,11,MHD_11,15_BATBOGEYHEX,,ASK,.png,15_BATBOGEYHEX_ASK.png,DAIN,,,15_BATBOGEYHEX_DAIN.png,DAIN,,,,,,14_TOPMARK_ASK.png,BLOT,14_TOPMARK_BLOT.png,HOAT,DAIN,DAIN,HOAT,14_TOPMARK_HOAT.png,HOAT,,,,,
45,1701791887340,05/12/2023 15:58:07,1701791887340,0,05/12/2023 15:58:07,139619,18,task-s443,,33445317,BLIND,9898490,,complete,,656f470eee7da77fe5ce64cc,computer,Desktop or Laptop,Windows 10,Firefox 119.0,2400x1350,2400x1184,,,0,Melk-Hoat-Dain A Training,5,,,2-3,,,,fail,Melk-Hoat-Dain Training,10,Training01,Training01B,2yfdu9,2,response,,3202.5,3199.6199999999953,3202.5,3202.5,3199.6199999999953,3202.5,1,3202.5,0,0,,Click Response,Option A,4,object-245,Training01,,2,_,,,,,MHD,11,MHD_11,15_BATBOGEYHEX,,ASK,.png,15_BATBOGEYHEX_ASK.png,DAIN,,,15_BATBOGEYHEX_DAIN.png,DAIN,,,,,,14_TOPMARK_ASK.png,BLOT,14_TOPMARK_BLOT.png,HOAT,DAIN,DAIN,HOAT,14_TOPMARK_HOAT.png,HOAT,,,,,
46,1701791888569,05/12/2023 15:58:08,1701791888569,0,05/12/2023 15:58:08,139619,18,task-s443,,33445317,BLIND,9898490,,complete,,656f470eee7da77fe5ce64cc,computer,Desktop or Laptop,Windows 10,Firefox 119.0,2400x1350,2400x1184,,,0,Melk-Hoat-Dain A Training,5,,,2-3,,,,fail,Melk-Hoat-Dain Training,10,Training01,Training01C,1ouhhw,3,continue,,1232.8800000000047,1216.4799999999814,1232.8800000000047,1232.8800000000047,1216.4799999999814,1232.8800000000047,1,1232.8800000000047,0,0,,Click To Continue,Continue Button,6,object-272,Training01,,2,_,,,,,MHD,11,MHD_11,15_BATBOGEYHEX,,ASK,.png,15_BATBOGEYHEX_ASK.png,DAIN,,,15_BATBOGEYHEX_DAIN.png,DAIN,,,,,,14_TOPMARK_ASK.png,BLOT,14_TOPMARK_BLOT.png,HOAT,DAIN,DAIN,HOAT,14_TOPMARK_HOAT.png,HOAT,,,,,
47,1701791895349,05/12/2023 15:58:15,1701791895349,0,05/12/2023 15:58:15,139619,18,task-s443,,33445317,BLIND,9898490,,complete,,656f470eee7da77fe5ce64cc,computer,Desktop or Laptop,Windows 10,Firefox 119.0,2400x1350,2400x1184,,,0,Melk-Hoat-Dain A Training,5,,,2-3,,,,fail,Melk-Hoat-Dain Training,11,Training01,Training01A,34efq7,1,response,HOAT,3832.8600000000442,6782.460000000021,6796.400000000023,3832.8600000000442,6782.460000000021,6796.400000000023,1,3832.8600000000442,2963.539999999979,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,2,_,,,,,MHD,08,MHD_08,05_QUIRRELL,,ASK,.png,05_QUIRRELL_ASK.png,HOAT,,,05_QUIRRELL_HOAT.png,HOAT,,,,,,04_HUFFLEPUFF_ASK.png,BLOT,04_HUFFLEPUFF_BLOT.png,MELK,HOAT,HOAT,MELK,04_HUFFLEPUFF_MELK.png,MELK,,,,,
48,1701791898784,05/12/2023 15:58:18,1701791898784,0,05/12/2023 15:58:18,139619,18,task-s443,,33445317,BLIND,9898490,,complete,,656f470eee7da77fe5ce64cc,computer,Desktop or Laptop,Windows 10,Firefox 119.0,2400x1350,2400x1184,,,0,Melk-Hoat-Dain A Training,5,,,2-3,,,,fail,Melk-Hoat-Dain Training,11,Training01,Training01B,2yfdu9,2,response,,3447.9400000000023,3432.9000000000233,3447.9400000000023,3447.9400000000023,3432.9000000000233,3447.9400000000023,1,3447.9400000000023,0,0,,Click Response,Option A,4,object-245,Training01,,2,_,,,,,MHD,08,MHD_08,05_QUIRRELL,,ASK,.png,05_QUIRRELL_ASK.png,HOAT,,,05_QUIRRELL_HOAT.png,HOAT,,,,,,04_HUFFLEPUFF_ASK.png,BLOT,04_HUFFLEPUFF_BLOT.png,MELK,HOAT,HOAT,MELK,04_HUFFLEPUFF_MELK.png,MELK,,,,,
49,1701791900062,05/12/2023 15:58:20,1701791900062,0,05/12/2023 15:58:20,139619,18,task-s443,,33445317,BLIND,9898490,,complete,,656f470eee7da77fe5ce64cc,computer,Desktop or Laptop,Windows 10,Firefox 119.0,2400x1350,2400x1184,,,0,Melk-Hoat-Dain A Training,5,,,2-3,,,,fail,Melk-Hoat-Dain Training,11,Training01,Training01C,1ouhhw,3,continue,,1294.039999999979,1283.1399999999558,1294.039999999979,1294.039999999979,1283.1399999999558,1294.039999999979,1,1294.039999999979,0,0,,Click To Continue,Continue Button,6,object-272,Training01,,2,_,,,,,MHD,08,MHD_08,05_QUIRRELL,,ASK,.png,05_QUIRRELL_ASK.png,HOAT,,,05_QUIRRELL_HOAT.png,HOAT,,,,,,04_HUFFLEPUFF_ASK.png,BLOT,04_HUFFLEPUFF_BLOT.png,MELK,HOAT,HOAT,MELK,04_HUFFLEPUFF_MELK.png,MELK,,,,,
50,1701791905722,05/12/2023 15:58:25,1701791905722,0,05/12/2023 15:58:25,139619,18,task-s443,,33445317,BLIND,9898490,,complete,,656f470eee7da77fe5ce64cc,computer,Desktop or Laptop,Windows 10,Firefox 119.0,2400x1350,2400x1184,,,0,Melk-Hoat-Dain A Training,5,,,2-3,,,,fail,Melk-Hoat-Dain Training,12,Training01,Training01A,34efq7,1,response,DAIN,3449.5599999999977,5665.960000000021,5671.900000000023,3449.5599999999977,5665.960000000021,5671.900000000023,1,3449.5599999999977,2222.3400000000256,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,2,_,,,,,MHD,09,MHD_09,09_WEDDING,,ASK,.png,09_WEDDING_ASK.png,DAIN,,,09_WEDDING_DAIN.png,DAIN,,,,,,07_RIDDLE_ASK.png,BLOT,07_RIDDLE_BLOT.png,DAIN,MELK,DAIN,MELK,07_RIDDLE_MELK.png,,MELK,,,,
51,1701791909706,05/12/2023 15:58:29,1701791909706,0,05/12/2023 15:58:29,139619,18,task-s443,,33445317,BLIND,9898490,,complete,,656f470eee7da77fe5ce64cc,computer,Desktop or Laptop,Windows 10,Firefox 119.0,2400x1350,2400x1184,,,0,Melk-Hoat-Dain A Training,5,,,2-3,,,,fail,Melk-Hoat-Dain Training,12,Training01,Training01B,2yfdu9,2,response,,3988.9400000000023,3982.780000000028,3988.9400000000023,3988.9400000000023,3982.780000000028,3988.9400000000023,1,3988.9400000000023,0,0,,Click Response,Option A,4,object-245,Training01,,2,_,,,,,MHD,09,MHD_09,09_WEDDING,,ASK,.png,09_WEDDING_ASK.png,DAIN,,,09_WEDDING_DAIN.png,DAIN,,,,,,07_RIDDLE_ASK.png,BLOT,07_RIDDLE_BLOT.png,DAIN,MELK,DAIN,MELK,07_RIDDLE_MELK.png,,MELK,,,,
52,1701791911279,05/12/2023 15:58:31,1701791911279,0,05/12/2023 15:58:31,139619,18,task-s443,,33445317,BLIND,9898490,,complete,,656f470eee7da77fe5ce64cc,computer,Desktop or Laptop,Windows 10,Firefox 119.0,2400x1350,2400x1184,,,0,Melk-Hoat-Dain A Training,5,,,2-3,,,,fail,Melk-Hoat-Dain Training,12,Training01,Training01C,1ouhhw,3,continue,,1579.1599999999744,1566.4599999999627,1579.1599999999744,1579.1599999999744,1566.4599999999627,1579.1599999999744,1,1579.1599999999744,0,0,,Click To Continue,Continue Button,6,object-272,Training01,,2,_,,,,,MHD,09,MHD_09,09_WEDDING,,ASK,.png,09_WEDDING_ASK.png,DAIN,,,09_WEDDING_DAIN.png,DAIN,,,,,,07_RIDDLE_ASK.png,BLOT,07_RIDDLE_BLOT.png,DAIN,MELK,DAIN,MELK,07_RIDDLE_MELK.png,,MELK,,,,
