Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-mams,branch-6r1e,randomiser-y4s2,branch-lrzc,branch-3gc6,branch-qx2b,branch-zqfd,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: randomise_blocks,Spreadsheet: randomise_trials,Spreadsheet: _,Spreadsheet: ,Spreadsheet: Age,Spreadsheet: Gender,Spreadsheet: Handedness,Spreadsheet: Condition,Spreadsheet: Trial,Spreadsheet: C-T,Spreadsheet: Image,Spreadsheet: Item,Spreadsheet: Ask,Spreadsheet: .png,Spreadsheet: Question,Spreadsheet: Pronoun,Spreadsheet: Number,Spreadsheet: Auxiliary,Spreadsheet: Answer,Spreadsheet: Text,Spreadsheet: English_Equivalent,Spreadsheet: Option1,Spreadsheet: Option2,Spreadsheet: Option3,Spreadsheet: Option4,Spreadsheet: Alternative,Spreadsheet: Blot,Spreadsheet: Dots,Spreadsheet: Option A,Spreadsheet: Option B,Spreadsheet: Wrong,Spreadsheet: Right,Spreadsheet: Reply,Spreadsheet: Answer A,Spreadsheet: Answer B,Manipulation: Spreadsheet,Store: NounNumberTrain,Store: NounNumberCorrect,Store: NounNumberTotal
44,1701791829939,05/12/2023 15:57:09,1701791829939,0,05/12/2023 15:57:09,139619,18,task-usty,,33445193,BLIND,9898456,,complete,,656f46fb2192f499fb7b44b2,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x864,,,0,Dain-Melk-Hoat A Training,4,,,1i-2,,Pass,,,Dain-Melk-Hoat Training,10,Training01,Training01A,34efq7,1,response,HOAT,4717.398999999976,8534.539999999979,8551.081999999937,4717.398999999976,8534.539999999979,8551.081999999937,1,4717.398999999976,3833.682999999961,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,2,_,,,,,DMH,09,DMH_09,09_WEDDING,,ASK,.png,09_WEDDING_ASK.png,HOAT,,,09_WEDDING_HOAT.png,HOAT,,,,,,07_RIDDLE_ASK.png,BLOT,07_RIDDLE_BLOT.png,HOAT,DAIN,HOAT,DAIN,07_RIDDLE_DAIN.png,,DAIN,,,,
45,1701791835624,05/12/2023 15:57:15,1701791835624,0,05/12/2023 15:57:15,139619,18,task-usty,,33445193,BLIND,9898456,,complete,,656f46fb2192f499fb7b44b2,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x864,,,0,Dain-Melk-Hoat A Training,4,,,1i-2,,Pass,,,Dain-Melk-Hoat Training,10,Training01,Training01B,2yfdu9,2,response,,5700.799999999988,5684.28899999999,5700.799999999988,5700.799999999988,5684.28899999999,5700.799999999988,1,5700.799999999988,0,0,,Click Response,Option B,5,object-246,Training01,,2,_,,,,,DMH,09,DMH_09,09_WEDDING,,ASK,.png,09_WEDDING_ASK.png,HOAT,,,09_WEDDING_HOAT.png,HOAT,,,,,,07_RIDDLE_ASK.png,BLOT,07_RIDDLE_BLOT.png,HOAT,DAIN,HOAT,DAIN,07_RIDDLE_DAIN.png,,DAIN,,,,
46,1701791837293,05/12/2023 15:57:17,1701791837293,0,05/12/2023 15:57:17,139619,18,task-usty,,33445193,BLIND,9898456,,complete,,656f46fb2192f499fb7b44b2,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x864,,,0,Dain-Melk-Hoat A Training,4,,,1i-2,,Pass,,,Dain-Melk-Hoat Training,10,Training01,Training01C,1ouhhw,3,continue,,1683.548000000068,1666.9360000000452,1683.548000000068,1683.548000000068,1666.9360000000452,1683.548000000068,1,1683.548000000068,0,0,,Click To Continue,Continue Button,6,object-272,Training01,,2,_,,,,,DMH,09,DMH_09,09_WEDDING,,ASK,.png,09_WEDDING_ASK.png,HOAT,,,09_WEDDING_HOAT.png,HOAT,,,,,,07_RIDDLE_ASK.png,BLOT,07_RIDDLE_BLOT.png,HOAT,DAIN,HOAT,DAIN,07_RIDDLE_DAIN.png,,DAIN,,,,
47,1701791843897,05/12/2023 15:57:23,1701791843897,0,05/12/2023 15:57:23,139619,18,task-usty,,33445193,BLIND,9898456,,complete,,656f46fb2192f499fb7b44b2,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x864,,,0,Dain-Melk-Hoat A Training,4,,,1i-2,,Pass,,,Dain-Melk-Hoat Training,11,Training01,Training01A,34efq7,1,response,DAIN,4067.2519999999786,6617.691999999981,6624.601999994018,4067.2519999999786,6617.691999999981,6624.601999994018,1,4067.2519999999786,2557.3499999940395,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,2,_,,,,,DMH,12,DMH_12,16_PARSELTONGUE,,ASK,.png,16_PARSELTONGUE_ASK.png,DAIN,,,16_PARSELTONGUE_DAIN.png,DAIN,,,,,,18_CEILING_ASK.png,BLOT,18_CEILING_BLOT.png,HOAT,DAIN,DAIN,HOAT,18_CEILING_HOAT.png,HOAT,,,,,
48,1701791849328,05/12/2023 15:57:29,1701791849328,0,05/12/2023 15:57:29,139619,18,task-usty,,33445193,BLIND,9898456,,complete,,656f46fb2192f499fb7b44b2,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x864,,,0,Dain-Melk-Hoat A Training,4,,,1i-2,,Pass,,,Dain-Melk-Hoat Training,11,Training01,Training01B,2yfdu9,2,response,,5434.217000000062,5417.498000000021,5434.217000000062,5434.217000000062,5417.498000000021,5434.217000000062,1,5434.217000000062,0,0,,Click Response,Option A,4,object-245,Training01,,2,_,,,,,DMH,12,DMH_12,16_PARSELTONGUE,,ASK,.png,16_PARSELTONGUE_ASK.png,DAIN,,,16_PARSELTONGUE_DAIN.png,DAIN,,,,,,18_CEILING_ASK.png,BLOT,18_CEILING_BLOT.png,HOAT,DAIN,DAIN,HOAT,18_CEILING_HOAT.png,HOAT,,,,,
49,1701791851065,05/12/2023 15:57:31,1701791851065,0,05/12/2023 15:57:31,139619,18,task-usty,,33445193,BLIND,9898456,,complete,,656f46fb2192f499fb7b44b2,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x864,,,0,Dain-Melk-Hoat A Training,4,,,1i-2,,Pass,,,Dain-Melk-Hoat Training,11,Training01,Training01C,1ouhhw,3,continue,,1757.0119999880553,1750.2629999999772,1757.0119999880553,1757.0119999880553,1750.2629999999772,1757.0119999880553,1,1757.0119999880553,0,0,,Click To Continue,Continue Button,6,object-272,Training01,,2,_,,,,,DMH,12,DMH_12,16_PARSELTONGUE,,ASK,.png,16_PARSELTONGUE_ASK.png,DAIN,,,16_PARSELTONGUE_DAIN.png,DAIN,,,,,,18_CEILING_ASK.png,BLOT,18_CEILING_BLOT.png,HOAT,DAIN,DAIN,HOAT,18_CEILING_HOAT.png,HOAT,,,,,
50,1701791861764,05/12/2023 15:57:41,1701791861764,0,05/12/2023 15:57:41,139619,18,task-usty,,33445193,BLIND,9898456,,complete,,656f46fb2192f499fb7b44b2,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x864,,,0,Dain-Melk-Hoat A Training,4,,,1i-2,,Pass,,,Dain-Melk-Hoat Training,12,Training01,Training01A,34efq7,1,response,DAIN,6101.001999999979,10701.538,10706.248999988078,6101.001999999979,10701.538,10706.248999988078,1,6101.001999999979,4605.2469999881,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,2,_,,,,,DMH,10,DMH_10,10_TROLL,,ASK,.png,10_TROLL_ASK.png,DAIN,,,10_TROLL_DAIN.png,DAIN,,,,,,11_WAND_ASK.png,BLOT,11_WAND_BLOT.png,DAIN,MELK,DAIN,MELK,11_WAND_MELK.png,,MELK,,,,
51,1701791872137,05/12/2023 15:57:52,1701791872137,0,05/12/2023 15:57:52,139619,18,task-usty,,33445193,BLIND,9898456,,complete,,656f46fb2192f499fb7b44b2,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x864,,,0,Dain-Melk-Hoat A Training,4,,,1i-2,,Pass,,,Dain-Melk-Hoat Training,12,Training01,Training01B,2yfdu9,2,response,,10377.911000005959,10368.359999999986,10377.911000005959,10377.911000005959,10368.359999999986,10377.911000005959,1,10377.911000005959,0,0,,Click Response,Option B,5,object-246,Training01,,2,_,,,,,DMH,10,DMH_10,10_TROLL,,ASK,.png,10_TROLL_ASK.png,DAIN,,,10_TROLL_DAIN.png,DAIN,,,,,,11_WAND_ASK.png,BLOT,11_WAND_BLOT.png,DAIN,MELK,DAIN,MELK,11_WAND_MELK.png,,MELK,,,,
52,1701791875460,05/12/2023 15:57:55,1701791875460,0,05/12/2023 15:57:55,139619,18,task-usty,,33445193,BLIND,9898456,,complete,,656f46fb2192f499fb7b44b2,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x864,,,0,Dain-Melk-Hoat A Training,4,,,1i-2,,Pass,,,Dain-Melk-Hoat Training,12,Training01,Training01C,1ouhhw,3,continue,,3332.551000005973,3317.14300000004,3332.551000005973,3332.551000005973,3317.14300000004,3332.551000005973,1,3332.551000005973,0,0,,Click To Continue,Continue Button,6,object-272,Training01,,2,_,,,,,DMH,10,DMH_10,10_TROLL,,ASK,.png,10_TROLL_ASK.png,DAIN,,,10_TROLL_DAIN.png,DAIN,,,,,,11_WAND_ASK.png,BLOT,11_WAND_BLOT.png,DAIN,MELK,DAIN,MELK,11_WAND_MELK.png,,MELK,,,,
53,1701791890166,05/12/2023 15:58:10,1701791890166,0,05/12/2023 15:58:10,139619,18,task-usty,,33445193,BLIND,9898456,,complete,,656f46fb2192f499fb7b44b2,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x864,,,0,Dain-Melk-Hoat A Training,4,,,1i-2,,Pass,,,Dain-Melk-Hoat Training,13,Training01,Training01A,34efq7,1,response,HOAT,7017.834999999963,14719.101999999955,14721.207999988052,7017.834999999963,14719.101999999955,14721.207999988052,1,7017.834999999963,7703.372999988089,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,3,_,,,,,DMH,14,DMH_14,06_OPENSECRET,,ASK,.png,06_OPENSECRET_ASK.png,HOAT,,,06_OPENSECRET_HOAT.png,HOAT,,,,,,05_QUIRRELL_ASK.png,BLOT,05_QUIRRELL_BLOT.png,MELK,HOAT,HOAT,MELK,05_QUIRRELL_MELK.png,MELK,,,,,
