Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-mams,branch-6r1e,randomiser-y4s2,branch-lrzc,branch-3gc6,branch-qx2b,branch-zqfd,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: Condition,Spreadsheet: _,Spreadsheet: Trial,Spreadsheet: C-T,Spreadsheet: randomise_trials,Spreadsheet: display,Spreadsheet: Image,Spreadsheet: Ask,Spreadsheet: .png,Spreadsheet: Question,Spreadsheet: Blot,Spreadsheet: Aux,Spreadsheet: Port,Spreadsheet: Starboard,Spreadsheet: Correct,Spreadsheet: Incorrect,Spreadsheet: ,Spreadsheet: Y,Spreadsheet: N,Spreadsheet: L,Spreadsheet: R,Manipulation: Spreadsheet,Store: correct,Store: total
18,1701792580072,05/12/2023 16:09:40,1701792580072,0,05/12/2023 16:09:40,139619,18,task-slet,,33446408,BLIND,9898463,,complete,,656f47067c8fd4dc55c6c00f,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x953,,,0,1e-1i B Testing,7,Pass,,1e-1i,,,,,1e-1i B Testing,16,Testing02,Testing,hvzr65,1,response,33_ROR_BLOT_WAN.png,1229.3090000022348,1226.2620000000024,1229.3090000022348,1229.3090000022348,1226.2620000000024,1229.3090000022348,1,1229.3090000022348,0,0,,Click Response,LeftOption,4,object-112,1e-1i,_,38,1e-1i_38,4,Testing02,33_ROR,ASK,.png,33_ROR_ASK.png,BLOT,WAN,33_ROR_BLOT_WAN.png,33_ROR_BLOT_WIM.png,33_ROR_BLOT_WAN.png,33_ROR_BLOT_WIM.png,,WUNG,WAN,WAN,WIM,,32,34
19,1701792581130,05/12/2023 16:09:41,1701792581130,0,05/12/2023 16:09:41,139619,18,task-slet,,33446408,BLIND,9898463,,complete,,656f47067c8fd4dc55c6c00f,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x953,,,0,1e-1i B Testing,7,Pass,,1e-1i,,,,,1e-1i B Testing,17,Testing02,Testing,hvzr65,1,response,25_PROSECUTE_BLOT_WAN.png,1061.1469999999972,1059.4020000000019,1061.1469999999972,1061.1469999999972,1059.4020000000019,1061.1469999999972,1,1061.1469999999972,0,0,,Click Response,LeftOption,4,object-112,1e-1i,_,41,1e-1i_41,5,Testing02,25_PROSECUTE,ASK,.png,25_PROSECUTE_ASK.png,BLOT,WAN,25_PROSECUTE_BLOT_WAN.png,25_PROSECUTE_BLOT_WIM.png,25_PROSECUTE_BLOT_WAN.png,25_PROSECUTE_BLOT_WIM.png,,WIM,WAN,WAN,WIM,,33,35
20,1701792583063,05/12/2023 16:09:43,1701792583063,0,05/12/2023 16:09:43,139619,18,task-slet,,33446408,BLIND,9898463,,complete,,656f47067c8fd4dc55c6c00f,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x953,,,0,1e-1i B Testing,7,Pass,,1e-1i,,,,,1e-1i B Testing,18,Testing02,Testing,hvzr65,1,response,41_PIXIE_BLOT_WIM.png,1934.7449999999953,1931.1419999999925,1934.7449999999953,1934.7449999999953,1931.1419999999925,1934.7449999999953,1,1934.7449999999953,0,0,,Click Response,LeftOption,4,object-112,1e-1i,_,43,1e-1i_43,5,Testing02,41_PIXIE,ASK,.png,41_PIXIE_ASK.png,BLOT,WIM,41_PIXIE_BLOT_WIM.png,41_PIXIE_BLOT_WAN.png,41_PIXIE_BLOT_WIM.png,41_PIXIE_BLOT_WAN.png,,,,WIM,WAN,,34,36
21,1701792584430,05/12/2023 16:09:44,1701792584430,0,05/12/2023 16:09:44,139619,18,task-slet,,33446408,BLIND,9898463,,complete,,656f47067c8fd4dc55c6c00f,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x953,,,0,1e-1i B Testing,7,Pass,,1e-1i,,,,,1e-1i B Testing,19,Testing02,Testing,hvzr65,1,response,05_AUROR_BLOT_WAN.png,1370.503000002238,1368.0570000000007,1370.503000002238,1370.503000002238,1368.0570000000007,1370.503000002238,1,1370.503000002238,0,0,,Click Response,RightOption,3,object-86,1e-1i,_,42,1e-1i_42,5,Testing02,05_AUROR,ASK,.png,05_AUROR_ASK.png,BLOT,WUNG,05_AUROR_BLOT_WUNG.png,05_AUROR_BLOT_WAN.png,05_AUROR_BLOT_WAN.png,05_AUROR_BLOT_WUNG.png,,WUNG,WIM,WUNG,WAN,,35,37
22,1701792587192,05/12/2023 16:09:47,1701792587192,0,05/12/2023 16:09:47,139619,18,task-slet,,33446408,BLIND,9898463,,complete,,656f47067c8fd4dc55c6c00f,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x953,,,0,1e-1i B Testing,7,Pass,,1e-1i,,,,,1e-1i B Testing,20,Testing02,Testing,hvzr65,1,response,21_TEACHHOG_BLOT_WUNG.png,2764.346000000747,2761.1760000000068,2764.346000000747,2764.346000000747,2761.1760000000068,2764.346000000747,1,2764.346000000747,0,0,,Click Response,RightOption,3,object-86,1e-1i,_,44,1e-1i_44,5,Testing02,21_TEACHHOG,ASK,.png,21_TEACHHOG_ASK.png,BLOT,WIM,21_TEACHHOG_BLOT_WIM.png,21_TEACHHOG_BLOT_WUNG.png,21_TEACHHOG_BLOT_WUNG.png,21_TEACHHOG_BLOT_WIM.png,,,,WIM,WUNG,,36,38
23,1701792588900,05/12/2023 16:09:48,1701792588900,0,05/12/2023 16:09:48,139619,18,task-slet,,33446408,BLIND,9898463,,complete,,656f47067c8fd4dc55c6c00f,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x953,,,0,1e-1i B Testing,7,Pass,,1e-1i,,,,,1e-1i B Testing,21,Testing02,Testing,hvzr65,1,response,39_STOPHAGRID_BLOT_WAN.png,1711.2700000022305,1710.0689999999886,1711.2700000022305,1711.2700000022305,1710.0689999999886,1711.2700000022305,1,1711.2700000022305,0,0,,Click Response,LeftOption,4,object-112,1e-1i,_,45,1e-1i_45,6,Testing02,39_STOPHAGRID,ASK,.png,39_STOPHAGRID_ASK.png,BLOT,WAN,39_STOPHAGRID_BLOT_WAN.png,39_STOPHAGRID_BLOT_WUNG.png,39_STOPHAGRID_BLOT_WAN.png,39_STOPHAGRID_BLOT_WUNG.png,,,,WAN,WUNG,,37,39
24,1701792590801,05/12/2023 16:09:50,1701792590801,0,05/12/2023 16:09:50,139619,18,task-slet,,33446408,BLIND,9898463,,complete,,656f47067c8fd4dc55c6c00f,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x953,,,0,1e-1i B Testing,7,Pass,,1e-1i,,,,,1e-1i B Testing,22,Testing02,Testing,hvzr65,1,response,07_AZKABAN_BLOT_WUNG.png,1902.201000002242,1901.951000000001,1902.201000002242,1902.201000002242,1901.951000000001,1902.201000002242,1,1902.201000002242,0,0,,Click Response,RightOption,3,object-86,1e-1i,_,48,1e-1i_48,6,Testing02,07_AZKABAN,ASK,.png,07_AZKABAN_ASK.png,BLOT,WAN,07_AZKABAN_BLOT_WAN.png,07_AZKABAN_BLOT_WUNG.png,07_AZKABAN_BLOT_WUNG.png,07_AZKABAN_BLOT_WAN.png,,,,WAN,WUNG,,38,40
25,1701792592065,05/12/2023 16:09:52,1701792592065,0,05/12/2023 16:09:52,139619,18,task-slet,,33446408,BLIND,9898463,,complete,,656f47067c8fd4dc55c6c00f,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x953,,,0,1e-1i B Testing,7,Pass,,1e-1i,,,,,1e-1i B Testing,23,Testing02,Testing,hvzr65,1,response,26_ERISED_BLOT_WAN.png,1264.3500000000058,1263.7820000000065,1264.3500000000058,1264.3500000000058,1263.7820000000065,1264.3500000000058,1,1264.3500000000058,0,0,,Click Response,RightOption,3,object-86,1e-1i,_,46,1e-1i_46,6,Testing02,26_ERISED,ASK,.png,26_ERISED_ASK.png,BLOT,WIM,26_ERISED_BLOT_WIM.png,26_ERISED_BLOT_WAN.png,26_ERISED_BLOT_WAN.png,26_ERISED_BLOT_WIM.png,,,,WIM,WAN,,39,41
26,1701792594182,05/12/2023 16:09:54,1701792594182,0,05/12/2023 16:09:54,139619,18,task-slet,,33446408,BLIND,9898463,,complete,,656f47067c8fd4dc55c6c00f,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x953,,,0,1e-1i B Testing,7,Pass,,1e-1i,,,,,1e-1i B Testing,24,Testing02,Testing,hvzr65,1,response,20_PULLSWORD_BLOT_WUNG.png,2117.4680000022345,2114.6619999999966,2117.4680000022345,2117.4680000022345,2114.6619999999966,2117.4680000022345,0,2117.4680000022345,0,0,,Click Response,RightOption,3,object-86,1e-1i,_,47,1e-1i_47,6,Testing02,20_PULLSWORD,ASK,.png,20_PULLSWORD_ASK.png,BLOT,WIM,20_PULLSWORD_BLOT_WIM.png,20_PULLSWORD_BLOT_WUNG.png,20_PULLSWORD_BLOT_WIM.png,20_PULLSWORD_BLOT_WUNG.png,,,,WIM,WUNG,,39,42
27,1701792596732,05/12/2023 16:09:56,1701792596732,0,05/12/2023 16:09:56,139619,18,task-slet,,33446408,BLIND,9898463,,complete,,656f47067c8fd4dc55c6c00f,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x953,,,0,1e-1i B Testing,7,Pass,,1e-1i,,,,,1e-1i B Testing,25,Testing02,Testing,hvzr65,1,response,35_PROPHET_BLOT_WUNG.png,2552.9060000000027,2552.6089999999967,2552.9060000000027,2552.9060000000027,2552.6089999999967,2552.9060000000027,1,2552.9060000000027,0,0,,Click Response,RightOption,3,object-86,1e-1i,_,52,1e-1i_52,7,Testing02,35_PROPHET,ASK,.png,35_PROPHET_ASK.png,BLOT,WAN,35_PROPHET_BLOT_WAN.png,35_PROPHET_BLOT_WUNG.png,35_PROPHET_BLOT_WUNG.png,35_PROPHET_BLOT_WAN.png,,,,WAN,WUNG,,40,43
28,1701792597546,05/12/2023 16:09:57,1701792597546,0,05/12/2023 16:09:57,139619,18,task-slet,,33446408,BLIND,9898463,,complete,,656f47067c8fd4dc55c6c00f,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x953,,,0,1e-1i B Testing,7,Pass,,1e-1i,,,,,1e-1i B Testing,26,Testing02,Testing,hvzr65,1,response,40_BURYSNAPE_BLOT_WAN.png,814.397000001496,813.3290000000125,814.397000001496,814.397000001496,813.3290000000125,814.397000001496,1,814.397000001496,0,0,,Click Response,RightOption,3,object-86,1e-1i,_,50,1e-1i_50,7,Testing02,40_BURYSNAPE,ASK,.png,40_BURYSNAPE_ASK.png,BLOT,WIM,40_BURYSNAPE_BLOT_WIM.png,40_BURYSNAPE_BLOT_WAN.png,40_BURYSNAPE_BLOT_WAN.png,40_BURYSNAPE_BLOT_WIM.png,,,,WIM,WAN,,41,44
29,1701792601210,05/12/2023 16:10:01,1701792601210,0,05/12/2023 16:10:01,139619,18,task-slet,,33446408,BLIND,9898463,,complete,,656f47067c8fd4dc55c6c00f,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x953,,,0,1e-1i B Testing,7,Pass,,1e-1i,,,,,1e-1i B Testing,27,Testing02,Testing,hvzr65,1,response,13_QUIBBLER_BLOT_WUNG.png,3664.9679999999935,3662.0669999999955,3664.9679999999935,3664.9679999999935,3662.0669999999955,3664.9679999999935,0,3664.9679999999935,0,0,,Click Response,RightOption,3,object-86,1e-1i,_,51,1e-1i_51,7,Testing02,13_QUIBBLER,ASK,.png,13_QUIBBLER_ASK.png,BLOT,WIM,13_QUIBBLER_BLOT_WIM.png,13_QUIBBLER_BLOT_WUNG.png,13_QUIBBLER_BLOT_WIM.png,13_QUIBBLER_BLOT_WUNG.png,,,,WIM,WUNG,,41,45
30,1701792602674,05/12/2023 16:10:02,1701792602674,0,05/12/2023 16:10:02,139619,18,task-slet,,33446408,BLIND,9898463,,complete,,656f47067c8fd4dc55c6c00f,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x953,,,0,1e-1i B Testing,7,Pass,,1e-1i,,,,,1e-1i B Testing,28,Testing02,Testing,hvzr65,1,response,04_WHEEZES_BLOT_WAN.png,1466.701000000743,1463.9919999999984,1466.701000000743,1466.701000000743,1463.9919999999984,1466.701000000743,1,1466.701000000743,0,0,,Click Response,LeftOption,4,object-112,1e-1i,_,49,1e-1i_49,7,Testing02,04_WHEEZES,ASK,.png,04_WHEEZES_ASK.png,BLOT,WAN,04_WHEEZES_BLOT_WAN.png,04_WHEEZES_BLOT_WUNG.png,04_WHEEZES_BLOT_WAN.png,04_WHEEZES_BLOT_WUNG.png,,,,WAN,WUNG,,42,46
31,1701792604601,05/12/2023 16:10:04,1701792604601,0,05/12/2023 16:10:04,139619,18,task-slet,,33446408,BLIND,9898463,,complete,,656f47067c8fd4dc55c6c00f,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x953,,,0,1e-1i B Testing,7,Pass,,1e-1i,,,,,1e-1i B Testing,29,Testing02,Testing,hvzr65,1,response,28_GALLEONS_BLOT_WUNG.png,1929.8090000022348,1926.9600000000064,1929.8090000022348,1929.8090000022348,1926.9600000000064,1929.8090000022348,1,1929.8090000022348,0,0,,Click Response,RightOption,3,object-86,1e-1i,_,56,1e-1i_56,8,Testing02,28_GALLEONS,ASK,.png,28_GALLEONS_ASK.png,BLOT,WIM,28_GALLEONS_BLOT_WIM.png,28_GALLEONS_BLOT_WUNG.png,28_GALLEONS_BLOT_WUNG.png,28_GALLEONS_BLOT_WIM.png,,,,WIM,WUNG,,43,47
32,1701792608044,05/12/2023 16:10:08,1701792608044,0,05/12/2023 16:10:08,139619,18,task-slet,,33446408,BLIND,9898463,,complete,,656f47067c8fd4dc55c6c00f,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x953,,,0,1e-1i B Testing,7,Pass,,1e-1i,,,,,1e-1i B Testing,30,Testing02,Testing,hvzr65,1,response,34_FANLETTERS_BLOT_WIM.png,3446.2490000007383,3445.212999999989,3446.2490000007383,3446.2490000007383,3445.212999999989,3446.2490000007383,1,3446.2490000007383,0,0,,Click Response,LeftOption,4,object-112,1e-1i,_,55,1e-1i_55,8,Testing02,34_FANLETTERS,ASK,.png,34_FANLETTERS_ASK.png,BLOT,WIM,34_FANLETTERS_BLOT_WIM.png,34_FANLETTERS_BLOT_WAN.png,34_FANLETTERS_BLOT_WIM.png,34_FANLETTERS_BLOT_WAN.png,,,,WIM,WAN,,44,48
33,1701792609358,05/12/2023 16:10:09,1701792609358,0,05/12/2023 16:10:09,139619,18,task-slet,,33446408,BLIND,9898463,,complete,,656f47067c8fd4dc55c6c00f,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x953,,,0,1e-1i B Testing,7,Pass,,1e-1i,,,,,1e-1i B Testing,31,Testing02,Testing,hvzr65,1,response,12_SKEETER_BLOT_WAN.png,1314.7360000000044,1313.8179999999993,1314.7360000000044,1314.7360000000044,1313.8179999999993,1314.7360000000044,1,1314.7360000000044,0,0,,Click Response,RightOption,3,object-86,1e-1i,_,54,1e-1i_54,8,Testing02,12_SKEETER,ASK,.png,12_SKEETER_ASK.png,BLOT,WUNG,12_SKEETER_BLOT_WUNG.png,12_SKEETER_BLOT_WAN.png,12_SKEETER_BLOT_WAN.png,12_SKEETER_BLOT_WUNG.png,,,,WUNG,WAN,,45,49
34,1701792612711,05/12/2023 16:10:12,1701792612711,0,05/12/2023 16:10:12,139619,18,task-slet,,33446408,BLIND,9898463,,complete,,656f47067c8fd4dc55c6c00f,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x953,,,0,1e-1i B Testing,7,Pass,,1e-1i,,,,,1e-1i B Testing,32,Testing02,Testing,hvzr65,1,response,18_LIVEGODRIC_BLOT_WAN.png,3354.0180000014952,3353.42300000001,3354.0180000014952,3354.0180000014952,3353.42300000001,3354.0180000014952,1,3354.0180000014952,0,0,,Click Response,LeftOption,4,object-112,1e-1i,_,53,1e-1i_53,8,Testing02,18_LIVEGODRIC,ASK,.png,18_LIVEGODRIC_ASK.png,BLOT,WAN,18_LIVEGODRIC_BLOT_WAN.png,18_LIVEGODRIC_BLOT_WIM.png,18_LIVEGODRIC_BLOT_WAN.png,18_LIVEGODRIC_BLOT_WIM.png,,,,WAN,WIM,,46,50
35,1701792614674,05/12/2023 16:10:14,1701792614674,0,05/12/2023 16:10:14,139619,18,task-slet,,33446408,BLIND,9898463,,complete,,656f47067c8fd4dc55c6c00f,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x953,,,0,1e-1i B Testing,7,Pass,,1e-1i,,,,,1e-1i B Testing,33,Testing02,Testing,hvzr65,1,response,27_BESTSELLER_BLOT_WIM.png,1963.3950000022305,1960.327999999994,1963.3950000022305,1963.3950000022305,1960.327999999994,1963.3950000022305,1,1963.3950000022305,0,0,,Click Response,RightOption,3,object-86,1e-1i,_,59,1e-1i_59,9,Testing02,27_BESTSELLER,ASK,.png,27_BESTSELLER_ASK.png,BLOT,WUNG,27_BESTSELLER_BLOT_WUNG.png,27_BESTSELLER_BLOT_WIM.png,27_BESTSELLER_BLOT_WIM.png,27_BESTSELLER_BLOT_WUNG.png,,,,WUNG,WIM,,47,51
36,1701792616199,05/12/2023 16:10:16,1701792616199,0,05/12/2023 16:10:16,139619,18,task-slet,,33446408,BLIND,9898463,,complete,,656f47067c8fd4dc55c6c00f,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x953,,,0,1e-1i B Testing,7,Pass,,1e-1i,,,,,1e-1i B Testing,34,Testing02,Testing,hvzr65,1,response,19_BURYVOLDY_BLOT_WAN.png,1527.9670000007463,1526.5679999999993,1527.9670000007463,1527.9670000007463,1526.5679999999993,1527.9670000007463,1,1527.9670000007463,0,0,,Click Response,LeftOption,4,object-112,1e-1i,_,58,1e-1i_58,9,Testing02,19_BURYVOLDY,ASK,.png,19_BURYVOLDY_ASK.png,BLOT,WAN,19_BURYVOLDY_BLOT_WAN.png,19_BURYVOLDY_BLOT_WIM.png,19_BURYVOLDY_BLOT_WAN.png,19_BURYVOLDY_BLOT_WIM.png,,,,WAN,WIM,,48,52
37,1701792617271,05/12/2023 16:10:17,1701792617271,0,05/12/2023 16:10:17,139619,18,task-slet,,33446408,BLIND,9898463,,complete,,656f47067c8fd4dc55c6c00f,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x953,,,0,1e-1i B Testing,7,Pass,,1e-1i,,,,,1e-1i B Testing,35,Testing02,Testing,hvzr65,1,response,32_QWC_BLOT_WAN.png,1072.899000000747,1071.9309999999969,1072.899000000747,1072.899000000747,1071.9309999999969,1072.899000000747,1,1072.899000000747,0,0,,Click Response,RightOption,3,object-86,1e-1i,_,57,1e-1i_57,9,Testing02,32_QWC,ASK,.png,32_QWC_ASK.png,BLOT,WUNG,32_QWC_BLOT_WUNG.png,32_QWC_BLOT_WAN.png,32_QWC_BLOT_WAN.png,32_QWC_BLOT_WUNG.png,,,,WUNG,WAN,,49,53
38,1701792619301,05/12/2023 16:10:19,1701792619301,0,05/12/2023 16:10:19,139619,18,task-slet,,33446408,BLIND,9898463,,complete,,656f47067c8fd4dc55c6c00f,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x953,,,0,1e-1i B Testing,7,Pass,,1e-1i,,,,,1e-1i B Testing,36,Testing02,Testing,hvzr65,1,response,14_MUNGOS_BLOT_WUNG.png,2031.7680000014952,2031.25,2031.7680000014952,2031.7680000014952,2031.25,2031.7680000014952,1,2031.7680000014952,0,0,,Click Response,LeftOption,4,object-112,1e-1i,_,60,1e-1i_60,9,Testing02,14_MUNGOS,ASK,.png,14_MUNGOS_ASK.png,BLOT,WUNG,14_MUNGOS_BLOT_WUNG.png,14_MUNGOS_BLOT_WAN.png,14_MUNGOS_BLOT_WUNG.png,14_MUNGOS_BLOT_WAN.png,,,,WUNG,WAN,,50,54
39,1701792620884,05/12/2023 16:10:20,1701792620884,0,05/12/2023 16:10:20,139619,18,task-slet,,33446408,BLIND,9898463,,complete,,656f47067c8fd4dc55c6c00f,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x953,,,0,1e-1i B Testing,7,Pass,,1e-1i,,,,,1e-1i B Testing,37,Testing02,Testing,hvzr65,1,response,42_ENGLAND_BLOT_WIM.png,1583.6180000029854,1580.7700000000186,1583.6180000029854,1583.6180000029854,1580.7700000000186,1583.6180000029854,0,1583.6180000029854,0,0,,Click Response,RightOption,3,object-86,1e-1i,_,64,1e-1i_64,10,Testing02,42_ENGLAND,ASK,.png,42_ENGLAND_ASK.png,BLOT,WUNG,42_ENGLAND_BLOT_WUNG.png,42_ENGLAND_BLOT_WIM.png,42_ENGLAND_BLOT_WUNG.png,42_ENGLAND_BLOT_WIM.png,,,,WUNG,WIM,,50,55
40,1701792623929,05/12/2023 16:10:23,1701792623929,0,05/12/2023 16:10:23,139619,18,task-slet,,33446408,BLIND,9898463,,complete,,656f47067c8fd4dc55c6c00f,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x953,,,0,1e-1i B Testing,7,Pass,,1e-1i,,,,,1e-1i B Testing,38,Testing02,Testing,hvzr65,1,response,06_MOM_BLOT_WIM.png,3047.5480000022217,3044.771999999997,3047.5480000022217,3047.5480000022217,3044.771999999997,3047.5480000022217,1,3047.5480000022217,0,0,,Click Response,RightOption,3,object-86,1e-1i,_,63,1e-1i_63,10,Testing02,06_MOM,ASK,.png,06_MOM_ASK.png,BLOT,WAN,06_MOM_BLOT_WAN.png,06_MOM_BLOT_WIM.png,06_MOM_BLOT_WIM.png,06_MOM_BLOT_WAN.png,,,,WAN,WIM,,51,56
41,1701792626361,05/12/2023 16:10:26,1701792626361,0,05/12/2023 16:10:26,139619,18,task-slet,,33446408,BLIND,9898463,,complete,,656f47067c8fd4dc55c6c00f,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x953,,,0,1e-1i B Testing,7,Pass,,1e-1i,,,,,1e-1i B Testing,39,Testing02,Testing,hvzr65,1,response,33_ROR_BLOT_WAN.png,2434.8759999999893,2431.6539999999804,2434.8759999999893,2434.8759999999893,2431.6539999999804,2434.8759999999893,1,2434.8759999999893,0,0,,Click Response,LeftOption,4,object-112,1e-1i,_,62,1e-1i_62,10,Testing02,33_ROR,ASK,.png,33_ROR_ASK.png,BLOT,WAN,33_ROR_BLOT_WAN.png,33_ROR_BLOT_WUNG.png,33_ROR_BLOT_WAN.png,33_ROR_BLOT_WUNG.png,,,,WAN,WUNG,,52,57
42,1701792627597,05/12/2023 16:10:27,1701792627597,0,05/12/2023 16:10:27,139619,18,task-slet,,33446408,BLIND,9898463,,complete,,656f47067c8fd4dc55c6c00f,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x953,,,0,1e-1i B Testing,7,Pass,,1e-1i,,,,,1e-1i B Testing,40,Testing02,Testing,hvzr65,1,response,11_RONWAND_BLOT_WAN.png,1239.2220000000088,1238.7850000000035,1239.2220000000088,1239.2220000000088,1238.7850000000035,1239.2220000000088,1,1239.2220000000088,0,0,,Click Response,RightOption,3,object-86,1e-1i,_,61,1e-1i_61,10,Testing02,11_RONWAND,ASK,.png,11_RONWAND_ASK.png,BLOT,WIM,11_RONWAND_BLOT_WIM.png,11_RONWAND_BLOT_WAN.png,11_RONWAND_BLOT_WAN.png,11_RONWAND_BLOT_WIM.png,,,,WIM,WAN,,53,58
43,1701792629032,05/12/2023 16:10:29,1701792629032,0,05/12/2023 16:10:29,139619,18,task-slet,,33446408,BLIND,9898463,,complete,,656f47067c8fd4dc55c6c00f,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x953,,,0,1e-1i B Testing,7,Pass,,1e-1i,,,,,1e-1i B Testing,41,Testing02,Testing,hvzr65,1,response,41_PIXIE_BLOT_WUNG.png,1435.4370000000054,1434.7820000000065,1435.4370000000054,1435.4370000000054,1434.7820000000065,1435.4370000000054,0,1435.4370000000054,0,0,,Click Response,RightOption,3,object-86,1e-1i,_,67,1e-1i_67,11,Testing02,41_PIXIE,ASK,.png,41_PIXIE_ASK.png,BLOT,WIM,41_PIXIE_BLOT_WIM.png,41_PIXIE_BLOT_WUNG.png,41_PIXIE_BLOT_WIM.png,41_PIXIE_BLOT_WUNG.png,,,,WIM,WUNG,,53,59
44,1701792630431,05/12/2023 16:10:30,1701792630431,0,05/12/2023 16:10:30,139619,18,task-slet,,33446408,BLIND,9898463,,complete,,656f47067c8fd4dc55c6c00f,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x953,,,0,1e-1i B Testing,7,Pass,,1e-1i,,,,,1e-1i B Testing,42,Testing02,Testing,hvzr65,1,response,25_PROSECUTE_BLOT_WAN.png,1399.455000000744,1397.2729999999865,1399.455000000744,1399.455000000744,1397.2729999999865,1399.455000000744,1,1399.455000000744,0,0,,Click Response,LeftOption,4,object-112,1e-1i,_,65,1e-1i_65,11,Testing02,25_PROSECUTE,ASK,.png,25_PROSECUTE_ASK.png,BLOT,WAN,25_PROSECUTE_BLOT_WAN.png,25_PROSECUTE_BLOT_WUNG.png,25_PROSECUTE_BLOT_WAN.png,25_PROSECUTE_BLOT_WUNG.png,,,,WAN,WUNG,,54,60
45,1701792632034,05/12/2023 16:10:32,1701792632034,0,05/12/2023 16:10:32,139619,18,task-slet,,33446408,BLIND,9898463,,complete,,656f47067c8fd4dc55c6c00f,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x953,,,0,1e-1i B Testing,7,Pass,,1e-1i,,,,,1e-1i B Testing,43,Testing02,Testing,hvzr65,1,response,05_AUROR_BLOT_WAN.png,1605.1820000007574,1601.6180000000168,1605.1820000007574,1605.1820000007574,1601.6180000000168,1605.1820000007574,1,1605.1820000007574,0,0,,Click Response,RightOption,3,object-86,1e-1i,_,66,1e-1i_66,11,Testing02,05_AUROR,ASK,.png,05_AUROR_ASK.png,BLOT,WIM,05_AUROR_BLOT_WIM.png,05_AUROR_BLOT_WAN.png,05_AUROR_BLOT_WAN.png,05_AUROR_BLOT_WIM.png,,,,WIM,WAN,,55,61
