Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-mams,branch-6r1e,randomiser-y4s2,branch-lrzc,branch-3gc6,branch-qx2b,branch-zqfd,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: randomise_trials,Spreadsheet: _,Spreadsheet: ,Spreadsheet: Condition,Spreadsheet: Trial,Spreadsheet: C-T,Spreadsheet: Image,Spreadsheet: Item,Spreadsheet: Ask,Spreadsheet: .png,Spreadsheet: Question,Spreadsheet: Correct,Spreadsheet: Wrong,Spreadsheet: Number,Spreadsheet: Blot,Spreadsheet: LeftOption,Spreadsheet: RightOption,Spreadsheet: ANSWER,Spreadsheet: Option B,Spreadsheet: Left Option,Spreadsheet: Option A,Spreadsheet: Right Option,Spreadsheet: Right,Spreadsheet: Incorrect,Manipulation: Spreadsheet,Store: correct,Store: total
11,1701791793854,05/12/2023 15:56:33,1701791793854,0,05/12/2023 15:56:33,139619,18,task-pvfu,,33445552,BLIND,9898460,,complete,,656f46ee9fbafe6ea61dd1c0,computer,Desktop or Laptop,Windows 10,Edge 119.0.0.0,2195x1235,821x877,,,0,Hoat-Dain-Melk B Testing,8,,,1i-3,,,Pass,,Hoat_Dain_Melk Testing,5,Testing01,Testing,hvzr65,1,response,18_CEILING_MELK.png,1577.1659999999974,1566.726999999999,1577.1659999999974,1577.1659999999974,1566.726999999999,1577.1659999999974,1,1577.1659999999974,0,0,,Click Response,LeftOption,4,object-85,Testing01,1,_,,HDM,24,HDM_24,18_CEILING,,ASK,.png,18_CEILING_ASK.png,18_CEILING_MELK.png,MELK,,,,,,MELK,18_CEILING_MELK.png,DAIN,18_CEILING_DAIN.png,DAIN,18_CEILING_DAIN.png,,5,5
12,1701791796818,05/12/2023 15:56:36,1701791796818,0,05/12/2023 15:56:36,139619,18,task-pvfu,,33445552,BLIND,9898460,,complete,,656f46ee9fbafe6ea61dd1c0,computer,Desktop or Laptop,Windows 10,Edge 119.0.0.0,2195x1235,821x877,,,0,Hoat-Dain-Melk B Testing,8,,,1i-3,,,Pass,,Hoat_Dain_Melk Testing,6,Testing01,Testing,hvzr65,1,response,14_TOPMARK_DAIN.png,2974.9389999999985,2966.8079999999973,2974.9389999999985,2974.9389999999985,2966.8079999999973,2974.9389999999985,1,2974.9389999999985,0,0,,Click Response,LeftOption,4,object-85,Testing01,1,_,,HDM,23,HDM_23,14_TOPMARK,,ASK,.png,14_TOPMARK_ASK.png,14_TOPMARK_DAIN.png,DAIN,,,,,,DAIN,14_TOPMARK_DAIN.png,HOAT,14_TOPMARK_HOAT.png,HOAT,14_TOPMARK_HOAT.png,,6,6
13,1701791798320,05/12/2023 15:56:38,1701791798320,0,05/12/2023 15:56:38,139619,18,task-pvfu,,33445552,BLIND,9898460,,complete,,656f46ee9fbafe6ea61dd1c0,computer,Desktop or Laptop,Windows 10,Edge 119.0.0.0,2195x1235,821x877,,,0,Hoat-Dain-Melk B Testing,8,,,1i-3,,,Pass,,Hoat_Dain_Melk Testing,7,Testing01,Testing,hvzr65,1,response,09_WEDDING_MELK.png,1510.5310000059617,1500.010000000002,1510.5310000059617,1510.5310000059617,1500.010000000002,1510.5310000059617,1,1510.5310000059617,0,0,,Click Response,RightOption,3,object-86,Testing01,2,_,,HDM,27,HDM_27,09_WEDDING,,ASK,.png,09_WEDDING_ASK.png,09_WEDDING_MELK.png,MELK,,,,,,HOAT,09_WEDDING_HOAT.png,MELK,09_WEDDING_MELK.png,HOAT,09_WEDDING_HOAT.png,,7,7
14,1701791801594,05/12/2023 15:56:41,1701791801594,0,05/12/2023 15:56:41,139619,18,task-pvfu,,33445552,BLIND,9898460,,complete,,656f46ee9fbafe6ea61dd1c0,computer,Desktop or Laptop,Windows 10,Edge 119.0.0.0,2195x1235,821x877,,,0,Hoat-Dain-Melk B Testing,8,,,1i-3,,,Pass,,Hoat_Dain_Melk Testing,8,Testing01,Testing,hvzr65,1,response,10_TROLL_HOAT.png,3284.3210000029794,3283.5740000000005,3284.3210000029794,3284.3210000029794,3283.5740000000005,3284.3210000029794,1,3284.3210000029794,0,0,,Click Response,RightOption,3,object-86,Testing01,2,_,,HDM,28,HDM_28,10_TROLL,,ASK,.png,10_TROLL_ASK.png,10_TROLL_HOAT.png,HOAT,,,,,,DAIN,10_TROLL_DAIN.png,HOAT,10_TROLL_HOAT.png,DAIN,10_TROLL_DAIN.png,,8,8
15,1701791806140,05/12/2023 15:56:46,1701791806140,0,05/12/2023 15:56:46,139619,18,task-pvfu,,33445552,BLIND,9898460,,complete,,656f46ee9fbafe6ea61dd1c0,computer,Desktop or Laptop,Windows 10,Edge 119.0.0.0,2195x1235,821x877,,,0,Hoat-Dain-Melk B Testing,8,,,1i-3,,,Pass,,Hoat_Dain_Melk Testing,9,Testing01,Testing,hvzr65,1,response,05_QUIRRELL_DAIN.png,4546.046999999999,4533.582999999999,4546.046999999999,4546.046999999999,4533.582999999999,4546.046999999999,1,4546.046999999999,0,0,,Click Response,LeftOption,4,object-85,Testing01,2,_,,HDM,26,HDM_26,05_QUIRRELL,,ASK,.png,05_QUIRRELL_ASK.png,05_QUIRRELL_DAIN.png,DAIN,,,,,,DAIN,05_QUIRRELL_DAIN.png,HOAT,05_QUIRRELL_HOAT.png,HOAT,05_QUIRRELL_HOAT.png,,9,9
16,1701791807455,05/12/2023 15:56:47,1701791807455,0,05/12/2023 15:56:47,139619,18,task-pvfu,,33445552,BLIND,9898460,,complete,,656f46ee9fbafe6ea61dd1c0,computer,Desktop or Laptop,Windows 10,Edge 119.0.0.0,2195x1235,821x877,,,0,Hoat-Dain-Melk B Testing,8,,,1i-3,,,Pass,,Hoat_Dain_Melk Testing,10,Testing01,Testing,hvzr65,1,response,15_BATBOGEYHEX_MELK.png,1327.1640000029802,1316.7459999999992,1327.1640000029802,1327.1640000029802,1316.7459999999992,1327.1640000029802,1,1327.1640000029802,0,0,,Click Response,LeftOption,4,object-85,Testing01,2,_,,HDM,29,HDM_29,15_BATBOGEYHEX,,ASK,.png,15_BATBOGEYHEX_ASK.png,15_BATBOGEYHEX_MELK.png,MELK,,,,,,MELK,15_BATBOGEYHEX_MELK.png,DAIN,15_BATBOGEYHEX_DAIN.png,DAIN,15_BATBOGEYHEX_DAIN.png,,10,10
17,1701791811266,05/12/2023 15:56:51,1701791811266,0,05/12/2023 15:56:51,139619,18,task-pvfu,,33445552,BLIND,9898460,,complete,,656f46ee9fbafe6ea61dd1c0,computer,Desktop or Laptop,Windows 10,Edge 119.0.0.0,2195x1235,821x877,,,0,Hoat-Dain-Melk B Testing,8,,,1i-3,,,Pass,,Hoat_Dain_Melk Testing,11,Testing01,Testing,hvzr65,1,response,16_PARSELTONGUE_HOAT.png,3822.7180000000008,3816.9559999999983,3822.7180000000008,3822.7180000000008,3816.9559999999983,3822.7180000000008,1,3822.7180000000008,0,0,,Click Response,LeftOption,4,object-85,Testing01,2,_,,HDM,30,HDM_30,16_PARSELTONGUE,,ASK,.png,16_PARSELTONGUE_ASK.png,16_PARSELTONGUE_HOAT.png,HOAT,,,,,,HOAT,16_PARSELTONGUE_HOAT.png,MELK,16_PARSELTONGUE_MELK.png,MELK,16_PARSELTONGUE_MELK.png,,11,11
18,1701791814380,05/12/2023 15:56:54,1701791814380,0,05/12/2023 15:56:54,139619,18,task-pvfu,,33445552,BLIND,9898460,,complete,,656f46ee9fbafe6ea61dd1c0,computer,Desktop or Laptop,Windows 10,Edge 119.0.0.0,2195x1235,821x877,,,0,Hoat-Dain-Melk B Testing,8,,,1i-3,,,Pass,,Hoat_Dain_Melk Testing,12,Testing01,Testing,hvzr65,1,response,02_SNITCH_DAIN.png,3119.162000005963,3116.8369999999995,3119.162000005963,3119.162000005963,3116.8369999999995,3119.162000005963,1,3119.162000005963,0,0,,Click Response,RightOption,3,object-86,Testing01,2,_,,HDM,25,HDM_25,02_SNITCH,,ASK,.png,02_SNITCH_ASK.png,02_SNITCH_DAIN.png,DAIN,,,,,,MELK,02_SNITCH_MELK.png,DAIN,02_SNITCH_DAIN.png,MELK,02_SNITCH_MELK.png,,12,12
19,1701791816086,05/12/2023 15:56:56,1701791816086,0,05/12/2023 15:56:56,139619,18,task-pvfu,,33445552,BLIND,9898460,,complete,,656f46ee9fbafe6ea61dd1c0,computer,Desktop or Laptop,Windows 10,Edge 119.0.0.0,2195x1235,821x877,,,0,Hoat-Dain-Melk B Testing,8,,,1i-3,,,Pass,,Hoat_Dain_Melk Testing,13,Testing01,Testing,hvzr65,1,response,13_GRYFFINDOR_HOAT.png,1708.025000001493,1700.0820000000022,1708.025000001493,1708.025000001493,1700.0820000000022,1708.025000001493,1,1708.025000001493,0,0,,Click Response,LeftOption,4,object-85,Testing01,3,_,,HDM,35,HDM_35,13_GRYFFINDOR,,ASK,.png,13_GRYFFINDOR_ASK.png,13_GRYFFINDOR_HOAT.png,HOAT,,,,,,HOAT,13_GRYFFINDOR_HOAT.png,MELK,13_GRYFFINDOR_MELK.png,MELK,13_GRYFFINDOR_MELK.png,,13,13
20,1701791819796,05/12/2023 15:56:59,1701791819796,0,05/12/2023 15:56:59,139619,18,task-pvfu,,33445552,BLIND,9898460,,complete,,656f46ee9fbafe6ea61dd1c0,computer,Desktop or Laptop,Windows 10,Edge 119.0.0.0,2195x1235,821x877,,,0,Hoat-Dain-Melk B Testing,8,,,1i-3,,,Pass,,Hoat_Dain_Melk Testing,14,Testing01,Testing,hvzr65,1,response,17_PETRIFIED_DAIN.png,3718.043000002981,3717.241000000002,3718.043000002981,3718.043000002981,3717.241000000002,3718.043000002981,1,3718.043000002981,0,0,,Click Response,LeftOption,4,object-85,Testing01,3,_,,HDM,36,HDM_36,17_PETRIFIED,,ASK,.png,17_PETRIFIED_ASK.png,17_PETRIFIED_DAIN.png,DAIN,,,,,,DAIN,17_PETRIFIED_DAIN.png,HOAT,17_PETRIFIED_HOAT.png,HOAT,17_PETRIFIED_HOAT.png,,14,14
