Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-mams,branch-6r1e,randomiser-y4s2,branch-lrzc,branch-3gc6,branch-qx2b,branch-zqfd,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: Condition,Spreadsheet: _,Spreadsheet: Trial,Spreadsheet: C-T,Spreadsheet: randomise_trials,Spreadsheet: display,Spreadsheet: Image,Spreadsheet: Ask,Spreadsheet: .png,Spreadsheet: Question,Spreadsheet: Blot,Spreadsheet: Aux,Spreadsheet: Port,Spreadsheet: Starboard,Spreadsheet: Correct,Spreadsheet: Incorrect,Spreadsheet: ,Spreadsheet: Y,Spreadsheet: N,Spreadsheet: L,Spreadsheet: R,Manipulation: Spreadsheet,Store: correct,Store: total
1,1712309605648,05/04/2024 09:33:25,1712313205648,1,05/04/2024 11:33:25,139619,19,task-hebw,,36765460,BLIND,10840090,,complete,,660fc322811834434617091d,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x919,,,0,1i-2 B Testing,4,,,1i-2,,Pass,,,1i-2 B Testing,1i-2 B Testing,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1712309608851,05/04/2024 09:33:28,1712313208851,1,05/04/2024 11:33:28,139619,19,task-hebw,,36765460,BLIND,10840090,,complete,,660fc322811834434617091d,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x919,,,0,1i-2 B Testing,4,,,1i-2,,Pass,,,1i-2 B Testing,1i-2 B Testing,1,AttentionChecks,Instructions,g2b1f4,1,continue,,3207.06,3200.7999999999997,3207.06,3207.06,3200.7999999999997,3207.06,1,3207.06,0,0,,Click To Continue,Continue Button,2,object-79,,,,,,AttentionChecks,,,,,,,,,,,,,,,,,14,18
3,1712309616571,05/04/2024 09:33:36,1712313216571,1,05/04/2024 11:33:36,139619,19,task-hebw,,36765460,BLIND,10840090,,complete,,660fc322811834434617091d,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x919,,,0,1i-2 B Testing,4,,,1i-2,,Pass,,,1i-2 B Testing,1i-2 B Testing,1,Testing02,Testing,hvzr65,1,response,13_QUIBBLER_BLOT_WIM.png,7725.26,7722.84,7725.26,7725.26,7722.84,7725.26,0,7725.26,0,0,,Click Response,RightOption,3,object-86,1i-2,_,27,1i-2_27,1,Testing02,13_QUIBBLER,ASK,.png,13_QUIBBLER_ASK.png,BLOT,WAN,13_QUIBBLER_BLOT_WAN.png,13_QUIBBLER_BLOT_WIM.png,13_QUIBBLER_BLOT_WAN.png,13_QUIBBLER_BLOT_WIM.png,,WAN,WIM,WAN,WIM,,14,19
4,1712309619778,05/04/2024 09:33:39,1712313219778,1,05/04/2024 11:33:39,139619,19,task-hebw,,36765460,BLIND,10840090,,complete,,660fc322811834434617091d,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x919,,,0,1i-2 B Testing,4,,,1i-2,,Pass,,,1i-2 B Testing,1i-2 B Testing,2,Testing02,Testing,hvzr65,1,response,40_BURYSNAPE_BLOT_WUNG.png,3210.42,3209.4400000000005,3210.42,3210.42,3209.4400000000005,3210.42,0,3210.42,0,0,,Click Response,LeftOption,4,object-112,1i-2,_,26,1i-2_26,1,Testing02,40_BURYSNAPE,ASK,.png,40_BURYSNAPE_ASK.png,BLOT,WUNG,40_BURYSNAPE_BLOT_WUNG.png,40_BURYSNAPE_BLOT_WAN.png,40_BURYSNAPE_BLOT_WAN.png,40_BURYSNAPE_BLOT_WUNG.png,,WAN,WUNG,WUNG,WAN,,14,20
5,1712309622527,05/04/2024 09:33:42,1712313222527,1,05/04/2024 11:33:42,139619,19,task-hebw,,36765460,BLIND,10840090,,complete,,660fc322811834434617091d,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x919,,,0,1i-2 B Testing,4,,,1i-2,,Pass,,,1i-2 B Testing,1i-2 B Testing,3,Testing02,Testing,hvzr65,1,response,04_WHEEZES_BLOT_WIM.png,2750.9799999999996,2750.0999999999985,2750.9799999999996,2750.9799999999996,2750.0999999999985,2750.9799999999996,1,2750.9799999999996,0,0,,Click Response,LeftOption,4,object-112,1i-2,_,25,1i-2_25,1,Testing02,04_WHEEZES,ASK,.png,04_WHEEZES_ASK.png,BLOT,WIM,04_WHEEZES_BLOT_WIM.png,04_WHEEZES_BLOT_WAN.png,04_WHEEZES_BLOT_WIM.png,04_WHEEZES_BLOT_WAN.png,,WIM,WAN,WIM,WAN,,15,21
6,1712309628044,05/04/2024 09:33:48,1712313228044,1,05/04/2024 11:33:48,139619,19,task-hebw,,36765460,BLIND,10840090,,complete,,660fc322811834434617091d,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x919,,,0,1i-2 B Testing,4,,,1i-2,,Pass,,,1i-2 B Testing,1i-2 B Testing,4,Testing02,Testing,hvzr65,1,response,35_PROPHET_BLOT_WUNG.png,5517.880000000001,5514.34,5517.880000000001,5517.880000000001,5514.34,5517.880000000001,1,5517.880000000001,0,0,,Click Response,RightOption,3,object-86,1i-2,_,28,1i-2_28,1,Testing02,35_PROPHET,ASK,.png,35_PROPHET_ASK.png,BLOT,WIM,35_PROPHET_BLOT_WIM.png,35_PROPHET_BLOT_WUNG.png,35_PROPHET_BLOT_WUNG.png,35_PROPHET_BLOT_WIM.png,,WUNG,WIM,WIM,WUNG,,16,22
7,1712309632113,05/04/2024 09:33:52,1712313232113,1,05/04/2024 11:33:52,139619,19,task-hebw,,36765460,BLIND,10840090,,complete,,660fc322811834434617091d,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x919,,,0,1i-2 B Testing,4,,,1i-2,,Pass,,,1i-2 B Testing,1i-2 B Testing,5,Testing02,Testing,hvzr65,1,response,28_GALLEONS_BLOT_WUNG.png,4072.540000000001,4069.84,4072.540000000001,4072.540000000001,4069.84,4072.540000000001,1,4072.540000000001,0,0,,Click Response,RightOption,3,object-86,1i-2,_,32,1i-2_32,2,Testing02,28_GALLEONS,ASK,.png,28_GALLEONS_ASK.png,BLOT,WAN,28_GALLEONS_BLOT_WAN.png,28_GALLEONS_BLOT_WUNG.png,28_GALLEONS_BLOT_WUNG.png,28_GALLEONS_BLOT_WAN.png,,WUNG,WAN,WAN,WUNG,,17,23
8,1712309644471,05/04/2024 09:34:04,1712313244471,1,05/04/2024 11:34:04,139619,19,task-hebw,,36765460,BLIND,10840090,,complete,,660fc322811834434617091d,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x919,,,0,1i-2 B Testing,4,,,1i-2,,Pass,,,1i-2 B Testing,1i-2 B Testing,6,Testing02,Testing,hvzr65,1,response,18_LIVEGODRIC_BLOT_WIM.png,12359.7,12355.759999999998,12359.7,12359.7,12355.759999999998,12359.7,1,12359.7,0,0,,Click Response,LeftOption,4,object-112,1i-2,_,29,1i-2_29,2,Testing02,18_LIVEGODRIC,ASK,.png,18_LIVEGODRIC_ASK.png,BLOT,WIM,18_LIVEGODRIC_BLOT_WIM.png,18_LIVEGODRIC_BLOT_WUNG.png,18_LIVEGODRIC_BLOT_WIM.png,18_LIVEGODRIC_BLOT_WUNG.png,,WIM,WUNG,WIM,WUNG,,18,24
9,1712309649143,05/04/2024 09:34:09,1712313249143,1,05/04/2024 11:34:09,139619,19,task-hebw,,36765460,BLIND,10840090,,complete,,660fc322811834434617091d,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x919,,,0,1i-2 B Testing,4,,,1i-2,,Pass,,,1i-2 B Testing,1i-2 B Testing,7,Testing02,Testing,hvzr65,1,response,34_FANLETTERS_BLOT_WUNG.png,4676.940000000002,4674.639999999999,4676.940000000002,4676.940000000002,4674.639999999999,4676.940000000002,0,4676.940000000002,0,0,,Click Response,RightOption,3,object-86,1i-2,_,31,1i-2_31,2,Testing02,34_FANLETTERS,ASK,.png,34_FANLETTERS_ASK.png,BLOT,WAN,34_FANLETTERS_BLOT_WAN.png,34_FANLETTERS_BLOT_WUNG.png,34_FANLETTERS_BLOT_WAN.png,34_FANLETTERS_BLOT_WUNG.png,,WAN,WUNG,WAN,WUNG,,18,25
10,1712309654376,05/04/2024 09:34:14,1712313254376,1,05/04/2024 11:34:14,139619,19,task-hebw,,36765460,BLIND,10840090,,complete,,660fc322811834434617091d,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x919,,,0,1i-2 B Testing,4,,,1i-2,,Pass,,,1i-2 B Testing,1i-2 B Testing,8,Testing02,Testing,hvzr65,1,response,12_SKEETER_BLOT_WAN.png,5234.300000000003,5229.980000000003,5234.300000000003,5234.300000000003,5229.980000000003,5234.300000000003,1,5234.300000000003,0,0,,Click Response,RightOption,3,object-86,1i-2,_,30,1i-2_30,2,Testing02,12_SKEETER,ASK,.png,12_SKEETER_ASK.png,BLOT,WIM,12_SKEETER_BLOT_WIM.png,12_SKEETER_BLOT_WAN.png,12_SKEETER_BLOT_WAN.png,12_SKEETER_BLOT_WIM.png,,WAN,WIM,WIM,WAN,,19,26
11,1712309658753,05/04/2024 09:34:18,1712313258753,1,05/04/2024 11:34:18,139619,19,task-hebw,,36765460,BLIND,10840090,,complete,,660fc322811834434617091d,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x919,,,0,1i-2 B Testing,4,,,1i-2,,Pass,,,1i-2 B Testing,1i-2 B Testing,9,Testing02,Testing,hvzr65,1,response,14_MUNGOS_BLOT_WIM.png,4382.32,4375.419999999998,4382.32,4382.32,4375.419999999998,4382.32,0,4382.32,0,0,,Click Response,RightOption,3,object-86,1i-2,_,36,1i-2_36,3,Testing02,14_MUNGOS,ASK,.png,14_MUNGOS_ASK.png,BLOT,WUNG,14_MUNGOS_BLOT_WUNG.png,14_MUNGOS_BLOT_WIM.png,14_MUNGOS_BLOT_WUNG.png,14_MUNGOS_BLOT_WIM.png,,WIM,WUNG,WUNG,WIM,,19,27
12,1712309670620,05/04/2024 09:34:30,1712313270620,1,05/04/2024 11:34:30,139619,19,task-hebw,,36765460,BLIND,10840090,,complete,,660fc322811834434617091d,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x919,,,0,1i-2 B Testing,4,,,1i-2,,Pass,,,1i-2 B Testing,1i-2 B Testing,10,Testing02,Testing,hvzr65,1,response,19_BURYVOLDY_BLOT_WUNG.png,11874.900000000001,11869.000000000007,11874.900000000001,11874.900000000001,11869.000000000007,11874.900000000001,0,11874.900000000001,0,0,,Click Response,RightOption,3,object-86,1i-2,_,34,1i-2_34,3,Testing02,19_BURYVOLDY,ASK,.png,19_BURYVOLDY_ASK.png,BLOT,WAN,19_BURYVOLDY_BLOT_WAN.png,19_BURYVOLDY_BLOT_WUNG.png,19_BURYVOLDY_BLOT_WAN.png,19_BURYVOLDY_BLOT_WUNG.png,,,,WAN,WUNG,,19,28
13,1712309672604,05/04/2024 09:34:32,1712313272604,1,05/04/2024 11:34:32,139619,19,task-hebw,,36765460,BLIND,10840090,,complete,,660fc322811834434617091d,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x919,,,0,1i-2 B Testing,4,,,1i-2,,Pass,,,1i-2 B Testing,1i-2 B Testing,11,Testing02,Testing,hvzr65,1,response,27_BESTSELLER_BLOT_WIM.png,1988.8999999999942,1986.2799999999988,1988.8999999999942,1988.8999999999942,1986.2799999999988,1988.8999999999942,0,1988.8999999999942,0,0,,Click Response,LeftOption,4,object-112,1i-2,_,35,1i-2_35,3,Testing02,27_BESTSELLER,ASK,.png,27_BESTSELLER_ASK.png,BLOT,WIM,27_BESTSELLER_BLOT_WIM.png,27_BESTSELLER_BLOT_WAN.png,27_BESTSELLER_BLOT_WAN.png,27_BESTSELLER_BLOT_WIM.png,,,,WIM,WAN,,19,29
14,1712309676622,05/04/2024 09:34:36,1712313276622,1,05/04/2024 11:34:36,139619,19,task-hebw,,36765460,BLIND,10840090,,complete,,660fc322811834434617091d,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x919,,,0,1i-2 B Testing,4,,,1i-2,,Pass,,,1i-2 B Testing,1i-2 B Testing,12,Testing02,Testing,hvzr65,1,response,32_QWC_BLOT_WAN.png,4019.6199999999953,4015.2999999999884,4019.6199999999953,4019.6199999999953,4015.2999999999884,4019.6199999999953,0,4019.6199999999953,0,0,,Click Response,LeftOption,4,object-112,1i-2,_,33,1i-2_33,3,Testing02,32_QWC,ASK,.png,32_QWC_ASK.png,BLOT,WAN,32_QWC_BLOT_WAN.png,32_QWC_BLOT_WIM.png,32_QWC_BLOT_WIM.png,32_QWC_BLOT_WAN.png,,,,WAN,WIM,,19,30
15,1712309681752,05/04/2024 09:34:41,1712313281752,1,05/04/2024 11:34:41,139619,19,task-hebw,,36765460,BLIND,10840090,,complete,,660fc322811834434617091d,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x919,,,0,1i-2 B Testing,4,,,1i-2,,Pass,,,1i-2 B Testing,1i-2 B Testing,13,Testing02,Testing,hvzr65,1,response,11_RONWAND_BLOT_WIM.png,5134.320000000007,5132.460000000006,5134.320000000007,5134.320000000007,5132.460000000006,5134.320000000007,1,5134.320000000007,0,0,,Click Response,RightOption,3,object-86,1i-2,_,37,1i-2_37,4,Testing02,11_RONWAND,ASK,.png,11_RONWAND_ASK.png,BLOT,WUNG,11_RONWAND_BLOT_WUNG.png,11_RONWAND_BLOT_WIM.png,11_RONWAND_BLOT_WIM.png,11_RONWAND_BLOT_WUNG.png,,WAN,WIM,WUNG,WIM,,20,31
16,1712309684699,05/04/2024 09:34:44,1712313284699,1,05/04/2024 11:34:44,139619,19,task-hebw,,36765460,BLIND,10840090,,complete,,660fc322811834434617091d,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x919,,,0,1i-2 B Testing,4,,,1i-2,,Pass,,,1i-2 B Testing,1i-2 B Testing,14,Testing02,Testing,hvzr65,1,response,06_MOM_BLOT_WAN.png,2948.8600000000006,2944.6800000000076,2948.8600000000006,2948.8600000000006,2944.6800000000076,2948.8600000000006,1,2948.8600000000006,0,0,,Click Response,RightOption,3,object-86,1i-2,_,39,1i-2_39,4,Testing02,06_MOM,ASK,.png,06_MOM_ASK.png,BLOT,WUNG,06_MOM_BLOT_WUNG.png,06_MOM_BLOT_WAN.png,06_MOM_BLOT_WAN.png,06_MOM_BLOT_WUNG.png,,WUNG,WAN,WUNG,WAN,,21,32
17,1712309687217,05/04/2024 09:34:47,1712313287217,1,05/04/2024 11:34:47,139619,19,task-hebw,,36765460,BLIND,10840090,,complete,,660fc322811834434617091d,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x919,,,0,1i-2 B Testing,4,,,1i-2,,Pass,,,1i-2 B Testing,1i-2 B Testing,15,Testing02,Testing,hvzr65,1,response,42_ENGLAND_BLOT_WUNG.png,2522.179999999993,2521.0199999999895,2522.179999999993,2522.179999999993,2521.0199999999895,2522.179999999993,1,2522.179999999993,0,0,,Click Response,LeftOption,4,object-112,1i-2,_,40,1i-2_40,4,Testing02,42_ENGLAND,ASK,.png,42_ENGLAND_ASK.png,BLOT,WUNG,42_ENGLAND_BLOT_WUNG.png,42_ENGLAND_BLOT_WAN.png,42_ENGLAND_BLOT_WUNG.png,42_ENGLAND_BLOT_WAN.png,,WIM,WAN,WUNG,WAN,,22,33
18,1712309690937,05/04/2024 09:34:50,1712313290937,1,05/04/2024 11:34:50,139619,19,task-hebw,,36765460,BLIND,10840090,,complete,,660fc322811834434617091d,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x919,,,0,1i-2 B Testing,4,,,1i-2,,Pass,,,1i-2 B Testing,1i-2 B Testing,16,Testing02,Testing,hvzr65,1,response,33_ROR_BLOT_WIM.png,3722.1600000000035,3716.12000000001,3722.1600000000035,3722.1600000000035,3716.12000000001,3722.1600000000035,0,3722.1600000000035,0,0,,Click Response,RightOption,3,object-86,1i-2,_,38,1i-2_38,4,Testing02,33_ROR,ASK,.png,33_ROR_ASK.png,BLOT,WAN,33_ROR_BLOT_WAN.png,33_ROR_BLOT_WIM.png,33_ROR_BLOT_WAN.png,33_ROR_BLOT_WIM.png,,WAN,WUNG,WAN,WIM,,22,34
19,1712309694922,05/04/2024 09:34:54,1712313294922,1,05/04/2024 11:34:54,139619,19,task-hebw,,36765460,BLIND,10840090,,complete,,660fc322811834434617091d,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x919,,,0,1i-2 B Testing,4,,,1i-2,,Pass,,,1i-2 B Testing,1i-2 B Testing,17,Testing02,Testing,hvzr65,1,response,05_AUROR_BLOT_WUNG.png,3990.0399999999936,3986.439999999988,3990.0399999999936,3990.0399999999936,3986.439999999988,3990.0399999999936,0,3990.0399999999936,0,0,,Click Response,LeftOption,4,object-112,1i-2,_,42,1i-2_42,5,Testing02,05_AUROR,ASK,.png,05_AUROR_ASK.png,BLOT,WUNG,05_AUROR_BLOT_WUNG.png,05_AUROR_BLOT_WAN.png,05_AUROR_BLOT_WAN.png,05_AUROR_BLOT_WUNG.png,,WAN,WIM,WUNG,WAN,,22,35
20,1712309700439,05/04/2024 09:35:00,1712313300439,1,05/04/2024 11:35:00,139619,19,task-hebw,,36765460,BLIND,10840090,,complete,,660fc322811834434617091d,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x919,,,0,1i-2 B Testing,4,,,1i-2,,Pass,,,1i-2 B Testing,1i-2 B Testing,18,Testing02,Testing,hvzr65,1,response,41_PIXIE_BLOT_WAN.png,5520.600000000006,5514.320000000007,5520.600000000006,5520.600000000006,5514.320000000007,5520.600000000006,1,5520.600000000006,0,0,,Click Response,LeftOption,4,object-112,1i-2,_,43,1i-2_43,5,Testing02,41_PIXIE,ASK,.png,41_PIXIE_ASK.png,BLOT,WAN,41_PIXIE_BLOT_WAN.png,41_PIXIE_BLOT_WIM.png,41_PIXIE_BLOT_WAN.png,41_PIXIE_BLOT_WIM.png,,WUNG,WIM,WAN,WIM,,23,36
21,1712309703150,05/04/2024 09:35:03,1712313303150,1,05/04/2024 11:35:03,139619,19,task-hebw,,36765460,BLIND,10840090,,complete,,660fc322811834434617091d,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x919,,,0,1i-2 B Testing,4,,,1i-2,,Pass,,,1i-2 B Testing,1i-2 B Testing,19,Testing02,Testing,hvzr65,1,response,21_TEACHHOG_BLOT_WIM.png,2717.279999999999,2715.5,2717.279999999999,2717.279999999999,2715.5,2717.279999999999,0,2717.279999999999,0,0,,Click Response,LeftOption,4,object-112,1i-2,_,44,1i-2_44,5,Testing02,21_TEACHHOG,ASK,.png,21_TEACHHOG_ASK.png,BLOT,WIM,21_TEACHHOG_BLOT_WIM.png,21_TEACHHOG_BLOT_WUNG.png,21_TEACHHOG_BLOT_WUNG.png,21_TEACHHOG_BLOT_WIM.png,,,,WIM,WUNG,,23,37
22,1712309705181,05/04/2024 09:35:05,1712313305181,1,05/04/2024 11:35:05,139619,19,task-hebw,,36765460,BLIND,10840090,,complete,,660fc322811834434617091d,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x919,,,0,1i-2 B Testing,4,,,1i-2,,Pass,,,1i-2 B Testing,1i-2 B Testing,20,Testing02,Testing,hvzr65,1,response,25_PROSECUTE_BLOT_WIM.png,2032.7799999999988,2028.7599999999948,2032.7799999999988,2032.7799999999988,2028.7599999999948,2032.7799999999988,1,2032.7799999999988,0,0,,Click Response,LeftOption,4,object-112,1i-2,_,41,1i-2_41,5,Testing02,25_PROSECUTE,ASK,.png,25_PROSECUTE_ASK.png,BLOT,WIM,25_PROSECUTE_BLOT_WIM.png,25_PROSECUTE_BLOT_WAN.png,25_PROSECUTE_BLOT_WIM.png,25_PROSECUTE_BLOT_WAN.png,,WAN,WUNG,WIM,WAN,,24,38
23,1712309707701,05/04/2024 09:35:07,1712313307701,1,05/04/2024 11:35:07,139619,19,task-hebw,,36765460,BLIND,10840090,,complete,,660fc322811834434617091d,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x919,,,0,1i-2 B Testing,4,,,1i-2,,Pass,,,1i-2 B Testing,1i-2 B Testing,21,Testing02,Testing,hvzr65,1,response,07_AZKABAN_BLOT_WAN.png,2525.020000000004,2521.020000000004,2525.020000000004,2525.020000000004,2521.020000000004,2525.020000000004,0,2525.020000000004,0,0,,Click Response,LeftOption,4,object-112,1i-2,_,48,1i-2_48,6,Testing02,07_AZKABAN,ASK,.png,07_AZKABAN_ASK.png,BLOT,WAN,07_AZKABAN_BLOT_WAN.png,07_AZKABAN_BLOT_WUNG.png,07_AZKABAN_BLOT_WUNG.png,07_AZKABAN_BLOT_WAN.png,,,,WAN,WUNG,,24,39
24,1712309710766,05/04/2024 09:35:10,1712313310766,1,05/04/2024 11:35:10,139619,19,task-hebw,,36765460,BLIND,10840090,,complete,,660fc322811834434617091d,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x919,,,0,1i-2 B Testing,4,,,1i-2,,Pass,,,1i-2 B Testing,1i-2 B Testing,22,Testing02,Testing,hvzr65,1,response,20_PULLSWORD_BLOT_WUNG.png,3069,3062.7599999999948,3069,3069,3062.7599999999948,3069,0,3069,0,0,,Click Response,RightOption,3,object-86,1i-2,_,47,1i-2_47,6,Testing02,20_PULLSWORD,ASK,.png,20_PULLSWORD_ASK.png,BLOT,WAN,20_PULLSWORD_BLOT_WAN.png,20_PULLSWORD_BLOT_WUNG.png,20_PULLSWORD_BLOT_WAN.png,20_PULLSWORD_BLOT_WUNG.png,,,,WAN,WUNG,,24,40
25,1712309713418,05/04/2024 09:35:13,1712313313418,1,05/04/2024 11:35:13,139619,19,task-hebw,,36765460,BLIND,10840090,,complete,,660fc322811834434617091d,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x919,,,0,1i-2 B Testing,4,,,1i-2,,Pass,,,1i-2 B Testing,1i-2 B Testing,23,Testing02,Testing,hvzr65,1,response,39_STOPHAGRID_BLOT_WIM.png,2659.2400000000052,2652.9800000000105,2659.2400000000052,2659.2400000000052,2652.9800000000105,2659.2400000000052,1,2659.2400000000052,0,0,,Click Response,LeftOption,4,object-112,1i-2,_,45,1i-2_45,6,Testing02,39_STOPHAGRID,ASK,.png,39_STOPHAGRID_ASK.png,BLOT,WIM,39_STOPHAGRID_BLOT_WIM.png,39_STOPHAGRID_BLOT_WUNG.png,39_STOPHAGRID_BLOT_WIM.png,39_STOPHAGRID_BLOT_WUNG.png,,,,WIM,WUNG,,25,41
26,1712309716292,05/04/2024 09:35:16,1712313316292,1,05/04/2024 11:35:16,139619,19,task-hebw,,36765460,BLIND,10840090,,complete,,660fc322811834434617091d,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x919,,,0,1i-2 B Testing,4,,,1i-2,,Pass,,,1i-2 B Testing,1i-2 B Testing,24,Testing02,Testing,hvzr65,1,response,26_ERISED_BLOT_WAN.png,2879.2599999999948,2875.2399999999907,2879.2599999999948,2879.2599999999948,2875.2399999999907,2879.2599999999948,1,2879.2599999999948,0,0,,Click Response,RightOption,3,object-86,1i-2,_,46,1i-2_46,6,Testing02,26_ERISED,ASK,.png,26_ERISED_ASK.png,BLOT,WIM,26_ERISED_BLOT_WIM.png,26_ERISED_BLOT_WAN.png,26_ERISED_BLOT_WAN.png,26_ERISED_BLOT_WIM.png,,,,WIM,WAN,,26,42
27,1712309718222,05/04/2024 09:35:18,1712313318222,1,05/04/2024 11:35:18,139619,19,task-hebw,,36765460,BLIND,10840090,,complete,,660fc322811834434617091d,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x919,,,0,1i-2 B Testing,4,,,1i-2,,Pass,,,1i-2 B Testing,1i-2 B Testing,25,Testing02,Testing,hvzr65,1,response,40_BURYSNAPE_BLOT_WAN.png,1933.020000000004,1930.699999999997,1933.020000000004,1933.020000000004,1930.699999999997,1933.020000000004,1,1933.020000000004,0,0,,Click Response,RightOption,3,object-86,1i-2,_,50,1i-2_50,7,Testing02,40_BURYSNAPE,ASK,.png,40_BURYSNAPE_ASK.png,BLOT,WIM,40_BURYSNAPE_BLOT_WIM.png,40_BURYSNAPE_BLOT_WAN.png,40_BURYSNAPE_BLOT_WAN.png,40_BURYSNAPE_BLOT_WIM.png,,,,WIM,WAN,,27,43
28,1712309720133,05/04/2024 09:35:20,1712313320133,1,05/04/2024 11:35:20,139619,19,task-hebw,,36765460,BLIND,10840090,,complete,,660fc322811834434617091d,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x919,,,0,1i-2 B Testing,4,,,1i-2,,Pass,,,1i-2 B Testing,1i-2 B Testing,26,Testing02,Testing,hvzr65,1,response,35_PROPHET_BLOT_WUNG.png,1914.320000000007,1909.8800000000047,1914.320000000007,1914.320000000007,1909.8800000000047,1914.320000000007,1,1914.320000000007,0,0,,Click Response,RightOption,3,object-86,1i-2,_,52,1i-2_52,7,Testing02,35_PROPHET,ASK,.png,35_PROPHET_ASK.png,BLOT,WAN,35_PROPHET_BLOT_WAN.png,35_PROPHET_BLOT_WUNG.png,35_PROPHET_BLOT_WUNG.png,35_PROPHET_BLOT_WAN.png,,,,WAN,WUNG,,28,44
29,1712309723317,05/04/2024 09:35:23,1712313323317,1,05/04/2024 11:35:23,139619,19,task-hebw,,36765460,BLIND,10840090,,complete,,660fc322811834434617091d,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x919,,,0,1i-2 B Testing,4,,,1i-2,,Pass,,,1i-2 B Testing,1i-2 B Testing,27,Testing02,Testing,hvzr65,1,response,13_QUIBBLER_BLOT_WAN.png,3187.4400000000023,3180.800000000003,3187.4400000000023,3187.4400000000023,3180.800000000003,3187.4400000000023,1,3187.4400000000023,0,0,,Click Response,LeftOption,4,object-112,1i-2,_,51,1i-2_51,7,Testing02,13_QUIBBLER,ASK,.png,13_QUIBBLER_ASK.png,BLOT,WAN,13_QUIBBLER_BLOT_WAN.png,13_QUIBBLER_BLOT_WUNG.png,13_QUIBBLER_BLOT_WAN.png,13_QUIBBLER_BLOT_WUNG.png,,,,WAN,WUNG,,29,45
30,1712309725663,05/04/2024 09:35:25,1712313325663,1,05/04/2024 11:35:25,139619,19,task-hebw,,36765460,BLIND,10840090,,complete,,660fc322811834434617091d,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x919,,,0,1i-2 B Testing,4,,,1i-2,,Pass,,,1i-2 B Testing,1i-2 B Testing,28,Testing02,Testing,hvzr65,1,response,04_WHEEZES_BLOT_WIM.png,2352.6399999999994,2348.4600000000064,2352.6399999999994,2352.6399999999994,2348.4600000000064,2352.6399999999994,1,2352.6399999999994,0,0,,Click Response,LeftOption,4,object-112,1i-2,_,49,1i-2_49,7,Testing02,04_WHEEZES,ASK,.png,04_WHEEZES_ASK.png,BLOT,WIM,04_WHEEZES_BLOT_WIM.png,04_WHEEZES_BLOT_WUNG.png,04_WHEEZES_BLOT_WIM.png,04_WHEEZES_BLOT_WUNG.png,,,,WIM,WUNG,,30,46
