Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-mams,branch-6r1e,randomiser-y4s2,branch-lrzc,branch-3gc6,branch-qx2b,branch-zqfd,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: randomise_blocks,Spreadsheet: randomise_trials,Spreadsheet: _,Spreadsheet: ,Spreadsheet: Age,Spreadsheet: Gender,Spreadsheet: Handedness,Spreadsheet: Condition,Spreadsheet: Trial,Spreadsheet: C-T,Spreadsheet: Image,Spreadsheet: Item,Spreadsheet: Ask,Spreadsheet: .png,Spreadsheet: Question,Spreadsheet: Pronoun,Spreadsheet: Number,Spreadsheet: Auxiliary,Spreadsheet: Answer,Spreadsheet: Text,Spreadsheet: English_Equivalent,Spreadsheet: Option1,Spreadsheet: Option2,Spreadsheet: Option3,Spreadsheet: Option4,Spreadsheet: Alternative,Spreadsheet: Blot,Spreadsheet: Dots,Spreadsheet: Option A,Spreadsheet: Option B,Spreadsheet: Wrong,Spreadsheet: Right,Spreadsheet: Reply,Spreadsheet: Answer A,Spreadsheet: Answer B,Manipulation: Spreadsheet,Store: NounNumberTrain,Store: NounNumberCorrect,Store: NounNumberTotal
1,1712309752575,05/04/2024 09:35:52,1712313352575,1,05/04/2024 11:35:52,139619,19,task-fbri,,36765528,BLIND,10840156,,complete,,660fc5eac5934d9b1e9a2307,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x703,,,0,Hoat-Dain-Melk A Training,30,,Pass,1e-2,,,,,Hoat_Dain_Melk Training,Hoat_Dain_Melk Training,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1712309763557,05/04/2024 09:36:03,1712313363557,1,05/04/2024 11:36:03,139619,19,task-fbri,,36765528,BLIND,10840156,,complete,,660fc5eac5934d9b1e9a2307,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x703,,,0,Hoat-Dain-Melk A Training,30,,Pass,1e-2,,,,,Hoat_Dain_Melk Training,Hoat_Dain_Melk Training,1,Instructions,Instructions1,l6tegj,1,continue,,9782.899999904632,9780.2,9782.899999904632,9782.899999904632,9780.2,9782.899999904632,1,9782.899999904632,0,0,,Click To Continue,Continue Button,2,object-8,Instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1712309768766,05/04/2024 09:36:08,1712313368766,1,05/04/2024 11:36:08,139619,19,task-fbri,,36765528,BLIND,10840156,,complete,,660fc5eac5934d9b1e9a2307,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x703,,,0,Hoat-Dain-Melk A Training,30,,Pass,1e-2,,,,,Hoat_Dain_Melk Training,Hoat_Dain_Melk Training,1,Instructions,Instructions2,m22b5k,2,continue,,5211.2999998092655,5197.800000000001,5211.2999998092655,5211.2999998092655,5197.800000000001,5211.2999998092655,1,5211.2999998092655,0,0,,Click To Continue,Continue Button,1,object-26,Instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1712309773610,05/04/2024 09:36:13,1712313373610,1,05/04/2024 11:36:13,139619,19,task-fbri,,36765528,BLIND,10840156,,complete,,660fc5eac5934d9b1e9a2307,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x703,,,0,Hoat-Dain-Melk A Training,30,,Pass,1e-2,,,,,Hoat_Dain_Melk Training,Hoat_Dain_Melk Training,1,Instructions,Instructions4,ipt5mm,3,continue,,4858.599999952316,4848.299999999999,4858.599999952316,4858.599999952316,4848.299999999999,4858.599999952316,1,4858.599999952316,0,0,,Click To Continue,Continue Button,2,object-32,Instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1712309775361,05/04/2024 09:36:15,1712313375361,1,05/04/2024 11:36:15,139619,19,task-fbri,,36765528,BLIND,10840156,,complete,,660fc5eac5934d9b1e9a2307,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x703,,,0,Hoat-Dain-Melk A Training,30,,Pass,1e-2,,,,,Hoat_Dain_Melk Training,Hoat_Dain_Melk Training,1,Instructions,Instructions5,9ur7d5,4,continue,,1760.3999998569489,1749.4000000000015,1760.3999998569489,1760.3999998569489,1749.4000000000015,1760.3999998569489,1,1760.3999998569489,0,0,,Click To Continue,Continue Button,2,object-91,Instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1712309782466,05/04/2024 09:36:22,1712313382466,1,05/04/2024 11:36:22,139619,19,task-fbri,,36765528,BLIND,10840156,,complete,,660fc5eac5934d9b1e9a2307,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x703,,,0,Hoat-Dain-Melk A Training,30,,Pass,1e-2,,,,,Hoat_Dain_Melk Training,Hoat_Dain_Melk Training,1,Instructions,Prolific ID,mpa2yz,5,response,5c6adf2675b3d50001b8af1d,6197.899999999998,7114.0999999999985,7116.299999809264,6197.899999999998,7114.0999999999985,7116.299999809264,1,6197.899999999998,918.3999998092659,0,,Single Text Entry,Prolific ID Answer,2,object-284,Instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1712309792298,05/04/2024 09:36:32,1712313392298,1,05/04/2024 11:36:32,139619,19,task-fbri,,36765528,BLIND,10840156,,complete,,660fc5eac5934d9b1e9a2307,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x703,,,0,Hoat-Dain-Melk A Training,30,,Pass,1e-2,,,,,Hoat_Dain_Melk Training,Hoat_Dain_Melk Training,1,Instructions,Instructions6,rts1od,6,continue,,9833.599999904633,9829.800000000003,9833.599999904633,9833.599999904633,9829.800000000003,9833.599999904633,1,9833.599999904633,0,0,,Click To Continue,Continue Button,3,object-151,Instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1712309792299,05/04/2024 09:36:32,1712313392299,1,05/04/2024 11:36:32,139619,19,task-fbri,,36765528,BLIND,10840156,,complete,,660fc5eac5934d9b1e9a2307,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x703,,,0,Hoat-Dain-Melk A Training,30,,Pass,1e-2,,,,,Hoat_Dain_Melk Training,Hoat_Dain_Melk Training,1,Instructions,Instructions6,rts1od,6,response,30,3032.300000000003,9829.800000000003,9835.299999952316,3032.300000000003,9829.800000000003,9835.299999952316,1,3032.300000000003,6802.999999952313,0,,Dropdown,Age,2,object-150,Instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1712309792299,05/04/2024 09:36:32,1712313392299,1,05/04/2024 11:36:32,139619,19,task-fbri,,36765528,BLIND,10840156,,complete,,660fc5eac5934d9b1e9a2307,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x703,,,0,Hoat-Dain-Melk A Training,30,,Pass,1e-2,,,,,Hoat_Dain_Melk Training,Hoat_Dain_Melk Training,1,Instructions,Instructions6,rts1od,6,response,Male,5348.199999999997,9829.800000000003,9835.699999809265,5348.199999999997,9829.800000000003,9835.699999809265,1,5348.199999999997,4487.499999809268,0,,Dropdown,Gender,5,object-154,Instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1712309792300,05/04/2024 09:36:32,1712313392300,1,05/04/2024 11:36:32,139619,19,task-fbri,,36765528,BLIND,10840156,,complete,,660fc5eac5934d9b1e9a2307,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x703,,,0,Hoat-Dain-Melk A Training,30,,Pass,1e-2,,,,,Hoat_Dain_Melk Training,Hoat_Dain_Melk Training,1,Instructions,Instructions6,rts1od,6,response,Right-handed,9096.800000000003,9829.800000000003,9836.099999904633,9096.800000000003,9829.800000000003,9836.099999904633,1,9096.800000000003,739.2999999046297,0,,Dropdown,Handedness,7,object-156,Instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1712309805598,05/04/2024 09:36:45,1712313405598,1,05/04/2024 11:36:45,139619,19,task-fbri,,36765528,BLIND,10840156,,complete,,660fc5eac5934d9b1e9a2307,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x703,,,0,Hoat-Dain-Melk A Training,30,,Pass,1e-2,,,,,Hoat_Dain_Melk Training,Hoat_Dain_Melk Training,1,Instructions,Instructions7,9ni7em,7,continue,,13303.899999809262,13295.199999999997,13303.899999809262,13303.899999809262,13295.199999999997,13303.899999809262,0,13303.899999809262,0,0,,Click To Continue,Continue Button,2,object-197,Instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,1712309805604,05/04/2024 09:36:45,1712313405604,1,05/04/2024 11:36:45,139619,19,task-fbri,,36765528,BLIND,10840156,,complete,,660fc5eac5934d9b1e9a2307,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x703,,,0,Hoat-Dain-Melk A Training,30,,Pass,1e-2,,,,,Hoat_Dain_Melk Training,Hoat_Dain_Melk Training,1,Instructions,Instructions7,9ni7em,7,response,Mad-Eye Moody,12078.899999999994,13295.199999999997,13310.599999856946,12078.899999999994,13295.199999999997,13310.599999856946,1,12078.899999999994,1231.6999998569518,0,,Dropdown,Attention Check 7,4,object-199,Instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,1712309814341,05/04/2024 09:36:54,1712313414341,1,05/04/2024 11:36:54,139619,19,task-fbri,,36765528,BLIND,10840156,,complete,,660fc5eac5934d9b1e9a2307,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x703,,,0,Hoat-Dain-Melk A Training,30,,Pass,1e-2,,,,,Hoat_Dain_Melk Training,Hoat_Dain_Melk Training,1,Instructions,Instructions8,foqp6p,8,continue,,8751.5,8747,8751.5,8751.5,8747,8751.5,0,8751.5,0,0,,Click To Continue,Continue Button,2,object-205,Instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,1712309814342,05/04/2024 09:36:54,1712313414342,1,05/04/2024 11:36:54,139619,19,task-fbri,,36765528,BLIND,10840156,,complete,,660fc5eac5934d9b1e9a2307,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x703,,,0,Hoat-Dain-Melk A Training,30,,Pass,1e-2,,,,,Hoat_Dain_Melk Training,Hoat_Dain_Melk Training,1,Instructions,Instructions8,foqp6p,8,response,Ton-Tongue Toffee,7197.5999999999985,8747,8752.399999856949,7197.5999999999985,8747,8752.399999856949,1,7197.5999999999985,1554.7999998569503,0,,Dropdown,Attention Check 8,3,object-206,Instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1712309836942,05/04/2024 09:37:16,1712313436942,1,05/04/2024 11:37:16,139619,19,task-fbri,,36765528,BLIND,10840156,,complete,,660fc5eac5934d9b1e9a2307,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x703,,,0,Hoat-Dain-Melk A Training,30,,Pass,1e-2,,,,,Hoat_Dain_Melk Training,Hoat_Dain_Melk Training,1,Instructions,Instructions9,q3gk2e,9,continue,,22605.39999985695,22592,22605.39999985695,22605.39999985695,22592,22605.39999985695,1,22605.39999985695,0,0,,Click To Continue,Continue Button,2,object-75,Instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,1712309862202,05/04/2024 09:37:42,1712313462202,1,05/04/2024 11:37:42,139619,19,task-fbri,,36765528,BLIND,10840156,,complete,,660fc5eac5934d9b1e9a2307,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x703,,,0,Hoat-Dain-Melk A Training,30,,Pass,1e-2,,,,,Hoat_Dain_Melk Training,Hoat_Dain_Melk Training,1,Instructions,Instructions10,gxa3vr,10,continue,,25273.699999809265,25258,25273.699999809265,25273.699999809265,25258,25273.699999809265,1,25273.699999809265,0,0,,Click To Continue,Continue Button,2,object-165,Instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1712309878248,05/04/2024 09:37:58,1712313478248,1,05/04/2024 11:37:58,139619,19,task-fbri,,36765528,BLIND,10840156,,complete,,660fc5eac5934d9b1e9a2307,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x703,,,0,Hoat-Dain-Melk A Training,30,,Pass,1e-2,,,,,Hoat_Dain_Melk Training,Hoat_Dain_Melk Training,1,Training01,Training01A,34efq7,1,response,HOAT,7413.600000000006,16060.399999999994,16061.5,7413.600000000006,16060.399999999994,16061.5,1,7413.600000000006,8647.899999999994,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,1,_,,,,,HDM,02,HDM_02,04_HUFFLEPUFF,,ASK,.png,04_HUFFLEPUFF_ASK.png,HOAT,,,04_HUFFLEPUFF_HOAT.png,HOAT,,,,,,06_OPENSECRET_ASK.png,BLOT,06_OPENSECRET_BLOT.png,MELK,HOAT,HOAT,MELK,06_OPENSECRET_MELK.png,MELK,,,,,
18,1712309887220,05/04/2024 09:38:07,1712313487220,1,05/04/2024 11:38:07,139619,19,task-fbri,,36765528,BLIND,10840156,,complete,,660fc5eac5934d9b1e9a2307,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x703,,,0,Hoat-Dain-Melk A Training,30,,Pass,1e-2,,,,,Hoat_Dain_Melk Training,Hoat_Dain_Melk Training,1,Training01,Training01B,2yfdu9,2,response,,8963.300000000017,8946.800000000017,8963.300000000017,8963.300000000017,8946.800000000017,8963.300000000017,1,8963.300000000017,0,0,,Click Response,Option A,4,object-245,Training01,,1,_,,,,,HDM,02,HDM_02,04_HUFFLEPUFF,,ASK,.png,04_HUFFLEPUFF_ASK.png,HOAT,,,04_HUFFLEPUFF_HOAT.png,HOAT,,,,,,06_OPENSECRET_ASK.png,BLOT,06_OPENSECRET_BLOT.png,MELK,HOAT,HOAT,MELK,06_OPENSECRET_MELK.png,MELK,,,,,
19,1712309890545,05/04/2024 09:38:10,1712313490545,1,05/04/2024 11:38:10,139619,19,task-fbri,,36765528,BLIND,10840156,,complete,,660fc5eac5934d9b1e9a2307,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x703,,,0,Hoat-Dain-Melk A Training,30,,Pass,1e-2,,,,,Hoat_Dain_Melk Training,Hoat_Dain_Melk Training,1,Training01,Training01C,1ouhhw,3,continue,,3351.899999904621,3348.899999999994,3351.899999904621,3351.899999904621,3348.899999999994,3351.899999904621,1,3351.899999904621,0,0,,Click To Continue,Continue Button,6,object-272,Training01,,1,_,,,,,HDM,02,HDM_02,04_HUFFLEPUFF,,ASK,.png,04_HUFFLEPUFF_ASK.png,HOAT,,,04_HUFFLEPUFF_HOAT.png,HOAT,,,,,,06_OPENSECRET_ASK.png,BLOT,06_OPENSECRET_BLOT.png,MELK,HOAT,HOAT,MELK,06_OPENSECRET_MELK.png,MELK,,,,,
20,1712309903748,05/04/2024 09:38:23,1712313503748,1,05/04/2024 11:38:23,139619,19,task-fbri,,36765528,BLIND,10840156,,complete,,660fc5eac5934d9b1e9a2307,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x703,,,0,Hoat-Dain-Melk A Training,30,,Pass,1e-2,,,,,Hoat_Dain_Melk Training,Hoat_Dain_Melk Training,2,Training01,Training01A,34efq7,1,response,DAIN,7014.100000000006,13195.199999999983,13205.59999980926,7014.100000000006,13195.199999999983,13205.59999980926,1,7014.100000000006,6191.4999998092535,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,1,_,,,,,HDM,05,HDM_05,14_TOPMARK,,ASK,.png,14_TOPMARK_ASK.png,DAIN,,,14_TOPMARK_DAIN.png,DAIN,,,,,,13_GRYFFINDOR_ASK.png,BLOT,13_GRYFFINDOR_BLOT.png,HOAT,DAIN,DAIN,HOAT,13_GRYFFINDOR_HOAT.png,HOAT,,,,,
21,1712309910137,05/04/2024 09:38:30,1712313510137,1,05/04/2024 11:38:30,139619,19,task-fbri,,36765528,BLIND,10840156,,complete,,660fc5eac5934d9b1e9a2307,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x703,,,0,Hoat-Dain-Melk A Training,30,,Pass,1e-2,,,,,Hoat_Dain_Melk Training,Hoat_Dain_Melk Training,2,Training01,Training01B,2yfdu9,2,response,,6399.399999809277,6397.8000000000175,6399.399999809277,6399.399999809277,6397.8000000000175,6399.399999809277,1,6399.399999809277,0,0,,Click Response,Option A,4,object-245,Training01,,1,_,,,,,HDM,05,HDM_05,14_TOPMARK,,ASK,.png,14_TOPMARK_ASK.png,DAIN,,,14_TOPMARK_DAIN.png,DAIN,,,,,,13_GRYFFINDOR_ASK.png,BLOT,13_GRYFFINDOR_BLOT.png,HOAT,DAIN,DAIN,HOAT,13_GRYFFINDOR_HOAT.png,HOAT,,,,,
22,1712309911612,05/04/2024 09:38:31,1712313511612,1,05/04/2024 11:38:31,139619,19,task-fbri,,36765528,BLIND,10840156,,complete,,660fc5eac5934d9b1e9a2307,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x703,,,0,Hoat-Dain-Melk A Training,30,,Pass,1e-2,,,,,Hoat_Dain_Melk Training,Hoat_Dain_Melk Training,2,Training01,Training01C,1ouhhw,3,continue,,1476.299999856943,1466.1000000000058,1476.299999856943,1476.299999856943,1466.1000000000058,1476.299999856943,1,1476.299999856943,0,0,,Click To Continue,Continue Button,6,object-272,Training01,,1,_,,,,,HDM,05,HDM_05,14_TOPMARK,,ASK,.png,14_TOPMARK_ASK.png,DAIN,,,14_TOPMARK_DAIN.png,DAIN,,,,,,13_GRYFFINDOR_ASK.png,BLOT,13_GRYFFINDOR_BLOT.png,HOAT,DAIN,DAIN,HOAT,13_GRYFFINDOR_HOAT.png,HOAT,,,,,
23,1712309921326,05/04/2024 09:38:41,1712313521326,1,05/04/2024 11:38:41,139619,19,task-fbri,,36765528,BLIND,10840156,,complete,,660fc5eac5934d9b1e9a2307,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x703,,,0,Hoat-Dain-Melk A Training,30,,Pass,1e-2,,,,,Hoat_Dain_Melk Training,Hoat_Dain_Melk Training,3,Training01,Training01A,34efq7,1,response,HOAT,5564.6999999999825,9713.199999999983,9724.999999809253,5564.6999999999825,9713.199999999983,9724.999999809253,1,5564.6999999999825,4160.299999809271,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,1,_,,,,,HDM,01,HDM_01,01_LOCKET,,ASK,.png,01_LOCKET_ASK.png,HOAT,,,01_LOCKET_HOAT.png,HOAT,,,,,,02_SNITCH_ASK.png,BLOT,02_SNITCH_BLOT.png,HOAT,DAIN,HOAT,DAIN,02_SNITCH_DAIN.png,,DAIN,,,,
24,1712309925978,05/04/2024 09:38:45,1712313525978,1,05/04/2024 11:38:45,139619,19,task-fbri,,36765528,BLIND,10840156,,complete,,660fc5eac5934d9b1e9a2307,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x703,,,0,Hoat-Dain-Melk A Training,30,,Pass,1e-2,,,,,Hoat_Dain_Melk Training,Hoat_Dain_Melk Training,3,Training01,Training01B,2yfdu9,2,response,,4663.100000000006,4648.3000000000175,4663.100000000006,4663.100000000006,4648.3000000000175,4663.100000000006,1,4663.100000000006,0,0,,Click Response,Option B,5,object-246,Training01,,1,_,,,,,HDM,01,HDM_01,01_LOCKET,,ASK,.png,01_LOCKET_ASK.png,HOAT,,,01_LOCKET_HOAT.png,HOAT,,,,,,02_SNITCH_ASK.png,BLOT,02_SNITCH_BLOT.png,HOAT,DAIN,HOAT,DAIN,02_SNITCH_DAIN.png,,DAIN,,,,
25,1712309927554,05/04/2024 09:38:47,1712313527554,1,05/04/2024 11:38:47,139619,19,task-fbri,,36765528,BLIND,10840156,,complete,,660fc5eac5934d9b1e9a2307,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x703,,,0,Hoat-Dain-Melk A Training,30,,Pass,1e-2,,,,,Hoat_Dain_Melk Training,Hoat_Dain_Melk Training,3,Training01,Training01C,1ouhhw,3,continue,,1590.7999999999884,1582.8999999999942,1590.7999999999884,1590.7999999999884,1582.8999999999942,1590.7999999999884,1,1590.7999999999884,0,0,,Click To Continue,Continue Button,6,object-272,Training01,,1,_,,,,,HDM,01,HDM_01,01_LOCKET,,ASK,.png,01_LOCKET_ASK.png,HOAT,,,01_LOCKET_HOAT.png,HOAT,,,,,,02_SNITCH_ASK.png,BLOT,02_SNITCH_BLOT.png,HOAT,DAIN,HOAT,DAIN,02_SNITCH_DAIN.png,,DAIN,,,,
26,1712309941706,05/04/2024 09:39:01,1712313541706,1,05/04/2024 11:39:01,139619,19,task-fbri,,36765528,BLIND,10840156,,complete,,660fc5eac5934d9b1e9a2307,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x703,,,0,Hoat-Dain-Melk A Training,30,,Pass,1e-2,,,,,Hoat_Dain_Melk Training,Hoat_Dain_Melk Training,4,Training01,Training01A,34efq7,1,response,MELK,10929.399999999994,14144.899999999994,14160.19999995231,10929.399999999994,14144.899999999994,14160.19999995231,1,10929.399999999994,3230.7999999523163,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,1,_,,,,,HDM,06,HDM_06,18_CEILING,,ASK,.png,18_CEILING_ASK.png,MELK,,,18_CEILING_MELK.png,MELK,,,,,,17_PETRIFIED_ASK.png,BLOT,17_PETRIFIED_BLOT.png,DAIN,MELK,MELK,DAIN,17_PETRIFIED_DAIN.png,DAIN,,,,,
27,1712309950467,05/04/2024 09:39:10,1712313550467,1,05/04/2024 11:39:10,139619,19,task-fbri,,36765528,BLIND,10840156,,complete,,660fc5eac5934d9b1e9a2307,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x703,,,0,Hoat-Dain-Melk A Training,30,,Pass,1e-2,,,,,Hoat_Dain_Melk Training,Hoat_Dain_Melk Training,4,Training01,Training01B,2yfdu9,2,response,,8776.699999809265,8763.5,8776.699999809265,8776.699999809265,8763.5,8776.699999809265,1,8776.699999809265,0,0,,Click Response,Option A,4,object-245,Training01,,1,_,,,,,HDM,06,HDM_06,18_CEILING,,ASK,.png,18_CEILING_ASK.png,MELK,,,18_CEILING_MELK.png,MELK,,,,,,17_PETRIFIED_ASK.png,BLOT,17_PETRIFIED_BLOT.png,DAIN,MELK,MELK,DAIN,17_PETRIFIED_DAIN.png,DAIN,,,,,
28,1712309952531,05/04/2024 09:39:12,1712313552531,1,05/04/2024 11:39:12,139619,19,task-fbri,,36765528,BLIND,10840156,,complete,,660fc5eac5934d9b1e9a2307,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x703,,,0,Hoat-Dain-Melk A Training,30,,Pass,1e-2,,,,,Hoat_Dain_Melk Training,Hoat_Dain_Melk Training,4,Training01,Training01C,1ouhhw,3,continue,,2077.2999999523163,2066,2077.2999999523163,2077.2999999523163,2066,2077.2999999523163,1,2077.2999999523163,0,0,,Click To Continue,Continue Button,6,object-272,Training01,,1,_,,,,,HDM,06,HDM_06,18_CEILING,,ASK,.png,18_CEILING_ASK.png,MELK,,,18_CEILING_MELK.png,MELK,,,,,,17_PETRIFIED_ASK.png,BLOT,17_PETRIFIED_BLOT.png,DAIN,MELK,MELK,DAIN,17_PETRIFIED_DAIN.png,DAIN,,,,,
29,1712309963914,05/04/2024 09:39:23,1712313563914,1,05/04/2024 11:39:23,139619,19,task-fbri,,36765528,BLIND,10840156,,complete,,660fc5eac5934d9b1e9a2307,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x703,,,0,Hoat-Dain-Melk A Training,30,,Pass,1e-2,,,,,Hoat_Dain_Melk Training,Hoat_Dain_Melk Training,5,Training01,Training01A,34efq7,1,response,MELK,3965.2999999999884,11379.200000000012,11393.799999952316,3965.2999999999884,11379.200000000012,11393.799999952316,1,3965.2999999999884,7428.499999952328,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,1,_,,,,,HDM,04,HDM_04,12_TOAD,,ASK,.png,12_TOAD_ASK.png,MELK,,,12_TOAD_MELK.png,MELK,,,,,,10_TROLL_ASK.png,BLOT,10_TROLL_BLOT.png,MELK,HOAT,MELK,HOAT,10_TROLL_HOAT.png,,HOAT,,,,
30,1712309970353,05/04/2024 09:39:30,1712313570353,1,05/04/2024 11:39:30,139619,19,task-fbri,,36765528,BLIND,10840156,,complete,,660fc5eac5934d9b1e9a2307,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x703,,,0,Hoat-Dain-Melk A Training,30,,Pass,1e-2,,,,,Hoat_Dain_Melk Training,Hoat_Dain_Melk Training,5,Training01,Training01B,2yfdu9,2,response,,6453.199999856937,6447.799999999988,6453.199999856937,6453.199999856937,6447.799999999988,6453.199999856937,1,6453.199999856937,0,0,,Click Response,Option B,5,object-246,Training01,,1,_,,,,,HDM,04,HDM_04,12_TOAD,,ASK,.png,12_TOAD_ASK.png,MELK,,,12_TOAD_MELK.png,MELK,,,,,,10_TROLL_ASK.png,BLOT,10_TROLL_BLOT.png,MELK,HOAT,MELK,HOAT,10_TROLL_HOAT.png,,HOAT,,,,
31,1712309971721,05/04/2024 09:39:31,1712313571721,1,05/04/2024 11:39:31,139619,19,task-fbri,,36765528,BLIND,10840156,,complete,,660fc5eac5934d9b1e9a2307,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x703,,,0,Hoat-Dain-Melk A Training,30,,Pass,1e-2,,,,,Hoat_Dain_Melk Training,Hoat_Dain_Melk Training,5,Training01,Training01C,1ouhhw,3,continue,,1374,1366,1374,1374,1366,1374,1,1374,0,0,,Click To Continue,Continue Button,6,object-272,Training01,,1,_,,,,,HDM,04,HDM_04,12_TOAD,,ASK,.png,12_TOAD_ASK.png,MELK,,,12_TOAD_MELK.png,MELK,,,,,,10_TROLL_ASK.png,BLOT,10_TROLL_BLOT.png,MELK,HOAT,MELK,HOAT,10_TROLL_HOAT.png,,HOAT,,,,
32,1712309978696,05/04/2024 09:39:38,1712313578696,1,05/04/2024 11:39:38,139619,19,task-fbri,,36765528,BLIND,10840156,,complete,,660fc5eac5934d9b1e9a2307,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x703,,,0,Hoat-Dain-Melk A Training,30,,Pass,1e-2,,,,,Hoat_Dain_Melk Training,Hoat_Dain_Melk Training,6,Training01,Training01A,34efq7,1,response,DAIN,4681.799999999988,6981,6983.099999904633,4681.799999999988,6981,6983.099999904633,1,4681.799999999988,2301.299999904644,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,1,_,,,,,HDM,03,HDM_03,08_SLUGHORN,,ASK,.png,08_SLUGHORN_ASK.png,DAIN,,,08_SLUGHORN_DAIN.png,DAIN,,,,,,09_WEDDING_ASK.png,BLOT,09_WEDDING_BLOT.png,DAIN,MELK,DAIN,MELK,09_WEDDING_MELK.png,,MELK,,,,
