Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-mams,branch-6r1e,randomiser-y4s2,branch-lrzc,branch-3gc6,branch-qx2b,branch-zqfd,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: randomise_blocks,Spreadsheet: randomise_trials,Spreadsheet: _,Spreadsheet: ,Spreadsheet: Age,Spreadsheet: Gender,Spreadsheet: Handedness,Spreadsheet: Condition,Spreadsheet: Trial,Spreadsheet: C-T,Spreadsheet: Image,Spreadsheet: Item,Spreadsheet: Ask,Spreadsheet: .png,Spreadsheet: Question,Spreadsheet: Pronoun,Spreadsheet: Number,Spreadsheet: Auxiliary,Spreadsheet: Answer,Spreadsheet: Text,Spreadsheet: English_Equivalent,Spreadsheet: Option1,Spreadsheet: Option2,Spreadsheet: Option3,Spreadsheet: Option4,Spreadsheet: Alternative,Spreadsheet: Blot,Spreadsheet: Dots,Spreadsheet: Option A,Spreadsheet: Option B,Spreadsheet: Wrong,Spreadsheet: Right,Spreadsheet: Reply,Spreadsheet: Answer A,Spreadsheet: Answer B,Manipulation: Spreadsheet,Store: NounNumberTrain,Store: NounNumberCorrect,Store: NounNumberTotal
1,1712309033316,05/04/2024 09:23:53,1712312633316,1,05/04/2024 11:23:53,139619,19,task-usty,,36765214,BLIND,10840090,,complete,,660fc322811834434617091d,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x919,,,0,Dain-Melk-Hoat A Training,5,,,1i-2,,Pass,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1712309054082,05/04/2024 09:24:14,1712312654082,1,05/04/2024 11:24:14,139619,19,task-usty,,36765214,BLIND,10840090,,complete,,660fc322811834434617091d,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x919,,,0,Dain-Melk-Hoat A Training,5,,,1i-2,,Pass,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,1,Instructions,Instructions1,l6tegj,1,continue,,20382.36,20377.48,20382.36,20382.36,20377.48,20382.36,1,20382.36,0,0,,Click To Continue,Continue Button,2,object-8,Instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1712309056943,05/04/2024 09:24:16,1712312656943,1,05/04/2024 11:24:16,139619,19,task-usty,,36765214,BLIND,10840090,,complete,,660fc322811834434617091d,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x919,,,0,Dain-Melk-Hoat A Training,5,,,1i-2,,Pass,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,1,Instructions,Instructions2,m22b5k,2,continue,,2865.880000000001,2861.5,2865.880000000001,2865.880000000001,2861.5,2865.880000000001,1,2865.880000000001,0,0,,Click To Continue,Continue Button,1,object-26,Instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1712309058586,05/04/2024 09:24:18,1712312658586,1,05/04/2024 11:24:18,139619,19,task-usty,,36765214,BLIND,10840090,,complete,,660fc322811834434617091d,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x919,,,0,Dain-Melk-Hoat A Training,5,,,1i-2,,Pass,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,1,Instructions,Instructions4,ipt5mm,3,continue,,1647.380000000001,1645.9600000000028,1647.380000000001,1647.380000000001,1645.9600000000028,1647.380000000001,1,1647.380000000001,0,0,,Click To Continue,Continue Button,2,object-32,Instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1712309059399,05/04/2024 09:24:19,1712312659399,1,05/04/2024 11:24:19,139619,19,task-usty,,36765214,BLIND,10840090,,complete,,660fc322811834434617091d,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x919,,,0,Dain-Melk-Hoat A Training,5,,,1i-2,,Pass,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,1,Instructions,Instructions5,9ur7d5,4,continue,,812.5600000000013,805.619999999999,812.5600000000013,812.5600000000013,805.619999999999,812.5600000000013,1,812.5600000000013,0,0,,Click To Continue,Continue Button,2,object-91,Instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1712309061753,05/04/2024 09:24:21,1712312661753,1,05/04/2024 11:24:21,139619,19,task-usty,,36765214,BLIND,10840090,,complete,,660fc322811834434617091d,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x919,,,0,Dain-Melk-Hoat A Training,5,,,1i-2,,Pass,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,1,Instructions,Prolific ID,v46841,5,response,5b6847f1699a3f000132404f,2271.380000000001,2354.7199999999975,2361.6799999999967,2271.380000000001,2354.7199999999975,2361.6799999999967,1,2271.380000000001,90.29999999999563,0,,Single Text Entry,Single Text Entry,2,object-288,Instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1712309066874,05/04/2024 09:24:26,1712312666874,1,05/04/2024 11:24:26,139619,19,task-usty,,36765214,BLIND,10840090,,complete,,660fc322811834434617091d,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x919,,,0,Dain-Melk-Hoat A Training,5,,,1i-2,,Pass,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,1,Instructions,Instructions6,rts1od,6,continue,,5129.080000000002,5125.4000000000015,5129.080000000002,5129.080000000002,5125.4000000000015,5129.080000000002,1,5129.080000000002,0,0,,Click To Continue,Continue Button,3,object-151,Instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1712309066875,05/04/2024 09:24:26,1712312666875,1,05/04/2024 11:24:26,139619,19,task-usty,,36765214,BLIND,10840090,,complete,,660fc322811834434617091d,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x919,,,0,Dain-Melk-Hoat A Training,5,,,1i-2,,Pass,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,1,Instructions,Instructions6,rts1od,6,response,26,2243.220000000001,5125.4000000000015,5130.080000000002,2243.220000000001,5125.4000000000015,5130.080000000002,1,2243.220000000001,2886.8600000000006,0,,Dropdown,Age,2,object-150,Instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1712309066876,05/04/2024 09:24:26,1712312666876,1,05/04/2024 11:24:26,139619,19,task-usty,,36765214,BLIND,10840090,,complete,,660fc322811834434617091d,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x919,,,0,Dain-Melk-Hoat A Training,5,,,1i-2,,Pass,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,1,Instructions,Instructions6,rts1od,6,response,Male,3284.980000000003,5125.4000000000015,5130.080000000002,3284.980000000003,5125.4000000000015,5130.080000000002,1,3284.980000000003,1845.0999999999985,0,,Dropdown,Gender,5,object-154,Instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1712309066876,05/04/2024 09:24:26,1712312666876,1,05/04/2024 11:24:26,139619,19,task-usty,,36765214,BLIND,10840090,,complete,,660fc322811834434617091d,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x919,,,0,Dain-Melk-Hoat A Training,5,,,1i-2,,Pass,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,1,Instructions,Instructions6,rts1od,6,response,Right-handed,4861.5,5125.4000000000015,5131.080000000002,4861.5,5125.4000000000015,5131.080000000002,1,4861.5,269.58000000000175,0,,Dropdown,Handedness,7,object-156,Instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1712309075636,05/04/2024 09:24:35,1712312675636,1,05/04/2024 11:24:35,139619,19,task-usty,,36765214,BLIND,10840090,,complete,,660fc322811834434617091d,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x919,,,0,Dain-Melk-Hoat A Training,5,,,1i-2,,Pass,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,1,Instructions,Instructions7,9ni7em,7,continue,,8765.219999999994,8758.279999999999,8765.219999999994,8765.219999999994,8758.279999999999,8765.219999999994,0,8765.219999999994,0,0,,Click To Continue,Continue Button,2,object-197,Instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,1712309075637,05/04/2024 09:24:35,1712312675637,1,05/04/2024 11:24:35,139619,19,task-usty,,36765214,BLIND,10840090,,complete,,660fc322811834434617091d,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x919,,,0,Dain-Melk-Hoat A Training,5,,,1i-2,,Pass,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,1,Instructions,Instructions7,9ni7em,7,response,Mad-Eye Moody,7841.540000000001,8758.279999999999,8765.219999999994,7841.540000000001,8758.279999999999,8765.219999999994,1,7841.540000000001,923.679999999993,0,,Dropdown,Attention Check 7,4,object-199,Instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,1712309078804,05/04/2024 09:24:38,1712312678804,1,05/04/2024 11:24:38,139619,19,task-usty,,36765214,BLIND,10840090,,complete,,660fc322811834434617091d,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x919,,,0,Dain-Melk-Hoat A Training,5,,,1i-2,,Pass,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,1,Instructions,Instructions8,foqp6p,8,continue,,3175.4000000000015,3174.040000000001,3175.4000000000015,3175.4000000000015,3174.040000000001,3175.4000000000015,0,3175.4000000000015,0,0,,Click To Continue,Continue Button,2,object-205,Instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,1712309078808,05/04/2024 09:24:38,1712312678808,1,05/04/2024 11:24:38,139619,19,task-usty,,36765214,BLIND,10840090,,complete,,660fc322811834434617091d,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x919,,,0,Dain-Melk-Hoat A Training,5,,,1i-2,,Pass,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,1,Instructions,Instructions8,foqp6p,8,response,Ton-Tongue Toffee,2805.9400000000023,3174.040000000001,3179.4000000000015,2805.9400000000023,3174.040000000001,3179.4000000000015,1,2805.9400000000023,373.4599999999991,0,,Dropdown,Attention Check 8,3,object-206,Instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1712309124675,05/04/2024 09:25:24,1712312724675,1,05/04/2024 11:25:24,139619,19,task-usty,,36765214,BLIND,10840090,,complete,,660fc322811834434617091d,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x919,,,0,Dain-Melk-Hoat A Training,5,,,1i-2,,Pass,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,1,Instructions,Instructions9,q3gk2e,9,continue,,45871.36,45867,45871.36,45871.36,45867,45871.36,1,45871.36,0,0,,Click To Continue,Continue Button,2,object-75,Instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,1712309142933,05/04/2024 09:25:42,1712312742933,1,05/04/2024 11:25:42,139619,19,task-usty,,36765214,BLIND,10840090,,complete,,660fc322811834434617091d,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x919,,,0,Dain-Melk-Hoat A Training,5,,,1i-2,,Pass,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,1,Instructions,Instructions10,gxa3vr,10,continue,,18263.36,18259.180000000008,18263.36,18263.36,18259.180000000008,18263.36,1,18263.36,0,0,,Click To Continue,Continue Button,2,object-165,Instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1712309155086,05/04/2024 09:25:55,1712312755086,1,05/04/2024 11:25:55,139619,19,task-usty,,36765214,BLIND,10840090,,complete,,660fc322811834434617091d,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x919,,,0,Dain-Melk-Hoat A Training,5,,,1i-2,,Pass,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,1,Training01,Training01A,34efq7,1,response,MELK,9855.479999999996,12154.479999999996,12158.179999999993,9855.479999999996,12154.479999999996,12158.179999999993,1,9855.479999999996,2302.699999999997,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,1,_,,,,,DMH,05,DMH_05,14_TOPMARK,,ASK,.png,14_TOPMARK_ASK.png,MELK,,,14_TOPMARK_MELK.png,MELK,,,,,,13_GRYFFINDOR_ASK.png,BLOT,13_GRYFFINDOR_BLOT.png,DAIN,MELK,MELK,DAIN,13_GRYFFINDOR_DAIN.png,DAIN,,,,,
18,1712309162585,05/04/2024 09:26:02,1712312762585,1,05/04/2024 11:26:02,139619,19,task-usty,,36765214,BLIND,10840090,,complete,,660fc322811834434617091d,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x919,,,0,Dain-Melk-Hoat A Training,5,,,1i-2,,Pass,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,1,Training01,Training01B,2yfdu9,2,response,,7500.600000000006,7493.6600000000035,7500.600000000006,7500.600000000006,7493.6600000000035,7500.600000000006,1,7500.600000000006,0,0,,Click Response,Option A,4,object-245,Training01,,1,_,,,,,DMH,05,DMH_05,14_TOPMARK,,ASK,.png,14_TOPMARK_ASK.png,MELK,,,14_TOPMARK_MELK.png,MELK,,,,,,13_GRYFFINDOR_ASK.png,BLOT,13_GRYFFINDOR_BLOT.png,DAIN,MELK,MELK,DAIN,13_GRYFFINDOR_DAIN.png,DAIN,,,,,
19,1712309164285,05/04/2024 09:26:04,1712312764285,1,05/04/2024 11:26:04,139619,19,task-usty,,36765214,BLIND,10840090,,complete,,660fc322811834434617091d,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x919,,,0,Dain-Melk-Hoat A Training,5,,,1i-2,,Pass,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,1,Training01,Training01C,1ouhhw,3,continue,,1708.4600000000064,1701.520000000004,1708.4600000000064,1708.4600000000064,1701.520000000004,1708.4600000000064,1,1708.4600000000064,0,0,,Click To Continue,Continue Button,6,object-272,Training01,,1,_,,,,,DMH,05,DMH_05,14_TOPMARK,,ASK,.png,14_TOPMARK_ASK.png,MELK,,,14_TOPMARK_MELK.png,MELK,,,,,,13_GRYFFINDOR_ASK.png,BLOT,13_GRYFFINDOR_BLOT.png,DAIN,MELK,MELK,DAIN,13_GRYFFINDOR_DAIN.png,DAIN,,,,,
20,1712309172002,05/04/2024 09:26:12,1712312772002,1,05/04/2024 11:26:12,139619,19,task-usty,,36765214,BLIND,10840090,,complete,,660fc322811834434617091d,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x919,,,0,Dain-Melk-Hoat A Training,5,,,1i-2,,Pass,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,2,Training01,Training01A,34efq7,1,response,HOAT,4515,7716.679999999993,7722.5199999999895,4515,7716.679999999993,7722.5199999999895,1,4515,3207.5199999999895,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,1,_,,,,,DMH,06,DMH_06,18_CEILING,,ASK,.png,18_CEILING_ASK.png,HOAT,,,18_CEILING_HOAT.png,HOAT,,,,,,17_PETRIFIED_ASK.png,BLOT,17_PETRIFIED_BLOT.png,MELK,HOAT,HOAT,MELK,17_PETRIFIED_MELK.png,MELK,,,,,
21,1712309176036,05/04/2024 09:26:16,1712312776036,1,05/04/2024 11:26:16,139619,19,task-usty,,36765214,BLIND,10840090,,complete,,660fc322811834434617091d,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x919,,,0,Dain-Melk-Hoat A Training,5,,,1i-2,,Pass,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,2,Training01,Training01B,2yfdu9,2,response,,4040.8399999999965,4035.3399999999965,4040.8399999999965,4040.8399999999965,4035.3399999999965,4040.8399999999965,1,4040.8399999999965,0,0,,Click Response,Option A,4,object-245,Training01,,1,_,,,,,DMH,06,DMH_06,18_CEILING,,ASK,.png,18_CEILING_ASK.png,HOAT,,,18_CEILING_HOAT.png,HOAT,,,,,,17_PETRIFIED_ASK.png,BLOT,17_PETRIFIED_BLOT.png,MELK,HOAT,HOAT,MELK,17_PETRIFIED_MELK.png,MELK,,,,,
22,1712309177189,05/04/2024 09:26:17,1712312777189,1,05/04/2024 11:26:17,139619,19,task-usty,,36765214,BLIND,10840090,,complete,,660fc322811834434617091d,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x919,,,0,Dain-Melk-Hoat A Training,5,,,1i-2,,Pass,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,2,Training01,Training01C,1ouhhw,3,continue,,1157.5,1152.8800000000047,1157.5,1157.5,1152.8800000000047,1157.5,1,1157.5,0,0,,Click To Continue,Continue Button,6,object-272,Training01,,1,_,,,,,DMH,06,DMH_06,18_CEILING,,ASK,.png,18_CEILING_ASK.png,HOAT,,,18_CEILING_HOAT.png,HOAT,,,,,,17_PETRIFIED_ASK.png,BLOT,17_PETRIFIED_BLOT.png,MELK,HOAT,HOAT,MELK,17_PETRIFIED_MELK.png,MELK,,,,,
23,1712309182224,05/04/2024 09:26:22,1712312782224,1,05/04/2024 11:26:22,139619,19,task-usty,,36765214,BLIND,10840090,,complete,,660fc322811834434617091d,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x919,,,0,Dain-Melk-Hoat A Training,5,,,1i-2,,Pass,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,3,Training01,Training01A,34efq7,1,response,DAIN,3680.8399999999965,5035.119999999995,5040.619999999995,3680.8399999999965,5035.119999999995,5040.619999999995,1,3680.8399999999965,1359.7799999999988,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,1,_,,,,,DMH,02,DMH_02,04_HUFFLEPUFF,,ASK,.png,04_HUFFLEPUFF_ASK.png,DAIN,,,04_HUFFLEPUFF_DAIN.png,DAIN,,,,,,06_OPENSECRET_ASK.png,BLOT,06_OPENSECRET_BLOT.png,HOAT,DAIN,DAIN,HOAT,06_OPENSECRET_HOAT.png,HOAT,,,,,
24,1712309184784,05/04/2024 09:26:24,1712312784784,1,05/04/2024 11:26:24,139619,19,task-usty,,36765214,BLIND,10840090,,complete,,660fc322811834434617091d,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x919,,,0,Dain-Melk-Hoat A Training,5,,,1i-2,,Pass,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,3,Training01,Training01B,2yfdu9,2,response,,2565.5,2562.7000000000116,2565.5,2565.5,2562.7000000000116,2565.5,1,2565.5,0,0,,Click Response,Option A,4,object-245,Training01,,1,_,,,,,DMH,02,DMH_02,04_HUFFLEPUFF,,ASK,.png,04_HUFFLEPUFF_ASK.png,DAIN,,,04_HUFFLEPUFF_DAIN.png,DAIN,,,,,,06_OPENSECRET_ASK.png,BLOT,06_OPENSECRET_BLOT.png,HOAT,DAIN,DAIN,HOAT,06_OPENSECRET_HOAT.png,HOAT,,,,,
25,1712309185926,05/04/2024 09:26:25,1712312785926,1,05/04/2024 11:26:25,139619,19,task-usty,,36765214,BLIND,10840090,,complete,,660fc322811834434617091d,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x919,,,0,Dain-Melk-Hoat A Training,5,,,1i-2,,Pass,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,3,Training01,Training01C,1ouhhw,3,continue,,1143.7999999999884,1138.9799999999814,1143.7999999999884,1143.7999999999884,1138.9799999999814,1143.7999999999884,1,1143.7999999999884,0,0,,Click To Continue,Continue Button,6,object-272,Training01,,1,_,,,,,DMH,02,DMH_02,04_HUFFLEPUFF,,ASK,.png,04_HUFFLEPUFF_ASK.png,DAIN,,,04_HUFFLEPUFF_DAIN.png,DAIN,,,,,,06_OPENSECRET_ASK.png,BLOT,06_OPENSECRET_BLOT.png,HOAT,DAIN,DAIN,HOAT,06_OPENSECRET_HOAT.png,HOAT,,,,,
26,1712309190716,05/04/2024 09:26:30,1712312790716,1,05/04/2024 11:26:30,139619,19,task-usty,,36765214,BLIND,10840090,,complete,,660fc322811834434617091d,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x919,,,0,Dain-Melk-Hoat A Training,5,,,1i-2,,Pass,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,4,Training01,Training01A,34efq7,1,response,MELK,2944.679999999993,4792.059999999998,4794.820000000007,2944.679999999993,4792.059999999998,4794.820000000007,1,2944.679999999993,1850.140000000014,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,1,_,,,,,DMH,03,DMH_03,08_SLUGHORN,,ASK,.png,08_SLUGHORN_ASK.png,MELK,,,08_SLUGHORN_MELK.png,MELK,,,,,,09_WEDDING_ASK.png,BLOT,09_WEDDING_BLOT.png,MELK,HOAT,MELK,HOAT,09_WEDDING_HOAT.png,,HOAT,,,,
27,1712309193377,05/04/2024 09:26:33,1712312793377,1,05/04/2024 11:26:33,139619,19,task-usty,,36765214,BLIND,10840090,,complete,,660fc322811834434617091d,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x919,,,0,Dain-Melk-Hoat A Training,5,,,1i-2,,Pass,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,4,Training01,Training01B,2yfdu9,2,response,,2664.7600000000093,2659.9400000000023,2664.7600000000093,2664.7600000000093,2659.9400000000023,2664.7600000000093,1,2664.7600000000093,0,0,,Click Response,Option B,5,object-246,Training01,,1,_,,,,,DMH,03,DMH_03,08_SLUGHORN,,ASK,.png,08_SLUGHORN_ASK.png,MELK,,,08_SLUGHORN_MELK.png,MELK,,,,,,09_WEDDING_ASK.png,BLOT,09_WEDDING_BLOT.png,MELK,HOAT,MELK,HOAT,09_WEDDING_HOAT.png,,HOAT,,,,
28,1712309194228,05/04/2024 09:26:34,1712312794228,1,05/04/2024 11:26:34,139619,19,task-usty,,36765214,BLIND,10840090,,complete,,660fc322811834434617091d,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x919,,,0,Dain-Melk-Hoat A Training,5,,,1i-2,,Pass,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,4,Training01,Training01C,1ouhhw,3,continue,,855.2000000000116,848.2600000000093,855.2000000000116,855.2000000000116,848.2600000000093,855.2000000000116,1,855.2000000000116,0,0,,Click To Continue,Continue Button,6,object-272,Training01,,1,_,,,,,DMH,03,DMH_03,08_SLUGHORN,,ASK,.png,08_SLUGHORN_ASK.png,MELK,,,08_SLUGHORN_MELK.png,MELK,,,,,,09_WEDDING_ASK.png,BLOT,09_WEDDING_BLOT.png,MELK,HOAT,MELK,HOAT,09_WEDDING_HOAT.png,,HOAT,,,,
29,1712309197777,05/04/2024 09:26:37,1712312797777,1,05/04/2024 11:26:37,139619,19,task-usty,,36765214,BLIND,10840090,,complete,,660fc322811834434617091d,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x919,,,0,Dain-Melk-Hoat A Training,5,,,1i-2,,Pass,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,5,Training01,Training01A,34efq7,1,response,DAIN,2007.0799999999872,3548.8800000000047,3555.5599999999977,2007.0799999999872,3548.8800000000047,3555.5599999999977,1,2007.0799999999872,1548.4800000000105,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,1,_,,,,,DMH,01,DMH_01,01_LOCKET,,ASK,.png,01_LOCKET_ASK.png,DAIN,,,01_LOCKET_DAIN.png,DAIN,,,,,,02_SNITCH_ASK.png,BLOT,02_SNITCH_BLOT.png,DAIN,MELK,DAIN,MELK,02_SNITCH_MELK.png,,MELK,,,,
30,1712309202803,05/04/2024 09:26:42,1712312802803,1,05/04/2024 11:26:42,139619,19,task-usty,,36765214,BLIND,10840090,,complete,,660fc322811834434617091d,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x919,,,0,Dain-Melk-Hoat A Training,5,,,1i-2,,Pass,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,5,Training01,Training01B,2yfdu9,2,response,,5033.679999999993,5028.539999999979,5033.679999999993,5033.679999999993,5028.539999999979,5033.679999999993,1,5033.679999999993,0,0,,Click Response,Option B,5,object-246,Training01,,1,_,,,,,DMH,01,DMH_01,01_LOCKET,,ASK,.png,01_LOCKET_ASK.png,DAIN,,,01_LOCKET_DAIN.png,DAIN,,,,,,02_SNITCH_ASK.png,BLOT,02_SNITCH_BLOT.png,DAIN,MELK,DAIN,MELK,02_SNITCH_MELK.png,,MELK,,,,
31,1712309204209,05/04/2024 09:26:44,1712312804209,1,05/04/2024 11:26:44,139619,19,task-usty,,36765214,BLIND,10840090,,complete,,660fc322811834434617091d,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x919,,,0,Dain-Melk-Hoat A Training,5,,,1i-2,,Pass,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,5,Training01,Training01C,1ouhhw,3,continue,,1411.140000000014,1409.8400000000256,1411.140000000014,1411.140000000014,1409.8400000000256,1411.140000000014,1,1411.140000000014,0,0,,Click To Continue,Continue Button,6,object-272,Training01,,1,_,,,,,DMH,01,DMH_01,01_LOCKET,,ASK,.png,01_LOCKET_ASK.png,DAIN,,,01_LOCKET_DAIN.png,DAIN,,,,,,02_SNITCH_ASK.png,BLOT,02_SNITCH_BLOT.png,DAIN,MELK,DAIN,MELK,02_SNITCH_MELK.png,,MELK,,,,
32,1712309213023,05/04/2024 09:26:53,1712312813023,1,05/04/2024 11:26:53,139619,19,task-usty,,36765214,BLIND,10840090,,complete,,660fc322811834434617091d,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x919,,,0,Dain-Melk-Hoat A Training,5,,,1i-2,,Pass,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,6,Training01,Training01A,34efq7,1,response,HOAT,7146.739999999991,8813.539999999979,8814.299999999988,7146.739999999991,8813.539999999979,8814.299999999988,1,7146.739999999991,1667.5599999999977,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,1,_,,,,,DMH,04,DMH_04,12_TOAD,,ASK,.png,12_TOAD_ASK.png,HOAT,,,12_TOAD_HOAT.png,HOAT,,,,,,10_TROLL_ASK.png,BLOT,10_TROLL_BLOT.png,HOAT,DAIN,HOAT,DAIN,10_TROLL_DAIN.png,,DAIN,,,,
