Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-mams,branch-6r1e,randomiser-y4s2,branch-lrzc,branch-3gc6,branch-qx2b,branch-zqfd,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: Condition,Spreadsheet: _,Spreadsheet: Trial,Spreadsheet: C-T,Spreadsheet: randomise_trials,Spreadsheet: display,Spreadsheet: Image,Spreadsheet: Ask,Spreadsheet: .png,Spreadsheet: Question,Spreadsheet: Blot,Spreadsheet: Aux,Spreadsheet: Port,Spreadsheet: Starboard,Spreadsheet: Correct,Spreadsheet: Incorrect,Spreadsheet: ,Spreadsheet: Y,Spreadsheet: N,Spreadsheet: L,Spreadsheet: R,Manipulation: Spreadsheet,Store: correct,Store: total
1,1712310441426,05/04/2024 09:47:21,1712314041426,1,05/04/2024 11:47:21,139619,19,task-goty,,36765818,BLIND,10840145,,complete,,660fc5782f0044080140f37f,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1280x720,1272x598,,,0,1e-3 B Testing,4,,,1e-3,Pass,,,,1e-3 B Testing,1e-3 B Testing,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1712310445340,05/04/2024 09:47:25,1712314045340,1,05/04/2024 11:47:25,139619,19,task-goty,,36765818,BLIND,10840145,,complete,,660fc5782f0044080140f37f,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1280x720,1272x598,,,0,1e-3 B Testing,4,,,1e-3,Pass,,,,1e-3 B Testing,1e-3 B Testing,1,AttentionChecks,Instructions,g2b1f4,1,continue,,3930.1600000119206,3917.0599999999995,3930.1600000119206,3930.1600000119206,3917.0599999999995,3930.1600000119206,1,3930.1600000119206,0,0,,Click To Continue,Continue Button,2,object-79,,,,,,AttentionChecks,,,,,,,,,,,,,,,,,15,18
3,1712310450562,05/04/2024 09:47:30,1712314050562,1,05/04/2024 11:47:30,139619,19,task-goty,,36765818,BLIND,10840145,,complete,,660fc5782f0044080140f37f,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1280x720,1272x598,,,0,1e-3 B Testing,4,,,1e-3,Pass,,,,1e-3 B Testing,1e-3 B Testing,1,Testing02,Testing,hvzr65,1,response,13_QUIBBLER_BLOT_WUNG.png,5232.900000000002,5216.500000000001,5232.900000000002,5232.900000000002,5216.500000000001,5232.900000000002,1,5232.900000000002,0,0,,Click Response,LeftOption,4,object-112,1e-3,_,27,1e-3_27,1,Testing02,13_QUIBBLER,ASK,.png,13_QUIBBLER_ASK.png,BLOT,WUNG,13_QUIBBLER_BLOT_WUNG.png,13_QUIBBLER_BLOT_WAN.png,13_QUIBBLER_BLOT_WUNG.png,13_QUIBBLER_BLOT_WAN.png,,WUNG,WAN,WUNG,WAN,,16,19
4,1712310453854,05/04/2024 09:47:33,1712314053854,1,05/04/2024 11:47:33,139619,19,task-goty,,36765818,BLIND,10840145,,complete,,660fc5782f0044080140f37f,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1280x720,1272x598,,,0,1e-3 B Testing,4,,,1e-3,Pass,,,,1e-3 B Testing,1e-3 B Testing,2,Testing02,Testing,hvzr65,1,response,40_BURYSNAPE_BLOT_WIM.png,3310.2999999999993,3300.5,3310.2999999999993,3310.2999999999993,3300.5,3310.2999999999993,1,3310.2999999999993,0,0,,Click Response,RightOption,3,object-86,1e-3,_,26,1e-3_26,1,Testing02,40_BURYSNAPE,ASK,.png,40_BURYSNAPE_ASK.png,BLOT,WUNG,40_BURYSNAPE_BLOT_WUNG.png,40_BURYSNAPE_BLOT_WIM.png,40_BURYSNAPE_BLOT_WIM.png,40_BURYSNAPE_BLOT_WUNG.png,,WIM,WUNG,WUNG,WIM,,17,20
5,1712310457848,05/04/2024 09:47:37,1712314057848,1,05/04/2024 11:47:37,139619,19,task-goty,,36765818,BLIND,10840145,,complete,,660fc5782f0044080140f37f,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1280x720,1272x598,,,0,1e-3 B Testing,4,,,1e-3,Pass,,,,1e-3 B Testing,1e-3 B Testing,3,Testing02,Testing,hvzr65,1,response,35_PROPHET_BLOT_WAN.png,4003.60000001192,3999.7000000000007,4003.60000001192,4003.60000001192,3999.7000000000007,4003.60000001192,1,4003.60000001192,0,0,,Click Response,RightOption,3,object-86,1e-3,_,28,1e-3_28,1,Testing02,35_PROPHET,ASK,.png,35_PROPHET_ASK.png,BLOT,WIM,35_PROPHET_BLOT_WIM.png,35_PROPHET_BLOT_WAN.png,35_PROPHET_BLOT_WAN.png,35_PROPHET_BLOT_WIM.png,,WAN,WIM,WIM,WAN,,18,21
6,1712310460277,05/04/2024 09:47:40,1712314060277,1,05/04/2024 11:47:40,139619,19,task-goty,,36765818,BLIND,10840145,,complete,,660fc5782f0044080140f37f,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1280x720,1272x598,,,0,1e-3 B Testing,4,,,1e-3,Pass,,,,1e-3 B Testing,1e-3 B Testing,4,Testing02,Testing,hvzr65,1,response,04_WHEEZES_BLOT_WUNG.png,2426.9999999761567,2416.7999999999993,2426.9999999761567,2426.9999999761567,2416.7999999999993,2426.9999999761567,0,2426.9999999761567,0,0,,Click Response,RightOption,3,object-86,1e-3,_,25,1e-3_25,1,Testing02,04_WHEEZES,ASK,.png,04_WHEEZES_ASK.png,BLOT,WAN,04_WHEEZES_BLOT_WAN.png,04_WHEEZES_BLOT_WUNG.png,04_WHEEZES_BLOT_WAN.png,04_WHEEZES_BLOT_WUNG.png,,WAN,WUNG,WAN,WUNG,,18,22
7,1712310462259,05/04/2024 09:47:42,1712314062259,1,05/04/2024 11:47:42,139619,19,task-goty,,36765818,BLIND,10840145,,complete,,660fc5782f0044080140f37f,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1280x720,1272x598,,,0,1e-3 B Testing,4,,,1e-3,Pass,,,,1e-3 B Testing,1e-3 B Testing,5,Testing02,Testing,hvzr65,1,response,34_FANLETTERS_BLOT_WIM.png,1998.6999999761574,1983.2999999999993,1998.6999999761574,1998.6999999761574,1983.2999999999993,1998.6999999761574,0,1998.6999999761574,0,0,,Click Response,RightOption,3,object-86,1e-3,_,31,1e-3_31,2,Testing02,34_FANLETTERS,ASK,.png,34_FANLETTERS_ASK.png,BLOT,WUNG,34_FANLETTERS_BLOT_WUNG.png,34_FANLETTERS_BLOT_WIM.png,34_FANLETTERS_BLOT_WUNG.png,34_FANLETTERS_BLOT_WIM.png,,WUNG,WIM,WUNG,WIM,,18,23
8,1712310463951,05/04/2024 09:47:43,1712314063951,1,05/04/2024 11:47:43,139619,19,task-goty,,36765818,BLIND,10840145,,complete,,660fc5782f0044080140f37f,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1280x720,1272x598,,,0,1e-3 B Testing,4,,,1e-3,Pass,,,,1e-3 B Testing,1e-3 B Testing,6,Testing02,Testing,hvzr65,1,response,28_GALLEONS_BLOT_WUNG.png,1707.699999988079,1700.2999999999993,1707.699999988079,1707.699999988079,1700.2999999999993,1707.699999988079,0,1707.699999988079,0,0,,Click Response,LeftOption,4,object-112,1e-3,_,32,1e-3_32,2,Testing02,28_GALLEONS,ASK,.png,28_GALLEONS_ASK.png,BLOT,WUNG,28_GALLEONS_BLOT_WUNG.png,28_GALLEONS_BLOT_WAN.png,28_GALLEONS_BLOT_WAN.png,28_GALLEONS_BLOT_WUNG.png,,WAN,WUNG,WUNG,WAN,,18,24
9,1712310468263,05/04/2024 09:47:48,1712314068263,1,05/04/2024 11:47:48,139619,19,task-goty,,36765818,BLIND,10840145,,complete,,660fc5782f0044080140f37f,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1280x720,1272x598,,,0,1e-3 B Testing,4,,,1e-3,Pass,,,,1e-3 B Testing,1e-3 B Testing,7,Testing02,Testing,hvzr65,1,response,12_SKEETER_BLOT_WAN.png,4319.89999998808,4316.4000000000015,4319.89999998808,4319.89999998808,4316.4000000000015,4319.89999998808,0,4319.89999998808,0,0,,Click Response,LeftOption,4,object-112,1e-3,_,30,1e-3_30,2,Testing02,12_SKEETER,ASK,.png,12_SKEETER_ASK.png,BLOT,WAN,12_SKEETER_BLOT_WAN.png,12_SKEETER_BLOT_WIM.png,12_SKEETER_BLOT_WIM.png,12_SKEETER_BLOT_WAN.png,,WIM,WAN,WAN,WIM,,18,25
10,1712310471114,05/04/2024 09:47:51,1712314071114,1,05/04/2024 11:47:51,139619,19,task-goty,,36765818,BLIND,10840145,,complete,,660fc5782f0044080140f37f,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1280x720,1272x598,,,0,1e-3 B Testing,4,,,1e-3,Pass,,,,1e-3 B Testing,1e-3 B Testing,8,Testing02,Testing,hvzr65,1,response,18_LIVEGODRIC_BLOT_WAN.png,2853.9999999880783,2850,2853.9999999880783,2853.9999999880783,2850,2853.9999999880783,1,2853.9999999880783,0,0,,Click Response,LeftOption,4,object-112,1e-3,_,29,1e-3_29,2,Testing02,18_LIVEGODRIC,ASK,.png,18_LIVEGODRIC_ASK.png,BLOT,WAN,18_LIVEGODRIC_BLOT_WAN.png,18_LIVEGODRIC_BLOT_WIM.png,18_LIVEGODRIC_BLOT_WAN.png,18_LIVEGODRIC_BLOT_WIM.png,,WAN,WIM,WAN,WIM,,19,26
11,1712310473838,05/04/2024 09:47:53,1712314073838,1,05/04/2024 11:47:53,139619,19,task-goty,,36765818,BLIND,10840145,,complete,,660fc5782f0044080140f37f,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1280x720,1272x598,,,0,1e-3 B Testing,4,,,1e-3,Pass,,,,1e-3 B Testing,1e-3 B Testing,9,Testing02,Testing,hvzr65,1,response,27_BESTSELLER_BLOT_WUNG.png,2727.400000023841,2717.2000000000007,2727.400000023841,2727.400000023841,2717.2000000000007,2727.400000023841,1,2727.400000023841,0,0,,Click Response,RightOption,3,object-86,1e-3,_,35,1e-3_35,3,Testing02,27_BESTSELLER,ASK,.png,27_BESTSELLER_ASK.png,BLOT,WAN,27_BESTSELLER_BLOT_WAN.png,27_BESTSELLER_BLOT_WUNG.png,27_BESTSELLER_BLOT_WUNG.png,27_BESTSELLER_BLOT_WAN.png,,,,WAN,WUNG,,20,27
12,1712310476384,05/04/2024 09:47:56,1712314076384,1,05/04/2024 11:47:56,139619,19,task-goty,,36765818,BLIND,10840145,,complete,,660fc5782f0044080140f37f,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1280x720,1272x598,,,0,1e-3 B Testing,4,,,1e-3,Pass,,,,1e-3 B Testing,1e-3 B Testing,10,Testing02,Testing,hvzr65,1,response,14_MUNGOS_BLOT_WAN.png,2557.0999999999985,2550,2557.0999999999985,2557.0999999999985,2550,2557.0999999999985,1,2557.0999999999985,0,0,,Click Response,LeftOption,4,object-112,1e-3,_,36,1e-3_36,3,Testing02,14_MUNGOS,ASK,.png,14_MUNGOS_ASK.png,BLOT,WAN,14_MUNGOS_BLOT_WAN.png,14_MUNGOS_BLOT_WIM.png,14_MUNGOS_BLOT_WAN.png,14_MUNGOS_BLOT_WIM.png,,WAN,WIM,WAN,WIM,,21,28
13,1712310477812,05/04/2024 09:47:57,1712314077812,1,05/04/2024 11:47:57,139619,19,task-goty,,36765818,BLIND,10840145,,complete,,660fc5782f0044080140f37f,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1280x720,1272x598,,,0,1e-3 B Testing,4,,,1e-3,Pass,,,,1e-3 B Testing,1e-3 B Testing,11,Testing02,Testing,hvzr65,1,response,19_BURYVOLDY_BLOT_WIM.png,1435.5999999999985,1433.199999999997,1435.5999999999985,1435.5999999999985,1433.199999999997,1435.5999999999985,1,1435.5999999999985,0,0,,Click Response,LeftOption,4,object-112,1e-3,_,34,1e-3_34,3,Testing02,19_BURYVOLDY,ASK,.png,19_BURYVOLDY_ASK.png,BLOT,WIM,19_BURYVOLDY_BLOT_WIM.png,19_BURYVOLDY_BLOT_WUNG.png,19_BURYVOLDY_BLOT_WIM.png,19_BURYVOLDY_BLOT_WUNG.png,,,,WIM,WUNG,,22,29
14,1712310481330,05/04/2024 09:48:01,1712314081330,1,05/04/2024 11:48:01,139619,19,task-goty,,36765818,BLIND,10840145,,complete,,660fc5782f0044080140f37f,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1280x720,1272x598,,,0,1e-3 B Testing,4,,,1e-3,Pass,,,,1e-3 B Testing,1e-3 B Testing,12,Testing02,Testing,hvzr65,1,response,32_QWC_BLOT_WAN.png,3520.2999999761596,3516.9000000000015,3520.2999999761596,3520.2999999761596,3516.9000000000015,3520.2999999761596,1,3520.2999999761596,0,0,,Click Response,RightOption,3,object-86,1e-3,_,33,1e-3_33,3,Testing02,32_QWC,ASK,.png,32_QWC_ASK.png,BLOT,WUNG,32_QWC_BLOT_WUNG.png,32_QWC_BLOT_WAN.png,32_QWC_BLOT_WAN.png,32_QWC_BLOT_WUNG.png,,,,WUNG,WAN,,23,30
15,1712310484681,05/04/2024 09:48:04,1712314084681,1,05/04/2024 11:48:04,139619,19,task-goty,,36765818,BLIND,10840145,,complete,,660fc5782f0044080140f37f,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1280x720,1272x598,,,0,1e-3 B Testing,4,,,1e-3,Pass,,,,1e-3 B Testing,1e-3 B Testing,13,Testing02,Testing,hvzr65,1,response,11_RONWAND_BLOT_WAN.png,3354.199999988079,3349.699999999997,3354.199999988079,3354.199999988079,3349.699999999997,3354.199999988079,1,3354.199999988079,0,0,,Click Response,RightOption,3,object-86,1e-3,_,37,1e-3_37,4,Testing02,11_RONWAND,ASK,.png,11_RONWAND_ASK.png,BLOT,WIM,11_RONWAND_BLOT_WIM.png,11_RONWAND_BLOT_WAN.png,11_RONWAND_BLOT_WAN.png,11_RONWAND_BLOT_WIM.png,,WIM,WAN,WIM,WAN,,24,31
16,1712310486822,05/04/2024 09:48:06,1712314086822,1,05/04/2024 11:48:06,139619,19,task-goty,,36765818,BLIND,10840145,,complete,,660fc5782f0044080140f37f,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1280x720,1272x598,,,0,1e-3 B Testing,4,,,1e-3,Pass,,,,1e-3 B Testing,1e-3 B Testing,14,Testing02,Testing,hvzr65,1,response,33_ROR_BLOT_WIM.png,2146.100000011924,2133.600000000006,2146.100000011924,2146.100000011924,2133.600000000006,2146.100000011924,1,2146.100000011924,0,0,,Click Response,LeftOption,4,object-112,1e-3,_,38,1e-3_38,4,Testing02,33_ROR,ASK,.png,33_ROR_ASK.png,BLOT,WIM,33_ROR_BLOT_WIM.png,33_ROR_BLOT_WAN.png,33_ROR_BLOT_WIM.png,33_ROR_BLOT_WAN.png,,WUNG,WIM,WIM,WAN,,25,32
17,1712310488215,05/04/2024 09:48:08,1712314088215,1,05/04/2024 11:48:08,139619,19,task-goty,,36765818,BLIND,10840145,,complete,,660fc5782f0044080140f37f,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1280x720,1272x598,,,0,1e-3 B Testing,4,,,1e-3,Pass,,,,1e-3 B Testing,1e-3 B Testing,15,Testing02,Testing,hvzr65,1,response,42_ENGLAND_BLOT_WAN.png,1405.8999999880762,1400.199999999997,1405.8999999880762,1405.8999999880762,1400.199999999997,1405.8999999880762,1,1405.8999999880762,0,0,,Click Response,LeftOption,4,object-112,1e-3,_,40,1e-3_40,4,Testing02,42_ENGLAND,ASK,.png,42_ENGLAND_ASK.png,BLOT,WAN,42_ENGLAND_BLOT_WAN.png,42_ENGLAND_BLOT_WUNG.png,42_ENGLAND_BLOT_WAN.png,42_ENGLAND_BLOT_WUNG.png,,WAN,WUNG,WAN,WUNG,,26,33
18,1712310490597,05/04/2024 09:48:10,1712314090597,1,05/04/2024 11:48:10,139619,19,task-goty,,36765818,BLIND,10840145,,complete,,660fc5782f0044080140f37f,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1280x720,1272x598,,,0,1e-3 B Testing,4,,,1e-3,Pass,,,,1e-3 B Testing,1e-3 B Testing,16,Testing02,Testing,hvzr65,1,response,06_MOM_BLOT_WUNG.png,2386.199999988079,2383,2386.199999988079,2386.199999988079,2383,2386.199999988079,1,2386.199999988079,0,0,,Click Response,RightOption,3,object-86,1e-3,_,39,1e-3_39,4,Testing02,06_MOM,ASK,.png,06_MOM_ASK.png,BLOT,WIM,06_MOM_BLOT_WIM.png,06_MOM_BLOT_WUNG.png,06_MOM_BLOT_WUNG.png,06_MOM_BLOT_WIM.png,,WAN,WUNG,WIM,WUNG,,27,34
19,1712310493077,05/04/2024 09:48:13,1712314093077,1,05/04/2024 11:48:13,139619,19,task-goty,,36765818,BLIND,10840145,,complete,,660fc5782f0044080140f37f,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1280x720,1272x598,,,0,1e-3 B Testing,4,,,1e-3,Pass,,,,1e-3 B Testing,1e-3 B Testing,17,Testing02,Testing,hvzr65,1,response,21_TEACHHOG_BLOT_WAN.png,2483,2467.0999999999985,2483,2483,2467.0999999999985,2483,1,2483,0,0,,Click Response,RightOption,3,object-86,1e-3,_,44,1e-3_44,5,Testing02,21_TEACHHOG,ASK,.png,21_TEACHHOG_ASK.png,BLOT,WIM,21_TEACHHOG_BLOT_WIM.png,21_TEACHHOG_BLOT_WAN.png,21_TEACHHOG_BLOT_WAN.png,21_TEACHHOG_BLOT_WIM.png,,,,WIM,WAN,,28,35
20,1712310494315,05/04/2024 09:48:14,1712314094315,1,05/04/2024 11:48:14,139619,19,task-goty,,36765818,BLIND,10840145,,complete,,660fc5782f0044080140f37f,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1280x720,1272x598,,,0,1e-3 B Testing,4,,,1e-3,Pass,,,,1e-3 B Testing,1e-3 B Testing,18,Testing02,Testing,hvzr65,1,response,41_PIXIE_BLOT_WUNG.png,1255.0000000238433,1249.800000000003,1255.0000000238433,1255.0000000238433,1249.800000000003,1255.0000000238433,1,1255.0000000238433,0,0,,Click Response,LeftOption,4,object-112,1e-3,_,43,1e-3_43,5,Testing02,41_PIXIE,ASK,.png,41_PIXIE_ASK.png,BLOT,WUNG,41_PIXIE_BLOT_WUNG.png,41_PIXIE_BLOT_WAN.png,41_PIXIE_BLOT_WUNG.png,41_PIXIE_BLOT_WAN.png,,WAN,WIM,WUNG,WAN,,29,36
21,1712310497304,05/04/2024 09:48:17,1712314097304,1,05/04/2024 11:48:17,139619,19,task-goty,,36765818,BLIND,10840145,,complete,,660fc5782f0044080140f37f,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1280x720,1272x598,,,0,1e-3 B Testing,4,,,1e-3,Pass,,,,1e-3 B Testing,1e-3 B Testing,19,Testing02,Testing,hvzr65,1,response,05_AUROR_BLOT_WIM.png,2993.7999999880776,2983.2999999999956,2993.7999999880776,2993.7999999880776,2983.2999999999956,2993.7999999880776,1,2993.7999999880776,0,0,,Click Response,RightOption,3,object-86,1e-3,_,42,1e-3_42,5,Testing02,05_AUROR,ASK,.png,05_AUROR_ASK.png,BLOT,WUNG,05_AUROR_BLOT_WUNG.png,05_AUROR_BLOT_WIM.png,05_AUROR_BLOT_WIM.png,05_AUROR_BLOT_WUNG.png,,WUNG,WAN,WUNG,WIM,,30,37
22,1712310501873,05/04/2024 09:48:21,1712314101873,1,05/04/2024 11:48:21,139619,19,task-goty,,36765818,BLIND,10840145,,complete,,660fc5782f0044080140f37f,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1280x720,1272x598,,,0,1e-3 B Testing,4,,,1e-3,Pass,,,,1e-3 B Testing,1e-3 B Testing,20,Testing02,Testing,hvzr65,1,response,25_PROSECUTE_BLOT_WUNG.png,4329.5999999999985,4316.5,4329.5999999999985,4329.5999999999985,4316.5,4329.5999999999985,0,4329.5999999999985,0,0,,Click Response,RightOption,3,object-86,1e-3,_,41,1e-3_41,5,Testing02,25_PROSECUTE,ASK,.png,25_PROSECUTE_ASK.png,BLOT,WAN,25_PROSECUTE_BLOT_WAN.png,25_PROSECUTE_BLOT_WUNG.png,25_PROSECUTE_BLOT_WAN.png,25_PROSECUTE_BLOT_WUNG.png,,WIM,WUNG,WAN,WUNG,,30,38
23,1712310503997,05/04/2024 09:48:23,1712314103997,1,05/04/2024 11:48:23,139619,19,task-goty,,36765818,BLIND,10840145,,complete,,660fc5782f0044080140f37f,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1280x720,1272x598,,,0,1e-3 B Testing,4,,,1e-3,Pass,,,,1e-3 B Testing,1e-3 B Testing,21,Testing02,Testing,hvzr65,1,response,07_AZKABAN_BLOT_WAN.png,2136.4999999761567,2133.5,2136.4999999761567,2136.4999999761567,2133.5,2136.4999999761567,1,2136.4999999761567,0,0,,Click Response,RightOption,3,object-86,1e-3,_,48,1e-3_48,6,Testing02,07_AZKABAN,ASK,.png,07_AZKABAN_ASK.png,BLOT,WUNG,07_AZKABAN_BLOT_WUNG.png,07_AZKABAN_BLOT_WAN.png,07_AZKABAN_BLOT_WAN.png,07_AZKABAN_BLOT_WUNG.png,,,,WUNG,WAN,,31,39
24,1712310504940,05/04/2024 09:48:24,1712314104940,1,05/04/2024 11:48:24,139619,19,task-goty,,36765818,BLIND,10840145,,complete,,660fc5782f0044080140f37f,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1280x720,1272x598,,,0,1e-3 B Testing,4,,,1e-3,Pass,,,,1e-3 B Testing,1e-3 B Testing,22,Testing02,Testing,hvzr65,1,response,26_ERISED_BLOT_WAN.png,946.9999999761567,933.2999999999956,946.9999999761567,946.9999999761567,933.2999999999956,946.9999999761567,0,946.9999999761567,0,0,,Click Response,LeftOption,4,object-112,1e-3,_,46,1e-3_46,6,Testing02,26_ERISED,ASK,.png,26_ERISED_ASK.png,BLOT,WAN,26_ERISED_BLOT_WAN.png,26_ERISED_BLOT_WIM.png,26_ERISED_BLOT_WIM.png,26_ERISED_BLOT_WAN.png,,,,WAN,WIM,,31,40
25,1712310509466,05/04/2024 09:48:29,1712314109466,1,05/04/2024 11:48:29,139619,19,task-goty,,36765818,BLIND,10840145,,complete,,660fc5782f0044080140f37f,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1280x720,1272x598,,,0,1e-3 B Testing,4,,,1e-3,Pass,,,,1e-3 B Testing,1e-3 B Testing,23,Testing02,Testing,hvzr65,1,response,20_PULLSWORD_BLOT_WIM.png,1989.300000023839,1983.300000000003,1989.300000023839,1989.300000023839,1983.300000000003,1989.300000023839,0,1989.300000023839,0,0,,Click Response,RightOption,3,object-86,1e-3,_,47,1e-3_47,6,Testing02,20_PULLSWORD,ASK,.png,20_PULLSWORD_ASK.png,BLOT,WUNG,20_PULLSWORD_BLOT_WUNG.png,20_PULLSWORD_BLOT_WIM.png,20_PULLSWORD_BLOT_WUNG.png,20_PULLSWORD_BLOT_WIM.png,,,,WUNG,WIM,,31,41
26,1712310512614,05/04/2024 09:48:32,1712314112614,1,05/04/2024 11:48:32,139619,19,task-goty,,36765818,BLIND,10840145,,complete,,660fc5782f0044080140f37f,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1280x720,1272x598,,,0,1e-3 B Testing,4,,,1e-3,Pass,,,,1e-3 B Testing,1e-3 B Testing,24,Testing02,Testing,hvzr65,1,response,39_STOPHAGRID_BLOT_WAN.png,2236.899999988076,2233.300000000003,2236.899999988076,2236.899999988076,2233.300000000003,2236.899999988076,1,2236.899999988076,0,0,,Click Response,LeftOption,4,object-112,1e-3,_,45,1e-3_45,6,Testing02,39_STOPHAGRID,ASK,.png,39_STOPHAGRID_ASK.png,BLOT,WAN,39_STOPHAGRID_BLOT_WAN.png,39_STOPHAGRID_BLOT_WIM.png,39_STOPHAGRID_BLOT_WAN.png,39_STOPHAGRID_BLOT_WIM.png,,,,WAN,WIM,,32,42
27,1712310515218,05/04/2024 09:48:35,1712314115218,1,05/04/2024 11:48:35,139619,19,task-goty,,36765818,BLIND,10840145,,complete,,660fc5782f0044080140f37f,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1280x720,1272x598,,,0,1e-3 B Testing,4,,,1e-3,Pass,,,,1e-3 B Testing,1e-3 B Testing,25,Testing02,Testing,hvzr65,1,response,04_WHEEZES_BLOT_WIM.png,2608.0999999880733,2600.2999999999884,2608.0999999880733,2608.0999999880733,2600.2999999999884,2608.0999999880733,0,2608.0999999880733,0,0,,Click Response,RightOption,3,object-86,1e-3,_,49,1e-3_49,7,Testing02,04_WHEEZES,ASK,.png,04_WHEEZES_ASK.png,BLOT,WAN,04_WHEEZES_BLOT_WAN.png,04_WHEEZES_BLOT_WIM.png,04_WHEEZES_BLOT_WAN.png,04_WHEEZES_BLOT_WIM.png,,,,WAN,WIM,,32,43
28,1712310518083,05/04/2024 09:48:38,1712314118083,1,05/04/2024 11:48:38,139619,19,task-goty,,36765818,BLIND,10840145,,complete,,660fc5782f0044080140f37f,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1280x720,1272x598,,,0,1e-3 B Testing,4,,,1e-3,Pass,,,,1e-3 B Testing,1e-3 B Testing,26,Testing02,Testing,hvzr65,1,response,35_PROPHET_BLOT_WUNG.png,2872.299999988085,2866.5,2872.299999988085,2872.299999988085,2866.5,2872.299999988085,0,2872.299999988085,0,0,,Click Response,LeftOption,4,object-112,1e-3,_,52,1e-3_52,7,Testing02,35_PROPHET,ASK,.png,35_PROPHET_ASK.png,BLOT,WUNG,35_PROPHET_BLOT_WUNG.png,35_PROPHET_BLOT_WAN.png,35_PROPHET_BLOT_WAN.png,35_PROPHET_BLOT_WUNG.png,,,,WUNG,WAN,,32,44
29,1712310519554,05/04/2024 09:48:39,1712314119554,1,05/04/2024 11:48:39,139619,19,task-goty,,36765818,BLIND,10840145,,complete,,660fc5782f0044080140f37f,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1280x720,1272x598,,,0,1e-3 B Testing,4,,,1e-3,Pass,,,,1e-3 B Testing,1e-3 B Testing,27,Testing02,Testing,hvzr65,1,response,40_BURYSNAPE_BLOT_WAN.png,1477.299999988085,1466.800000000003,1477.299999988085,1477.299999988085,1466.800000000003,1477.299999988085,0,1477.299999988085,0,0,,Click Response,LeftOption,4,object-112,1e-3,_,50,1e-3_50,7,Testing02,40_BURYSNAPE,ASK,.png,40_BURYSNAPE_ASK.png,BLOT,WAN,40_BURYSNAPE_BLOT_WAN.png,40_BURYSNAPE_BLOT_WIM.png,40_BURYSNAPE_BLOT_WIM.png,40_BURYSNAPE_BLOT_WAN.png,,,,WAN,WIM,,32,45
