Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-mams,branch-6r1e,randomiser-y4s2,branch-lrzc,branch-3gc6,branch-qx2b,branch-zqfd,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: randomise_blocks,Spreadsheet: randomise_trials,Spreadsheet: _,Spreadsheet: ,Spreadsheet: Age,Spreadsheet: Gender,Spreadsheet: Handedness,Spreadsheet: Condition,Spreadsheet: Trial,Spreadsheet: C-T,Spreadsheet: Image,Spreadsheet: Item,Spreadsheet: Ask,Spreadsheet: .png,Spreadsheet: Question,Spreadsheet: Pronoun,Spreadsheet: Number,Spreadsheet: Auxiliary,Spreadsheet: Answer,Spreadsheet: Text,Spreadsheet: English_Equivalent,Spreadsheet: Option1,Spreadsheet: Option2,Spreadsheet: Option3,Spreadsheet: Option4,Spreadsheet: Alternative,Spreadsheet: Blot,Spreadsheet: Dots,Spreadsheet: Option A,Spreadsheet: Option B,Spreadsheet: Wrong,Spreadsheet: Right,Spreadsheet: Reply,Spreadsheet: Answer A,Spreadsheet: Answer B,Manipulation: Spreadsheet,Store: NounNumberTrain,Store: NounNumberCorrect,Store: NounNumberTotal
1,1712309401961,05/04/2024 09:30:01,1712313001961,1,05/04/2024 11:30:01,139619,19,task-hvde,,36765368,BLIND,10840123,,complete,,660fc47a0dc9b4c32e4ba584,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1440x900,1440x679,,,0,Dain-Melk-Hoat A Training,5,fail,,1e-1i,,,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1712309419076,05/04/2024 09:30:19,1712313019076,1,05/04/2024 11:30:19,139619,19,task-hvde,,36765368,BLIND,10840123,,complete,,660fc47a0dc9b4c32e4ba584,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1440x900,1440x679,,,0,Dain-Melk-Hoat A Training,5,fail,,1e-1i,,,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,1,Instructions,Instructions1,l6tegj,1,continue,,16565.9,16552.600000000002,16565.9,16565.9,16552.600000000002,16565.9,1,16565.9,0,0,,Click To Continue,Continue Button,2,object-8,Instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1712309449425,05/04/2024 09:30:49,1712313049425,1,05/04/2024 11:30:49,139619,19,task-hvde,,36765368,BLIND,10840123,,complete,,660fc47a0dc9b4c32e4ba584,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1440x900,1440x679,,,0,Dain-Melk-Hoat A Training,5,fail,,1e-1i,,,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,1,Instructions,Instructions2,m22b5k,2,continue,,30363.8,30349.3,30363.8,30363.8,30349.3,30363.8,1,30363.8,0,0,,Click To Continue,Continue Button,1,object-26,Instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1712309452376,05/04/2024 09:30:52,1712313052376,1,05/04/2024 11:30:52,139619,19,task-hvde,,36765368,BLIND,10840123,,complete,,660fc47a0dc9b4c32e4ba584,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1440x900,1440x679,,,0,Dain-Melk-Hoat A Training,5,fail,,1e-1i,,,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,1,Instructions,Instructions4,ipt5mm,3,continue,,2964.7999999999956,2949.0999999999985,2964.7999999999956,2964.7999999999956,2949.0999999999985,2964.7999999999956,1,2964.7999999999956,0,0,,Click To Continue,Continue Button,2,object-32,Instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1712309454492,05/04/2024 09:30:54,1712313054492,1,05/04/2024 11:30:54,139619,19,task-hvde,,36765368,BLIND,10840123,,complete,,660fc47a0dc9b4c32e4ba584,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1440x900,1440x679,,,0,Dain-Melk-Hoat A Training,5,fail,,1e-1i,,,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,1,Instructions,Instructions5,9ur7d5,4,continue,,2132.499999994041,2117.800000000003,2132.499999994041,2132.499999994041,2117.800000000003,2132.499999994041,1,2132.499999994041,0,0,,Click To Continue,Continue Button,2,object-91,Instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1712309461293,05/04/2024 09:31:01,1712313061293,1,05/04/2024 11:31:01,139619,19,task-hvde,,36765368,BLIND,10840123,,complete,,660fc47a0dc9b4c32e4ba584,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1440x900,1440x679,,,0,Dain-Melk-Hoat A Training,5,fail,,1e-1i,,,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,1,Instructions,Prolific ID,v46841,5,response,613a3271e44c36b0228ea713,6015.799999999996,6800.0999999999985,6815.899999982117,6015.799999999996,6800.0999999999985,6815.899999982117,1,6015.799999999996,800.0999999821215,0,,Single Text Entry,Single Text Entry,2,object-288,Instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1712309467443,05/04/2024 09:31:07,1712313067443,1,05/04/2024 11:31:07,139619,19,task-hvde,,36765368,BLIND,10840123,,complete,,660fc47a0dc9b4c32e4ba584,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1440x900,1440x679,,,0,Dain-Melk-Hoat A Training,5,fail,,1e-1i,,,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,1,Instructions,Instructions6,rts1od,6,continue,,6162.799999982119,6150.300000000003,6162.799999982119,6162.799999982119,6150.300000000003,6162.799999982119,1,6162.799999982119,0,0,,Click To Continue,Continue Button,3,object-151,Instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1712309467443,05/04/2024 09:31:07,1712313067443,1,05/04/2024 11:31:07,139619,19,task-hvde,,36765368,BLIND,10840123,,complete,,660fc47a0dc9b4c32e4ba584,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1440x900,1440x679,,,0,Dain-Melk-Hoat A Training,5,fail,,1e-1i,,,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,1,Instructions,Instructions6,rts1od,6,response,27,3033.4000000000015,6150.300000000003,6167,3033.4000000000015,6150.300000000003,6167,1,3033.4000000000015,3133.5999999999985,0,,Dropdown,Age,2,object-150,Instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1712309467444,05/04/2024 09:31:07,1712313067444,1,05/04/2024 11:31:07,139619,19,task-hvde,,36765368,BLIND,10840123,,complete,,660fc47a0dc9b4c32e4ba584,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1440x900,1440x679,,,0,Dain-Melk-Hoat A Training,5,fail,,1e-1i,,,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,1,Instructions,Instructions6,rts1od,6,response,Female,4466.800000000003,6150.300000000003,6167,4466.800000000003,6150.300000000003,6167,1,4466.800000000003,1700.199999999997,0,,Dropdown,Gender,5,object-154,Instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1712309467444,05/04/2024 09:31:07,1712313067444,1,05/04/2024 11:31:07,139619,19,task-hvde,,36765368,BLIND,10840123,,complete,,660fc47a0dc9b4c32e4ba584,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1440x900,1440x679,,,0,Dain-Melk-Hoat A Training,5,fail,,1e-1i,,,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,1,Instructions,Instructions6,rts1od,6,response,Right-handed,6083.600000000006,6150.300000000003,6167,6083.600000000006,6150.300000000003,6167,1,6083.600000000006,83.39999999999418,0,,Dropdown,Handedness,7,object-156,Instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1712309481380,05/04/2024 09:31:21,1712313081380,1,05/04/2024 11:31:21,139619,19,task-hvde,,36765368,BLIND,10840123,,complete,,660fc47a0dc9b4c32e4ba584,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1440x900,1440x679,,,0,Dain-Melk-Hoat A Training,5,fail,,1e-1i,,,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,1,Instructions,Instructions7,9ni7em,7,continue,,13947.999999982116,13933.800000000003,13947.999999982116,13947.999999982116,13933.800000000003,13947.999999982116,0,13947.999999982116,0,0,,Click To Continue,Continue Button,2,object-197,Instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,1712309481383,05/04/2024 09:31:21,1712313081383,1,05/04/2024 11:31:21,139619,19,task-hvde,,36765368,BLIND,10840123,,complete,,660fc47a0dc9b4c32e4ba584,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1440x900,1440x679,,,0,Dain-Melk-Hoat A Training,5,fail,,1e-1i,,,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,1,Instructions,Instructions7,9ni7em,7,response,Mad-Eye Moody,10783.599999999991,13933.800000000003,13951.400000000009,10783.599999999991,13933.800000000003,13951.400000000009,1,10783.599999999991,3167.8000000000175,0,,Dropdown,Attention Check 7,4,object-199,Instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,1712309489192,05/04/2024 09:31:29,1712313089192,1,05/04/2024 11:31:29,139619,19,task-hvde,,36765368,BLIND,10840123,,complete,,660fc47a0dc9b4c32e4ba584,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1440x900,1440x679,,,0,Dain-Melk-Hoat A Training,5,fail,,1e-1i,,,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,1,Instructions,Instructions8,foqp6p,8,continue,,7831.399999999994,7816.5,7831.399999999994,7831.399999999994,7816.5,7831.399999999994,0,7831.399999999994,0,0,,Click To Continue,Continue Button,2,object-205,Instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,1712309489192,05/04/2024 09:31:29,1712313089192,1,05/04/2024 11:31:29,139619,19,task-hvde,,36765368,BLIND,10840123,,complete,,660fc47a0dc9b4c32e4ba584,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1440x900,1440x679,,,0,Dain-Melk-Hoat A Training,5,fail,,1e-1i,,,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,1,Instructions,Instructions8,foqp6p,8,response,Ton-Tongue Toffee,7482.599999999991,7816.5,7831.999999994034,7482.599999999991,7816.5,7831.999999994034,1,7482.599999999991,349.39999999404245,0,,Dropdown,Attention Check 8,3,object-206,Instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1712309523075,05/04/2024 09:32:03,1712313123075,1,05/04/2024 11:32:03,139619,19,task-hvde,,36765368,BLIND,10840123,,complete,,660fc47a0dc9b4c32e4ba584,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1440x900,1440x679,,,0,Dain-Melk-Hoat A Training,5,fail,,1e-1i,,,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,1,Instructions,Instructions9,q3gk2e,9,continue,,33899.399999999994,33885.09999999999,33899.399999999994,33899.399999999994,33885.09999999999,33899.399999999994,1,33899.399999999994,0,0,,Click To Continue,Continue Button,2,object-75,Instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,1712309544093,05/04/2024 09:32:24,1712313144093,1,05/04/2024 11:32:24,139619,19,task-hvde,,36765368,BLIND,10840123,,complete,,660fc47a0dc9b4c32e4ba584,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1440x900,1440x679,,,0,Dain-Melk-Hoat A Training,5,fail,,1e-1i,,,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,1,Instructions,Instructions10,gxa3vr,10,continue,,21033.399999994042,21017.500000000015,21033.399999994042,21033.399999994042,21017.500000000015,21033.399999994042,1,21033.399999994042,0,0,,Click To Continue,Continue Button,2,object-165,Instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1712309619409,05/04/2024 09:33:39,1712313219409,1,05/04/2024 11:33:39,139619,19,task-hvde,,36765368,BLIND,10840123,,complete,,660fc47a0dc9b4c32e4ba584,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1440x900,1440x679,,,0,Dain-Melk-Hoat A Training,5,fail,,1e-1i,,,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,1,Training01,Training01A,34efq7,1,response,HOAT,73885.79999999999,75318.29999999999,75333.89999999403,73885.79999999999,75318.29999999999,75333.89999999403,1,73885.79999999999,1448.0999999940395,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,1,_,,,,,DMH,04,DMH_04,12_TOAD,,ASK,.png,12_TOAD_ASK.png,HOAT,,,12_TOAD_HOAT.png,HOAT,,,,,,10_TROLL_ASK.png,BLOT,10_TROLL_BLOT.png,HOAT,DAIN,HOAT,DAIN,10_TROLL_DAIN.png,,DAIN,,,,
18,1712309631281,05/04/2024 09:33:51,1712313231281,1,05/04/2024 11:33:51,139619,19,task-hvde,,36765368,BLIND,10840123,,complete,,660fc47a0dc9b4c32e4ba584,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1440x900,1440x679,,,0,Dain-Melk-Hoat A Training,5,fail,,1e-1i,,,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,1,Training01,Training01B,2yfdu9,2,response,,11884.800000000017,11868.100000000006,11884.800000000017,11884.800000000017,11868.100000000006,11884.800000000017,1,11884.800000000017,0,0,,Click Response,Option A,4,object-245,Training01,,1,_,,,,,DMH,04,DMH_04,12_TOAD,,ASK,.png,12_TOAD_ASK.png,HOAT,,,12_TOAD_HOAT.png,HOAT,,,,,,10_TROLL_ASK.png,BLOT,10_TROLL_BLOT.png,HOAT,DAIN,HOAT,DAIN,10_TROLL_DAIN.png,,DAIN,,,,
19,1712309632895,05/04/2024 09:33:52,1712313232895,1,05/04/2024 11:33:52,139619,19,task-hvde,,36765368,BLIND,10840123,,complete,,660fc47a0dc9b4c32e4ba584,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1440x900,1440x679,,,0,Dain-Melk-Hoat A Training,5,fail,,1e-1i,,,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,1,Training01,Training01C,1ouhhw,3,continue,,1633.7999999761523,1616.6999999999825,1633.7999999761523,1633.7999999761523,1616.6999999999825,1633.7999999761523,1,1633.7999999761523,0,0,,Click To Continue,Continue Button,6,object-272,Training01,,1,_,,,,,DMH,04,DMH_04,12_TOAD,,ASK,.png,12_TOAD_ASK.png,HOAT,,,12_TOAD_HOAT.png,HOAT,,,,,,10_TROLL_ASK.png,BLOT,10_TROLL_BLOT.png,HOAT,DAIN,HOAT,DAIN,10_TROLL_DAIN.png,,DAIN,,,,
20,1712309649192,05/04/2024 09:34:09,1712313249192,1,05/04/2024 11:34:09,139619,19,task-hvde,,36765368,BLIND,10840123,,complete,,660fc47a0dc9b4c32e4ba584,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1440x900,1440x679,,,0,Dain-Melk-Hoat A Training,5,fail,,1e-1i,,,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,2,Training01,Training01A,34efq7,1,response,DAIN,13483.800000000017,16300.600000000006,16314.89999998809,13483.800000000017,16300.600000000006,16314.89999998809,1,13483.800000000017,2831.0999999880733,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,1,_,,,,,DMH,01,DMH_01,01_LOCKET,,ASK,.png,01_LOCKET_ASK.png,DAIN,,,01_LOCKET_DAIN.png,DAIN,,,,,,02_SNITCH_ASK.png,BLOT,02_SNITCH_BLOT.png,DAIN,MELK,DAIN,MELK,02_SNITCH_MELK.png,,MELK,,,,
21,1712309654512,05/04/2024 09:34:14,1712313254512,1,05/04/2024 11:34:14,139619,19,task-hvde,,36765368,BLIND,10840123,,complete,,660fc47a0dc9b4c32e4ba584,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1440x900,1440x679,,,0,Dain-Melk-Hoat A Training,5,fail,,1e-1i,,,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,2,Training01,Training01B,2yfdu9,2,response,,5333.400000000023,5316.8000000000175,5333.400000000023,5333.400000000023,5316.8000000000175,5333.400000000023,1,5333.400000000023,0,0,,Click Response,Option B,5,object-246,Training01,,1,_,,,,,DMH,01,DMH_01,01_LOCKET,,ASK,.png,01_LOCKET_ASK.png,DAIN,,,01_LOCKET_DAIN.png,DAIN,,,,,,02_SNITCH_ASK.png,BLOT,02_SNITCH_BLOT.png,DAIN,MELK,DAIN,MELK,02_SNITCH_MELK.png,,MELK,,,,
22,1712309656225,05/04/2024 09:34:16,1712313256225,1,05/04/2024 11:34:16,139619,19,task-hvde,,36765368,BLIND,10840123,,complete,,660fc47a0dc9b4c32e4ba584,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1440x900,1440x679,,,0,Dain-Melk-Hoat A Training,5,fail,,1e-1i,,,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,2,Training01,Training01C,1ouhhw,3,continue,,1730.599999982107,1716.6999999999825,1730.599999982107,1730.599999982107,1716.6999999999825,1730.599999982107,1,1730.599999982107,0,0,,Click To Continue,Continue Button,6,object-272,Training01,,1,_,,,,,DMH,01,DMH_01,01_LOCKET,,ASK,.png,01_LOCKET_ASK.png,DAIN,,,01_LOCKET_DAIN.png,DAIN,,,,,,02_SNITCH_ASK.png,BLOT,02_SNITCH_BLOT.png,DAIN,MELK,DAIN,MELK,02_SNITCH_MELK.png,,MELK,,,,
23,1712309662810,05/04/2024 09:34:22,1712313262810,1,05/04/2024 11:34:22,139619,19,task-hvde,,36765368,BLIND,10840123,,complete,,660fc47a0dc9b4c32e4ba584,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1440x900,1440x679,,,0,Dain-Melk-Hoat A Training,5,fail,,1e-1i,,,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,3,Training01,Training01A,34efq7,1,response,MELK,4249.700000000012,6583.6999999999825,6598.699999994045,4249.700000000012,6583.6999999999825,6598.699999994045,1,4249.700000000012,2348.9999999940337,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,1,_,,,,,DMH,03,DMH_03,08_SLUGHORN,,ASK,.png,08_SLUGHORN_ASK.png,MELK,,,08_SLUGHORN_MELK.png,MELK,,,,,,09_WEDDING_ASK.png,BLOT,09_WEDDING_BLOT.png,MELK,HOAT,MELK,HOAT,09_WEDDING_HOAT.png,,HOAT,,,,
24,1712309666626,05/04/2024 09:34:26,1712313266626,1,05/04/2024 11:34:26,139619,19,task-hvde,,36765368,BLIND,10840123,,complete,,660fc47a0dc9b4c32e4ba584,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1440x900,1440x679,,,0,Dain-Melk-Hoat A Training,5,fail,,1e-1i,,,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,3,Training01,Training01B,2yfdu9,2,response,,3831.999999994063,3816.5,3831.999999994063,3831.999999994063,3816.5,3831.999999994063,1,3831.999999994063,0,0,,Click Response,Option B,5,object-246,Training01,,1,_,,,,,DMH,03,DMH_03,08_SLUGHORN,,ASK,.png,08_SLUGHORN_ASK.png,MELK,,,08_SLUGHORN_MELK.png,MELK,,,,,,09_WEDDING_ASK.png,BLOT,09_WEDDING_BLOT.png,MELK,HOAT,MELK,HOAT,09_WEDDING_HOAT.png,,HOAT,,,,
25,1712309667975,05/04/2024 09:34:27,1712313267975,1,05/04/2024 11:34:27,139619,19,task-hvde,,36765368,BLIND,10840123,,complete,,660fc47a0dc9b4c32e4ba584,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1440x900,1440x679,,,0,Dain-Melk-Hoat A Training,5,fail,,1e-1i,,,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,3,Training01,Training01C,1ouhhw,3,continue,,1364.199999982142,1350.3000000000466,1364.199999982142,1364.199999982142,1350.3000000000466,1364.199999982142,1,1364.199999982142,0,0,,Click To Continue,Continue Button,6,object-272,Training01,,1,_,,,,,DMH,03,DMH_03,08_SLUGHORN,,ASK,.png,08_SLUGHORN_ASK.png,MELK,,,08_SLUGHORN_MELK.png,MELK,,,,,,09_WEDDING_ASK.png,BLOT,09_WEDDING_BLOT.png,MELK,HOAT,MELK,HOAT,09_WEDDING_HOAT.png,,HOAT,,,,
26,1712309673326,05/04/2024 09:34:33,1712313273326,1,05/04/2024 11:34:33,139619,19,task-hvde,,36765368,BLIND,10840123,,complete,,660fc47a0dc9b4c32e4ba584,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1440x900,1440x679,,,0,Dain-Melk-Hoat A Training,5,fail,,1e-1i,,,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,4,Training01,Training01A,34efq7,1,response,HOAT,2550.0999999999767,5350.199999999953,5364.399999982095,2550.0999999999767,5350.199999999953,5364.399999982095,1,2550.0999999999767,2814.2999999821186,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,1,_,,,,,DMH,06,DMH_06,18_CEILING,,ASK,.png,18_CEILING_ASK.png,HOAT,,,18_CEILING_HOAT.png,HOAT,,,,,,17_PETRIFIED_ASK.png,BLOT,17_PETRIFIED_BLOT.png,MELK,HOAT,HOAT,MELK,17_PETRIFIED_MELK.png,MELK,,,,,
27,1712309675876,05/04/2024 09:34:35,1712313275876,1,05/04/2024 11:34:35,139619,19,task-hvde,,36765368,BLIND,10840123,,complete,,660fc47a0dc9b4c32e4ba584,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1440x900,1440x679,,,0,Dain-Melk-Hoat A Training,5,fail,,1e-1i,,,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,4,Training01,Training01B,2yfdu9,2,response,,2564.2999999761814,2550.100000000035,2564.2999999761814,2564.2999999761814,2550.100000000035,2564.2999999761814,1,2564.2999999761814,0,0,,Click Response,Option A,4,object-245,Training01,,1,_,,,,,DMH,06,DMH_06,18_CEILING,,ASK,.png,18_CEILING_ASK.png,HOAT,,,18_CEILING_HOAT.png,HOAT,,,,,,17_PETRIFIED_ASK.png,BLOT,17_PETRIFIED_BLOT.png,MELK,HOAT,HOAT,MELK,17_PETRIFIED_MELK.png,MELK,,,,,
28,1712309677161,05/04/2024 09:34:37,1712313277161,1,05/04/2024 11:34:37,139619,19,task-hvde,,36765368,BLIND,10840123,,complete,,660fc47a0dc9b4c32e4ba584,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1440x900,1440x679,,,0,Dain-Melk-Hoat A Training,5,fail,,1e-1i,,,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,4,Training01,Training01C,1ouhhw,3,continue,,1300.1999999761465,1283.399999999965,1300.1999999761465,1300.1999999761465,1283.399999999965,1300.1999999761465,1,1300.1999999761465,0,0,,Click To Continue,Continue Button,6,object-272,Training01,,1,_,,,,,DMH,06,DMH_06,18_CEILING,,ASK,.png,18_CEILING_ASK.png,HOAT,,,18_CEILING_HOAT.png,HOAT,,,,,,17_PETRIFIED_ASK.png,BLOT,17_PETRIFIED_BLOT.png,MELK,HOAT,HOAT,MELK,17_PETRIFIED_MELK.png,MELK,,,,,
29,1712309681326,05/04/2024 09:34:41,1712313281326,1,05/04/2024 11:34:41,139619,19,task-hvde,,36765368,BLIND,10840123,,complete,,660fc47a0dc9b4c32e4ba584,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1440x900,1440x679,,,0,Dain-Melk-Hoat A Training,5,fail,,1e-1i,,,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,5,Training01,Training01A,34efq7,1,response,DAIN,1800,4166.700000000012,4181.599999988102,1800,4166.700000000012,4181.599999988102,1,1800,2381.5999999881024,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,1,_,,,,,DMH,02,DMH_02,04_HUFFLEPUFF,,ASK,.png,04_HUFFLEPUFF_ASK.png,DAIN,,,04_HUFFLEPUFF_DAIN.png,DAIN,,,,,,06_OPENSECRET_ASK.png,BLOT,06_OPENSECRET_BLOT.png,HOAT,DAIN,DAIN,HOAT,06_OPENSECRET_HOAT.png,HOAT,,,,,
30,1712309684225,05/04/2024 09:34:44,1712313284225,1,05/04/2024 11:34:44,139619,19,task-hvde,,36765368,BLIND,10840123,,complete,,660fc47a0dc9b4c32e4ba584,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1440x900,1440x679,,,0,Dain-Melk-Hoat A Training,5,fail,,1e-1i,,,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,5,Training01,Training01B,2yfdu9,2,response,,2914.3999999880907,2900.2000000000116,2914.3999999880907,2914.3999999880907,2900.2000000000116,2914.3999999880907,1,2914.3999999880907,0,0,,Click Response,Option A,4,object-245,Training01,,1,_,,,,,DMH,02,DMH_02,04_HUFFLEPUFF,,ASK,.png,04_HUFFLEPUFF_ASK.png,DAIN,,,04_HUFFLEPUFF_DAIN.png,DAIN,,,,,,06_OPENSECRET_ASK.png,BLOT,06_OPENSECRET_BLOT.png,HOAT,DAIN,DAIN,HOAT,06_OPENSECRET_HOAT.png,HOAT,,,,,
31,1712309685092,05/04/2024 09:34:45,1712313285092,1,05/04/2024 11:34:45,139619,19,task-hvde,,36765368,BLIND,10840123,,complete,,660fc47a0dc9b4c32e4ba584,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1440x900,1440x679,,,0,Dain-Melk-Hoat A Training,5,fail,,1e-1i,,,,,Dain-Melk-Hoat Training,Dain-Melk-Hoat Training,5,Training01,Training01C,1ouhhw,3,continue,,881.0999999940395,866.7000000000116,881.0999999940395,881.0999999940395,866.7000000000116,881.0999999940395,1,881.0999999940395,0,0,,Click To Continue,Continue Button,6,object-272,Training01,,1,_,,,,,DMH,02,DMH_02,04_HUFFLEPUFF,,ASK,.png,04_HUFFLEPUFF_ASK.png,DAIN,,,04_HUFFLEPUFF_DAIN.png,DAIN,,,,,,06_OPENSECRET_ASK.png,BLOT,06_OPENSECRET_BLOT.png,HOAT,DAIN,DAIN,HOAT,06_OPENSECRET_HOAT.png,HOAT,,,,,
