Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-mams,branch-6r1e,randomiser-y4s2,branch-lrzc,branch-3gc6,branch-qx2b,branch-zqfd,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: Condition,Spreadsheet: _,Spreadsheet: Trial,Spreadsheet: C-T,Spreadsheet: randomise_trials,Spreadsheet: display,Spreadsheet: Image,Spreadsheet: Ask,Spreadsheet: .png,Spreadsheet: Question,Spreadsheet: Pronoun,Spreadsheet: Aux,Spreadsheet: Answer,Spreadsheet: ,Spreadsheet: Text,Spreadsheet: Alternative,Spreadsheet: Dots,Spreadsheet: Option A,Spreadsheet: Option B,Spreadsheet: Wrong,Spreadsheet: Right,Spreadsheet: Reply,Spreadsheet: Answer A,Spreadsheet: Answer B,Manipulation: Spreadsheet,Store: NounNumberTrain,Store: NounNumberCorrect,Store: NounNumberTotal
28,1712313282132,05/04/2024 10:34:42,1712316882132,1,05/04/2024 12:34:42,139619,19,task-crro,,36767107,BLIND,10840496,,complete,,660fce46e4fb29d5c64166e3,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x911,,,0,1e-1i A Training,10,Pass,,1e-1i,,,,,1e-1i A Training,1e-1i A Training,7,Training02,TrainingB,2yfdu9,2,response,,9372.800000002957,9357.899999999965,9372.800000002957,9372.800000002957,9357.899999999965,9372.800000002957,1,9372.800000002957,0,0,,Click Response,Option A,4,object-245,1e-1i,_,07,1e-1i_07,2,Training02,34_FANLETTERS,ASK,.png,34_FANLETTERS_ASK.png,WOUX,WIM,34_FANLETTERS_WOUX_WIM.png,,WOUX WIM,34_FANLETTERS_ASK.png,34_FANLETTERS_DOTS.png,WOUX WIM,ZETH WUNG,WOUX WIM,ZETH WUNG,34_FANLETTERS_ZETH_WUNG.png,,ZETH WUNG,,,,
29,1712313314427,05/04/2024 10:35:14,1712316914427,1,05/04/2024 12:35:14,139619,19,task-crro,,36767107,BLIND,10840496,,complete,,660fce46e4fb29d5c64166e3,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x911,,,0,1e-1i A Training,10,Pass,,1e-1i,,,,,1e-1i A Training,1e-1i A Training,7,Training02,TrainingC,1ouhhw,3,continue,,32309.400000002992,32303.29999999999,32309.400000002992,32309.400000002992,32303.29999999999,32309.400000002992,1,32309.400000002992,0,0,,Click To Continue,Continue Button,6,object-272,1e-1i,_,07,1e-1i_07,2,Training02,34_FANLETTERS,ASK,.png,34_FANLETTERS_ASK.png,WOUX,WIM,34_FANLETTERS_WOUX_WIM.png,,WOUX WIM,34_FANLETTERS_ASK.png,34_FANLETTERS_DOTS.png,WOUX WIM,ZETH WUNG,WOUX WIM,ZETH WUNG,34_FANLETTERS_ZETH_WUNG.png,,ZETH WUNG,,,,
30,1712313331464,05/04/2024 10:35:31,1712316931464,1,05/04/2024 12:35:31,139619,19,task-crro,,36767107,BLIND,10840496,,complete,,660fce46e4fb29d5c64166e3,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x911,,,0,1e-1i A Training,10,Pass,,1e-1i,,,,,1e-1i A Training,1e-1i A Training,8,Training02,TrainingA,34efq7,1,response,RUSP WAN,8874.900000000023,17033.900000000023,17043.900000000023,8874.900000000023,17033.900000000023,17043.900000000023,1,8874.900000000023,8169,0,,Single Text Entry,TextResponseA,4,object-97,1e-1i,_,06,1e-1i_06,2,Training02,12_SKEETER,ASK,.png,12_SKEETER_ASK.png,RUSP,WAN,12_SKEETER_RUSP_WAN.png,,RUSP WAN,12_SKEETER_ASK.png,12_SKEETER_DOTS.png,FICH WAN,RUSP WAN,RUSP WAN,FICH WAN,12_SKEETER_FICH_WAN.png,FICH WAN,,,,,
31,1712313340676,05/04/2024 10:35:40,1712316940676,1,05/04/2024 12:35:40,139619,19,task-crro,,36767107,BLIND,10840496,,complete,,660fce46e4fb29d5c64166e3,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x911,,,0,1e-1i A Training,10,Pass,,1e-1i,,,,,1e-1i A Training,1e-1i A Training,8,Training02,TrainingB,2yfdu9,2,response,,9221.10000000894,9208.099999999977,9221.10000000894,9221.10000000894,9208.099999999977,9221.10000000894,1,9221.10000000894,0,0,,Click Response,Option B,5,object-246,1e-1i,_,06,1e-1i_06,2,Training02,12_SKEETER,ASK,.png,12_SKEETER_ASK.png,RUSP,WAN,12_SKEETER_RUSP_WAN.png,,RUSP WAN,12_SKEETER_ASK.png,12_SKEETER_DOTS.png,FICH WAN,RUSP WAN,RUSP WAN,FICH WAN,12_SKEETER_FICH_WAN.png,FICH WAN,,,,,
32,1712313353135,05/04/2024 10:35:53,1712316953135,1,05/04/2024 12:35:53,139619,19,task-crro,,36767107,BLIND,10840496,,complete,,660fce46e4fb29d5c64166e3,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x911,,,0,1e-1i A Training,10,Pass,,1e-1i,,,,,1e-1i A Training,1e-1i A Training,8,Training02,TrainingC,1ouhhw,3,continue,,12472.20000000007,12455.300000000047,12472.20000000007,12472.20000000007,12455.300000000047,12472.20000000007,1,12472.20000000007,0,0,,Click To Continue,Continue Button,6,object-272,1e-1i,_,06,1e-1i_06,2,Training02,12_SKEETER,ASK,.png,12_SKEETER_ASK.png,RUSP,WAN,12_SKEETER_RUSP_WAN.png,,RUSP WAN,12_SKEETER_ASK.png,12_SKEETER_DOTS.png,FICH WAN,RUSP WAN,RUSP WAN,FICH WAN,12_SKEETER_FICH_WAN.png,FICH WAN,,,,,
33,1712313391750,05/04/2024 10:36:31,1712316991750,1,05/04/2024 12:36:31,139619,19,task-crro,,36767107,BLIND,10840496,,complete,,660fce46e4fb29d5c64166e3,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x911,,,0,1e-1i A Training,10,Pass,,1e-1i,,,,,1e-1i A Training,1e-1i A Training,9,Training02,TrainingA,34efq7,1,response,ZETH WUNG,8591.79999999993,38630.29999999993,38632.50000000594,8591.79999999993,38630.29999999993,38632.50000000594,1,8591.79999999993,30040.700000006007,0,,Single Text Entry,TextResponseA,4,object-97,1e-1i,_,12,1e-1i_12,3,Training02,14_MUNGOS,ASK,.png,14_MUNGOS_ASK.png,ZETH,WUNG,14_MUNGOS_ZETH_WUNG.png,,ZETH WUNG,33_ROR_ASK.png,33_ROR_DOTS.png,FICH WAN,ZETH WUNG,ZETH WUNG,FICH WAN,33_ROR_FICH_WAN.png,FICH WAN,,,,,
34,1712313401043,05/04/2024 10:36:41,1712317001043,1,05/04/2024 12:36:41,139619,19,task-crro,,36767107,BLIND,10840496,,complete,,660fce46e4fb29d5c64166e3,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x911,,,0,1e-1i A Training,10,Pass,,1e-1i,,,,,1e-1i A Training,1e-1i A Training,9,Training02,TrainingB,2yfdu9,2,response,,9295.500000003027,9291.5,9295.500000003027,9295.500000003027,9291.5,9295.500000003027,1,9295.500000003027,0,0,,Click Response,Option A,4,object-245,1e-1i,_,12,1e-1i_12,3,Training02,14_MUNGOS,ASK,.png,14_MUNGOS_ASK.png,ZETH,WUNG,14_MUNGOS_ZETH_WUNG.png,,ZETH WUNG,33_ROR_ASK.png,33_ROR_DOTS.png,FICH WAN,ZETH WUNG,ZETH WUNG,FICH WAN,33_ROR_FICH_WAN.png,FICH WAN,,,,,
35,1712313404681,05/04/2024 10:36:44,1712317004681,1,05/04/2024 12:36:44,139619,19,task-crro,,36767107,BLIND,10840496,,complete,,660fce46e4fb29d5c64166e3,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x911,,,0,1e-1i A Training,10,Pass,,1e-1i,,,,,1e-1i A Training,1e-1i A Training,9,Training02,TrainingC,1ouhhw,3,continue,,3642.000000003027,3630,3642.000000003027,3642.000000003027,3630,3642.000000003027,1,3642.000000003027,0,0,,Click To Continue,Continue Button,6,object-272,1e-1i,_,12,1e-1i_12,3,Training02,14_MUNGOS,ASK,.png,14_MUNGOS_ASK.png,ZETH,WUNG,14_MUNGOS_ZETH_WUNG.png,,ZETH WUNG,33_ROR_ASK.png,33_ROR_DOTS.png,FICH WAN,ZETH WUNG,ZETH WUNG,FICH WAN,33_ROR_FICH_WAN.png,FICH WAN,,,,,
36,1712313419068,05/04/2024 10:36:59,1712317019068,1,05/04/2024 12:36:59,139619,19,task-crro,,36767107,BLIND,10840496,,complete,,660fce46e4fb29d5c64166e3,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x911,,,0,1e-1i A Training,10,Pass,,1e-1i,,,,,1e-1i A Training,1e-1i A Training,10,Training02,TrainingA,34efq7,1,response,FICH WAN,9757.400000000023,14386.400000000023,14398.900000008987,9757.400000000023,14386.400000000023,14398.900000008987,1,9757.400000000023,4641.500000008964,0,,Single Text Entry,TextResponseA,4,object-97,1e-1i,_,09,1e-1i_09,3,Training02,32_QWC,ASK,.png,32_QWC_ASK.png,FICH,WAN,32_QWC_FICH_WAN.png,,FICH WAN,13_QUIBBLER_ASK.png,13_QUIBBLER_DOTS.png,FICH WAN,ZETH WUNG,FICH WAN,ZETH WUNG,13_QUIBBLER_ZETH_WUNG.png,,ZETH WUNG,,,,
37,1712313431964,05/04/2024 10:37:11,1712317031964,1,05/04/2024 12:37:11,139619,19,task-crro,,36767107,BLIND,10840496,,complete,,660fce46e4fb29d5c64166e3,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x911,,,0,1e-1i A Training,10,Pass,,1e-1i,,,,,1e-1i A Training,1e-1i A Training,10,Training02,TrainingB,2yfdu9,2,response,,12908.500000008964,12904.599999999977,12908.500000008964,12908.500000008964,12904.599999999977,12908.500000008964,1,12908.500000008964,0,0,,Click Response,Option B,5,object-246,1e-1i,_,09,1e-1i_09,3,Training02,32_QWC,ASK,.png,32_QWC_ASK.png,FICH,WAN,32_QWC_FICH_WAN.png,,FICH WAN,13_QUIBBLER_ASK.png,13_QUIBBLER_DOTS.png,FICH WAN,ZETH WUNG,FICH WAN,ZETH WUNG,13_QUIBBLER_ZETH_WUNG.png,,ZETH WUNG,,,,
38,1712313435031,05/04/2024 10:37:15,1712317035031,1,05/04/2024 12:37:15,139619,19,task-crro,,36767107,BLIND,10840496,,complete,,660fce46e4fb29d5c64166e3,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x911,,,0,1e-1i A Training,10,Pass,,1e-1i,,,,,1e-1i A Training,1e-1i A Training,10,Training02,TrainingC,1ouhhw,3,continue,,3071.000000003027,3063.70000000007,3071.000000003027,3071.000000003027,3063.70000000007,3071.000000003027,1,3071.000000003027,0,0,,Click To Continue,Continue Button,6,object-272,1e-1i,_,09,1e-1i_09,3,Training02,32_QWC,ASK,.png,32_QWC_ASK.png,FICH,WAN,32_QWC_FICH_WAN.png,,FICH WAN,13_QUIBBLER_ASK.png,13_QUIBBLER_DOTS.png,FICH WAN,ZETH WUNG,FICH WAN,ZETH WUNG,13_QUIBBLER_ZETH_WUNG.png,,ZETH WUNG,,,,
39,1712313474718,05/04/2024 10:37:54,1712317074718,1,05/04/2024 12:37:54,139619,19,task-crro,,36767107,BLIND,10840496,,complete,,660fce46e4fb29d5c64166e3,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x911,,,0,1e-1i A Training,10,Pass,,1e-1i,,,,,1e-1i A Training,1e-1i A Training,11,Training02,TrainingA,34efq7,1,response,WOUX WIM,6244.199999999953,39679.69999999995,39694.00000000594,6244.199999999953,39679.69999999995,39694.00000000594,1,6244.199999999953,33449.800000005984,0,,Single Text Entry,TextResponseA,4,object-97,1e-1i,_,11,1e-1i_11,3,Training02,27_BESTSELLER,ASK,.png,27_BESTSELLER_ASK.png,WOUX,WIM,27_BESTSELLER_WOUX_WIM.png,,WOUX WIM,25_PROSECUTE_ASK.png,25_PROSECUTE_DOTS.png,RUSP WAN,WOUX WIM,WOUX WIM,RUSP WAN,25_PROSECUTE_RUSP_WAN.png,RUSP WAN,,,,,
40,1712313484940,05/04/2024 10:38:04,1712317084940,1,05/04/2024 12:38:04,139619,19,task-crro,,36767107,BLIND,10840496,,complete,,660fce46e4fb29d5c64166e3,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x911,,,0,1e-1i A Training,10,Pass,,1e-1i,,,,,1e-1i A Training,1e-1i A Training,11,Training02,TrainingB,2yfdu9,2,response,,10236.500000008964,10223.70000000007,10236.500000008964,10236.500000008964,10223.70000000007,10236.500000008964,1,10236.500000008964,0,0,,Click Response,Option A,4,object-245,1e-1i,_,11,1e-1i_11,3,Training02,27_BESTSELLER,ASK,.png,27_BESTSELLER_ASK.png,WOUX,WIM,27_BESTSELLER_WOUX_WIM.png,,WOUX WIM,25_PROSECUTE_ASK.png,25_PROSECUTE_DOTS.png,RUSP WAN,WOUX WIM,WOUX WIM,RUSP WAN,25_PROSECUTE_RUSP_WAN.png,RUSP WAN,,,,,
41,1712313490377,05/04/2024 10:38:10,1712317090377,1,05/04/2024 12:38:10,139619,19,task-crro,,36767107,BLIND,10840496,,complete,,660fce46e4fb29d5c64166e3,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x911,,,0,1e-1i A Training,10,Pass,,1e-1i,,,,,1e-1i A Training,1e-1i A Training,11,Training02,TrainingC,1ouhhw,3,continue,,5449.900000002934,5444.79999999993,5449.900000002934,5449.900000002934,5444.79999999993,5449.900000002934,1,5449.900000002934,0,0,,Click To Continue,Continue Button,6,object-272,1e-1i,_,11,1e-1i_11,3,Training02,27_BESTSELLER,ASK,.png,27_BESTSELLER_ASK.png,WOUX,WIM,27_BESTSELLER_WOUX_WIM.png,,WOUX WIM,25_PROSECUTE_ASK.png,25_PROSECUTE_DOTS.png,RUSP WAN,WOUX WIM,WOUX WIM,RUSP WAN,25_PROSECUTE_RUSP_WAN.png,RUSP WAN,,,,,
42,1712313508269,05/04/2024 10:38:28,1712317108269,1,05/04/2024 12:38:28,139619,19,task-crro,,36767107,BLIND,10840496,,complete,,660fce46e4fb29d5c64166e3,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x911,,,0,1e-1i A Training,10,Pass,,1e-1i,,,,,1e-1i A Training,1e-1i A Training,12,Training02,TrainingA,34efq7,1,response,RUSP WAN,13853.900000000023,17883.599999999977,17897.199999997043,13853.900000000023,17883.599999999977,17897.199999997043,1,13853.900000000023,4043.2999999970198,0,,Single Text Entry,TextResponseA,4,object-97,1e-1i,_,10,1e-1i_10,3,Training02,19_BURYVOLDY,ASK,.png,19_BURYVOLDY_ASK.png,RUSP,WAN,19_BURYVOLDY_RUSP_WAN.png,,RUSP WAN,21_TEACHHOG_ASK.png,21_TEACHHOG_DOTS.png,RUSP WAN,WOUX WIM,RUSP WAN,WOUX WIM,21_TEACHHOG_WOUX_WIM.png,,WOUX WIM,,,,
43,1712313538833,05/04/2024 10:38:58,1712317138833,1,05/04/2024 12:38:58,139619,19,task-crro,,36767107,BLIND,10840496,,complete,,660fce46e4fb29d5c64166e3,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x911,,,0,1e-1i A Training,10,Pass,,1e-1i,,,,,1e-1i A Training,1e-1i A Training,12,Training02,TrainingB,2yfdu9,2,response,,30577.700000006007,30571.300000000047,30577.700000006007,30577.700000006007,30571.300000000047,30577.700000006007,1,30577.700000006007,0,0,,Click Response,Option B,5,object-246,1e-1i,_,10,1e-1i_10,3,Training02,19_BURYVOLDY,ASK,.png,19_BURYVOLDY_ASK.png,RUSP,WAN,19_BURYVOLDY_RUSP_WAN.png,,RUSP WAN,21_TEACHHOG_ASK.png,21_TEACHHOG_DOTS.png,RUSP WAN,WOUX WIM,RUSP WAN,WOUX WIM,21_TEACHHOG_WOUX_WIM.png,,WOUX WIM,,,,
44,1712313543563,05/04/2024 10:39:03,1712317143563,1,05/04/2024 12:39:03,139619,19,task-crro,,36767107,BLIND,10840496,,complete,,660fce46e4fb29d5c64166e3,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x911,,,0,1e-1i A Training,10,Pass,,1e-1i,,,,,1e-1i A Training,1e-1i A Training,12,Training02,TrainingC,1ouhhw,3,continue,,4736.20000000298,4728.900000000023,4736.20000000298,4736.20000000298,4728.900000000023,4736.20000000298,1,4736.20000000298,0,0,,Click To Continue,Continue Button,6,object-272,1e-1i,_,10,1e-1i_10,3,Training02,19_BURYVOLDY,ASK,.png,19_BURYVOLDY_ASK.png,RUSP,WAN,19_BURYVOLDY_RUSP_WAN.png,,RUSP WAN,21_TEACHHOG_ASK.png,21_TEACHHOG_DOTS.png,RUSP WAN,WOUX WIM,RUSP WAN,WOUX WIM,21_TEACHHOG_WOUX_WIM.png,,WOUX WIM,,,,
45,1712313553040,05/04/2024 10:39:13,1712317153040,1,05/04/2024 12:39:13,139619,19,task-crro,,36767107,BLIND,10840496,,complete,,660fce46e4fb29d5c64166e3,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x911,,,0,1e-1i A Training,10,Pass,,1e-1i,,,,,1e-1i A Training,1e-1i A Training,13,Training02,TrainingA,34efq7,1,response,RUSP WAN,6677.29999999993,9474.400000000023,9484.099999999977,6677.29999999993,9474.400000000023,9484.099999999977,1,6677.29999999993,2806.8000000000466,0,,Single Text Entry,TextResponseA,4,object-97,1e-1i,_,14,1e-1i_14,4,Training02,33_ROR,ASK,.png,33_ROR_ASK.png,RUSP,WAN,33_ROR_RUSP_WAN.png,,RUSP WAN,19_BURYVOLDY_ASK.png,19_BURYVOLDY_DOTS.png,RUSP WAN,ZETH WUNG,RUSP WAN,ZETH WUNG,19_BURYVOLDY_ZETH_WUNG.png,,ZETH WUNG,,,,
46,1712313558128,05/04/2024 10:39:18,1712317158128,1,05/04/2024 12:39:18,139619,19,task-crro,,36767107,BLIND,10840496,,complete,,660fce46e4fb29d5c64166e3,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x911,,,0,1e-1i A Training,10,Pass,,1e-1i,,,,,1e-1i A Training,1e-1i A Training,13,Training02,TrainingB,2yfdu9,2,response,,5097.400000002934,5095.599999999977,5097.400000002934,5097.400000002934,5095.599999999977,5097.400000002934,1,5097.400000002934,0,0,,Click Response,Option A,4,object-245,1e-1i,_,14,1e-1i_14,4,Training02,33_ROR,ASK,.png,33_ROR_ASK.png,RUSP,WAN,33_ROR_RUSP_WAN.png,,RUSP WAN,19_BURYVOLDY_ASK.png,19_BURYVOLDY_DOTS.png,RUSP WAN,ZETH WUNG,RUSP WAN,ZETH WUNG,19_BURYVOLDY_ZETH_WUNG.png,,ZETH WUNG,,,,
47,1712313582367,05/04/2024 10:39:42,1712317182367,1,05/04/2024 12:39:42,139619,19,task-crro,,36767107,BLIND,10840496,,complete,,660fce46e4fb29d5c64166e3,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x911,,,0,1e-1i A Training,10,Pass,,1e-1i,,,,,1e-1i A Training,1e-1i A Training,13,Training02,TrainingC,1ouhhw,3,continue,,24240.800000002957,24227.099999999977,24240.800000002957,24240.800000002957,24227.099999999977,24240.800000002957,1,24240.800000002957,0,0,,Click To Continue,Continue Button,6,object-272,1e-1i,_,14,1e-1i_14,4,Training02,33_ROR,ASK,.png,33_ROR_ASK.png,RUSP,WAN,33_ROR_RUSP_WAN.png,,RUSP WAN,19_BURYVOLDY_ASK.png,19_BURYVOLDY_DOTS.png,RUSP WAN,ZETH WUNG,RUSP WAN,ZETH WUNG,19_BURYVOLDY_ZETH_WUNG.png,,ZETH WUNG,,,,
48,1712313596613,05/04/2024 10:39:56,1712317196613,1,05/04/2024 12:39:56,139619,19,task-crro,,36767107,BLIND,10840496,,complete,,660fce46e4fb29d5c64166e3,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x911,,,0,1e-1i A Training,10,Pass,,1e-1i,,,,,1e-1i A Training,1e-1i A Training,14,Training02,TrainingA,34efq7,1,response,WOUX WIM,9291.300000000047,14253.400000000023,14259.29999999702,9291.300000000047,14253.400000000023,14259.29999999702,1,9291.300000000047,4967.999999996973,0,,Single Text Entry,TextResponseA,4,object-97,1e-1i,_,15,1e-1i_15,4,Training02,06_MOM,ASK,.png,06_MOM_ASK.png,WOUX,WIM,06_MOM_WOUX_WIM.png,,WOUX WIM,26_ERISED_ASK.png,26_ERISED_DOTS.png,WOUX WIM,FICH WAN,WOUX WIM,FICH WAN,26_ERISED_FICH_WAN.png,,FICH WAN,,,,
49,1712313603838,05/04/2024 10:40:03,1712317203838,1,05/04/2024 12:40:03,139619,19,task-crro,,36767107,BLIND,10840496,,complete,,660fce46e4fb29d5c64166e3,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x911,,,0,1e-1i A Training,10,Pass,,1e-1i,,,,,1e-1i A Training,1e-1i A Training,14,Training02,TrainingB,2yfdu9,2,response,,7231.800000002957,7226.699999999953,7231.800000002957,7231.800000002957,7226.699999999953,7231.800000002957,1,7231.800000002957,0,0,,Click Response,Option B,5,object-246,1e-1i,_,15,1e-1i_15,4,Training02,06_MOM,ASK,.png,06_MOM_ASK.png,WOUX,WIM,06_MOM_WOUX_WIM.png,,WOUX WIM,26_ERISED_ASK.png,26_ERISED_DOTS.png,WOUX WIM,FICH WAN,WOUX WIM,FICH WAN,26_ERISED_FICH_WAN.png,,FICH WAN,,,,
50,1712313606955,05/04/2024 10:40:06,1712317206955,1,05/04/2024 12:40:06,139619,19,task-crro,,36767107,BLIND,10840496,,complete,,660fce46e4fb29d5c64166e3,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x911,,,0,1e-1i A Training,10,Pass,,1e-1i,,,,,1e-1i A Training,1e-1i A Training,14,Training02,TrainingC,1ouhhw,3,continue,,3121.8000000059837,3113.5999999999767,3121.8000000059837,3121.8000000059837,3113.5999999999767,3121.8000000059837,1,3121.8000000059837,0,0,,Click To Continue,Continue Button,6,object-272,1e-1i,_,15,1e-1i_15,4,Training02,06_MOM,ASK,.png,06_MOM_ASK.png,WOUX,WIM,06_MOM_WOUX_WIM.png,,WOUX WIM,26_ERISED_ASK.png,26_ERISED_DOTS.png,WOUX WIM,FICH WAN,WOUX WIM,FICH WAN,26_ERISED_FICH_WAN.png,,FICH WAN,,,,
51,1712313614608,05/04/2024 10:40:14,1712317214608,1,05/04/2024 12:40:14,139619,19,task-crro,,36767107,BLIND,10840496,,complete,,660fce46e4fb29d5c64166e3,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x911,,,0,1e-1i A Training,10,Pass,,1e-1i,,,,,1e-1i A Training,1e-1i A Training,15,Training02,TrainingA,34efq7,1,response,FICH WAN,3763.100000000093,7643.100000000093,7660.000000000116,3763.100000000093,7643.100000000093,7660.000000000116,1,3763.100000000093,3896.9000000000233,0,,Single Text Entry,TextResponseA,4,object-97,1e-1i,_,13,1e-1i_13,4,Training02,11_RONWAND,ASK,.png,11_RONWAND_ASK.png,FICH,WAN,11_RONWAND_FICH_WAN.png,,FICH WAN,06_MOM_ASK.png,06_MOM_DOTS.png,RUSP WAN,FICH WAN,FICH WAN,RUSP WAN,06_MOM_RUSP_WAN.png,RUSP WAN,,,,,
52,1712313635070,05/04/2024 10:40:35,1712317235070,1,05/04/2024 12:40:35,139619,19,task-crro,,36767107,BLIND,10840496,,complete,,660fce46e4fb29d5c64166e3,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x911,,,0,1e-1i A Training,10,Pass,,1e-1i,,,,,1e-1i A Training,1e-1i A Training,15,Training02,TrainingB,2yfdu9,2,response,,20479.699999999953,20464,20479.699999999953,20479.699999999953,20464,20479.699999999953,1,20479.699999999953,0,0,,Click Response,Option A,4,object-245,1e-1i,_,13,1e-1i_13,4,Training02,11_RONWAND,ASK,.png,11_RONWAND_ASK.png,FICH,WAN,11_RONWAND_FICH_WAN.png,,FICH WAN,06_MOM_ASK.png,06_MOM_DOTS.png,RUSP WAN,FICH WAN,FICH WAN,RUSP WAN,06_MOM_RUSP_WAN.png,RUSP WAN,,,,,
53,1712313636807,05/04/2024 10:40:36,1712317236807,1,05/04/2024 12:40:36,139619,19,task-crro,,36767107,BLIND,10840496,,complete,,660fce46e4fb29d5c64166e3,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x911,,,0,1e-1i A Training,10,Pass,,1e-1i,,,,,1e-1i A Training,1e-1i A Training,15,Training02,TrainingC,1ouhhw,3,continue,,1753.1999999999534,1748.2999999999302,1753.1999999999534,1753.1999999999534,1748.2999999999302,1753.1999999999534,1,1753.1999999999534,0,0,,Click To Continue,Continue Button,6,object-272,1e-1i,_,13,1e-1i_13,4,Training02,11_RONWAND,ASK,.png,11_RONWAND_ASK.png,FICH,WAN,11_RONWAND_FICH_WAN.png,,FICH WAN,06_MOM_ASK.png,06_MOM_DOTS.png,RUSP WAN,FICH WAN,FICH WAN,RUSP WAN,06_MOM_RUSP_WAN.png,RUSP WAN,,,,,
54,1712313653172,05/04/2024 10:40:53,1712317253172,1,05/04/2024 12:40:53,139619,19,task-crro,,36767107,BLIND,10840496,,complete,,660fce46e4fb29d5c64166e3,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x911,,,0,1e-1i A Training,10,Pass,,1e-1i,,,,,1e-1i A Training,1e-1i A Training,16,Training02,TrainingA,34efq7,1,response,ZETH WUNG,6760.400000000023,16351.599999999977,16368.29999999993,6760.400000000023,16351.599999999977,16368.29999999993,1,6760.400000000023,9607.899999999907,0,,Single Text Entry,TextResponseA,4,object-97,1e-1i,_,16,1e-1i_16,4,Training02,42_ENGLAND,ASK,.png,42_ENGLAND_ASK.png,ZETH,WUNG,42_ENGLAND_ZETH_WUNG.png,,ZETH WUNG,41_PIXIE_ASK.png,41_PIXIE_DOTS.png,WOUX WIM,ZETH WUNG,ZETH WUNG,WOUX WIM,41_PIXIE_WOUX_WIM.png,WOUX WIM,,,,,
55,1712313661762,05/04/2024 10:41:01,1712317261762,1,05/04/2024 12:41:01,139619,19,task-crro,,36767107,BLIND,10840496,,complete,,660fce46e4fb29d5c64166e3,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x911,,,0,1e-1i A Training,10,Pass,,1e-1i,,,,,1e-1i A Training,1e-1i A Training,16,Training02,TrainingB,2yfdu9,2,response,,8608.099999997066,8591.800000000047,8608.099999997066,8608.099999997066,8591.800000000047,8608.099999997066,1,8608.099999997066,0,0,,Click Response,Option A,4,object-245,1e-1i,_,16,1e-1i_16,4,Training02,42_ENGLAND,ASK,.png,42_ENGLAND_ASK.png,ZETH,WUNG,42_ENGLAND_ZETH_WUNG.png,,ZETH WUNG,41_PIXIE_ASK.png,41_PIXIE_DOTS.png,WOUX WIM,ZETH WUNG,ZETH WUNG,WOUX WIM,41_PIXIE_WOUX_WIM.png,WOUX WIM,,,,,
