Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-mams,branch-6r1e,randomiser-y4s2,branch-lrzc,branch-3gc6,branch-qx2b,branch-zqfd,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: Condition,Spreadsheet: _,Spreadsheet: Trial,Spreadsheet: C-T,Spreadsheet: randomise_trials,Spreadsheet: display,Spreadsheet: Image,Spreadsheet: Ask,Spreadsheet: .png,Spreadsheet: Question,Spreadsheet: Blot,Spreadsheet: Aux,Spreadsheet: Port,Spreadsheet: Starboard,Spreadsheet: Correct,Spreadsheet: Incorrect,Spreadsheet: ,Spreadsheet: Y,Spreadsheet: N,Spreadsheet: L,Spreadsheet: R,Manipulation: Spreadsheet,Store: correct,Store: total
1,1702982440987,19/12/2023 10:40:40,1702982440987,0,19/12/2023 10:40:40,157165,2,task-ld3j,,33776497,BLIND,9990936,,complete,,65816d8fa06cc0b539ad629e,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x559,,,0,2-3 B Testing,4,,,2-3,,,,Pass,2-3 B Testing,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1702982446409,19/12/2023 10:40:46,1702982446409,0,19/12/2023 10:40:46,157165,2,task-ld3j,,33776497,BLIND,9990936,,complete,,65816d8fa06cc0b539ad629e,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x559,,,0,2-3 B Testing,4,,,2-3,,,,Pass,2-3 B Testing,1,AttentionChecks,Instructions,g2b1f4,1,continue,,5452.199999999255,5449.8,5452.199999999255,5452.199999999255,5449.8,5452.199999999255,1,5452.199999999255,0,0,,Click To Continue,Continue Button,2,object-79,,,,,,AttentionChecks,,,,,,,,,,,,,,,,,16,18
3,1702982465411,19/12/2023 10:41:05,1702982465411,0,19/12/2023 10:41:05,157165,2,task-ld3j,,33776497,BLIND,9990936,,complete,,65816d8fa06cc0b539ad629e,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x559,,,0,2-3 B Testing,4,,,2-3,,,,Pass,2-3 B Testing,1,Testing02,Testing,hvzr65,1,response,13_QUIBBLER_BLOT_WAN.png,19003.59999999851,18999.600000000002,19003.59999999851,19003.59999999851,18999.600000000002,19003.59999999851,1,19003.59999999851,0,0,,Click Response,LeftOption,4,object-112,2-3,_,03,2-3_03,1,Testing02,13_QUIBBLER,ASK,.png,13_QUIBBLER_ASK.png,BLOT,WAN,13_QUIBBLER_BLOT_WAN.png,13_QUIBBLER_BLOT_WUNG.png,13_QUIBBLER_BLOT_WAN.png,13_QUIBBLER_BLOT_WUNG.png,,WAN,WUNG,WAN,WUNG,,17,19
4,1702982492034,19/12/2023 10:41:32,1702982492034,0,19/12/2023 10:41:32,157165,2,task-ld3j,,33776497,BLIND,9990936,,complete,,65816d8fa06cc0b539ad629e,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x559,,,0,2-3 B Testing,4,,,2-3,,,,Pass,2-3 B Testing,2,Testing02,Testing,hvzr65,1,response,35_PROPHET_BLOT_WAN.png,26627.1,26616,26627.1,26627.1,26616,26627.1,1,26627.1,0,0,,Click Response,RightOption,3,object-86,2-3,_,04,2-3_04,1,Testing02,35_PROPHET,ASK,.png,35_PROPHET_ASK.png,BLOT,WIM,35_PROPHET_BLOT_WIM.png,35_PROPHET_BLOT_WAN.png,35_PROPHET_BLOT_WAN.png,35_PROPHET_BLOT_WIM.png,,WAN,WIM,WIM,WAN,,18,20
5,1702982508931,19/12/2023 10:41:48,1702982508931,0,19/12/2023 10:41:48,157165,2,task-ld3j,,33776497,BLIND,9990936,,complete,,65816d8fa06cc0b539ad629e,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x559,,,0,2-3 B Testing,4,,,2-3,,,,Pass,2-3 B Testing,3,Testing02,Testing,hvzr65,1,response,04_WHEEZES_BLOT_WUNG.png,16907.99999999851,16899.4,16907.99999999851,16907.99999999851,16899.4,16907.99999999851,1,16907.99999999851,0,0,,Click Response,LeftOption,4,object-112,2-3,_,01,2-3_01,1,Testing02,04_WHEEZES,ASK,.png,04_WHEEZES_ASK.png,BLOT,WUNG,04_WHEEZES_BLOT_WUNG.png,04_WHEEZES_BLOT_WIM.png,04_WHEEZES_BLOT_WUNG.png,04_WHEEZES_BLOT_WIM.png,,WUNG,WIM,WUNG,WIM,,19,21
6,1702982548724,19/12/2023 10:42:28,1702982548724,0,19/12/2023 10:42:28,157165,2,task-ld3j,,33776497,BLIND,9990936,,complete,,65816d8fa06cc0b539ad629e,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x559,,,0,2-3 B Testing,4,,,2-3,,,,Pass,2-3 B Testing,4,Testing02,Testing,hvzr65,1,response,40_BURYSNAPE_BLOT_WIM.png,39801.299999999625,39799.3,39801.299999999625,39801.299999999625,39799.3,39801.299999999625,1,39801.299999999625,0,0,,Click Response,RightOption,3,object-86,2-3,_,02,2-3_02,1,Testing02,40_BURYSNAPE,ASK,.png,40_BURYSNAPE_ASK.png,BLOT,WAN,40_BURYSNAPE_BLOT_WAN.png,40_BURYSNAPE_BLOT_WIM.png,40_BURYSNAPE_BLOT_WIM.png,40_BURYSNAPE_BLOT_WAN.png,,WIM,WAN,WAN,WIM,,20,22
7,1702982556871,19/12/2023 10:42:36,1702982556871,0,19/12/2023 10:42:36,157165,2,task-ld3j,,33776497,BLIND,9990936,,complete,,65816d8fa06cc0b539ad629e,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x559,,,0,2-3 B Testing,4,,,2-3,,,,Pass,2-3 B Testing,5,Testing02,Testing,hvzr65,1,response,34_FANLETTERS_BLOT_WAN.png,8149.299999999988,8133.099999999991,8149.299999999988,8149.299999999988,8133.099999999991,8149.299999999988,1,8149.299999999988,0,0,,Click Response,LeftOption,4,object-112,2-3,_,07,2-3_07,2,Testing02,34_FANLETTERS,ASK,.png,34_FANLETTERS_ASK.png,BLOT,WAN,34_FANLETTERS_BLOT_WAN.png,34_FANLETTERS_BLOT_WIM.png,34_FANLETTERS_BLOT_WAN.png,34_FANLETTERS_BLOT_WIM.png,,WAN,WIM,WAN,WIM,,21,23
8,1702982565506,19/12/2023 10:42:45,1702982565506,0,19/12/2023 10:42:45,157165,2,task-ld3j,,33776497,BLIND,9990936,,complete,,65816d8fa06cc0b539ad629e,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x559,,,0,2-3 B Testing,4,,,2-3,,,,Pass,2-3 B Testing,6,Testing02,Testing,hvzr65,1,response,18_LIVEGODRIC_BLOT_WUNG.png,8651.800000000003,8649.600000000006,8651.800000000003,8651.800000000003,8649.600000000006,8651.800000000003,1,8651.800000000003,0,0,,Click Response,LeftOption,4,object-112,2-3,_,05,2-3_05,2,Testing02,18_LIVEGODRIC,ASK,.png,18_LIVEGODRIC_ASK.png,BLOT,WUNG,18_LIVEGODRIC_BLOT_WUNG.png,18_LIVEGODRIC_BLOT_WAN.png,18_LIVEGODRIC_BLOT_WUNG.png,18_LIVEGODRIC_BLOT_WAN.png,,WUNG,WAN,WUNG,WAN,,22,24
9,1702982584236,19/12/2023 10:43:04,1702982584236,0,19/12/2023 10:43:04,157165,2,task-ld3j,,33776497,BLIND,9990936,,complete,,65816d8fa06cc0b539ad629e,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x559,,,0,2-3 B Testing,4,,,2-3,,,,Pass,2-3 B Testing,7,Testing02,Testing,hvzr65,1,response,12_SKEETER_BLOT_WIM.png,18732.299999999625,18716.199999999997,18732.299999999625,18732.299999999625,18716.199999999997,18732.299999999625,1,18732.299999999625,0,0,,Click Response,RightOption,3,object-86,2-3,_,06,2-3_06,2,Testing02,12_SKEETER,ASK,.png,12_SKEETER_ASK.png,BLOT,WUNG,12_SKEETER_BLOT_WUNG.png,12_SKEETER_BLOT_WIM.png,12_SKEETER_BLOT_WIM.png,12_SKEETER_BLOT_WUNG.png,,WIM,WUNG,WUNG,WIM,,23,25
10,1702982633108,19/12/2023 10:43:53,1702982633108,0,19/12/2023 10:43:53,157165,2,task-ld3j,,33776497,BLIND,9990936,,complete,,65816d8fa06cc0b539ad629e,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x559,,,0,2-3 B Testing,4,,,2-3,,,,Pass,2-3 B Testing,8,Testing02,Testing,hvzr65,1,response,28_GALLEONS_BLOT_WAN.png,48888.199999999255,48882.20000000001,48888.199999999255,48888.199999999255,48882.20000000001,48888.199999999255,1,48888.199999999255,0,0,,Click Response,RightOption,3,object-86,2-3,_,08,2-3_08,2,Testing02,28_GALLEONS,ASK,.png,28_GALLEONS_ASK.png,BLOT,WUNG,28_GALLEONS_BLOT_WUNG.png,28_GALLEONS_BLOT_WAN.png,28_GALLEONS_BLOT_WAN.png,28_GALLEONS_BLOT_WUNG.png,,WAN,WUNG,WUNG,WAN,,24,26
11,1702982641203,19/12/2023 10:44:01,1702982641203,0,19/12/2023 10:44:01,157165,2,task-ld3j,,33776497,BLIND,9990936,,complete,,65816d8fa06cc0b539ad629e,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x559,,,0,2-3 B Testing,4,,,2-3,,,,Pass,2-3 B Testing,9,Testing02,Testing,hvzr65,1,response,14_MUNGOS_BLOT_WAN.png,8100,8083.299999999988,8100,8100,8083.299999999988,8100,1,8100,0,0,,Click Response,LeftOption,4,object-112,2-3,_,12,2-3_12,3,Testing02,14_MUNGOS,ASK,.png,14_MUNGOS_ASK.png,BLOT,WAN,14_MUNGOS_BLOT_WAN.png,14_MUNGOS_BLOT_WIM.png,14_MUNGOS_BLOT_WAN.png,14_MUNGOS_BLOT_WIM.png,,,,WAN,WIM,,25,27
12,1702982662932,19/12/2023 10:44:22,1702982662932,0,19/12/2023 10:44:22,157165,2,task-ld3j,,33776497,BLIND,9990936,,complete,,65816d8fa06cc0b539ad629e,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x559,,,0,2-3 B Testing,4,,,2-3,,,,Pass,2-3 B Testing,10,Testing02,Testing,hvzr65,1,response,32_QWC_BLOT_WUNG.png,21746.199999999255,21732.79999999999,21746.199999999255,21746.199999999255,21732.79999999999,21746.199999999255,1,21746.199999999255,0,0,,Click Response,RightOption,3,object-86,2-3,_,09,2-3_09,3,Testing02,32_QWC,ASK,.png,32_QWC_ASK.png,BLOT,WIM,32_QWC_BLOT_WIM.png,32_QWC_BLOT_WUNG.png,32_QWC_BLOT_WUNG.png,32_QWC_BLOT_WIM.png,,,,WIM,WUNG,,26,28
13,1702982683113,19/12/2023 10:44:43,1702982683113,0,19/12/2023 10:44:43,157165,2,task-ld3j,,33776497,BLIND,9990936,,complete,,65816d8fa06cc0b539ad629e,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x559,,,0,2-3 B Testing,4,,,2-3,,,,Pass,2-3 B Testing,11,Testing02,Testing,hvzr65,1,response,27_BESTSELLER_BLOT_WAN.png,20193.59999999852,20183.600000000006,20193.59999999852,20193.59999999852,20183.600000000006,20193.59999999852,1,20193.59999999852,0,0,,Click Response,RightOption,3,object-86,2-3,_,11,2-3_11,3,Testing02,27_BESTSELLER,ASK,.png,27_BESTSELLER_ASK.png,BLOT,WUNG,27_BESTSELLER_BLOT_WUNG.png,27_BESTSELLER_BLOT_WAN.png,27_BESTSELLER_BLOT_WAN.png,27_BESTSELLER_BLOT_WUNG.png,,,,WUNG,WAN,,27,29
14,1702982698572,19/12/2023 10:44:58,1702982698572,0,19/12/2023 10:44:58,157165,2,task-ld3j,,33776497,BLIND,9990936,,complete,,65816d8fa06cc0b539ad629e,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x559,,,0,2-3 B Testing,4,,,2-3,,,,Pass,2-3 B Testing,12,Testing02,Testing,hvzr65,1,response,19_BURYVOLDY_BLOT_WIM.png,15468.999999998516,15465.5,15468.999999998516,15468.999999998516,15465.5,15468.999999998516,1,15468.999999998516,0,0,,Click Response,LeftOption,4,object-112,2-3,_,10,2-3_10,3,Testing02,19_BURYVOLDY,ASK,.png,19_BURYVOLDY_ASK.png,BLOT,WIM,19_BURYVOLDY_BLOT_WIM.png,19_BURYVOLDY_BLOT_WAN.png,19_BURYVOLDY_BLOT_WIM.png,19_BURYVOLDY_BLOT_WAN.png,,,,WIM,WAN,,28,30
15,1702982708151,19/12/2023 10:45:08,1702982708151,0,19/12/2023 10:45:08,157165,2,task-ld3j,,33776497,BLIND,9990936,,complete,,65816d8fa06cc0b539ad629e,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x559,,,0,2-3 B Testing,4,,,2-3,,,,Pass,2-3 B Testing,13,Testing02,Testing,hvzr65,1,response,42_ENGLAND_BLOT_WAN.png,9582.999999998516,9566.50000000003,9582.999999998516,9582.999999998516,9566.50000000003,9582.999999998516,1,9582.999999998516,0,0,,Click Response,LeftOption,4,object-112,2-3,_,16,2-3_16,4,Testing02,42_ENGLAND,ASK,.png,42_ENGLAND_ASK.png,BLOT,WAN,42_ENGLAND_BLOT_WAN.png,42_ENGLAND_BLOT_WUNG.png,42_ENGLAND_BLOT_WAN.png,42_ENGLAND_BLOT_WUNG.png,,WAN,WUNG,WAN,WUNG,,29,31
16,1702982775452,19/12/2023 10:46:15,1702982775452,0,19/12/2023 10:46:15,157165,2,task-ld3j,,33776497,BLIND,9990936,,complete,,65816d8fa06cc0b539ad629e,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x559,,,0,2-3 B Testing,4,,,2-3,,,,Pass,2-3 B Testing,14,Testing02,Testing,hvzr65,1,response,11_RONWAND_BLOT_WAN.png,67311.89999999886,67298.19999999995,67311.89999999886,67311.89999999886,67298.19999999995,67311.89999999886,0,67311.89999999886,0,0,,Click Response,LeftOption,4,object-112,2-3,_,13,2-3_13,4,Testing02,11_RONWAND,ASK,.png,11_RONWAND_ASK.png,BLOT,WAN,11_RONWAND_BLOT_WAN.png,11_RONWAND_BLOT_WUNG.png,11_RONWAND_BLOT_WUNG.png,11_RONWAND_BLOT_WAN.png,,WUNG,WAN,WAN,WUNG,,29,32
17,1702982807203,19/12/2023 10:46:47,1702982807203,0,19/12/2023 10:46:47,157165,2,task-ld3j,,33776497,BLIND,9990936,,complete,,65816d8fa06cc0b539ad629e,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x559,,,0,2-3 B Testing,4,,,2-3,,,,Pass,2-3 B Testing,15,Testing02,Testing,hvzr65,1,response,33_ROR_BLOT_WIM.png,31770.699999998906,31765.800000000047,31770.699999998906,31770.699999998906,31765.800000000047,31770.699999998906,1,31770.699999998906,0,0,,Click Response,LeftOption,4,object-112,2-3,_,14,2-3_14,4,Testing02,33_ROR,ASK,.png,33_ROR_ASK.png,BLOT,WIM,33_ROR_BLOT_WIM.png,33_ROR_BLOT_WUNG.png,33_ROR_BLOT_WIM.png,33_ROR_BLOT_WUNG.png,,WIM,WUNG,WIM,WUNG,,30,33
18,1702982814927,19/12/2023 10:46:54,1702982814927,0,19/12/2023 10:46:54,157165,2,task-ld3j,,33776497,BLIND,9990936,,complete,,65816d8fa06cc0b539ad629e,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x559,,,0,2-3 B Testing,4,,,2-3,,,,Pass,2-3 B Testing,16,Testing02,Testing,hvzr65,1,response,06_MOM_BLOT_WAN.png,7728.699999999604,7716.5,7728.699999999604,7728.699999999604,7716.5,7728.699999999604,1,7728.699999999604,0,0,,Click Response,RightOption,3,object-86,2-3,_,15,2-3_15,4,Testing02,06_MOM,ASK,.png,06_MOM_ASK.png,BLOT,WIM,06_MOM_BLOT_WIM.png,06_MOM_BLOT_WAN.png,06_MOM_BLOT_WAN.png,06_MOM_BLOT_WIM.png,,WAN,WIM,WIM,WAN,,31,34
19,1702982821886,19/12/2023 10:47:01,1702982821886,0,19/12/2023 10:47:01,157165,2,task-ld3j,,33776497,BLIND,9990936,,complete,,65816d8fa06cc0b539ad629e,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x559,,,0,2-3 B Testing,4,,,2-3,,,,Pass,2-3 B Testing,17,Testing02,Testing,hvzr65,1,response,21_TEACHHOG_BLOT_WAN.png,6971.099999999977,6966.399999999965,6971.099999999977,6971.099999999977,6966.399999999965,6971.099999999977,1,6971.099999999977,0,0,,Click Response,RightOption,3,object-86,2-3,_,20,2-3_20,5,Testing02,21_TEACHHOG,ASK,.png,21_TEACHHOG_ASK.png,BLOT,WIM,21_TEACHHOG_BLOT_WIM.png,21_TEACHHOG_BLOT_WAN.png,21_TEACHHOG_BLOT_WAN.png,21_TEACHHOG_BLOT_WIM.png,,WAN,WIM,WIM,WAN,,32,35
20,1702982825666,19/12/2023 10:47:05,1702982825666,0,19/12/2023 10:47:05,157165,2,task-ld3j,,33776497,BLIND,9990936,,complete,,65816d8fa06cc0b539ad629e,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x559,,,0,2-3 B Testing,4,,,2-3,,,,Pass,2-3 B Testing,18,Testing02,Testing,hvzr65,1,response,05_AUROR_BLOT_WIM.png,3784.8999999992666,3783.5,3784.8999999992666,3784.8999999992666,3783.5,3784.8999999992666,1,3784.8999999992666,0,0,,Click Response,RightOption,3,object-86,2-3,_,18,2-3_18,5,Testing02,05_AUROR,ASK,.png,05_AUROR_ASK.png,BLOT,WAN,05_AUROR_BLOT_WAN.png,05_AUROR_BLOT_WIM.png,05_AUROR_BLOT_WIM.png,05_AUROR_BLOT_WAN.png,,WIM,WAN,WAN,WIM,,33,36
21,1702982834729,19/12/2023 10:47:14,1702982834729,0,19/12/2023 10:47:14,157165,2,task-ld3j,,33776497,BLIND,9990936,,complete,,65816d8fa06cc0b539ad629e,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x559,,,0,2-3 B Testing,4,,,2-3,,,,Pass,2-3 B Testing,19,Testing02,Testing,hvzr65,1,response,41_PIXIE_BLOT_WAN.png,9064.399999999267,9049.600000000035,9064.399999999267,9064.399999999267,9049.600000000035,9064.399999999267,1,9064.399999999267,0,0,,Click Response,LeftOption,4,object-112,2-3,_,19,2-3_19,5,Testing02,41_PIXIE,ASK,.png,41_PIXIE_ASK.png,BLOT,WAN,41_PIXIE_BLOT_WAN.png,41_PIXIE_BLOT_WUNG.png,41_PIXIE_BLOT_WAN.png,41_PIXIE_BLOT_WUNG.png,,WAN,WUNG,WAN,WUNG,,34,37
22,1702982848600,19/12/2023 10:47:28,1702982848600,0,19/12/2023 10:47:28,157165,2,task-ld3j,,33776497,BLIND,9990936,,complete,,65816d8fa06cc0b539ad629e,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x559,,,0,2-3 B Testing,4,,,2-3,,,,Pass,2-3 B Testing,20,Testing02,Testing,hvzr65,1,response,25_PROSECUTE_BLOT_WUNG.png,13884.89999999886,13882.899999999965,13884.89999999886,13884.89999999886,13882.899999999965,13884.89999999886,1,13884.89999999886,0,0,,Click Response,LeftOption,4,object-112,2-3,_,17,2-3_17,5,Testing02,25_PROSECUTE,ASK,.png,25_PROSECUTE_ASK.png,BLOT,WUNG,25_PROSECUTE_BLOT_WUNG.png,25_PROSECUTE_BLOT_WIM.png,25_PROSECUTE_BLOT_WUNG.png,25_PROSECUTE_BLOT_WIM.png,,WUNG,WIM,WUNG,WIM,,35,38
23,1702982856476,19/12/2023 10:47:36,1702982856476,0,19/12/2023 10:47:36,157165,2,task-ld3j,,33776497,BLIND,9990936,,complete,,65816d8fa06cc0b539ad629e,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x559,,,0,2-3 B Testing,4,,,2-3,,,,Pass,2-3 B Testing,21,Testing02,Testing,hvzr65,1,response,20_PULLSWORD_BLOT_WAN.png,7878.200000000012,7866.600000000035,7878.200000000012,7878.200000000012,7866.600000000035,7878.200000000012,1,7878.200000000012,0,0,,Click Response,LeftOption,4,object-112,2-3,_,23,2-3_23,6,Testing02,20_PULLSWORD,ASK,.png,20_PULLSWORD_ASK.png,BLOT,WAN,20_PULLSWORD_BLOT_WAN.png,20_PULLSWORD_BLOT_WIM.png,20_PULLSWORD_BLOT_WAN.png,20_PULLSWORD_BLOT_WIM.png,,,,WAN,WIM,,36,39
24,1702982860966,19/12/2023 10:47:40,1702982860966,0,19/12/2023 10:47:40,157165,2,task-ld3j,,33776497,BLIND,9990936,,complete,,65816d8fa06cc0b539ad629e,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x559,,,0,2-3 B Testing,4,,,2-3,,,,Pass,2-3 B Testing,22,Testing02,Testing,hvzr65,1,response,26_ERISED_BLOT_WIM.png,4502.699999999604,4499.899999999965,4502.699999999604,4502.699999999604,4499.899999999965,4502.699999999604,1,4502.699999999604,0,0,,Click Response,RightOption,3,object-86,2-3,_,22,2-3_22,6,Testing02,26_ERISED,ASK,.png,26_ERISED_ASK.png,BLOT,WUNG,26_ERISED_BLOT_WUNG.png,26_ERISED_BLOT_WIM.png,26_ERISED_BLOT_WIM.png,26_ERISED_BLOT_WUNG.png,,,,WUNG,WIM,,37,40
25,1702982870678,19/12/2023 10:47:50,1702982870678,0,19/12/2023 10:47:50,157165,2,task-ld3j,,33776497,BLIND,9990936,,complete,,65816d8fa06cc0b539ad629e,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x559,,,0,2-3 B Testing,4,,,2-3,,,,Pass,2-3 B Testing,23,Testing02,Testing,hvzr65,1,response,39_STOPHAGRID_BLOT_WUNG.png,9713.999999998894,9699.700000000012,9713.999999998894,9713.999999998894,9699.700000000012,9713.999999998894,1,9713.999999998894,0,0,,Click Response,LeftOption,4,object-112,2-3,_,21,2-3_21,6,Testing02,39_STOPHAGRID,ASK,.png,39_STOPHAGRID_ASK.png,BLOT,WUNG,39_STOPHAGRID_BLOT_WUNG.png,39_STOPHAGRID_BLOT_WAN.png,39_STOPHAGRID_BLOT_WUNG.png,39_STOPHAGRID_BLOT_WAN.png,,,,WUNG,WAN,,38,41
26,1702982876119,19/12/2023 10:47:56,1702982876119,0,19/12/2023 10:47:56,157165,2,task-ld3j,,33776497,BLIND,9990936,,complete,,65816d8fa06cc0b539ad629e,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x559,,,0,2-3 B Testing,4,,,2-3,,,,Pass,2-3 B Testing,24,Testing02,Testing,hvzr65,1,response,07_AZKABAN_BLOT_WAN.png,5456.0999999996275,5450.099999999977,5456.0999999996275,5456.0999999996275,5450.099999999977,5456.0999999996275,1,5456.0999999996275,0,0,,Click Response,RightOption,3,object-86,2-3,_,24,2-3_24,6,Testing02,07_AZKABAN,ASK,.png,07_AZKABAN_ASK.png,BLOT,WUNG,07_AZKABAN_BLOT_WUNG.png,07_AZKABAN_BLOT_WAN.png,07_AZKABAN_BLOT_WAN.png,07_AZKABAN_BLOT_WUNG.png,,,,WUNG,WAN,,39,42
27,1702982880360,19/12/2023 10:48:00,1702982880360,0,19/12/2023 10:48:00,157165,2,task-ld3j,,33776497,BLIND,9990936,,complete,,65816d8fa06cc0b539ad629e,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x559,,,0,2-3 B Testing,4,,,2-3,,,,Pass,2-3 B Testing,25,Testing02,Testing,hvzr65,1,response,04_WHEEZES_BLOT_WUNG.png,4245.199999998906,4233.600000000035,4245.199999998906,4245.199999998906,4233.600000000035,4245.199999998906,1,4245.199999998906,0,0,,Click Response,LeftOption,4,object-112,2-3,_,25,2-3_025,7,Testing02,04_WHEEZES,ASK,.png,04_WHEEZES_ASK.png,BLOT,WUNG,04_WHEEZES_BLOT_WUNG.png,04_WHEEZES_BLOT_WAN.png,04_WHEEZES_BLOT_WUNG.png,04_WHEEZES_BLOT_WAN.png,,,,WUNG,WAN,,40,43
28,1702982886808,19/12/2023 10:48:06,1702982886808,0,19/12/2023 10:48:06,157165,2,task-ld3j,,33776497,BLIND,9990936,,complete,,65816d8fa06cc0b539ad629e,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x559,,,0,2-3 B Testing,4,,,2-3,,,,Pass,2-3 B Testing,26,Testing02,Testing,hvzr65,1,response,13_QUIBBLER_BLOT_WAN.png,6461.199999998498,6449.299999999988,6461.199999998498,6461.199999998498,6449.299999999988,6461.199999998498,1,6461.199999998498,0,0,,Click Response,LeftOption,4,object-112,2-3,_,27,2-3_027,7,Testing02,13_QUIBBLER,ASK,.png,13_QUIBBLER_ASK.png,BLOT,WAN,13_QUIBBLER_BLOT_WAN.png,13_QUIBBLER_BLOT_WIM.png,13_QUIBBLER_BLOT_WAN.png,13_QUIBBLER_BLOT_WIM.png,,,,WAN,WIM,,41,44
29,1702982892276,19/12/2023 10:48:12,1702982892276,0,19/12/2023 10:48:12,157165,2,task-ld3j,,33776497,BLIND,9990936,,complete,,65816d8fa06cc0b539ad629e,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x559,,,0,2-3 B Testing,4,,,2-3,,,,Pass,2-3 B Testing,27,Testing02,Testing,hvzr65,1,response,40_BURYSNAPE_BLOT_WIM.png,5479.39999999851,5466.5,5479.39999999851,5479.39999999851,5466.5,5479.39999999851,1,5479.39999999851,0,0,,Click Response,RightOption,3,object-86,2-3,_,26,2-3_026,7,Testing02,40_BURYSNAPE,ASK,.png,40_BURYSNAPE_ASK.png,BLOT,WUNG,40_BURYSNAPE_BLOT_WUNG.png,40_BURYSNAPE_BLOT_WIM.png,40_BURYSNAPE_BLOT_WIM.png,40_BURYSNAPE_BLOT_WUNG.png,,,,WUNG,WIM,,42,45
30,1702982914210,19/12/2023 10:48:34,1702982914210,0,19/12/2023 10:48:34,157165,2,task-ld3j,,33776497,BLIND,9990936,,complete,,65816d8fa06cc0b539ad629e,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x559,,,0,2-3 B Testing,4,,,2-3,,,,Pass,2-3 B Testing,28,Testing02,Testing,hvzr65,1,response,35_PROPHET_BLOT_WAN.png,21947.099999999627,21933,21947.099999999627,21947.099999999627,21933,21947.099999999627,1,21947.099999999627,0,0,,Click Response,RightOption,3,object-86,2-3,_,28,2-3_028,7,Testing02,35_PROPHET,ASK,.png,35_PROPHET_ASK.png,BLOT,WUNG,35_PROPHET_BLOT_WUNG.png,35_PROPHET_BLOT_WAN.png,35_PROPHET_BLOT_WAN.png,35_PROPHET_BLOT_WUNG.png,,,,WUNG,WAN,,43,46
