Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-mams,branch-6r1e,randomiser-y4s2,branch-lrzc,branch-3gc6,branch-qx2b,branch-zqfd,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: randomise_blocks,Spreadsheet: randomise_trials,Spreadsheet: _,Spreadsheet: ,Spreadsheet: Age,Spreadsheet: Gender,Spreadsheet: Handedness,Spreadsheet: Condition,Spreadsheet: Trial,Spreadsheet: C-T,Spreadsheet: Image,Spreadsheet: Item,Spreadsheet: Ask,Spreadsheet: .png,Spreadsheet: Question,Spreadsheet: Pronoun,Spreadsheet: Number,Spreadsheet: Auxiliary,Spreadsheet: Answer,Spreadsheet: Text,Spreadsheet: English_Equivalent,Spreadsheet: Option1,Spreadsheet: Option2,Spreadsheet: Option3,Spreadsheet: Option4,Spreadsheet: Alternative,Spreadsheet: Blot,Spreadsheet: Dots,Spreadsheet: Option A,Spreadsheet: Option B,Spreadsheet: Wrong,Spreadsheet: Right,Spreadsheet: Reply,Spreadsheet: Answer A,Spreadsheet: Answer B,Manipulation: Spreadsheet,Store: NounNumberTrain,Store: NounNumberCorrect,Store: NounNumberTotal
40,1702987774480,19/12/2023 12:09:34,1702987774480,0,19/12/2023 12:09:34,157165,2,task-usty,,33780002,BLIND,9992474,,complete,,65818728a06cc0b539ad691e,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x919,,,0,Dain-Melk-Hoat A Training,4,,,1i-2,,fail,,,Dain-Melk-Hoat Training,8,Training01,Training01C,1ouhhw,3,continue,,1072.300000000192,1066.5,1072.300000000192,1072.300000000192,1066.5,1072.300000000192,1,1072.300000000192,0,0,,Click To Continue,Continue Button,6,object-272,Training01,,2,_,,,,,DMH,07,DMH_07,02_SNITCH,,ASK,.png,02_SNITCH_ASK.png,MELK,,,02_SNITCH_MELK.png,MELK,,,,,,03_NAGINI_ASK.png,BLOT,03_NAGINI_BLOT.png,MELK,HOAT,MELK,HOAT,03_NAGINI_HOAT.png,,HOAT,,,,
41,1702987782102,19/12/2023 12:09:42,1702987782102,0,19/12/2023 12:09:42,157165,2,task-usty,,33780002,BLIND,9992474,,complete,,65818728a06cc0b539ad691e,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x919,,,0,Dain-Melk-Hoat A Training,4,,,1i-2,,fail,,,Dain-Melk-Hoat Training,9,Training01,Training01A,34efq7,1,response,DAIN,4399.100000000006,7615.399999999994,7627.300000000192,4399.100000000006,7615.399999999994,7627.300000000192,1,4399.100000000006,3228.2000000001863,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,2,_,,,,,DMH,10,DMH_10,10_TROLL,,ASK,.png,10_TROLL_ASK.png,DAIN,,,10_TROLL_DAIN.png,DAIN,,,,,,11_WAND_ASK.png,BLOT,11_WAND_BLOT.png,DAIN,MELK,DAIN,MELK,11_WAND_MELK.png,,MELK,,,,
42,1702987788697,19/12/2023 12:09:48,1702987788697,0,19/12/2023 12:09:48,157165,2,task-usty,,33780002,BLIND,9992474,,complete,,65818728a06cc0b539ad691e,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x919,,,0,Dain-Melk-Hoat A Training,4,,,1i-2,,fail,,,Dain-Melk-Hoat Training,9,Training01,Training01B,2yfdu9,2,response,,6607.000000000757,6598.400000000023,6607.000000000757,6607.000000000757,6598.400000000023,6607.000000000757,1,6607.000000000757,0,0,,Click Response,Option A,4,object-245,Training01,,2,_,,,,,DMH,10,DMH_10,10_TROLL,,ASK,.png,10_TROLL_ASK.png,DAIN,,,10_TROLL_DAIN.png,DAIN,,,,,,11_WAND_ASK.png,BLOT,11_WAND_BLOT.png,DAIN,MELK,DAIN,MELK,11_WAND_MELK.png,,MELK,,,,
43,1702987789512,19/12/2023 12:09:49,1702987789512,0,19/12/2023 12:09:49,157165,2,task-usty,,33780002,BLIND,9992474,,complete,,65818728a06cc0b539ad691e,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x919,,,0,Dain-Melk-Hoat A Training,4,,,1i-2,,fail,,,Dain-Melk-Hoat Training,9,Training01,Training01C,1ouhhw,3,continue,,823.2999999999884,816.7999999999884,823.2999999999884,823.2999999999884,816.7999999999884,823.2999999999884,1,823.2999999999884,0,0,,Click To Continue,Continue Button,6,object-272,Training01,,2,_,,,,,DMH,10,DMH_10,10_TROLL,,ASK,.png,10_TROLL_ASK.png,DAIN,,,10_TROLL_DAIN.png,DAIN,,,,,,11_WAND_ASK.png,BLOT,11_WAND_BLOT.png,DAIN,MELK,DAIN,MELK,11_WAND_MELK.png,,MELK,,,,
44,1702987794246,19/12/2023 12:09:54,1702987794246,0,19/12/2023 12:09:54,157165,2,task-usty,,33780002,BLIND,9992474,,complete,,65818728a06cc0b539ad691e,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x919,,,0,Dain-Melk-Hoat A Training,4,,,1i-2,,fail,,,Dain-Melk-Hoat Training,10,Training01,Training01A,34efq7,1,response,MELK,2649.2999999999884,4732.200000000012,4740.9000000003725,2649.2999999999884,4732.200000000012,4740.9000000003725,1,2649.2999999999884,2091.600000000384,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,2,_,,,,,DMH,08,DMH_08,05_QUIRRELL,,ASK,.png,05_QUIRRELL_ASK.png,MELK,,,05_QUIRRELL_MELK.png,MELK,,,,,,04_HUFFLEPUFF_ASK.png,BLOT,04_HUFFLEPUFF_BLOT.png,DAIN,MELK,MELK,DAIN,04_HUFFLEPUFF_DAIN.png,DAIN,,,,,
45,1702987801646,19/12/2023 12:10:01,1702987801646,0,19/12/2023 12:10:01,157165,2,task-usty,,33780002,BLIND,9992474,,complete,,65818728a06cc0b539ad691e,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x919,,,0,Dain-Melk-Hoat A Training,4,,,1i-2,,fail,,,Dain-Melk-Hoat Training,10,Training01,Training01B,2yfdu9,2,response,,7409.000000000175,7398.799999999988,7409.000000000175,7409.000000000175,7398.799999999988,7409.000000000175,1,7409.000000000175,0,0,,Click Response,Option B,5,object-246,Training01,,2,_,,,,,DMH,08,DMH_08,05_QUIRRELL,,ASK,.png,05_QUIRRELL_ASK.png,MELK,,,05_QUIRRELL_MELK.png,MELK,,,,,,04_HUFFLEPUFF_ASK.png,BLOT,04_HUFFLEPUFF_BLOT.png,DAIN,MELK,MELK,DAIN,04_HUFFLEPUFF_DAIN.png,DAIN,,,,,
46,1702987802545,19/12/2023 12:10:02,1702987802545,0,19/12/2023 12:10:02,157165,2,task-usty,,33780002,BLIND,9992474,,complete,,65818728a06cc0b539ad691e,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x919,,,0,Dain-Melk-Hoat A Training,4,,,1i-2,,fail,,,Dain-Melk-Hoat Training,10,Training01,Training01C,1ouhhw,3,continue,,908.6000000005588,899.7000000000116,908.6000000005588,908.6000000005588,899.7000000000116,908.6000000005588,1,908.6000000005588,0,0,,Click To Continue,Continue Button,6,object-272,Training01,,2,_,,,,,DMH,08,DMH_08,05_QUIRRELL,,ASK,.png,05_QUIRRELL_ASK.png,MELK,,,05_QUIRRELL_MELK.png,MELK,,,,,,04_HUFFLEPUFF_ASK.png,BLOT,04_HUFFLEPUFF_BLOT.png,DAIN,MELK,MELK,DAIN,04_HUFFLEPUFF_DAIN.png,DAIN,,,,,
47,1702987806982,19/12/2023 12:10:06,1702987806982,0,19/12/2023 12:10:06,157165,2,task-usty,,33780002,BLIND,9992474,,complete,,65818728a06cc0b539ad691e,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x919,,,0,Dain-Melk-Hoat A Training,4,,,1i-2,,fail,,,Dain-Melk-Hoat Training,11,Training01,Training01A,34efq7,1,response,DAIN,2699.7999999999884,4432.799999999988,4445.900000000547,2699.7999999999884,4432.799999999988,4445.900000000547,1,2699.7999999999884,1746.1000000005588,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,2,_,,,,,DMH,12,DMH_12,16_PARSELTONGUE,,ASK,.png,16_PARSELTONGUE_ASK.png,DAIN,,,16_PARSELTONGUE_DAIN.png,DAIN,,,,,,18_CEILING_ASK.png,BLOT,18_CEILING_BLOT.png,HOAT,DAIN,DAIN,HOAT,18_CEILING_HOAT.png,HOAT,,,,,
48,1702987810327,19/12/2023 12:10:10,1702987810327,0,19/12/2023 12:10:10,157165,2,task-usty,,33780002,BLIND,9992474,,complete,,65818728a06cc0b539ad691e,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x919,,,0,Dain-Melk-Hoat A Training,4,,,1i-2,,fail,,,Dain-Melk-Hoat Training,11,Training01,Training01B,2yfdu9,2,response,,3358.300000000745,3349.2999999999884,3358.300000000745,3358.300000000745,3349.2999999999884,3358.300000000745,1,3358.300000000745,0,0,,Click Response,Option A,4,object-245,Training01,,2,_,,,,,DMH,12,DMH_12,16_PARSELTONGUE,,ASK,.png,16_PARSELTONGUE_ASK.png,DAIN,,,16_PARSELTONGUE_DAIN.png,DAIN,,,,,,18_CEILING_ASK.png,BLOT,18_CEILING_BLOT.png,HOAT,DAIN,DAIN,HOAT,18_CEILING_HOAT.png,HOAT,,,,,
49,1702987811025,19/12/2023 12:10:11,1702987811025,0,19/12/2023 12:10:11,157165,2,task-usty,,33780002,BLIND,9992474,,complete,,65818728a06cc0b539ad691e,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x919,,,0,Dain-Melk-Hoat A Training,4,,,1i-2,,fail,,,Dain-Melk-Hoat Training,11,Training01,Training01C,1ouhhw,3,continue,,707.6000000003842,699.8000000000175,707.6000000003842,707.6000000003842,699.8000000000175,707.6000000003842,1,707.6000000003842,0,0,,Click To Continue,Continue Button,6,object-272,Training01,,2,_,,,,,DMH,12,DMH_12,16_PARSELTONGUE,,ASK,.png,16_PARSELTONGUE_ASK.png,DAIN,,,16_PARSELTONGUE_DAIN.png,DAIN,,,,,,18_CEILING_ASK.png,BLOT,18_CEILING_BLOT.png,HOAT,DAIN,DAIN,HOAT,18_CEILING_HOAT.png,HOAT,,,,,
