Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-mams,branch-6r1e,randomiser-y4s2,branch-lrzc,branch-3gc6,branch-qx2b,branch-zqfd,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: randomise_trials,Spreadsheet: _,Spreadsheet: ,Spreadsheet: Condition,Spreadsheet: Trial,Spreadsheet: C-T,Spreadsheet: Image,Spreadsheet: Item,Spreadsheet: Ask,Spreadsheet: .png,Spreadsheet: Question,Spreadsheet: Correct,Spreadsheet: Wrong,Spreadsheet: Number,Spreadsheet: Blot,Spreadsheet: LeftOption,Spreadsheet: RightOption,Spreadsheet: ANSWER,Spreadsheet: Option B,Spreadsheet: Left Option,Spreadsheet: Option A,Spreadsheet: Right Option,Spreadsheet: Right,Spreadsheet: Incorrect,Manipulation: Spreadsheet,Store: correct,Store: total
23,1702983006468,19/12/2023 10:50:06,1702983006468,0,19/12/2023 10:50:06,157165,2,task-88ng,,33776702,BLIND,9991143,,complete,,658173a679fe07d82c5d1c45,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1912x966,,,0,Melk-Hoat-Dain B Testing,4,,,1e-3,Pass,,,,Melk-Hoat-Dain Testing,17,Testing01,Testing,hvzr65,1,response,06_OPENSECRET_DAIN.png,2687.5,2671.9000000000015,2687.5,2687.5,2671.9000000000015,2687.5,1,2687.5,0,0,,Click Response,LeftOption,4,object-85,Testing01,3,_,,HDM,32,HDM_32,06_OPENSECRET,,ASK,.png,06_OPENSECRET_ASK.png,06_OPENSECRET_DAIN.png,DAIN,,,,,,DAIN,06_OPENSECRET_DAIN.png,HOAT,06_OPENSECRET_HOAT.png,HOAT,06_OPENSECRET_HOAT.png,,17,17
24,1702983007826,19/12/2023 10:50:07,1702983007826,0,19/12/2023 10:50:07,157165,2,task-88ng,,33776702,BLIND,9991143,,complete,,658173a679fe07d82c5d1c45,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1912x966,,,0,Melk-Hoat-Dain B Testing,4,,,1e-3,Pass,,,,Melk-Hoat-Dain Testing,18,Testing01,Testing,hvzr65,1,response,07_RIDDLE_MELK.png,1374.9000000000087,1359.300000000003,1374.9000000000087,1374.9000000000087,1359.300000000003,1374.9000000000087,1,1374.9000000000087,0,0,,Click Response,RightOption,3,object-86,Testing01,3,_,,HDM,33,HDM_33,07_RIDDLE,,ASK,.png,07_RIDDLE_ASK.png,07_RIDDLE_MELK.png,MELK,,,,,,HOAT,07_RIDDLE_HOAT.png,MELK,07_RIDDLE_MELK.png,HOAT,07_RIDDLE_HOAT.png,,18,18
25,1702983010612,19/12/2023 10:50:10,1702983010612,0,19/12/2023 10:50:10,157165,2,task-88ng,,33776702,BLIND,9991143,,complete,,658173a679fe07d82c5d1c45,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1912x966,,,0,Melk-Hoat-Dain B Testing,4,,,1e-3,Pass,,,,Melk-Hoat-Dain Testing,1,Score,Screen 1,4n5b6s,1,continue,,2803.3000001430482,2796.899999999994,2803.3000001430482,2803.3000001430482,2796.899999999994,2803.3000001430482,1,2803.3000001430482,0,0,,Click To Continue,Continue Button,2,object-111,Score,,,,,,,,,,,,,,,,,,,,,,,,,,18,18
26,1702983010613,19/12/2023 10:50:10,1702983010613,0,19/12/2023 10:50:10,157165,2,task-88ng,,33776702,BLIND,9991143,,complete,,658173a679fe07d82c5d1c45,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1912x966,,,0,Melk-Hoat-Dain B Testing,4,,,1e-3,Pass,,,,Melk-Hoat-Dain Testing,,,,,,5,END,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1702982908662,19/12/2023 10:48:28,1702982908662,0,19/12/2023 10:48:28,157165,2,task-88ng,,33776687,BLIND,9991149,,complete,,658173ed7453aa769b641bf1,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1800x945,,,0,Melk-Hoat-Dain B Testing,4,,,1e-3,fail,,,,Melk-Hoat-Dain Testing,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1702982914699,19/12/2023 10:48:34,1702982914699,0,19/12/2023 10:48:34,157165,2,task-88ng,,33776687,BLIND,9991149,,complete,,658173ed7453aa769b641bf1,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1800x945,,,0,Melk-Hoat-Dain B Testing,4,,,1e-3,fail,,,,Melk-Hoat-Dain Testing,1,AttentionChecks,Attention Check 3,h2412x,1,continue,,6054.1489999940395,6050.0199999999995,6054.1489999940395,6054.1489999940395,6050.0199999999995,6054.1489999940395,0,6054.1489999940395,0,0,,Click To Continue,Continue Button,2,object-98,AttentionChecks,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1702982914700,19/12/2023 10:48:34,1702982914700,0,19/12/2023 10:48:34,157165,2,task-88ng,,33776687,BLIND,9991149,,complete,,658173ed7453aa769b641bf1,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1800x945,,,0,Melk-Hoat-Dain B Testing,4,,,1e-3,fail,,,,Melk-Hoat-Dain Testing,1,AttentionChecks,Attention Check 3,h2412x,1,response,Hungarian Horntail,5083.392,6050.0199999999995,6056.049,5083.392,6050.0199999999995,6056.049,1,5083.392,972.6570000000002,0,,Dropdown,Dropdown,3,object-100,AttentionChecks,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1702982919057,19/12/2023 10:48:39,1702982919057,0,19/12/2023 10:48:39,157165,2,task-88ng,,33776687,BLIND,9991149,,complete,,658173ed7453aa769b641bf1,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1800x945,,,0,Melk-Hoat-Dain B Testing,4,,,1e-3,fail,,,,Melk-Hoat-Dain Testing,1,AttentionChecks,Attention Check 4,q3vhpo,2,continue,,4363.428999976159,4349.826000000001,4363.428999976159,4363.428999976159,4349.826000000001,4363.428999976159,0,4363.428999976159,0,0,,Click To Continue,Continue Button,2,object-104,AttentionChecks,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1702982919061,19/12/2023 10:48:39,1702982919061,0,19/12/2023 10:48:39,157165,2,task-88ng,,33776687,BLIND,9991149,,complete,,658173ed7453aa769b641bf1,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1800x945,,,0,Melk-Hoat-Dain B Testing,4,,,1e-3,fail,,,,Melk-Hoat-Dain Testing,1,AttentionChecks,Attention Check 4,q3vhpo,2,response,Serpent,3699.8520000000008,4349.826000000001,4366.492000000002,3699.8520000000008,4349.826000000001,4366.492000000002,1,3699.8520000000008,666.6400000000012,0,,Dropdown,Attention Check 2,3,object-105,AttentionChecks,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1702982937837,19/12/2023 10:48:57,1702982937837,0,19/12/2023 10:48:57,157165,2,task-88ng,,33776687,BLIND,9991149,,complete,,658173ed7453aa769b641bf1,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1800x945,,,0,Melk-Hoat-Dain B Testing,4,,,1e-3,fail,,,,Melk-Hoat-Dain Testing,1,AttentionChecks,Instructions,g2b1f4,3,continue,,18793.40299998808,18783.106999999996,18793.40299998808,18793.40299998808,18783.106999999996,18793.40299998808,1,18793.40299998808,0,0,,Click To Continue,Continue Button,2,object-79,AttentionChecks,,,,,,,,,,,,,,,,,,,,,,,,,,,
