Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-mams,branch-6r1e,randomiser-y4s2,branch-lrzc,branch-3gc6,branch-qx2b,branch-zqfd,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: randomise_trials,Spreadsheet: _,Spreadsheet: ,Spreadsheet: Condition,Spreadsheet: Trial,Spreadsheet: C-T,Spreadsheet: Image,Spreadsheet: Item,Spreadsheet: Ask,Spreadsheet: .png,Spreadsheet: Question,Spreadsheet: Correct,Spreadsheet: Wrong,Spreadsheet: Number,Spreadsheet: Blot,Spreadsheet: LeftOption,Spreadsheet: RightOption,Spreadsheet: ANSWER,Spreadsheet: Option B,Spreadsheet: Left Option,Spreadsheet: Option A,Spreadsheet: Right Option,Spreadsheet: Right,Spreadsheet: Incorrect,Manipulation: Spreadsheet,Store: correct,Store: total
11,1702981026807,19/12/2023 10:17:06,1702981026807,0,19/12/2023 10:17:06,157165,2,task-pvfu,,33775945,BLIND,9990875,,complete,,65816c0ae8cb123dd4c64ae3,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1368x912,1368x769,,,0,Hoat-Dain-Melk B Testing,8,,,1i-3,,,fail,,Hoat_Dain_Melk Testing,5,Testing01,Testing,hvzr65,1,response,18_CEILING_DAIN.png,3977.8999999910593,3969.5,3977.8999999910593,3977.8999999910593,3969.5,3977.8999999910593,0,3977.8999999910593,0,0,,Click Response,RightOption,3,object-86,Testing01,1,_,,HDM,24,HDM_24,18_CEILING,,ASK,.png,18_CEILING_ASK.png,18_CEILING_MELK.png,MELK,,,,,,MELK,18_CEILING_MELK.png,DAIN,18_CEILING_DAIN.png,DAIN,18_CEILING_DAIN.png,,1,5
12,1702981030575,19/12/2023 10:17:10,1702981030575,0,19/12/2023 10:17:10,157165,2,task-pvfu,,33775945,BLIND,9990875,,complete,,65816c0ae8cb123dd4c64ae3,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1368x912,1368x769,,,0,Hoat-Dain-Melk B Testing,8,,,1i-3,,,fail,,Hoat_Dain_Melk Testing,6,Testing01,Testing,hvzr65,1,response,12_TOAD_MELK.png,3776.5,3769.5,3776.5,3776.5,3769.5,3776.5,1,3776.5,0,0,,Click Response,RightOption,3,object-86,Testing01,1,_,,HDM,22,HDM_22,12_TOAD,,ASK,.png,12_TOAD_ASK.png,12_TOAD_MELK.png,MELK,,,,,,HOAT,12_TOAD_HOAT.png,MELK,12_TOAD_MELK.png,HOAT,12_TOAD_HOAT.png,,2,6
13,1702981033671,19/12/2023 10:17:13,1702981033671,0,19/12/2023 10:17:13,157165,2,task-pvfu,,33775945,BLIND,9990875,,complete,,65816c0ae8cb123dd4c64ae3,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1368x912,1368x769,,,0,Hoat-Dain-Melk B Testing,8,,,1i-3,,,fail,,Hoat_Dain_Melk Testing,7,Testing01,Testing,hvzr65,1,response,16_PARSELTONGUE_MELK.png,3102.7999999970198,3101.800000000003,3102.7999999970198,3102.7999999970198,3101.800000000003,3102.7999999970198,0,3102.7999999970198,0,0,,Click Response,RightOption,3,object-86,Testing01,2,_,,HDM,30,HDM_30,16_PARSELTONGUE,,ASK,.png,16_PARSELTONGUE_ASK.png,16_PARSELTONGUE_HOAT.png,HOAT,,,,,,HOAT,16_PARSELTONGUE_HOAT.png,MELK,16_PARSELTONGUE_MELK.png,MELK,16_PARSELTONGUE_MELK.png,,2,7
14,1702981035392,19/12/2023 10:17:15,1702981035392,0,19/12/2023 10:17:15,157165,2,task-pvfu,,33775945,BLIND,9990875,,complete,,65816c0ae8cb123dd4c64ae3,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1368x912,1368x769,,,0,Hoat-Dain-Melk B Testing,8,,,1i-3,,,fail,,Hoat_Dain_Melk Testing,8,Testing01,Testing,hvzr65,1,response,05_QUIRRELL_DAIN.png,1721.5999999910564,1717.8999999999942,1721.5999999910564,1721.5999999910564,1717.8999999999942,1721.5999999910564,1,1721.5999999910564,0,0,,Click Response,LeftOption,4,object-85,Testing01,2,_,,HDM,26,HDM_26,05_QUIRRELL,,ASK,.png,05_QUIRRELL_ASK.png,05_QUIRRELL_DAIN.png,DAIN,,,,,,DAIN,05_QUIRRELL_DAIN.png,HOAT,05_QUIRRELL_HOAT.png,HOAT,05_QUIRRELL_HOAT.png,,3,8
15,1702981037113,19/12/2023 10:17:17,1702981037113,0,19/12/2023 10:17:17,157165,2,task-pvfu,,33775945,BLIND,9990875,,complete,,65816c0ae8cb123dd4c64ae3,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1368x912,1368x769,,,0,Hoat-Dain-Melk B Testing,8,,,1i-3,,,fail,,Hoat_Dain_Melk Testing,9,Testing01,Testing,hvzr65,1,response,09_WEDDING_MELK.png,1724.6999999910622,1717.9000000000015,1724.6999999910622,1724.6999999910622,1717.9000000000015,1724.6999999910622,1,1724.6999999910622,0,0,,Click Response,RightOption,3,object-86,Testing01,2,_,,HDM,27,HDM_27,09_WEDDING,,ASK,.png,09_WEDDING_ASK.png,09_WEDDING_MELK.png,MELK,,,,,,HOAT,09_WEDDING_HOAT.png,MELK,09_WEDDING_MELK.png,HOAT,09_WEDDING_HOAT.png,,4,9
16,1702981040677,19/12/2023 10:17:20,1702981040677,0,19/12/2023 10:17:20,157165,2,task-pvfu,,33775945,BLIND,9990875,,complete,,65816c0ae8cb123dd4c64ae3,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1368x912,1368x769,,,0,Hoat-Dain-Melk B Testing,8,,,1i-3,,,fail,,Hoat_Dain_Melk Testing,10,Testing01,Testing,hvzr65,1,response,02_SNITCH_DAIN.png,3570.4000000000015,3569,3570.4000000000015,3570.4000000000015,3569,3570.4000000000015,1,3570.4000000000015,0,0,,Click Response,RightOption,3,object-86,Testing01,2,_,,HDM,25,HDM_25,02_SNITCH,,ASK,.png,02_SNITCH_ASK.png,02_SNITCH_DAIN.png,DAIN,,,,,,MELK,02_SNITCH_MELK.png,DAIN,02_SNITCH_DAIN.png,MELK,02_SNITCH_MELK.png,,5,10
17,1702981044707,19/12/2023 10:17:24,1702981044707,0,19/12/2023 10:17:24,157165,2,task-pvfu,,33775945,BLIND,9990875,,complete,,65816c0ae8cb123dd4c64ae3,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1368x912,1368x769,,,0,Hoat-Dain-Melk B Testing,8,,,1i-3,,,fail,,Hoat_Dain_Melk Testing,11,Testing01,Testing,hvzr65,1,response,10_TROLL_DAIN.png,4031.699999997021,4019.9000000000015,4031.699999997021,4031.699999997021,4019.9000000000015,4031.699999997021,0,4031.699999997021,0,0,,Click Response,LeftOption,4,object-85,Testing01,2,_,,HDM,28,HDM_28,10_TROLL,,ASK,.png,10_TROLL_ASK.png,10_TROLL_HOAT.png,HOAT,,,,,,DAIN,10_TROLL_DAIN.png,HOAT,10_TROLL_HOAT.png,DAIN,10_TROLL_DAIN.png,,5,11
18,1702981047486,19/12/2023 10:17:27,1702981047486,0,19/12/2023 10:17:27,157165,2,task-pvfu,,33775945,BLIND,9990875,,complete,,65816c0ae8cb123dd4c64ae3,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1368x912,1368x769,,,0,Hoat-Dain-Melk B Testing,8,,,1i-3,,,fail,,Hoat_Dain_Melk Testing,12,Testing01,Testing,hvzr65,1,response,15_BATBOGEYHEX_MELK.png,2791.2999999970198,2785.100000000006,2791.2999999970198,2791.2999999970198,2785.100000000006,2791.2999999970198,1,2791.2999999970198,0,0,,Click Response,LeftOption,4,object-85,Testing01,2,_,,HDM,29,HDM_29,15_BATBOGEYHEX,,ASK,.png,15_BATBOGEYHEX_ASK.png,15_BATBOGEYHEX_MELK.png,MELK,,,,,,MELK,15_BATBOGEYHEX_MELK.png,DAIN,15_BATBOGEYHEX_DAIN.png,DAIN,15_BATBOGEYHEX_DAIN.png,,6,12
19,1702981052020,19/12/2023 10:17:32,1702981052020,0,19/12/2023 10:17:32,157165,2,task-pvfu,,33775945,BLIND,9990875,,complete,,65816c0ae8cb123dd4c64ae3,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1368x912,1368x769,,,0,Hoat-Dain-Melk B Testing,8,,,1i-3,,,fail,,Hoat_Dain_Melk Testing,13,Testing01,Testing,hvzr65,1,response,17_PETRIFIED_DAIN.png,4540.2999999910535,4536.399999999994,4540.2999999910535,4540.2999999910535,4536.399999999994,4540.2999999910535,1,4540.2999999910535,0,0,,Click Response,LeftOption,4,object-85,Testing01,3,_,,HDM,36,HDM_36,17_PETRIFIED,,ASK,.png,17_PETRIFIED_ASK.png,17_PETRIFIED_DAIN.png,DAIN,,,,,,DAIN,17_PETRIFIED_DAIN.png,HOAT,17_PETRIFIED_HOAT.png,HOAT,17_PETRIFIED_HOAT.png,,7,13
20,1702981058263,19/12/2023 10:17:38,1702981058263,0,19/12/2023 10:17:38,157165,2,task-pvfu,,33775945,BLIND,9990875,,complete,,65816c0ae8cb123dd4c64ae3,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1368x912,1368x769,,,0,Hoat-Dain-Melk B Testing,8,,,1i-3,,,fail,,Hoat_Dain_Melk Testing,14,Testing01,Testing,hvzr65,1,response,13_GRYFFINDOR_MELK.png,6247.0999999940395,6237.600000000006,6247.0999999940395,6247.0999999940395,6237.600000000006,6247.0999999940395,0,6247.0999999940395,0,0,,Click Response,RightOption,3,object-86,Testing01,3,_,,HDM,35,HDM_35,13_GRYFFINDOR,,ASK,.png,13_GRYFFINDOR_ASK.png,13_GRYFFINDOR_HOAT.png,HOAT,,,,,,HOAT,13_GRYFFINDOR_HOAT.png,MELK,13_GRYFFINDOR_MELK.png,MELK,13_GRYFFINDOR_MELK.png,,7,14
